window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
186,189.99228399000003,190.9902838299995,0,normal,1.1222034861978496,0.04126121381385891,1.1229617768205646,1.02939316104198,1.1938523652445472,0.1644592042025672,1.1206593436444243,-1.0775331178865228,53.0,0.8486412462900659,normal_20260817_100340.csv
187,190.99228710099942,191.99028364599963,0,normal,1.120022334857857,0.04041890868832037,1.120751408100833,1.031761934750454,1.208609937076475,0.17684800232602083,1.1238565764630883,-0.9700345555105319,53.0,0.8135911038731222,normal_20260817_100340.csv
188,191.99228369399955,192.99028364599963,0,normal,1.121048575979398,0.04186763325725057,1.1218301156681434,1.0248395630536518,1.199330850933136,0.1744912878794842,1.1203322766036867,-1.04528750234693,51.0,0.8729941152092232,normal_20260817_100340.csv
189,192.99228373200003,193.99028360899956,0,normal,1.122154967537924,0.04086698606406811,1.1228988742179769,1.0485561787524786,1.230602961966206,0.18204678321372736,1.1222652360293444,-0.9525691916272616,51.0,0.8317448589872936,normal_20260817_100340.csv
190,194.99028473899943,195.9883377899996,0,normal,1.123293856226817,0.05344502542881613,1.1245645638112558,1.0181988067170378,1.213664710700612,0.19546590398357422,1.132975171837406,-1.0410239352349775,4.0,1.4226109555752122,normal_20260817_100640.csv
191,195.9903364189995,196.98833807600022,0,normal,1.1230865990293877,0.054886678170603935,1.1244269902310242,1.016165188342919,1.228109938075578,0.21194474973265898,1.127909397957123,-0.9216868406134351,4.0,1.5002972578450051,normal_20260817_100640.csv
192,196.9903412419999,197.98833813300007,0,normal,1.1243125142022585,0.053021190180866845,1.1255620268114948,1.006154650140822,1.2330045985315707,0.22684994839074868,1.1259388482506498,-0.8403265604094288,4.0,1.4000234491100265,normal_20260817_100640.csv
193,197.9903380400001,198.98833797999941,0,normal,1.1226012770122078,0.05833873524991537,1.1241161128548953,1.0148546398376468,1.3478323263670449,0.3329776865293981,1.1166947031306271,0.8773339588250204,4.0,1.6949648389651817,normal_20260817_100640.csv
194,198.99033796099957,199.9883383010001,0,normal,1.1188523838395874,0.05573054204359333,1.1202395057040258,1.0128818835382534,1.221229437902641,0.20834755436438757,1.1181035417169556,-1.0920682659129444,4.0,1.5468394237277514,normal_20260817_100640.csv
195,199.9903379489997,200.98833826400005,0,normal,1.120440139839807,0.05122428989994491,1.1216104648406235,1.0134898716810148,1.217281154869326,0.2037912831883113,1.1242489893257632,-1.047132538783529,4.0,1.3067581948581302,normal_20260817_100640.csv
196,200.99033793099989,201.98838982899997,0,normal,1.1191584823053669,0.05207999677369496,1.12036959731153,1.0098289211544695,1.221023918684642,0.21119499753017257,1.119415499267363,-1.0207400805250382,4.0,1.350839188426936,normal_20260817_100640.csv
197,201.9903763479997,202.9883399829996,0,normal,1.1219283161700842,0.05334190637538078,1.1231956666583076,1.0116723283751514,1.2238607641394508,0.21218843576429935,1.1262721643764637,-0.9397392106230602,4.0,1.4174126713960131,normal_20260817_100640.csv
198,202.99033820499972,203.9883363680001,0,normal,1.1223797623031642,0.05045800721682001,1.123513391695889,1.0098590446195943,1.230479357811418,0.22062031319182362,1.1224210840856472,-0.866396808504585,4.0,1.267988548958368,normal_20260817_100640.csv
199,203.99033631299972,204.98833741399994,0,normal,1.1241223557725335,0.05336551351209682,1.125388354649185,1.0164420593422925,1.228964198013921,0.2125221386716285,1.1293109801998735,-0.974962719615379,4.0,1.418266695210342,normal_20260817_100640.csv
200,204.99033650699948,205.9883368589999,0,normal,1.125498496039734,0.05423811659982647,1.1268046138883172,1.0092940800381225,1.233164952469863,0.22387087243174042,1.1388400677882735,-1.028539990122167,4.0,1.465051227436568,normal_20260817_100640.csv
201,205.99033630400027,206.98833779599954,0,normal,1.1211483369451494,0.05428095379712486,1.1224615874852912,1.023094218535126,1.2192350634721756,0.19614084493704964,1.119490227737607,-1.097501271735377,4.0,1.4673441429411214,normal_20260817_100640.csv
202,206.99033633399995,207.98833735599965,0,normal,1.122483579383788,0.055370121308872464,1.1238484045101456,1.013842487766221,1.2344100696284033,0.22056758186218217,1.123436954172329,-0.8760874187172161,4.0,1.5268216210004768,normal_20260817_100640.csv
203,207.99033665299976,208.98834120399988,0,normal,1.122391374413822,0.05504678193547123,1.123740426237305,0.9940640220830848,1.227434776271228,0.23337075418814335,1.1269178053434066,-0.6687788046740875,4.0,1.5090767988995415,normal_20260817_100640.csv
204,208.99034046499946,209.9883379519997,0,normal,1.1223179634603122,0.05453461666040392,1.1236421296480477,1.0169133148897207,1.2247552449367178,0.20784193004699714,1.127754308349119,-1.1547791444181366,4.0,1.481092621811207,normal_20260817_100640.csv
205,209.9903378049994,210.98833837799975,0,normal,1.1202911041460557,0.05430072090875728,1.1216063152104663,1.005451465760531,1.2189481038994237,0.21349663813889275,1.1215530789102908,-0.9014644033650816,4.0,1.4684280164569725,normal_20260817_100640.csv
