window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
67,69.99423978899995,70.99223073400026,0,normal,1.0693168035403944,0.0038767881234039884,1.0693238311288118,1.0605562219891975,1.0781084268291383,0.0175522048399408,1.0692047558816786,-0.5871393812034169,23.0,0.007485893069786919,normal_20260725_185257.csv
68,70.99422818899984,71.99223125499975,0,normal,1.0692866673830212,0.004987471996126335,1.0692982988483615,1.0581944103046472,1.0856089765656878,0.02741456626104055,1.0702000794244038,0.25222804878352134,9.0,0.012404911400910181,normal_20260725_185257.csv
69,71.99422833999961,72.99222917699991,0,normal,1.0693558275096657,0.004277547325057565,1.0693643828181298,1.0596092581701992,1.0809826363082804,0.021373378138081156,1.0692047558816786,-0.16952515296882265,15.0,0.009116497692213139,normal_20260725_185257.csv
70,73.99222965899936,74.99028328799979,0,normal,1.1215400470762775,0.04983936299895091,1.1226468898545081,1.0242531620649262,1.214760791267153,0.19050762920222675,1.118232766466803,-1.1980001758289984,53.0,1.2372662721858059,normal_20260817_100340.csv
71,74.99228540099922,75.99028345699936,0,normal,1.1212846755974264,0.04975481353973813,1.1223880190023414,1.0312605926728704,1.2144038908040438,0.18314329813117336,1.1265263245925503,-1.221262712572135,53.0,1.2336152525484472,normal_20260817_100340.csv
72,75.99228799599952,76.99028329199975,0,normal,1.1236467610381666,0.051805992978006206,1.1248403906777176,0.9945841140899044,1.237265395943813,0.24268128185390847,1.1215871580546932,-0.7045538602343218,53.0,1.3370231795311804,normal_20260817_100340.csv
73,76.99228388599933,77.99028316399928,0,normal,1.123505260870035,0.04935082732188207,1.1245886249469181,1.0300800017474372,1.2261019451905293,0.1960219434430921,1.120087876016877,-1.0106172379863718,53.0,1.213097497587595,normal_20260817_100340.csv
74,77.99228357299945,78.99028340599945,0,normal,1.1241647787329418,0.04970020298063041,1.1252628848051462,1.0246020739779909,1.2127181535707297,0.1881160795927388,1.122780129856242,-1.1206109851754493,53.0,1.2302472229645587,normal_20260817_100340.csv
75,78.9922836119995,79.99028387099953,0,normal,1.1222720212438562,0.05020357570163297,1.1233943602671324,1.020295457208352,1.234206745241655,0.21391128803330295,1.123044260036086,-0.996137235006386,53.0,1.2556341926150592,normal_20260817_100340.csv
76,79.99228385399967,80.99028339100006,0,normal,1.122330209727218,0.052071002042010935,1.1235374888805445,1.0161427360366255,1.2454807385102349,0.22933800247360936,1.1194630543255994,-1.0199116577281864,53.0,1.3502947708096895,normal_20260817_100340.csv
77,80.99228385599964,81.99028348499998,0,normal,1.1211333682133604,0.047727590328504516,1.1221488101851733,1.0346546380314543,1.2206750796178316,0.18602044158637732,1.126154967133742,-1.264485222235106,53.0,1.1344426230114477,normal_20260817_100340.csv
78,81.99228372800009,82.9902831720001,0,normal,1.1243849604385088,0.04869008132764837,1.1254386981439726,1.027714751280724,1.2306276813073886,0.20291293002666455,1.127754308349119,-1.0521512310266166,53.0,1.1806432836138292,normal_20260817_100340.csv
79,82.9922834149993,83.99028339599955,0,normal,1.1210590761576282,0.05101114000495329,1.1222190466392914,1.0138574899856487,1.216937492232037,0.20308000224638834,1.1208819830829648,-1.0233580539002267,53.0,1.295902726089698,normal_20260817_100340.csv
80,83.9922837129998,84.99028386099964,0,normal,1.1218144009658644,0.04522219328602303,1.1227255216570076,1.0302719398294802,1.21811803615249,0.18784609632300975,1.1243233965367794,-0.9077646967262756,51.0,1.0185457916951994,normal_20260817_100340.csv
81,84.99228343699998,85.99028343699958,0,normal,1.1230188362086013,0.04755095541289126,1.1240250886167977,1.0195125158623606,1.2074263952721922,0.18791387940983162,1.1224685118077922,-1.0273486615172145,51.0,1.1262680415646658,normal_20260817_100340.csv
82,85.99228364200009,86.99028873499994,0,normal,1.1204907877033925,0.04813732098726578,1.121524322964063,1.0202507338884887,1.2218457881418583,0.20159505425336954,1.1245127744939138,-0.9329264339063723,51.0,1.1540211592804277,normal_20260817_100340.csv
83,86.99228505099929,87.99028358799934,0,normal,1.1220618014907378,0.04518953922491543,1.1229714069467662,1.0376272307529326,1.2094968333980871,0.1718696026451545,1.126641083042865,-1.1771878137680654,51.0,1.0173621256310992,normal_20260817_100340.csv
84,87.9922836269998,88.99028345999979,0,normal,1.1218536385919669,0.04800392211021963,1.1228802086420437,1.012536443788568,1.210050027891409,0.19751358410284103,1.119204874006542,-1.0608802413361627,51.0,1.1476208374669565,normal_20260817_100340.csv
85,88.99228785099969,89.9902835539997,0,normal,1.1235767806842283,0.04695299678685101,1.124557408939179,1.0053682608875218,1.2483046503157793,0.24293638942825746,1.1158226471980213,-0.5645632412210455,51.0,1.0980091136235495,normal_20260817_100340.csv
86,89.99228396399941,90.99028320399977,0,normal,1.1200094651589074,0.048717882902048724,1.1210685234007776,1.0202880034578472,1.226982395961735,0.20669439250388777,1.1259860985501526,-0.8459082666330908,53.0,1.18207151721261,normal_20260817_100340.csv
87,90.99228366899935,91.9902834099994,0,normal,1.1240785884996953,0.04760532508588147,1.1250861922981723,1.01858712440321,1.2142034796524015,0.1956163552491914,1.1271877128499936,-1.0137588035508882,53.0,1.1286418660344972,normal_20260817_100340.csv
88,91.9922837259992,92.990309541,0,normal,1.1237045364073068,0.04665174678015191,1.1246725170555203,1.022863759256334,1.2168124999357952,0.1939487406794611,1.131114304568729,-0.9226476998708613,53.0,1.0839396200488507,normal_20260817_100340.csv
89,92.99228635799956,93.99028730200008,0,normal,1.123655534431755,0.048432822557509164,1.1246988478521704,1.0258705181454433,1.209081771428219,0.18321125328277565,1.118382376470588,-1.2440978465555514,53.0,1.1681964218902166,normal_20260817_100340.csv
