csv,csv_sha256,sidecar,sidecar_sha256,session,session_sha256,protocol_sha256,frozen_bundle_sha256,recording_id,phase,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,quality_valid,quality_reasons,label,state,method,threshold,score,prediction,decision,error
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,0,37262,37390,98678800443476,98679413189317,180.001769443,180.614515284,True,[],0,normal,rms,1.2747695377144315,0.7357138949682303,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,0,37262,37390,98678800443476,98679413189317,180.001769443,180.614515284,True,[],0,normal,isolation_forest,0.5045395247064507,0.4277642696972028,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,0,37262,37390,98678800443476,98679413189317,180.001769443,180.614515284,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.4343229156076269,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,1,37390,37518,98679418773762,98680032364271,180.620099729,181.233690238,True,[],0,normal,rms,1.2747695377144315,0.7979067438451446,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,1,37390,37518,98679418773762,98680032364271,180.620099729,181.233690238,True,[],0,normal,isolation_forest,0.5045395247064507,0.43289042778577197,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,1,37390,37518,98679418773762,98680032364271,180.620099729,181.233690238,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.5020262217745497,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,2,37518,37646,98680036100549,98680648983688,181.237426516,181.850309655,True,[],0,normal,rms,1.2747695377144315,0.7824455240142081,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,2,37518,37646,98680036100549,98680648983688,181.237426516,181.850309655,True,[],0,normal,isolation_forest,0.5045395247064507,0.4367141596287536,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,2,37518,37646,98680036100549,98680648983688,181.237426516,181.850309655,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.4840306063512579,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.csv,dd47b8d046f067c47913fd7be5b76405f803c2ef359ab80e87e313675c3ff730,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_50pwm_300s_20260912_101021_347673.json,b9926acecf576f31c38c758de08df007d879b7beeee0d557032d5d3a0379bb31,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_02_session.json,51292f748baab310c35a9f19c1a558cf8180ee0dcca01ae25419ec5ea1c9fcc8,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_02_50pwm_300s_20260912_101021_347673,normal_pwm50_02,3,37646,37774,98680654606355,98681268445680,181.855932322,182.469771647,True,[],0,normal,rms,1.2747695377144315,0.7676215060569564,0,NORMAL,
