source_file,split,sample_count,duration_s,estimated_sample_rate_hz,labels,anomaly_types,normal_sample_count,anomaly_sample_count,x_mean_g,x_std_g,y_mean_g,y_std_g,z_mean_g,z_std_g,magnitude_mean_g,magnitude_std_g,magnitude_min_g,magnitude_max_g,path,sha256
normal_001.csv,train,12424,59.990261507,207.08361137166264,0,normal_standlauf_pwm75,12424,0,-0.6241892868641339,0.029009598912207245,-0.7108537910495814,0.024281790059892255,0.09613638119768188,0.08094733085855571,0.9550152507333645,0.00985318591509768,0.9128999507065382,0.9999679094850995,profiles/standlauf_pwm75_200hz/data/raw/normal_001.csv,00021e0285fb70cdf2ca808ac3dc059ebe97e73271d5d1171df1815aeabe7300
normal_002.csv,train,12425,59.988793373,207.10534920663773,0,normal_standlauf_pwm75,12425,0,-0.6243845070422536,0.027393404907073305,-0.710991814889336,0.02291837676115253,0.09621056740442652,0.07675843910373524,0.9548248203774019,0.009945740042071926,0.9022580672956046,0.993620199070047,profiles/standlauf_pwm75_200hz/data/raw/normal_002.csv,fd61cf5fde1c3f0c31049cadd105001520ea769ba77c0789d5e03d0482014f0b
normal_003.csv,train,12425,59.991285709,207.09674502168787,0,normal_standlauf_pwm75,12425,0,-0.6243964346076458,0.029862899052219758,-0.7109045553319918,0.02518868434611035,0.09602317907444666,0.08355478841789667,0.9554502767371055,0.009953852094521026,0.9187294160959472,0.9936048912923084,profiles/standlauf_pwm75_200hz/data/raw/normal_003.csv,0e46c5d39b5b24267d5c99fb234fd27d4e21d77b4749876a1847e8eef73fe3f9
normal_004.csv,validation,12425,59.989508083000004,207.10288177076666,0,normal_standlauf_pwm75,12425,0,-0.6242646036217303,0.03165529687008838,-0.710832676056338,0.026822529935757695,0.0961653682092555,0.08805712855168421,0.9558292507307208,0.01015746009774733,0.9001568363346467,1.00257311454078,profiles/standlauf_pwm75_200hz/data/raw/normal_004.csv,5a59e2d7902a5432380020a535bb5bf75c0cd142f7c5cb990b369dca2b9a2f49
