monotonic_ns,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
94757111441515,0.0,241254400,240386048
94757211638879,0.0,241254400,240386048
94757311837576,0.0,241254400,240386048
94757412060533,0.0,241254400,240386048
94757512280916,0.0,241254400,240386048
94757612482170,9.979854167053794,241254400,240386048
94757712706480,0.0,241254400,240386048
94757812920863,0.0,241254400,240386048
94757913150229,0.0,241254400,240386048
94758013354353,0.0,241254400,240386048
94758113563607,0.0,241254400,240386048
94758213783620,0.0,241254400,240386048
94758313986429,0.0,241254400,240386048
94758414189461,0.0,241254400,240386048
94758514414548,0.0,241254400,240386048
94758614618433,0.0,241254400,240386048
94758714824187,0.0,241254400,240386048
94758815049738,9.977538067136042,241254400,240386048
94758915245289,0.0,241254400,240386048
94759015427247,0.0,241254400,240386048
94759115629835,0.0,241254400,240386048
94759215820200,0.0,241254400,240386048
94759316012510,0.0,241254400,240386048
94759416193987,0.0,241270784,240386048
94759516397760,0.0,241270784,240386048
94759616682535,0.0,241270784,240386048
94759716890568,0.0,241270784,240386048
94759817111083,0.0,241270784,240386048
94759917336690,0.0,241270784,240386048
94760017539408,9.9796990964992,241270784,240386048
94760117757867,0.0,241270784,240386048
94760217972474,0.0,241270784,240386048
94760318176193,0.0,241270784,240386048
94760418390670,0.0,241270784,240386048
94760518584241,0.0,241270784,240386048
94760618768385,0.0,241270784,240386048
94760718971067,0.0,241270784,240386048
94760819146878,0.0,241270784,240386048
94760919333523,0.0,241270784,240386048
94761019518223,0.0,241270784,240386048
94761119698701,0.0,241270784,240386048
94761219874160,0.0,241270784,240386048
94761320078046,0.0,241270784,240386048
94761420266468,0.0,241270784,240386048
94761520446669,0.0,241270784,240386048
94761620627166,9.981971760231481,241270784,240386048
94761720900849,0.0,241270784,240386048
94761821112328,0.0,241270784,240386048
94761921286974,0.0,241270784,240386048
94762021485082,0.0,241270784,240386048
94762121711321,0.0,241270784,240386048
94762221910003,0.0,241270784,240386048
94762322116519,0.0,241270784,240386048
94762422340146,0.0,241270784,240386048
94762522547478,0.0,241270784,240386048
94762622762105,0.0,241270784,240386048
94762722993993,0.0,241270784,240386048
94762823203046,0.0,241270784,240386048
94762923407230,0.0,241270784,240386048
94763023608895,9.979850182835172,241270784,240386048
94763123815282,0.0,241270784,240386048
94763224025891,9.978999892446929,241270784,240386048
94763324238704,0.0,241270784,240386048
94763424432239,0.0,241270784,240386048
94763524642960,0.0,241270784,240386048
94763624837125,0.0,241270784,240386048
94763725038569,0.0,241270784,240386048
94763825248456,0.0,241270784,240386048
94763925443640,0.0,241270784,240386048
94764025627269,0.0,241270784,240386048
94764125828397,0.0,241270784,240386048
94764226020970,0.0,241270784,240386048
94764326228413,9.979337382972925,241270784,240386048
94764426422375,0.0,241270784,240386048
94764526614578,0.0,241270784,240386048
94764626827059,0.0,241270784,240386048
94764727011132,0.0,241270784,240386048
94764827196335,0.0,241270784,240386048
94764927391242,0.0,241270784,240386048
94765027582519,0.0,241270784,240386048
94765127776056,0.0,241270784,240386048
94765227975222,0.0,241270784,240386048
94765328226870,0.0,241270784,240386048
94765428447018,0.0,241270784,240386048
94765528646407,0.0,241270784,240386048
94765628846463,0.0,241270784,240386048
94765729071148,0.0,241270784,240386048
94765829272149,9.97990157645023,241270784,240386048
94765929472519,0.0,241270784,240386048
94766029677797,0.0,241270784,240386048
94766129877038,0.0,241270784,240386048
94766230070520,0.0,241270784,240386048
94766330288224,0.0,241287168,240386048
94766430496632,0.0,241287168,240386048
94766530707836,0.0,241287168,240386048
94766630900059,0.0,241287168,240386048
94766731100431,0.0,241287168,240386048
94766831354691,9.97468445087527,241287168,240386048
94766931575415,0.0,241287168,240386048
94767031783194,0.0,241287168,240386048
94767132019639,0.0,241287168,240386048
94767232217011,0.0,241287168,240386048
94767332401919,0.0,241287168,240386048
94767432599272,0.0,241287168,240386048
94767532797884,0.0,241287168,240386048
94767632999238,0.0,241287168,240386048
94767733217851,0.0,241303552,240386048
94767833520909,0.0,241303552,240386048
94767933742244,0.0,241303552,240386048
94768033937357,9.980499103033942,241303552,240386048
94768134136229,0.0,241303552,240386048
94768234356008,0.0,241303552,240386048
94768334555288,0.0,241303552,240386048
94768434756067,0.0,241303552,240386048
94768534976218,0.0,241303552,240386048
94768635183720,0.0,241303552,240386048
94768735397852,0.0,241303552,240386048
94768835611040,0.0,241303552,240386048
94768935815580,0.0,241303552,240386048
94769036020360,0.0,241303552,240386048
94769136226344,9.979499314535994,241303552,240386048
94769236417605,0.0,241303552,240386048
94769336639126,0.0,241303552,240386048
94769436840240,0.0,241303552,240386048
94769537043335,0.0,241303552,240386048
94769637260950,0.0,241303552,240386048
94769737479490,0.0,241303552,240386048
94769837680900,0.0,241303552,240386048
94769937897829,0.0,241303552,240386048
94770038098055,0.0,241303552,240386048
94770138304947,0.0,241303552,240386048
94770238468820,0.0,241303552,240386048
94770338681971,9.978781815550397,241303552,240386048
94770438907474,0.0,241303552,240386048
94770539119386,0.0,241303552,240386048
94770639331204,0.0,241303552,240386048
94770739561894,0.0,241303552,240386048
94770839776694,0.0,241303552,240386048
94770939987605,0.0,241303552,240386048
94771040217683,0.0,241303552,240386048
94771140428132,0.0,241303552,240386048
94771240630413,0.0,241303552,240386048
94771340832713,0.0,241303552,240386048
94771441038717,0.0,241303552,240386048
94771541245055,0.0,241303552,240386048
94771641442856,0.0,241303552,240386048
94771741655564,0.0,241303552,240386048
94771841863457,0.0,241303552,240386048
94771942055850,9.980788380837964,241303552,240386048
94772042248003,0.0,241303552,240386048
94772142464489,0.0,241303552,240386048
94772242676290,0.0,241303552,240386048
94772342880980,0.0,241303552,240386048
94772443114429,0.0,241303552,240386048
94772543325138,0.0,241303552,240386048
94772643548977,0.0,241303552,240386048
94772743770241,0.0,241303552,240386048
94772843979876,0.0,241303552,240386048
94772944215937,0.0,241303552,240386048
94773044436498,9.977975913891038,241303552,240386048
94773144639003,0.0,241303552,240386048
94773244854379,0.0,241303552,240386048
94773345050477,0.0,241303552,240386048
94773445243463,9.980707093417244,241303552,240386048
94773545458210,0.0,241303552,240386048
94773645660883,0.0,241303552,240386048
94773745889333,0.0,241303552,240386048
94773846088358,0.0,241303552,240386048
94773946293993,0.0,241303552,240386048
94774046557722,0.0,241303552,240386048
94774146766932,0.0,241303552,240386048
94774246969178,0.0,241303552,240386048
94774347195036,0.0,241303552,240386048
94774447407135,0.0,241303552,240386048
94774547608789,0.0,241303552,240386048
94774647834556,9.977536871990822,241303552,240386048
94774748047118,0.0,241303552,240386048
94774848281477,0.0,241303552,240386048
94774948488131,0.0,241303552,240386048
94775048678545,0.0,241303552,240386048
94775148895385,0.0,241303552,240386048
94775249083984,0.0,241303552,240386048
94775349267861,0.0,241303552,240386048
94775449482016,0.0,241303552,240386048
94775549664393,0.0,241303552,240386048
94775649878234,0.0,241303552,240386048
94775750084815,0.0,241303552,240386048
94775850264934,9.981989197352753,241303552,240386048
94775950457515,0.0,241303552,240386048
94776050688319,0.0,241303552,240386048
94776150860400,0.0,241303552,240386048
94776251066296,0.0,241303552,240386048
94776351237673,0.0,241303552,240386048
94776451447143,0.0,241303552,240386048
94776551654244,0.0,241303552,240386048
94776651815992,0.0,241303552,240386048
94776752020223,0.0,241303552,240386048
94776852231675,0.0,241303552,240386048
94776952416275,9.981596133091031,241303552,240386048
94777052588913,0.0,241303552,240386048
94777152792013,0.0,241303552,240386048
94777253010725,0.0,241303552,240386048
94777353221900,0.0,241303552,240386048
94777453430389,0.0,241303552,240386048
94777553620602,0.0,241303552,240386048
94777653825444,0.0,241303552,240386048
94777754038008,0.0,241303552,240386048
94777854219831,0.0,241303552,240386048
94777954465451,0.0,241303552,240386048
94778054657071,0.0,241303552,240386048
94778154851246,0.0,241303552,240386048
94778255056829,0.0,241303552,240386048
94778355244412,0.0,241303552,240386048
94778455453921,0.0,241303552,240386048
94778555629059,9.982501971070487,241303552,240386048
94778655822772,0.0,241303552,240386048
94778756013855,0.0,241303552,240386048
94778856181550,0.0,241303552,240386048
94778956366077,0.0,241303552,240386048
94779056564772,0.0,241303552,240386048
94779156759355,0.0,241319936,240386048
94779256943809,0.0,241319936,240386048
94779357142392,0.0,241319936,240386048
94779457329735,0.0,241319936,240386048
94779557533671,0.0,241319936,240386048
94779657737162,0.0,241319936,240386048
94779757945024,0.0,241319936,240386048
94779858148201,9.979821300609933,241319936,240386048
94779958307692,0.0,241319936,240386048
94780058490294,0.0,241319936,240386048
94780158689527,0.0,241319936,240386048
94780258852462,0.0,241319936,240386048
94780359033713,0.0,241319936,240386048
94780459225778,0.0,241336320,240386048
94780559421789,0.0,241336320,240386048
94780659640652,0.0,241336320,240386048
94780759854311,0.0,241336320,240386048
94780860008988,0.0,241336320,240386048
94780960213146,0.0,241336320,240386048
94781060385972,9.982658623846772,241336320,240386048
94781160604797,0.0,241336320,240386048
94781260884828,0.0,241336320,240386048
94781361115820,0.0,241336320,240386048
94781461335220,0.0,241336320,240386048
94781561534694,0.0,241336320,240386048
94781661748391,0.0,241336320,240386048
94781761954421,0.0,241336320,240386048
94781862147506,0.0,241336320,240386048
94781962341036,0.0,241336320,240386048
94782062535548,9.980557076985479,241336320,240386048
94782162751022,0.0,241336320,240386048
94782262963182,0.0,241336320,240386048
94782363194453,0.0,241336320,240386048
94782463437743,0.0,241336320,240386048
94782563689015,0.0,241336320,240386048
94782663872508,0.0,241336320,240386048
94782764069205,0.0,241336320,240386048
94782864244847,0.0,241336320,240386048
94782964437673,0.0,241336320,240386048
94783064631593,0.0,241336320,240386048
94783164837494,0.0,241336320,240386048
94783265015117,0.0,241336320,240386048
94783365348112,9.96676502450082,241336320,240386048
94783465577902,0.0,241336320,240386048
94783565756952,0.0,241336320,240386048
94783665939372,0.0,241336320,240386048
94783766116236,0.0,241336320,240386048
94783866279563,0.0,241336320,240386048
94783966445224,0.0,241336320,240386048
94784066609792,0.0,241336320,240386048
94784166793823,0.0,241336320,240386048
94784267047133,0.0,241336320,240386048
94784367252053,0.0,241336320,240386048
94784467490751,0.0,241336320,240386048
94784567699339,0.0,241336320,240386048
94784667881352,9.981744986056814,241336320,240386048
94784768082551,0.0,241336320,240386048
94784868280657,0.0,241352704,240386048
94784968488782,0.0,241352704,240386048
94785068699017,0.0,241352704,240386048
94785168884401,0.0,241352704,240386048
94785269074007,0.0,241352704,240386048
94785369272409,0.0,241352704,240386048
94785469466775,0.0,241352704,240386048
94785569645066,0.0,241352704,240386048
94785669849321,0.0,241352704,240386048
94785770040354,0.0,241352704,240386048
94785870201479,0.0,241352704,240386048
94785970396270,0.0,241352704,240386048
94786070585747,0.0,241352704,240386048
94786170783669,0.0,241352704,240386048
94786270957887,9.982591956596885,241352704,240386048
94786371144141,0.0,241352704,240386048
94786471337711,0.0,241352704,240386048
94786571502800,0.0,241352704,240386048
94786671704944,0.0,241352704,240386048
94786771911329,0.0,241352704,240386048
94786872111085,0.0,241352704,240386048
94786972291118,0.0,241352704,240386048
94787072490577,0.0,241352704,240386048
94787172690462,0.0,241352704,240386048
94787272885422,0.0,241352704,240386048
94787373073010,0.0,241352704,240386048
94787473272248,0.0,241352704,240386048
94787573462337,0.0,241352704,240386048
94787673642130,9.982005041030181,241352704,240386048
94787773841016,0.0,241352704,240386048
94787874032235,0.0,241352704,240386048
94787974212028,0.0,241352704,240386048
94788074404914,0.0,241352704,240386048
94788174596577,0.0,241352704,240386048
94788274782185,0.0,241352704,240386048
94788374977849,0.0,241352704,240386048
94788475168105,0.0,241352704,240386048
94788575356418,0.0,241352704,240386048
94788675551249,0.0,241352704,240386048
94788775736228,0.0,241352704,240386048
94788875915892,0.0,241352704,240386048
94788976120575,0.0,241352704,240386048
94789076314720,9.980630390826647,241352704,240386048
94789176551052,0.0,241352704,240386048
94789276732179,0.0,241352704,240386048
94789376904769,0.0,241352704,240386048
94789477094507,0.0,241352704,240386048
94789577289006,0.0,241352704,240386048
94789677472485,0.0,241352704,240386048
94789777702502,9.977032572147719,241352704,240386048
94789877920779,0.0,241352704,240386048
94789978151426,0.0,241352704,240386048
94790078389072,0.0,241352704,240386048
94790178621571,0.0,241352704,240386048
94790278853644,0.0,241352704,240386048
94790379096680,0.0,241352704,240386048
94790479379531,0.0,241352704,240386048
94790579984331,0.0,241352704,240386048
94790680220497,0.0,241352704,240386048
94790780441830,9.977924840003416,241352704,240386048
94790880659866,0.0,241352704,240386048
94790980898310,0.0,241352704,240386048
94791081126902,0.0,241352704,240386048
94791181353271,0.0,241352704,240386048
94791281588141,0.0,241352704,240386048
94791381877475,0.0,241352704,240386048
94791482088752,0.0,241352704,240386048
94791582315122,0.0,241352704,240386048
94791682543974,0.0,241352704,240386048
94791782748992,9.979545623482736,241352704,240386048
94791882983252,0.0,241369088,240386048
94791983199492,0.0,241369088,240386048
94792083469789,0.0,241369088,240386048
94792183698011,0.0,241369088,240386048
94792283912418,0.0,241369088,240386048
94792384111066,0.0,241369088,240386048
94792484322214,0.0,241369088,240386048
94792584499566,0.0,241369088,240386048
94792684666678,0.0,241369088,240386048
94792784876271,0.0,241369088,240386048
94792885044974,0.0,241369088,240386048
94792985217808,0.0,241369088,240386048
94793085444549,9.977378987798543,241369088,240386048
94793185646142,0.0,241385472,240386048
94793285831013,0.0,241385472,240386048
94793386098995,0.0,241385472,240386048
94793486308348,0.0,241385472,240386048
94793586531331,0.0,241385472,240386048
94793686722498,0.0,241385472,240386048
94793786927611,0.0,241385472,240386048
94793887139982,0.0,241385472,240386048
94793987315075,0.0,241385472,240386048
94794087514206,0.0,241385472,240386048
94794187736411,0.0,241385472,240386048
94794287940801,0.0,241385472,240386048
94794388185673,9.975631526402816,241385472,240386048
94794488451342,0.0,241385472,240386048
94794588668473,0.0,241385472,240386048
94794688885883,0.0,241385472,240386048
94794789079829,0.0,241385472,240386048
94794889301405,0.0,241385472,240386048
94794989552611,0.0,241385472,240386048
94795089790391,0.0,241385472,240386048
94795190055856,0.0,241385472,240386048
94795290273413,0.0,241385472,240386048
94795390484267,0.0,241385472,240386048
94795490700380,0.0,241385472,240386048
94795590881197,0.0,241385472,240386048
94795691091589,9.978968127131544,241385472,240386048
94795791307591,0.0,241385472,240386048
94795891488538,0.0,241385472,240386048
94795991730633,0.0,241385472,240386048
94796092366530,0.0,241385472,240386048
94796192557847,0.0,241385472,240386048
94796292729201,0.0,241385472,240386048
94796392958407,0.0,241385472,240386048
94796493173910,0.0,241385472,240386048
94796593390228,0.0,241385472,240386048
94796693565694,0.0,241385472,240386048
94796793770789,0.0,241385472,240386048
94796893983922,0.0,241385472,240386048
94796994177666,0.0,241385472,240386048
94797094393558,0.0,241385472,240386048
94797194613395,0.0,241385472,240386048
94797294809898,0.0,241385472,240386048
94797395006049,0.0,241385472,240386048
94797495222441,9.978459101085507,241385472,240386048
94797595436982,0.0,241385472,240386048
94797695664023,0.0,241385472,240386048
94797795870397,0.0,241385472,240386048
94797896081383,0.0,241385472,240386048
94797996305516,0.0,241385472,240386048
94798096512854,0.0,241385472,240386048
94798196882692,0.0,241385472,240386048
94798297105363,0.0,241385472,240386048
94798397348775,0.0,241385472,240386048
94798497559464,0.0,241385472,240386048
94798597740968,0.0,241385472,240386048
94798697962140,0.0,241385472,240386048
94798798188552,0.0,241385472,240386048
94798898363982,0.0,241385472,240386048
94798998579968,0.0,241385472,240386048
94799098802898,0.0,241385472,240386048
94799199012014,0.0,241385472,240386048
94799299180629,0.0,241385472,240386048
94799399391152,0.0,241385472,240386048
94799499623731,9.976703897585853,241385472,240386048
94799599859181,0.0,241385472,240386048
94799700058297,0.0,241385472,240386048
94799800301432,0.0,241385472,240386048
94799900517697,0.0,241385472,240386048
94800000740295,9.977809949209984,241385472,240386048
94800100976208,0.0,241385472,240386048
94800201337159,0.0,241385472,240386048
94800301564220,0.0,241385472,240386048
94800401819337,0.0,241385472,240386048
94800502032268,0.0,241385472,240386048
94800602301478,0.0,241385472,240386048
94800702535225,0.0,241385472,240386048
94800802789843,0.0,241385472,240386048
94800903002793,0.0,241385472,240386048
94801003225892,0.0,241385472,240386048
94801103432694,9.979569027389175,241385472,240386048
94801203612199,0.0,241385472,240386048
94801303837242,0.0,241385472,240386048
94801404037433,0.0,241385472,240386048
94801504279773,0.0,241385472,240386048
94801604487409,0.0,241385472,240386048
94801704686915,0.0,241385472,240386048
94801804901644,0.0,241385472,240386048
94801905084113,0.0,241385472,240386048
94802005288231,0.0,241385472,240386048
94802105504774,0.0,241385472,240386048
94802205692892,0.0,241385472,240386048
94802305867509,0.0,241385472,240386048
94802406075164,0.0,241385472,240386048
94802506294300,0.0,241385472,240386048
94802606511715,0.0,241385472,240386048
94802706703444,0.0,241385472,240386048
94802806907747,0.0,241385472,240386048
94802907106106,0.0,241385472,240386048
94803007278280,9.98278090044912,241385472,240386048
94803107486565,0.0,241385472,240386048
94803207713850,0.0,241385472,240386048
94803307936783,0.0,241385472,240386048
94803408123012,0.0,241385472,240386048
94803508338631,0.0,241385472,240386048
94803608541750,0.0,241385472,240386048
94803708770350,0.0,241385472,240386048
94803808987803,0.0,241385472,240386048
94803909193773,0.0,241385472,240386048
94804009416763,0.0,241385472,240386048
94804109618363,0.0,241385472,240386048
94804209854075,0.0,241385472,240386048
94804310082435,9.977192138744709,241385472,240386048
94804410306054,0.0,241385472,240386048
94804510526970,0.0,241385472,240386048
94804610748552,0.0,241385472,240386048
94804710968839,0.0,241401856,240386048
94804811195718,0.0,241401856,240386048
94804911411467,0.0,241401856,240386048
94805011628957,0.0,241401856,240386048
94805111854447,0.0,241401856,240386048
94805212079011,0.0,241401856,240386048
94805312355817,0.0,241401856,240386048
94805412580899,0.0,241401856,240386048
94805512785964,9.979487562733961,241401856,240386048
94805613008640,0.0,241401856,240386048
94805713218223,0.0,241401856,240386048
94805813446510,0.0,241401856,240386048
94805913671705,0.0,241418240,240386048
94806013899325,0.0,241418240,240386048
94806114113427,0.0,241418240,240386048
94806214340566,0.0,241418240,240386048
94806314549816,0.0,241418240,240386048
94806414768751,0.0,241418240,240386048
94806514995612,0.0,241418240,240386048
94806615289419,0.0,241418240,240386048
94806715518096,9.97709418945117,241418240,240386048
94806815753977,0.0,241418240,240386048
94806915987042,0.0,241418240,240386048
94807016223830,0.0,241418240,240386048
94807116449729,0.0,241418240,240386048
94807216673868,0.0,241418240,240386048
94807316912064,0.0,241418240,240386048
94807417177648,0.0,241418240,240386048
94807517402788,0.0,241418240,240386048
94807617626225,0.0,241418240,240386048
94807717838772,9.97875722134754,241418240,240386048
94807818059061,0.0,241418240,240386048
94807918251200,0.0,241418240,240386048
94808018472730,0.0,241418240,240386048
94808118697925,0.0,241418240,240386048
94808218915491,0.0,241418240,240386048
94808319131280,0.0,241418240,240386048
94808419367846,0.0,241418240,240386048
94808519782044,0.0,241418240,240386048
94808619953296,0.0,241418240,240386048
94808720180622,0.0,241418240,240386048
94808820403003,0.0,241418240,240386048
94808920612441,0.0,241418240,240386048
94809020787414,0.0,241418240,240386048
94809120996647,9.97910933297748,241418240,240386048
94809221209807,0.0,241418240,240386048
94809321394873,0.0,241418240,240386048
94809421562254,0.0,241418240,240386048
94809521895489,0.0,241418240,240386048
94809622082797,0.0,241418240,240386048
94809722285568,0.0,241418240,240386048
94809822492209,0.0,241418240,240386048
94809922684462,0.0,241418240,240386048
94810022893177,0.0,241418240,240386048
94810123087170,0.0,241418240,240386048
94810223278219,0.0,241418240,240386048
94810323525157,0.0,241418240,240386048
94810423909022,0.0,241434624,240386048
94810524108275,9.980099581604946,241434624,240386048
94810624321491,0.0,241434624,240386048
94810724508707,0.0,241434624,240386048
94810824727349,0.0,241434624,240386048
94810924904565,0.0,241434624,240386048
94811025184652,0.0,241434624,240386048
94811125395535,0.0,241434624,240386048
94811225588399,0.0,241434624,240386048
94811325793930,0.0,241434624,240386048
94811426014628,0.0,241434624,240386048
94811526206159,0.0,241434624,240386048
94811626377116,0.0,241434624,240386048
94811726591647,0.0,241434624,240386048
94811826810198,0.0,241434624,240386048
94811927041359,0.0,241434624,240386048
94812027227353,0.0,241434624,240386048
94812127503404,9.972621961458108,241434624,240386048
94812227714028,0.0,241434624,240386048
94812327927023,0.0,241434624,240386048
94812428134962,0.0,241434624,240386048
94812528353068,0.0,241434624,240386048
94812628558174,0.0,241434624,240386048
94812728763762,0.0,241434624,240386048
94812828978331,0.0,241434624,240386048
94812929183975,9.979481587572009,241434624,240386048
94813029403655,0.0,241434624,240386048
94813129595465,0.0,241434624,240386048
94813229791090,0.0,241434624,240386048
94813330018529,0.0,241434624,240386048
94813430197969,0.0,241434624,240386048
94813530371482,0.0,241434624,240386048
94813630575256,0.0,241434624,240386048
94813730770900,0.0,241434624,240386048
94813830988155,0.0,241434624,240386048
94813931165965,0.0,241434624,240386048
94814031373794,0.0,241434624,240386048
94814131690625,0.0,241434624,240386048
94814231883898,0.0,241434624,240386048
94814332107153,0.0,241434624,240386048
94814432316705,0.0,241434624,240386048
94814532510238,0.0,241434624,240386048
94814632728197,0.0,241434624,240386048
94814732933564,0.0,241434624,240386048
94814833121616,0.0,241434624,240386048
94814933329798,0.0,241434624,240386048
94815033505627,9.982425839773462,241434624,240386048
94815133694290,0.0,241434624,240386048
94815233918601,0.0,241434624,240386048
94815334088412,0.0,241434624,240386048
94815434295983,0.0,241434624,240386048
94815534525239,0.0,241434624,240386048
94815634753922,0.0,241434624,240386048
94815734950085,0.0,241434624,240386048
94815835177916,0.0,241434624,240386048
94815935386746,0.0,241434624,240386048
94816035599244,0.0,241434624,240386048
94816135788277,0.0,241434624,240386048
94816235992182,9.979656568738745,241434624,240386048
94816336223290,0.0,241434624,240386048
94816436428158,0.0,241434624,240386048
94816536626285,0.0,241434624,240386048
94816636844801,0.0,241434624,240386048
94816737058392,0.0,241434624,240386048
94816837274593,0.0,241434624,240386048
94816937485313,0.0,241434624,240386048
94817037735700,0.0,241434624,240386048
94817137993328,0.0,241434624,240386048
94817238219363,0.0,241434624,240386048
94817338447009,0.0,241434624,240386048
94817438688396,0.0,241451008,240386048
94817538915339,9.977388442919699,241451008,240386048
94817639155134,0.0,241451008,240386048
94817739400281,0.0,241451008,240386048
94817839648836,0.0,241451008,240386048
94817939885668,0.0,241451008,240386048
94818040134870,0.0,241451008,240386048
94818140527630,0.0,241451008,240386048
94818240774388,9.975250406178224,241451008,240386048
94818341136314,0.0,241451008,240386048
94818441363646,0.0,241451008,240386048
94818541600923,0.0,241451008,240386048
94818641829589,0.0,241467392,240386048
94818742081903,0.0,241467392,240386048
94818842327051,0.0,241467392,240386048
94818942553291,0.0,241467392,240386048
94819042788401,0.0,241467392,240386048
94819143014993,9.977421593207657,241467392,240386048
94819243255900,0.0,241467392,240386048
94819343506603,0.0,241467392,240386048
94819443731991,0.0,241467392,240386048
94819543964880,0.0,241467392,240386048
94819644224566,0.0,241467392,240386048
94819744451325,0.0,241467392,240386048
94819844718362,0.0,241467392,240386048
94819944946529,0.0,241467392,240386048
94820045205547,0.0,241467392,240386048
94820145438436,0.0,241467392,240386048
94820245686233,0.0,241467392,240386048
94820345929640,0.0,241467392,240386048
94820446219733,0.0,241467392,240386048
94820546452512,0.0,241467392,240386048
94820646694772,0.0,241467392,240386048
94820746931087,0.0,241467392,240386048
94820847165402,0.0,241467392,240386048
94820947392662,0.0,241467392,240386048
94821047627459,0.0,241467392,240386048
94821147871867,0.0,241467392,240386048
94821248135776,0.0,241467392,240386048
94821348388258,9.974817176944818,241467392,240386048
94821448656666,0.0,241467392,240386048
94821548883112,0.0,241467392,240386048
94821649115706,0.0,241467392,240386048
94821749347929,0.0,241467392,240386048
94821849575708,0.0,241467392,240386048
94821949796190,0.0,241467392,240386048
94822050042525,0.0,241467392,240386048
94822150280378,0.0,241467392,240386048
94822250523806,0.0,241467392,240386048
94822350757585,0.0,241467392,240386048
94822451031846,0.0,241467392,240386048
94822551403405,9.96331070697754,241467392,240386048
94822651648999,0.0,241467392,240386048
94822751882445,0.0,241467392,240386048
94822852148985,0.0,241467392,240386048
94822952354042,0.0,241467392,240386048
94823052576747,0.0,241467392,240386048
94823152811694,0.0,241467392,240386048
94823253047936,0.0,241467392,240386048
94823353295697,0.0,241467392,240386048
94823453556477,0.0,241467392,240386048
94823553790776,0.0,241467392,240386048
94823654048464,0.0,241467392,240386048
94823754260466,9.97876538655728,241467392,240386048
94823854519580,0.0,241467392,240386048
94823954749657,0.0,241467392,240386048
94824054985456,0.0,241467392,240386048
94824155191125,0.0,241467392,240386048
94824255397553,0.0,241467392,240386048
94824355601592,0.0,241467392,240386048
94824455822391,0.0,241467392,240386048
94824556101746,0.0,241467392,240386048
94824656318267,0.0,241467392,240386048
94824756543715,0.0,241467392,240386048
94824856819163,0.0,241467392,240386048
94824957049203,9.97692526732604,241467392,240386048
94825057310244,0.0,241467392,240386048
94825157529043,0.0,241467392,240386048
94825257749138,0.0,241467392,240386048
94825358127014,0.0,241467392,240386048
94825458334442,0.0,241467392,240386048
94825558546094,0.0,241467392,240386048
94825658770672,0.0,241467392,240386048
94825758977527,0.0,241467392,240386048
94825859190123,0.0,241467392,240386048
94825959405942,0.0,241467392,240386048
94826059598149,0.0,241467392,240386048
94826159813189,0.0,241467392,240386048
94826260039415,0.0,241467392,240386048
94826360236826,9.980229564533841,241467392,240386048
94826460473385,0.0,241467392,240386048
94826560669648,0.0,241467392,240386048
94826660884616,0.0,241467392,240386048
94826761103120,0.0,241467392,240386048
94826861308809,0.0,241467392,240386048
94826961534313,0.0,241467392,240386048
94827061765892,0.0,241467392,240386048
94827161975303,0.0,241467392,240386048
94827262201752,0.0,241467392,240386048
94827362398163,0.0,241467392,240386048
94827462623742,0.0,241467392,240386048
94827562830691,0.0,241467392,240386048
94827663029381,0.0,241467392,240386048
94827763245589,9.978447950140012,241467392,240386048
94827863474372,0.0,241467392,240386048
94827963671414,0.0,241467392,240386048
94828063881937,0.0,241467392,240386048
94828164120072,9.976355538821856,241467392,240386048
94828264330521,0.0,241467392,240386048
94828364549396,0.0,241467392,240386048
94828464728604,0.0,241467392,240386048
94828564942276,0.0,241467392,240386048
94828665195745,0.0,241467392,240386048
94828765405436,0.0,241467392,240386048
94828865636497,0.0,241467392,240386048
94828965848484,0.0,241467392,240386048
94829066038656,0.0,241467392,240386048
94829166256809,0.0,241467392,240386048
94829266489574,0.0,241467392,240386048
94829366695691,0.0,241467392,240386048
94829466923715,0.0,241467392,240386048
94829567138388,0.0,241467392,240386048
94829667350727,9.978702256140515,241467392,240386048
94829767578381,0.0,241467392,240386048
94829867805165,0.0,241467392,240386048
94829968017597,0.0,241467392,240386048
94830068250529,0.0,241467392,240386048
94830168459054,0.0,241467392,240386048
94830268705746,0.0,241483776,240386048
94830368921474,0.0,241483776,240386048
94830469144999,0.0,241483776,240386048
94830569404561,0.0,241483776,240386048
94830669635531,0.0,241483776,240386048
94830769856519,0.0,241483776,240386048
94830870077637,0.0,241483776,240386048
94830970277459,0.0,241483776,240386048
94831070454169,9.982247571417076,241483776,240386048
94831170661879,0.0,241483776,240386048
94831270859367,0.0,241483776,240386048
94831371068651,0.0,241500160,240386048
94831471291010,0.0,241500160,240386048
94831571492239,0.0,241500160,240386048
94831671710747,0.0,241500160,240386048
94831771930050,0.0,241500160,240386048
94831872146280,0.0,241500160,240386048
94831972356787,0.0,241500160,240386048
94832072576887,0.0,241500160,240386048
94832172765579,0.0,241500160,240386048
94832272985013,0.0,241500160,240386048
94832373195094,0.0,241500160,240386048
94832473438880,0.0,241500160,240386048
94832573637924,0.0,241500160,240386048
94832673833284,0.0,241500160,240386048
94832774050551,0.0,241500160,240386048
94832874238911,0.0,241500160,240386048
94832974423103,0.0,241500160,240386048
94833074636278,0.0,241500160,240386048
94833174826434,9.98092276253338,241500160,240386048
94833275057831,0.0,241500160,240386048
