window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
77,13369992491154,13370012950359,13370179776430,166.826071,187.285276,0
78,13370609312296,13370628624519,13370783708319,155.0838,174.396023,0
79,13371227940699,13371247159885,13371391110619,143.950734,163.16992,0
80,13371846620121,13371867006012,13372012142932,145.13692,165.522811,0
81,13372464803395,13372485620008,13372658839289,173.219281,194.035894,0
82,13373082624298,13373101844150,13373265221940,163.37779,182.597642,0
83,13373700375534,13373725994837,13373911620000,185.625163,211.244466,0
84,13374317444566,13374339039790,13374507756215,168.716425,190.311649,0
85,13374935861247,13374962160995,13375122546060,160.385065,186.684813,0
86,13375554118743,13375574819541,13375892447316,317.627775,338.328573,0
87,13376172269906,13376250621261,13376497632059,247.010798,325.362153,0
88,13376789267420,13376812727387,13377011080989,198.353602,221.813569,0
89,13377407054767,13377428168436,13377599895901,171.727465,192.841134,0
90,13378025996135,13378052088550,13378254589804,202.501254,228.593669,0
91,13378644768132,13378667299247,13378878197788,210.898541,233.429656,0
92,13379270381766,13379347781842,13379597700032,249.91819,327.318266,0
93,13379879478383,13379906587132,13380186300481,279.713349,306.822098,0
94,13380498433658,13380517974678,13380639473538,121.49886,141.03988,0
95,13381115797469,13381131682800,13381232107787,100.424987,116.310318,0
96,13381733704670,13381751082724,13381871829898,120.747174,138.125228,0
97,13382351560685,13382367193274,13382455565750,88.372476,104.005065,0
98,13382970178794,13382986176458,13383102973813,116.797355,132.795019,0
99,13383586607178,13383602274323,13383693507617,91.233294,106.900439,0
100,13384205073546,13384220861154,13384340838198,119.977044,135.764652,0
101,13384823021562,13384838709948,13384934274894,95.564946,111.253332,0
102,13385440511522,13385463700063,13385597728695,134.028632,157.217173,0
103,13386059290131,13386074944720,13386183808013,108.863293,124.517882,0
104,13386677095702,13386692627680,13386774992928,82.365248,97.897226,0
105,13387296113312,13387315189423,13387412251889,97.062466,116.138577,0
106,13387913126975,13387928930750,13388052267816,123.337066,139.140841,0
107,13388531469992,13388547237211,13388649026423,101.789212,117.556431,0
108,13389148371766,13389164139430,13389294277429,130.137999,145.905663,0
109,13389768033859,13389795154126,13389976250508,181.096382,208.216649,0
110,13390401317686,13390492774980,13390718062184,225.287204,316.744498,0
111,13391033029439,13391034611792,13391213750747,179.138955,180.721308,0
112,13391649246194,13391665393914,13391755686614,90.2927,106.44042,0
113,13392271781642,13392288291917,13392392511298,104.219381,120.729656,0
114,13392885524284,13392901606355,13392993323538,91.717183,107.799254,0
115,13393503240356,13393518984650,13393636279024,117.294374,133.038668,0
116,13394122150448,13394137255889,13394231100130,93.844241,108.949682,0
117,13394740026984,13394755626703,13394876121674,120.494971,136.09469,0
118,13395357002574,13395372559589,13395468861944,96.302355,111.85937,0
119,13395985231138,13396008139217,13396138879568,130.740351,153.64843,0
120,13396594355591,13396611949442,13396732649728,120.700286,138.294137,0
121,13397216179057,13397231710332,13397319131140,87.420808,102.952083,0
122,13397830089700,13397846032938,13397970816506,124.783568,140.726806,0
123,13398449544997,13398465386550,13398562612442,97.225892,113.067445,0
124,13399065960254,13399082619696,13399279791113,197.171417,213.830859,0
125,13399683250623,13399698886638,13399797705773,98.819135,114.45515,0
126,13400300186492,13400316557156,13400444772375,128.215219,144.585883,0
127,13400918097880,13400935523305,13401032510956,96.987651,114.413076,0
128,13401536069213,13401557604734,13401692388627,134.783893,156.319414,0
129,13402153914897,13402169909228,13402291638274,121.729046,137.723377,0
130,13402773173935,13402789023155,13402890162736,101.139581,116.988801,0
131,13403390424083,13403406426858,13403540066527,133.639669,149.642444,0
132,13404007665786,13404023272042,13404137672062,114.40002,130.006276,0
133,13404627103417,13404643006043,13404731221519,88.215476,104.118102,0
134,13405245214602,13405260704562,13405373847303,113.142741,128.632701,0
135,13405863202565,13405878948136,13405971933635,92.985499,108.73107,0
136,13406480310898,13406496900747,13406607250838,110.350091,126.93994,0
137,13407097588323,13407121343310,13407286035213,164.691903,188.44689,0
138,13407716740028,13407736269677,13407832382180,96.112503,115.642152,0
139,13408334049417,13408350025044,13408485097085,135.072041,151.047668,0
140,13408952492955,13408969554268,13409077903468,108.3492,125.410513,0
141,13409570072474,13409585657045,13409666109458,80.452413,96.036984,0
142,13410188280326,13410204677639,13410305531109,100.85347,117.250783,0
143,13410805364789,13410821422898,13410951033434,129.610536,145.668645,0
144,13411423422790,13411440586826,13411552190233,111.603407,128.767443,0
145,13412041693903,13412057168436,13412146636136,89.4677,104.942233,0
146,13412659059699,13412682193944,13412816219262,134.025318,157.159563,0
147,13413276776682,13413299566575,13413446467368,146.900793,169.690686,0
148,13413895805221,13413918668040,13414069836486,151.168446,174.031265,0
149,13414512742443,13414528141199,13414615962157,87.820958,103.219714,0
150,13415131069797,13415146709590,13415251278379,104.568789,120.208582,0
151,13415748554631,13415764191295,13415889754956,125.563661,141.200325,0
152,13416367452874,13416384858317,13416502737582,117.879265,135.284708,0
153,13416984195338,13417002065540,13417095343855,93.278315,111.148517,0
154,13417602519432,13417621574859,13417738320826,116.745967,135.801394,0
155,13418221156323,13418237446710,13418336850494,99.403784,115.694171,0
156,13418838009843,13418854677044,13418992991515,138.314471,154.981672,0
157,13419457044105,13419481501629,13419608693589,127.19196,151.649484,0
158,13420074279180,13420090699048,13420197575154,106.876106,123.295974,0
159,13420692507886,13420708843402,13420787141610,78.298208,94.633724,0
160,13421310444092,13421326894460,13421426334170,99.43971,115.890078,0
161,13421927578723,13421943709054,13422090760755,147.051701,163.182032,0
162,13422545786652,13422561872205,13422649556366,87.684161,103.769714,0
163,13423164157858,13423179620170,13423294965747,115.345577,130.807889,0
164,13423781564249,13423797172542,13423890345561,93.173019,108.781312,0
165,13424399741344,13424415870212,13424541389633,125.519421,141.648289,0
166,13425018551644,13425042182853,13425156745318,114.562465,138.193674,0
167,13425635248553,13425676253927,13425818240994,141.987067,182.992441,0
168,13426254853094,13426278589081,13426383731370,105.142289,128.878276,0
169,13426871106170,13426886578111,13426987689471,101.11136,116.583301,0
170,13427490367470,13427507539283,13427636660838,129.121555,146.293368,0
171,13428108254529,13428124183063,13428229526205,105.343142,121.271676,0
172,13428726378180,13428741804732,13428876486625,134.681893,150.108445,0
173,13429343365497,13429358978290,13429468024936,109.046646,124.659439,0
174,13429961332722,13429976805942,13430063613176,86.807234,102.280454,0
175,13430579127800,13430594563000,13430703683220,109.12022,124.55542,0
176,13431196963822,13431212362448,13431294462956,82.100508,97.499134,0
177,13431815525437,13431838354459,13431960680081,122.325622,145.154644,0
178,13432433192829,13432449030808,13432554821431,105.790623,121.628602,0
179,13433050860666,13433067007941,13433200875704,133.867763,150.015038,0
180,13433669725467,13433685294204,13433799088373,113.794169,129.362906,0
181,13434286544284,13434302444485,13434401130435,98.68595,114.586151,0
182,13434905924734,13434921586083,13435055017678,133.431595,149.092944,0
183,13435523937793,13435540874662,13435656312481,115.437819,132.374688,0
184,13436141974742,13436157535257,13436244884437,87.34918,102.909695,0
185,13436759966061,13436775535225,13436885111482,109.576257,125.145421,0
186,13437377764213,13437400462458,13437544545768,144.08331,166.781555,0
187,13437995127328,13438011131399,13438146125608,134.994209,150.99828,0
188,13438612382202,13438627901143,13438741363238,113.462095,128.981036,0
189,13439230663744,13439246362630,13439339801482,93.438852,109.137738,0
190,13439849792916,13439865786950,13439997979230,132.19228,148.186314,0
191,13440466800401,13440482516824,13440594955121,112.438297,128.15472,0
192,13441085023295,13441100798292,13441183762190,82.963898,98.738895,0
193,13441702805559,13441718457945,13441826578682,108.120737,123.773123,0
194,13442321461490,13442337287654,13442418555235,81.267581,97.093745,0
195,13442939078328,13442962955352,13443076089002,113.13365,137.010674,0
196,13443557270667,13443574847518,13443673865709,99.018191,116.595042,0
197,13444174158634,13444189853594,13444323478171,133.624577,149.319537,0
