timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T17:34:09.969+02:00,1,2424.671840886275,0.18673839128379896,1,0.236133,207.12337437038306,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:09.310+02:00,9302126707766,9302172868620,0.472433,45.426287,46.160854,613.161119,659.321973,0,0,0,0,0,8.750516428146456,221708288,220463104
2026-09-18T17:34:10.541+02:00,2,2531.662792116947,0.18673839128379896,1,0.128965,207.84433691174888,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:09.929+02:00,9302744163587,9302745034396,0.252763,0.471358,0.870809,611.034209,611.905018,0,0,0,0,0,15.73055214143205,221888512,220463104
2026-09-18T17:34:11.159+02:00,3,2430.4465409840145,0.18673839128379896,1,0.127706,207.537724054479,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:10.546+02:00,9303361978224,9303362810551,0.257708,0.432061,0.832327,611.936941,612.769268,0,0,0,0,0,14.568584489582976,222052352,220463104
2026-09-18T17:34:11.779+02:00,4,2462.377395013968,0.18673839128379896,1,0.161188,206.95781550817563,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:11.164+02:00,9303981472638,9303982350447,0.265226,0.433784,0.877809,613.651626,614.529435,0,0,0,0,0,11.29829772099693,222085120,220463104
2026-09-18T17:34:12.396+02:00,5,2439.6153502464294,0.18673839128379896,1,0.137909,206.95478227036958,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:11.782+02:00,9304599167835,9304600015440,0.257097,0.437098,0.847605,613.66062,614.508225,0,0,0,0,0,11.33337125802521,222117888,220463104
2026-09-18T17:34:13.012+02:00,6,2463.828556815783,0.18673839128379896,1,0.119928,207.43234366670728,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:12.399+02:00,9305215362637,9305216205316,0.276633,0.431562,0.842679,612.247819,613.090498,0,0,0,0,0,12.983055578823285,222167040,220463104
2026-09-18T17:34:13.631+02:00,7,2455.9781605005264,0.18673839128379896,1,0.128113,207.1936983162355,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:13.017+02:00,9305834173393,9305835015331,0.269689,0.42658,0.841938,612.953005,613.794943,0,0,0,0,0,11.312002617528163,222183424,220463104
2026-09-18T17:34:14.250+02:00,8,2443.3892475366592,0.18673839128379896,1,0.130761,206.6839863073389,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:13.634+02:00,9306452593566,9306453405726,0.24617,0.41984,0.81216,614.464634,615.276794,0,0,0,0,0,9.702635110677868,222216192,220463104
2026-09-18T17:34:14.866+02:00,9,2447.2871404886246,0.18673839128379896,1,0.126983,207.30578155485935,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:14.253+02:00,9307069138780,9307069961144,0.251263,0.428692,0.822364,612.621602,613.443966,0,0,0,0,0,11.353361000595518,222248960,220463104
2026-09-18T17:34:15.485+02:00,10,2422.87282683452,0.18673839128379896,1,0.160243,207.44613765575554,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T17:34:14.871+02:00,9307687189991,9307688404212,0.448543,0.584398,1.214221,612.207108,613.421329,0,0,0,0,0,12.935239878372629,222298112,220463104
