window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
43,12366972365525,12366974649359,12367121820470,147.171111,149.454945,0
44,12367591289810,12367593075126,12367722166343,129.091217,130.876533,0
45,12368209335670,12368210874356,12368305120028,94.245672,95.784358,0
46,12368826122864,12368827784809,12368899260030,71.475221,73.137166,0
47,12369443441058,12369445234466,12369538231101,92.996635,94.790043,0
48,12370062316735,12370064155828,12370165813650,101.657822,103.496915,0
49,12370681096097,12370683476357,12370808740686,125.264329,127.644589,0
50,12371297205312,12371299085812,12371409907656,110.821844,112.702344,0
51,12371915529527,12371917419102,12372004203791,86.784689,88.674264,0
52,12372533052503,12372534741096,12372628911120,94.170024,95.858617,0
53,12373151008053,12373152672220,12373271015343,118.343123,120.00729,0
54,12373769906363,12373771642845,12373853015440,81.372595,83.109077,0
55,12374386744747,12374388526877,12374475347641,86.820764,88.602894,0
56,12375004920559,12375006740559,12375122384830,115.644271,117.464271,0
57,12375622799519,12375624602241,12375738315827,113.713586,115.516308,0
58,12376242315109,12376243986054,12376319443352,75.457298,77.128243,0
59,12376859645422,12376861697886,12376988047734,126.349848,128.402312,0
60,12377476293995,12377477921921,12377567363297,89.441376,91.069302,0
61,12378095158939,12378096975162,12378177037442,80.06228,81.878503,0
62,12378713881236,12378715834310,12378836367861,120.533551,122.486625,0
63,12379331276440,12379333090107,12379419167797,86.07769,87.891357,0
64,12379949511571,12379951058905,12380061455231,110.396326,111.94366,0
65,12380566204850,12380567900610,12380652735467,84.834857,86.530617,0
66,12381184566908,12381186335816,12381280536509,94.200693,95.969601,0
67,12381802155541,12381804334820,12381930614966,126.280146,128.459425,0
68,12382421051860,12382423010324,12382516722368,93.712044,95.670508,0
69,12383037664661,12383039294087,12383159118509,119.824422,121.453848,0
70,12383656272647,12383658071796,12383761813918,103.742122,105.541271,0
71,12384274442912,12384276627894,12384387869444,111.24155,113.426532,0
72,12384892087289,12384894459012,12384980023351,85.564339,87.936062,0
73,12385509681018,12385511510796,12385608652342,97.141546,98.971324,0
74,12386129167674,12386130898341,12386225306146,94.407805,96.138472,0
75,12386746831497,12386748531127,12386868354272,119.823145,121.522775,0
76,12387363291987,12387365480136,12387452086308,86.606172,88.794321,0
77,12387981612367,12387984117571,12388127824242,143.706671,146.211875,0
78,12388599628877,12388601542711,12388735957416,134.414705,136.328539,0
79,12389217664869,12389219467684,12389321302454,101.83477,103.637585,0
80,12389836110491,12389837815029,12389966270603,128.455574,130.160112,0
81,12390454958688,12390456539689,12390543262010,86.722321,88.303322,0
82,12391071772348,12391073865516,12391215732316,141.8668,143.959968,0
83,12391689821806,12391691731251,12391805009710,113.278459,115.187904,0
84,12392307978542,12392309603746,12392409041090,99.437344,101.062548,0
85,12392925989075,12392927824890,12393033966125,106.141235,107.97705,0
86,12393543751923,12393545749294,12393673905776,128.156482,130.153853,0
87,12394161679975,12394163516753,12394305022332,141.505579,143.342357,0
88,12394779991788,12394781837973,12394884344689,102.506716,104.352901,0
89,12395397460526,12395399272064,12395491605851,92.333787,94.145325,0
90,12396016683785,12396018441526,12396104239459,85.797933,87.555674,0
91,12396633770543,12396635729321,12396739359649,103.630328,105.589106,0
92,12397251119950,12397252643580,12397346406330,93.76275,95.28638,0
93,12397869587932,12397871204729,12397967060776,95.856047,97.472844,0
94,12398488703785,12398490089878,12398560290529,70.200651,71.586744,0
95,12399106460324,12399108408676,12399208314151,99.905475,101.853827,0
96,12399725413401,12399728095976,12399847359049,119.263073,121.945648,0
97,12400341874644,12400344125663,12400446750324,102.624661,104.87568,0
98,12400961046314,12400963003833,12401069735662,106.731829,108.689348,0
99,12401577363096,12401579063948,12401660542936,81.478988,83.17984,0
100,12402195328934,12402197095545,12402334096847,137.001302,138.767913,0
101,12402814354662,12402816201625,12402908178209,91.976584,93.823547,0
102,12403432292352,12403434520464,12403539482201,104.961737,107.189849,0
103,12404053244638,12404059653047,12404288706951,229.053904,235.462313,0
104,12404668913200,12404671064645,12404799503925,128.43928,130.590725,0
105,12405286254244,12405289169523,12405381008014,91.838491,94.75377,0
106,12405904646845,12405906295512,12405979660331,73.364819,75.013486,0
107,12406522653391,12406524506317,12406612815345,88.309028,90.161954,0
108,12407140910363,12407142520845,12407221819277,79.298432,80.908914,0
109,12407758790855,12407760770763,12407880298504,119.527741,121.507649,0
110,12408375752365,12408377525550,12408452089185,74.563635,76.33682,0
111,12408994243617,12408996122266,12409103581411,107.459145,109.337794,0
112,12409612350740,12409614956759,12409705297603,90.340844,92.946863,0
113,12410231409234,12410233357716,12410327342913,93.985197,95.933679,0
114,12410850708932,12410853480118,12410992649478,139.16936,141.940546,0
115,12411465998982,12411467511205,12411576506499,108.995294,110.507517,0
116,12412085081163,12412086735719,12412193883476,107.147757,108.802313,0
117,12412703912159,12412705906901,12412837408203,131.501302,133.496044,0
118,12413322160860,12413324548509,12413421018540,96.470031,98.85768,0
119,12413939713042,12413941529191,12414070414474,128.885283,130.701432,0
120,12414557798299,12414559497967,12414647050384,87.552417,89.252085,0
121,12415175975909,12415178193039,12415323522179,145.32914,147.54627,0
122,12415793401445,12415795809594,12415911643613,115.834019,118.242168,0
123,12416411524167,12416413749723,12416499632547,85.882824,88.10838,0
