window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
74,2226299724387,2226319103646,2226466822081,147.718435,167.097694,0
75,2226916179434,2226933748497,2227103080090,169.331593,186.900656,0
76,2227533056020,2227549677866,2227724286045,174.608179,191.230025,0
77,2228150127482,2228165737352,2228331443723,165.706371,181.316241,0
78,2228768024573,2228786289060,2228940551340,154.26228,172.526767,0
79,2229385449154,2229401043321,2229543658508,142.615187,158.209354,0
80,2230002593278,2230018929885,2230182823696,163.893811,180.230418,0
81,2230619159075,2230634715334,2230789861780,155.146446,170.702705,0
82,2231237376816,2231253189648,2231385394056,132.204408,148.01724,0
83,2231853425811,2231868954663,2232033470160,164.515497,180.044349,0
84,2232470589084,2232486191880,2232620085689,133.893809,149.496605,0
85,2233089229096,2233104774633,2233254143352,149.368719,164.914256,0
86,2233705687769,2233721359325,2233864249946,142.890621,158.562177,0
87,2234323207723,2234346532039,2234549666802,203.134763,226.459079,0
88,2234939868517,2234956692105,2235110282011,153.589906,170.413494,0
89,2235556804093,2235572861499,2235706728424,133.866925,149.924331,0
90,2236174053044,2236189851729,2236378184770,188.333041,204.131726,0
91,2236791899365,2236808724675,2236943848394,135.123719,151.949029,0
92,2237408195366,2237424707733,2237563043085,138.335352,154.847719,0
93,2238026251660,2238042780453,2238203982163,161.20171,177.730503,0
94,2238642885242,2238658588002,2238783870529,125.282527,140.985287,0
95,2239260963806,2239276582789,2239413866297,137.283508,152.902491,0
96,2239877303196,2239901571361,2240092683213,191.111852,215.380017,0
97,2240494434921,2240510329328,2240660979832,150.650504,166.544911,0
98,2241112384295,2241131547651,2241282648191,151.10054,170.263896,0
99,2241729577806,2241753233326,2241984479590,231.246264,254.901784,0
100,2242347150136,2242365000295,2242500319540,135.319245,153.169404,0
101,2242963862975,2242979782864,2243166470541,186.687677,202.607566,0
102,2243580393966,2243601312203,2243752999264,151.687061,172.605298,0
103,2244197638776,2244213414351,2244354760165,141.345814,157.121389,0
104,2244815104661,2244832396767,2244979780036,147.383269,164.675375,0
105,2245431934259,2245455242578,2245638914347,183.671769,206.980088,0
106,2246050695372,2246066472670,2246223398323,156.925653,172.702951,0
107,2246667025035,2246690493762,2246882306220,191.812458,215.281185,0
108,2247284542516,2247300958608,2247420208638,119.25003,135.666122,0
109,2247903032606,2247928810878,2248075116064,146.305186,172.083458,0
110,2248519152953,2248534920214,2248687432280,152.512066,168.279327,0
111,2249135482878,2249154373533,2249272091907,117.718374,136.609029,0
112,2249752762080,2249768567805,2249941661726,173.093921,188.899646,0
113,2250369810030,2250392301188,2250694817653,302.516465,325.007623,0
114,2250987181538,2251003171373,2251139989497,136.818124,152.807959,0
115,2251605016863,2251623563946,2251767698075,144.134129,162.681212,0
116,2252221224368,2252236972668,2252349899049,112.926381,128.674681,0
117,2252839080647,2252854531596,2252983462407,128.930811,144.38176,0
118,2253456997394,2253472549398,2253605282877,132.733479,148.285483,0
119,2254073575929,2254089371044,2254221682489,132.311445,148.10656,0
120,2254690948390,2254706672487,2254847087990,140.415503,156.1396,0
121,2255308344840,2255323941085,2255473154882,149.213797,164.810042,0
122,2255925893829,2255950090202,2256127679301,177.589099,201.785472,0
123,2256542254346,2256558218442,2256718504451,160.286009,176.250105,0
124,2257160229121,2257175844200,2257286899078,111.054878,126.669957,0
125,2257777168626,2257793289333,2257921322636,128.033303,144.15401,0
126,2258393718695,2258411035877,2258564131218,153.095341,170.412523,0
127,2259011940463,2259027580191,2259153165877,125.585686,141.225414,0
128,2259629239610,2259645045929,2259801050854,156.004925,171.811244,0
129,2260246031785,2260261767438,2260418408397,156.640959,172.376612,0
130,2260863801847,2260879327204,2261004118972,124.791768,140.317125,0
131,2261479444941,2261502290452,2261642373430,140.082978,162.928489,0
132,2262098076158,2262113883274,2262284742786,170.859512,186.666628,0
133,2262714043574,2262729637932,2262865618913,135.980981,151.575339,0
134,2263332206247,2263348523435,2263498325207,149.801772,166.11896,0
135,2263948299580,2263967418608,2264121111810,153.693202,172.81223,0
136,2264565576505,2264581545213,2264697121396,115.576183,131.544891,0
137,2265183985061,2265200278212,2265331656494,131.378282,147.671433,0
138,2265801002033,2265819782877,2265982746524,162.963647,181.744491,0
139,2266417300792,2266434796568,2266574402964,139.606396,157.102172,0
140,2267034614624,2267050185316,2267182126914,131.941598,147.51229,0
141,2267653008307,2267669656921,2267827498630,157.841709,174.490323,0
142,2268270091892,2268286284544,2268422578828,136.294284,152.486936,0
143,2268885875744,2268902308414,2269074474416,172.166002,188.598672,0
144,2269504538774,2269521518331,2269644958801,123.44047,140.420027,0
145,2270121130096,2270137161157,2270291012924,153.851767,169.882828,0
146,2270737960086,2270754134517,2270937796919,183.662402,199.836833,0
147,2271354597306,2271370692978,2271555115117,184.422139,200.517811,0
148,2271972498839,2271998594728,2272185299211,186.704483,212.800372,0
149,2272590755948,2272606799195,2272764866486,158.067291,174.110538,0
150,2273207179590,2273223976982,2273404176254,180.199272,196.996664,0
151,2273824753545,2273840884143,2273991275229,150.391086,166.521684,0
152,2274442187265,2274458683806,2274644775481,186.091675,202.588216,0
153,2275058344069,2275074918369,2275214183244,139.264875,155.839175,0
154,2275676819791,2275692728595,2275852689607,159.961012,175.869816,0
155,2276292674532,2276309100741,2276436220817,127.120076,143.546285,0
156,2276909843308,2276925622834,2277094711847,169.089013,184.868539,0
157,2277528320693,2277563104010,2277751796293,188.692283,223.4756,0
158,2278145524590,2278161670744,2278341583713,179.912969,196.059123,0
159,2278761201699,2278776776745,2278932721687,155.944942,171.519988,0
160,2279379526896,2279395464162,2279560489585,165.025423,180.962689,0
161,2279996149326,2280012187481,2280186710958,174.523477,190.561632,0
162,2280614781973,2280642769856,2280886546437,243.776581,271.764464,0
163,2281231243524,2281267528633,2281534349914,266.821281,303.10639,0
164,2281848137392,2281871841775,2282113296868,241.455093,265.159476,0
165,2282465227523,2282529319535,2282656093511,126.773976,190.865988,0
166,2283082331881,2283098459796,2283250079410,151.619614,167.747529,0
167,2283699393167,2283715164232,2283840998066,125.833834,141.604899,0
168,2284317042421,2284333584001,2284485224007,151.640006,168.181586,0
169,2284935007566,2284955832499,2285122322612,166.490113,187.315046,0
170,2285551523573,2285570939845,2285702801563,131.861718,151.27799,0
171,2286169096099,2286188648927,2286336976060,148.327133,167.879961,0
172,2286786199797,2286802421212,2286921695299,119.274087,135.495502,0
173,2287403716666,2287420095080,2287561281837,141.186757,157.565171,0
174,2288021172594,2288047627005,2288260272510,212.645505,239.099916,0
175,2288637682548,2288686752626,2288887274164,200.521538,249.591616,0
176,2289255343855,2289272860877,2289387730874,114.869997,132.387019,0
177,2289872011262,2289887662125,2290007780713,120.118588,135.769451,0
178,2290488499008,2290511438934,2290761788255,250.349321,273.289247,0
179,2291106101865,2291124318866,2291255337597,131.018731,149.235732,0
180,2291723730559,2291740247400,2291871971999,131.724599,148.24144,0
181,2292341120796,2292357843137,2292493315443,135.472306,152.194647,0
182,2292957970373,2292975570117,2293137537782,161.967665,179.567409,0
183,2293576008726,2293598524469,2293761051392,162.526923,185.042666,0
184,2294192629072,2294209171080,2294351049716,141.878636,158.420644,0
185,2294809950770,2294826451927,2294988618391,162.166464,178.667621,0
186,2295427088141,2295445461105,2295573524853,128.063748,146.436712,0
187,2296044025276,2296060026694,2296224639373,164.612679,180.614097,0
188,2296661534949,2296680130560,2296802326594,122.196034,140.791645,0
189,2297279032814,2297299907916,2297432435131,132.527215,153.402317,0
190,2297897791343,2297927805557,2298129724277,201.91872,231.932934,0
191,2298514267608,2298538598808,2298698458916,159.860108,184.191308,0
192,2299131022043,2299147333201,2299281676875,134.343674,150.654832,0
193,2299747697148,2299765172727,2299979729791,214.557064,232.032643,0
194,2300364899813,2300381870913,2300524340352,142.469439,159.440539,0
195,2300982713626,2300998288028,2301117846652,119.558624,135.133026,0
196,2301599323504,2301616601510,2301750972243,134.370733,151.648739,0
197,2302217112346,2302233058524,2302394603985,161.545461,177.491639,0
198,2302834690858,2302850459167,2302991951930,141.492763,157.261072,0
199,2303451923432,2303471333227,2303616247365,144.914138,164.323933,0
200,2304068672216,2304090225410,2304275536782,185.311372,206.864566,0
201,2304685950297,2304702249234,2304857760353,155.511119,171.810056,0
202,2305302872016,2305323615528,2305449072523,125.456995,146.200507,0
203,2305920513827,2305936106248,2306080407949,144.301701,159.894122,0
204,2306538745955,2306554724597,2306717859262,163.134665,179.113307,0
205,2307156036054,2307175302962,2307299042410,123.739448,143.006356,0
206,2307772411216,2307788056415,2307924539742,136.483327,152.128526,0
207,2308389333622,2308404976339,2308521541465,116.565126,132.207843,0
208,2309007111842,2309029828755,2309175161235,145.33248,168.049393,0
209,2309624541549,2309641096745,2309782813647,141.716902,158.272098,0
210,2310241240839,2310258485903,2310403238553,144.75265,161.997714,0
211,2310858524759,2310874488347,2311029916754,155.428407,171.391995,0
212,2311477199216,2311493744801,2311652649714,158.904913,175.450498,0
213,2312094561108,2312116220674,2312279934922,163.714248,185.373814,0
214,2312711272079,2312740797893,2312926387986,185.590093,215.115907,0
215,2313328154426,2313350388453,2313511798564,161.410111,183.644138,0
216,2313945702089,2313963568873,2314102648014,139.079141,156.945925,0
217,2314562335444,2314577889385,2314726012103,148.122718,163.676659,0
218,2315179900689,2315196454090,2315322413504,125.959414,142.512815,0
219,2315797865158,2315814094634,2315957387985,143.293351,159.522827,0
220,2316414508267,2316443491214,2316681406987,237.915773,266.89872,0
221,2317031191676,2317048887554,2317236089446,187.201892,204.89777,0
222,2317649867636,2317678778139,2317926507380,247.729241,276.639744,0
223,2318265975075,2318286472517,2318409787816,123.315299,143.812741,0
224,2318884379489,2318911259982,2319301766861,390.506879,417.387372,0
225,2319586317375,2319628914012,2319928710398,299.796386,342.393023,0
226,2320118470157,2320136326461,2320263962727,127.636266,145.49257,0
227,2320735742828,2320775761457,2321139136871,363.375414,403.394043,0
228,2321529451148,2321532980283,2321836401198,303.420915,306.95005,0
229,2322061754588,2322062439789,2322268220511,205.780722,206.465923,0
230,2322680254508,2322701980743,2322903940814,201.960071,223.686306,0
231,2323296379850,2323315654594,2323531200690,215.546096,234.82084,0
232,2323912990027,2323933099583,2324142957479,209.857896,229.967452,0
233,2324531273998,2324553341658,2324780475658,227.134,249.20166,0
234,2325148652274,2325170252417,2325397481641,227.229224,248.829367,0
235,2325767224585,2325817272087,2326214341953,397.069866,447.117368,0
236,2326463624747,2326465253259,2326740957402,275.704143,277.332655,0
237,2327035731866,2327065044926,2327289964293,224.919367,254.232427,0
238,2327637408584,2327676584460,2327945086374,268.501914,307.67779,0
239,2328254595418,2328283530350,2328626986011,343.455661,372.390593,0
240,2328910714095,2328933219181,2329190394732,257.175551,279.680637,0
241,2329506256515,2329527051291,2329814634641,287.58335,308.378126,0
242,2330106821846,2330135869575,2330418837239,282.967664,312.015393,0
243,2330724496656,2330785840787,2331206513367,420.67258,482.016711,0
244,2331492717467,2331493219317,2331633947866,140.728549,141.230399,0
245,2332006727196,2332022885601,2332163629874,140.744273,156.902678,0
246,2332624222518,2332640667089,2332788438282,147.771193,164.215764,0
247,2333240995960,2333257103588,2333372420546,115.316958,131.424586,0
248,2333858539828,2333874603882,2334001500596,126.896714,142.960768,0
249,2334474810575,2334498478973,2334645508078,147.029105,170.697503,0
250,2335092740469,2335109073059,2335276094373,167.021314,183.353904,0
251,2335710750273,2335727340640,2335873999602,146.658962,163.249329,0
252,2336327879882,2336343909473,2336461235780,117.326307,133.355898,0
253,2336944523866,2336962056211,2337081096809,119.040598,136.572943,0
254,2337561553704,2337577931701,2337717620764,139.689063,156.06706,0
255,2338179583617,2338195429525,2338374138821,178.709296,194.555204,0
256,2338797336998,2338813723459,2338954920129,141.19667,157.583131,0
257,2339413862832,2339430377885,2339598134888,167.757003,184.272056,0
258,2340031778998,2340047673720,2340217797883,170.124163,186.018885,0
259,2340649472723,2340665442982,2340797316447,131.873465,147.843724,0
260,2341266234458,2341281943588,2341442719342,160.775754,176.484884,0
261,2341884343857,2341900850633,2342038652264,137.801631,154.308407,0
262,2342500177083,2342515798158,2342675610991,159.812833,175.433908,0
263,2343117831900,2343133528531,2343272156531,138.628,154.324631,0
264,2343736203809,2343754574079,2343899371281,144.797202,163.167472,0
265,2344352286121,2344383549143,2344533253939,149.704796,180.967818,0
266,2344970049652,2344996757634,2345171179773,174.422139,201.130121,0
267,2345587001042,2345603366763,2345739592868,136.226105,152.591826,0
268,2346204797915,2346221330729,2346368784184,147.453455,163.986269,0
269,2346822179607,2346838160793,2347000133997,161.973204,177.95439,0
270,2347439171379,2347455345453,2347672773652,217.428199,233.602273,0
271,2348055581491,2348071288789,2348197914374,126.625585,142.332883,0
272,2348673794080,2348689459100,2348816301297,126.842197,142.507217,0
273,2349290542976,2349306139368,2349453454939,147.315571,162.911963,0
274,2349908405613,2349924754427,2350077780777,153.02635,169.375164,0
275,2350524973961,2350540985202,2350690256491,149.271289,165.28253,0
276,2351143344529,2351159942084,2351308661006,148.718922,165.316477,0
277,2351759689534,2351776285348,2351941965343,165.679995,182.275809,0
278,2352377512057,2352393272226,2352523843599,130.571373,146.331542,0
279,2352994255309,2353009993533,2353145446910,135.453377,151.191601,0
280,2353612839798,2353628536931,2353780441216,151.904285,167.601418,0
281,2354229251079,2354245471469,2354415990377,170.518908,186.739298,0
282,2354847207097,2354862840230,2354995179786,132.339556,147.972689,0
283,2355464683584,2355491156273,2355649781112,158.624839,185.097528,0
284,2356081970446,2356097875393,2356226194891,128.319498,144.224445,0
285,2356698688646,2356714334205,2356852745504,138.411299,154.056858,0
286,2357315435389,2357331813520,2357502644044,170.830524,187.208655,0
287,2357932891466,2357950553740,2358091006219,140.452479,158.114753,0
288,2358549694159,2358565283867,2358687933497,122.64963,138.239338,0
289,2359167791297,2359183977670,2359325903404,141.925734,158.112107,0
290,2359784850849,2359800496612,2359928689523,128.192911,143.838674,0
291,2360401846961,2360417719779,2360586123446,168.403667,184.276485,0
292,2361020055962,2361043125664,2361221760021,178.634357,201.704059,0
293,2361637421542,2361653407860,2361806622006,153.214146,169.200464,0
294,2362254581351,2362270517799,2362438662507,168.144708,184.081156,0
295,2362870834443,2362886331874,2363045044077,158.712203,174.209634,0
296,2363488354146,2363504402668,2363674652871,170.250203,186.298725,0
297,2364106582629,2364122361967,2364265022946,142.660979,158.440317,0
298,2364723629359,2364739640474,2364892288885,152.648411,168.659526,0
299,2365342051257,2365361810359,2365523046150,161.235791,180.994893,0
300,2365958995051,2365980813758,2366128164966,147.351208,169.169915,0
301,2366575448609,2366592836516,2366730206515,137.369999,154.757906,0
302,2367192460059,2367210261687,2367346564469,136.302782,154.10441,0
303,2367810267121,2367825884718,2367985083372,159.198654,174.816251,0
304,2368427066005,2368442648566,2368564876746,122.22818,137.810741,0
305,2369044497261,2369060654431,2369189543684,128.889253,145.046423,0
306,2369663041071,2369678802687,2369811887835,133.085148,148.846764,0
307,2370279248599,2370295350140,2370433252846,137.902706,154.004247,0
308,2370897563251,2370914201606,2371076136607,161.935001,178.573356,0
309,2371515200206,2371538789835,2371733148271,194.358436,217.948065,0
310,2372132502408,2372149196762,2372309571659,160.374897,177.069251,0
311,2372748810874,2372764882434,2372881135787,116.253353,132.324913,0
312,2373367433412,2373383099288,2373505047938,121.94865,137.614526,0
313,2373983627220,2374000043094,2374128305021,128.261927,144.677801,0
314,2374601504525,2374617174013,2374753485157,136.311144,151.980632,0
315,2375219447799,2375235034472,2375381818491,146.784019,162.370692,0
316,2375836149819,2375851968973,2376021342997,169.374024,185.193178,0
317,2376453726693,2376470052994,2376594068012,124.015018,140.341319,0
318,2377070383982,2377094335610,2377249457273,155.121663,179.073291,0
319,2377688139121,2377703930571,2377828052554,124.121983,139.913433,0
320,2378306032802,2378321644309,2378453772026,132.127717,147.739224,0
321,2378922872267,2378938616829,2379083428341,144.811512,160.556074,0
322,2379540468825,2379556925941,2379674937351,118.01141,134.468526,0
323,2380157723297,2380174131487,2380309578659,135.447172,151.855362,0
324,2380775258788,2380792028829,2380949506119,157.47729,174.247331,0
325,2381391759658,2381407339943,2381549351708,142.011765,157.59205,0
326,2382008969548,2382024498833,2382156367389,131.868556,147.397841,0
327,2382626465513,2382641939929,2382773043414,131.103485,146.577901,0
328,2383244575519,2383260519470,2383432314164,171.794694,187.738645,0
329,2383861954734,2383877531556,2384021403634,143.872078,159.4489,0
330,2384478334862,2384499195169,2384695432549,196.23738,217.097687,0
331,2385095958584,2385113390697,2385273116061,159.725364,177.157477,0
332,2385713434104,2385729813869,2385871121161,141.307292,157.687057,0
333,2386331524906,2386347459913,2386510702027,163.242114,179.177121,0
334,2386948453122,2386966281512,2387132498415,166.216903,184.045293,0
335,2387565514303,2387589556434,2387748091323,158.534889,182.57702,0
336,2388184139485,2388206201714,2388341663971,135.462257,157.524486,0
337,2388800117009,2388817694697,2388956054779,138.360082,155.93777,0
338,2389417916848,2389433870874,2389609113549,175.242675,191.196701,0
339,2390034708045,2390050395832,2390193658456,143.262624,158.950411,0
340,2390653325628,2390671950128,2390851573311,179.623183,198.247683,0
341,2391272090513,2391291074641,2391434518285,143.443644,162.427772,0
342,2391886931504,2391904501210,2392074244777,169.743567,187.313273,0
343,2392505034155,2392527216404,2392735660429,208.444025,230.626274,0
344,2393122750331,2393141905774,2393265639683,123.733909,142.889352,0
345,2393739188253,2393755742871,2393908033770,152.290899,168.845517,0
346,2394356681177,2394372688630,2394561486124,188.797494,204.804947,0
347,2394974002438,2394989870336,2395160855514,170.985178,186.853076,0
348,2395592214551,2395608891521,2395879654387,270.762866,287.439836,0
349,2396208301250,2396227673193,2396460804337,233.131144,252.503087,0
350,2396826510759,2396842674230,2397024283806,181.609576,197.773047,0
351,2397442683741,2397461375168,2397605906020,144.530852,163.222279,0
352,2398060747981,2398086105703,2398291745562,205.639859,230.997581,0
353,2398677594578,2398698813794,2398855201188,156.387394,177.60661,0
354,2399295747529,2399311507391,2399444419113,132.911722,148.671584,0
355,2399912315580,2399928394662,2400078315707,149.921045,166.000127,0
356,2400529720520,2400551453494,2400702728923,151.275429,173.008403,0
357,2401146613170,2401164355970,2401296186772,131.830802,149.573602,0
358,2401765083151,2401782095638,2401951968294,169.872656,186.885143,0
359,2402382454565,2402400311495,2402554050457,153.738962,171.595892,0
360,2402999633928,2403016623064,2403186814573,170.191509,187.180645,0
361,2403616104425,2403631799658,2403783393999,151.594341,167.289574,0
362,2404234805921,2404251515466,2404429577175,178.061709,194.771254,0
363,2404851367277,2404867528027,2405038698239,171.170212,187.330962,0
364,2405467921118,2405485449698,2405615423380,129.973682,147.502262,0
365,2406085693534,2406101777507,2406286672811,184.895304,200.979277,0
366,2406702588158,2406719133870,2406842698166,123.564296,140.110008,0
367,2407321253542,2407337540459,2407483508431,145.967972,162.254889,0
368,2407938773431,2407960079241,2408116168353,156.089112,177.394922,0
369,2408554880124,2408577984985,2408748975407,170.990422,194.095283,0
370,2409172746113,2409190127490,2409363353332,173.225842,190.607219,0
371,2409789064275,2409804812675,2409959709330,154.896655,170.645055,0
372,2410406357013,2410422043968,2410555010019,132.966051,148.653006,0
373,2411025132212,2411041509833,2411189679953,148.17012,164.547741,0
374,2411642622270,2411658206782,2411796194857,137.988075,153.572587,0
375,2412258923929,2412275424290,2412443470652,168.046362,184.546723,0
376,2412876237161,2412891757617,2413049018437,157.26082,172.781276,0
377,2413494443783,2413510411294,2413700032819,189.621525,205.589036,0
378,2414110330212,2414126078372,2414283141693,157.063321,172.811481,0
379,2414727763879,2414750062373,2414896166541,146.104168,168.402662,0
380,2415346208216,2415362373115,2415489975538,127.602423,143.767322,0
381,2415962650005,2415978746645,2416143549263,164.802618,180.899258,0
382,2416580602015,2416598640854,2416724428913,125.788059,143.826898,0
383,2417197776902,2417214569689,2417362841687,148.271998,165.064785,0
384,2417814067090,2417830829729,2417957480380,126.650651,143.41329,0
385,2418431187391,2418450278616,2418580900442,130.621826,149.713051,0
386,2419049810580,2419068925305,2419208140590,139.215285,158.33001,0
387,2419667052997,2419688429457,2419883480720,195.051263,216.427723,0
388,2420283299497,2420299947062,2420413369789,113.422727,130.070292,0
389,2420901792474,2420917349283,2421155276690,237.927407,253.484216,0
390,2421518497311,2421534755933,2421692629392,157.873459,174.132081,0
391,2422136372038,2422155052505,2422304771413,149.718908,168.399375,0
392,2422752606289,2422769857613,2422957957530,188.099917,205.351241,0
393,2423369800895,2423388477160,2423566361733,177.884573,196.560838,0
394,2423987791002,2424010234793,2424199840985,189.606192,212.049983,0
395,2424604785743,2424620963718,2424800063291,179.099573,195.277548,0
396,2425221739027,2425238054798,2425420567251,182.512453,198.828224,0
397,2425840015364,2425856272080,2426030131558,173.859478,190.116194,0
398,2426456232860,2426471980688,2426617214613,145.233925,160.981753,0
399,2427074227446,2427090846439,2427256061071,165.214632,181.833625,0
400,2427691628147,2427708119566,2427875322584,167.203018,183.694437,0
401,2428308277856,2428324900978,2428493734899,168.833921,185.457043,0
402,2428926485322,2428943163166,2429109269410,166.106244,182.784088,0
403,2429543042814,2429560436082,2429719063217,158.627135,176.020403,0
404,2430160515974,2430178344853,2430356970491,178.625638,196.454517,0
405,2430778193710,2430795427312,2430959213473,163.786161,181.019763,0
406,2431395511803,2431415298214,2431545596574,130.29836,150.084771,0
407,2432011644754,2432030342075,2432170043523,139.701448,158.398769,0
408,2432629491610,2432645399532,2432798422482,153.02295,168.930872,0
409,2433246677455,2433265148481,2433429338347,164.189866,182.660892,0
410,2433863073859,2433879216354,2434048298838,169.082484,185.224979,0
411,2434480386709,2434502381263,2434721427987,219.046724,241.041278,0
412,2435098206599,2435113894076,2435270959630,157.065554,172.753031,0
413,2435714944530,2435734402868,2435925547335,191.144467,210.602805,0
414,2436332114409,2436362075257,2436566707078,204.631821,234.592669,0
415,2436950798343,2436969565368,2437094892933,125.327565,144.09459,0
416,2437567075082,2437583688946,2437755296984,171.608038,188.221902,0
417,2438184450896,2438200036800,2438354207477,154.170677,169.756581,0
418,2438801904342,2438818151060,2438975883173,157.732113,173.978831,0
419,2439418946145,2439437401283,2439579716176,142.314893,160.770031,0
420,2440037224763,2440060775129,2440227177258,166.402129,189.952495,0
421,2440684842215,2440702878151,2440863179445,160.301294,178.33723,0
422,2441271360422,2441288037712,2441432318900,144.281188,160.958478,0
423,2441889018106,2441907591225,2442072844823,165.253598,183.826717,0
424,2442505344797,2442522508920,2442680931720,158.4228,175.586923,0
425,2443142089681,2443158279640,2443335221506,176.941866,193.131825,0
426,2443740043554,2443755787718,2443879203461,123.415743,139.159907,0
427,2444357447067,2444373240583,2444508020409,134.779826,150.573342,0
428,2444974402121,2444996886491,2445174485580,177.599089,200.083459,0
429,2445593010415,2445608534265,2445783738861,175.204596,190.728446,0
430,2446210097828,2446226441287,2446370639888,144.198601,160.54206,0
431,2446826138838,2446842510686,2447000140273,157.629587,174.001435,0
432,2447444735235,2447461097786,2447648195503,187.097717,203.460268,0
