timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T18:24:48.840+02:00,1,0.32702257224295056,0.47720259914362284,0,0.386019,207.3921489095748,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:48.203+02:00,12341019021835,12341044065932,2.298593,22.328523,25.044097,612.366479,637.410576,0,0,0,0,0,11.966822827365977,213090304,212074496
2026-09-18T18:24:49.435+02:00,2,0.3282004784111218,0.47720259914362284,0,0.2615,208.46837713722581,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:48.824+02:00,12341637168481,12341639140593,0.642427,1.039315,1.972112,609.205107,611.177219,0,0,0,0,0,25.208431165498478,213303296,212074496
2026-09-18T18:24:50.052+02:00,3,0.39004045420902145,0.47720259914362284,0,0.268166,207.46688444220484,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:49.438+02:00,12342254355721,12342256047722,0.514408,0.8845,1.692001,612.145887,613.837888,0,0,0,0,0,30.80028883285383,213434368,212074496
2026-09-18T18:24:50.670+02:00,4,0.38599013296009005,0.47720259914362284,0,0.231204,207.17731991314565,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:50.055+02:00,12342872098684,12342874221685,1.021297,0.845981,2.123001,613.001462,615.124463,0,0,0,0,0,19.411918328373286,213483520,212074496
2026-09-18T18:24:51.288+02:00,5,0.19007650594888995,0.47720259914362284,0,0.276111,207.28341596893452,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:50.674+02:00,12343490014314,12343491979407,0.592075,1.051574,1.965093,612.687703,614.652796,0,0,0,0,0,24.278823761297254,213516288,212074496
2026-09-18T18:24:51.906+02:00,6,0.22008869802089345,0.47720259914362284,0,0.234259,207.05602725454685,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:51.291+02:00,12344108577742,12344110288483,0.617,0.839444,1.710741,613.360556,615.071297,0,0,0,0,0,22.6448345379957,213581824,212074496
2026-09-18T18:24:52.525+02:00,7,0.30197300784794834,0.47720259914362284,0,0.238963,207.0345555736239,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:51.910+02:00,12344726799318,12344728423337,0.478185,0.88313,1.624019,613.424168,615.048187,0,0,0,0,0,21.03101836748564,213598208,212074496
2026-09-18T18:24:53.142+02:00,8,0.2611229918812079,0.47720259914362284,0,0.209297,207.21115947675187,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:52.528+02:00,12345344434116,12345346091339,0.642445,0.784204,1.657223,612.901353,614.558576,0,0,0,0,0,21.04733003771819,213614592,212074496
2026-09-18T18:24:53.762+02:00,9,0.45098836055910746,0.47720259914362284,0,0.286611,206.9308365060773,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:53.145+02:00,12345963006583,12345966112232,0.922185,1.868667,3.105649,613.731632,616.837281,0,0,0,0,0,24.191108206612675,213663744,212074496
2026-09-18T18:24:54.379+02:00,10,0.3245495012927681,0.47720259914362284,0,0.213297,206.84492529754806,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:53.764+02:00,12346581336679,12346583027717,0.605204,0.852426,1.691038,613.98654,615.677578,0,0,0,0,0,22.695114339716348,213712896,212074496
2026-09-18T18:24:54.997+02:00,11,0.18380932006558717,0.47720259914362284,0,0.284352,207.23581064441024,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:54.382+02:00,12347198980961,12347200835462,0.608593,0.928982,1.854501,612.828447,614.682948,0,0,0,0,0,24.27800345536701,213712896,212074496
2026-09-18T18:24:55.615+02:00,12,0.18003643840817438,0.47720259914362284,0,0.23826,207.1055801302815,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:55.000+02:00,12347817146856,12347819035486,0.726389,0.893074,1.88863,613.213801,615.102431,0,0,0,0,0,22.647051283397015,213762048,212074496
2026-09-18T18:24:56.233+02:00,13,0.24466282199801181,0.47720259914362284,0,0.258259,207.28773705937706,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:55.618+02:00,12348434802658,12348436883566,0.804074,0.989723,2.080908,612.674931,614.755839,0,0,0,0,0,24.27752827316887,213778432,212074496
2026-09-18T18:24:56.851+02:00,14,0.2114421991004476,0.47720259914362284,0,0.237759,207.14085442399104,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:56.236+02:00,12349053082183,12349054726850,0.535926,0.846815,1.644667,613.109376,614.754043,0,0,0,0,0,25.897022061724574,213794816,212074496
2026-09-18T18:24:57.467+02:00,15,0.20421449761437613,0.47720259914362284,0,0.328704,207.63692535295579,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:56.854+02:00,12349669422931,12349671238098,0.516889,0.93687,1.815167,611.64458,613.459747,0,0,0,0,0,22.70737962512907,213843968,212074496
2026-09-18T18:24:58.086+02:00,16,0.17383446139046832,0.47720259914362284,0,0.236223,206.835803436529,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:57.471+02:00,12350288450957,12350290106143,0.500574,0.883093,1.655186,614.013618,615.668804,0,0,0,0,0,21.007450014181803,213860352,212074496
2026-09-18T18:24:58.703+02:00,17,0.21523583558291648,0.47720259914362284,0,0.302834,207.53429124636554,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:58.090+02:00,12350905414132,12350907138429,0.483834,0.909352,1.724297,611.947063,613.67136,0,0,0,0,0,21.06703863578965,213876736,212074496
2026-09-18T18:24:59.323+02:00,18,0.15620627897943015,0.47720259914362284,0,0.248908,206.77114005912136,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:58.707+02:00,12351524622975,12351526499901,0.701537,0.903648,1.876926,614.205638,616.082564,0,0,0,0,0,24.219739769976773,213909504,212598784
2026-09-18T18:24:59.939+02:00,19,0.2722192555380973,0.47720259914362284,0,0.232296,207.52091482382812,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:59.326+02:00,12352141617466,12352143284596,0.558315,0.852907,1.66713,611.986508,613.653638,0,0,0,0,0,21.077286201129713,213975040,212598784
2026-09-18T18:25:00.559+02:00,20,0.2702642067137004,0.47720259914362284,0,0.283278,206.74496528270987,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:24:59.943+02:00,12352760632236,12352762613033,0.587537,1.080056,1.980797,614.283399,616.264196,0,0,0,0,0,24.21843263132266,213975040,212598784
2026-09-18T18:25:01.175+02:00,21,0.284705995265643,0.47720259914362284,0,0.232314,207.73197618293028,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:25:00.562+02:00,12353377195765,12353378864654,0.5635,0.849093,1.668889,611.364713,613.033602,0,0,0,0,0,19.473411558862917,213975040,212598784
2026-09-18T18:25:01.794+02:00,22,0.2610418121424658,0.47720259914362284,0,0.273537,207.09978031866342,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:25:01.178+02:00,12353995261870,12353997413018,0.858592,0.988908,2.151148,613.230974,615.382122,0,0,0,0,0,24.24936200940678,214024192,212598784
2026-09-18T18:25:02.413+02:00,23,0.19980602801034664,0.47720259914362284,0,0.223223,206.85962815108704,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:25:01.797+02:00,12354614572993,12354616399864,0.673649,0.905426,1.826871,613.9429,615.769771,0,0,0,0,0,25.849797386968103,214040576,212598784
2026-09-18T18:25:03.030+02:00,24,0.190613536143205,0.47720259914362284,0,0.279815,207.51609742808878,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:25:02.416+02:00,12355231498802,12355233739414,0.912501,1.016629,2.240612,612.000715,614.241327,0,0,0,0,0,22.677536949677425,214040576,212598784
2026-09-18T18:25:03.647+02:00,25,0.2842819227050416,0.47720259914362284,0,0.26287,207.45078203244012,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:25:03.033+02:00,12355849410335,12355851081428,0.597352,0.784444,1.671093,612.193402,613.864495,0,0,0,0,0,27.53751056826376,214040576,212598784
