window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
84,15957167433533,15957183415726,15957349936052,166.520326,182.502519,0
85,15957785019831,15957809072399,15957988478176,179.405777,203.458345,0
86,15958402156684,15958417725840,15958575164236,157.438396,173.007552,0
87,15959020406927,15959036642547,15959182736918,146.094371,162.329991,0
88,15959638354467,15959654640679,15959829887880,175.247201,191.533413,0
89,15960255734932,15960271184273,15960412393309,141.209036,156.658377,0
90,15960873552842,15960889797406,15961066020570,176.223164,192.467728,0
91,15961490859807,15961506930686,15961645345497,138.414811,154.48569,0
92,15962109697680,15962125778578,15962286321642,160.543064,176.623962,0
93,15962726940757,15962742565432,15962859278621,116.713189,132.337864,0
94,15963344020389,15963368656532,15963560264500,191.607968,216.244111,0
95,15963963433967,15963979844568,15964096623795,116.779227,133.189828,0
96,15964580427229,15964595981774,15964730679529,134.697755,150.2523,0
97,15965198286640,15965214404815,15965361210594,146.805779,162.923954,0
98,15965816717051,15965832447077,15965988302084,155.855007,171.585033,0
99,15966434350443,15966450110081,15966601305177,151.195096,166.954734,0
100,15967052557391,15967068404547,15967333707906,265.303359,281.150515,0
101,15967670422154,15967686758385,15967807964169,121.205784,137.542015,0
102,15968287515750,15968303163073,15968431992639,128.829566,144.476889,0
103,15968905333495,15968928270395,15969089300219,161.029824,183.966724,0
104,15969522280980,15969537731969,15969662510071,124.778102,140.229091,0
105,15970139949150,15970157533789,15970323418208,165.884419,183.469058,0
106,15970758506248,15970774200571,15970899312931,125.11236,140.806683,0
107,15971375958455,15971391433908,15971526701219,135.267311,150.742764,0
108,15971993927497,15972010447154,15972151373634,140.92648,157.446137,0
109,15972612463502,15972628268343,15972786893777,158.625434,174.430275,0
110,15973230535710,15973246185941,15973372036154,125.850213,141.500444,0
111,15973847925400,15973863441630,15973996790403,133.348773,148.865003,0
112,15974465530738,15974487890879,15974647850388,159.959509,182.31965,0
113,15975083911429,15975099490474,15975237605471,138.114997,153.694042,0
114,15975700694470,15975716862071,15975858507330,141.645259,157.81286,0
115,15976318950068,15976334594632,15976485634432,151.0398,166.684364,0
116,15976937514703,15976954858435,15977102917863,148.059428,165.40316,0
117,15977555279987,15977571103513,15977737451933,166.34842,182.171946,0
118,15978172664196,15978190084630,15978320956050,130.87142,148.291854,0
119,15978789664071,15978805284375,15978937952167,132.667792,148.288096,0
120,15979409083818,15979424600104,15979576386961,151.786857,167.303143,0
121,15980025097434,15980040600609,15980172883400,132.282791,147.785966,0
122,15980642993977,15980658605245,15980811663954,153.058709,168.669977,0
123,15981260684224,15981277983437,15981440915429,162.931992,180.231205,0
124,15981880320583,15981895834517,15982015489968,119.655451,135.169385,0
125,15982497270385,15982512786245,15982644377036,131.590791,147.106651,0
126,15983114677762,15983130195751,15983271492713,141.296962,156.814951,0
127,15983733458250,15983749847110,15983900200670,150.35356,166.74242,0
128,15984349790534,15984365615505,15984529788775,164.17327,179.998241,0
129,15984968730319,15984992624220,15985177676168,185.051948,208.945849,0
130,15985585533732,15985601197518,15985766006400,164.808882,180.472668,0
131,15986204209443,15986219927285,15986346807999,126.880714,142.598556,0
132,15986821143598,15986836653180,15986977673883,141.020703,156.530285,0
133,15987439632291,15987455116410,15987601767005,146.650595,162.134714,0
134,15988057593020,15988073626251,15988223770477,150.144226,166.177457,0
135,15988676087231,15988691974592,15988862224810,170.250218,186.137579,0
136,15989293725387,15989309724969,15989438407573,128.682604,144.682186,0
137,15989911087209,15989926735902,15990071938126,145.202224,160.850917,0
138,15990529092161,15990554046044,15990734418731,180.372687,205.32657,0
139,15991147287836,15991163076418,15991323621205,160.544787,176.333369,0
140,15991764849029,15991781117611,15991910677790,129.560179,145.828761,0
141,15992382844833,15992399182378,15992533859671,134.677293,151.014838,0
142,15992999921174,15993016718720,15993164180111,147.461391,164.258937,0
143,15993618414793,15993634845728,15993806660873,171.815145,188.24608,0
144,15994236539080,15994252215977,15994377297098,125.081121,140.758018,0
145,15994854431847,15994870204022,15995011802152,141.59813,157.370305,0
146,15995471490892,15995487162475,15995637903424,150.740949,166.412532,0
147,15996089918438,15996105475891,15996239994183,134.518292,150.075745,0
148,15996708217206,15996724910271,15996890024709,165.114438,181.807503,0
149,15997324211936,15997343219409,15997465030640,121.811231,140.818704,0
150,15997942133982,15997958825491,15998092753950,133.928459,150.619968,0
151,15998561125029,15998576766352,15998721574669,144.808317,160.44964,0
152,15999178750871,15999194550379,15999318362518,123.812139,139.611647,0
153,15999797157695,15999813611389,15999954592889,140.9815,157.435194,0
154,16000414377019,16000430097453,16000575233900,145.136447,160.856881,0
155,16001032135751,16001055592356,16001235434728,179.842372,203.298977,0
156,16001650518594,16001666898417,16001821497128,154.598711,170.978534,0
157,16002268411733,16002302205399,16002546099823,243.894424,277.68809,0
158,16002886034298,16002901521917,16003026863020,125.341103,140.828722,0
159,16003502342715,16003517872075,16003644861049,126.988974,142.518334,0
160,16004121147392,16004136677937,16004276756973,140.079036,155.609581,0
161,16004738543142,16004754113428,16004900990968,146.87754,162.447826,0
162,16005362594600,16005378389849,16005533428801,155.038952,170.834201,0
163,16005974923848,16005991282857,16006223280979,231.998122,248.357131,0
164,16006591690580,16006608308922,16006764317115,156.008193,172.626535,0
165,16007209830813,16007226126488,16007396288948,170.16246,186.458135,0
166,16007827898342,16007843418943,16007970542843,127.1239,142.644501,0
167,16008446282445,16008462115694,16008598771859,136.656165,152.489414,0
168,16009062853215,16009078676353,16009246366978,167.690625,183.513763,0
169,16009680287781,16009698143994,16009815776445,117.632451,135.488664,0
170,16010299635441,16010315486153,16010442364053,126.8779,142.728612,0
171,16010916243488,16010931885256,16011063884381,131.999125,147.640893,0
172,16011535336926,16011559367938,16011729337047,169.969109,194.000121,0
173,16012152057862,16012167710056,16012314231837,146.521781,162.173975,0
174,16012769951596,16012785856326,16012936938128,151.081802,166.986532,0
175,16013387291588,16013403160560,16013520631344,117.470784,133.339756,0
176,16014005317415,16014021182794,16014142128820,120.946026,136.811405,0
177,16014622971982,16014638597194,16014777901693,139.304499,154.929711,0
178,16015242274865,16015257919243,16015404578895,146.659652,162.30403,0
179,16015859834524,16015875459922,16016035153117,159.693195,175.318593,0
180,16016476848740,16016493089915,16016620747575,127.65766,143.898835,0
181,16017095440363,16017118494116,16017300923342,182.429226,205.482979,0
182,16017712809264,16017729605495,16017888093375,158.48788,175.284111,0
183,16018330164757,16018346542192,16018467745145,121.202953,137.580388,0
184,16018949173733,16018967273335,16019091972772,124.699437,142.799039,0
185,16019566820505,16019582956550,16019740089208,157.132658,173.268703,0
186,16020184117295,16020202405990,16020315375160,112.96917,131.257865,0
187,16020800753677,16020816383278,16020941544492,125.161214,140.790815,0
188,16021418984171,16021435102347,16021570032733,134.930386,151.048562,0
189,16022037116869,16022052601989,16022195046861,142.444872,157.929992,0
190,16022655328679,16022679881859,16022858029916,178.148057,202.701237,0
191,16023273902600,16023289679164,16023429863071,140.183907,155.960471,0
192,16023889998704,16023905838231,16024066289650,160.451419,176.290946,0
193,16024509420459,16024525073579,16024693774539,168.70096,184.35408,0
194,16025125609731,16025141202924,16025279525961,138.323037,153.91623,0
195,16025743793726,16025759869901,16025909006073,149.136172,165.212347,0
196,16026361308202,16026377135248,16026535897813,158.762565,174.589611,0
197,16026979614790,16026995955984,16027113966343,118.010359,134.351553,0
198,16027597967063,16027613506868,16027749751051,136.244183,151.783988,0
199,16028215946929,16028233122401,16028347829129,114.706728,131.8822,0
200,16028833379609,16028849188006,16028980791799,131.603793,147.41219,0
201,16029451275012,16029466949983,16029607246743,140.29676,155.971731,0
202,16030068670841,16030084393738,16030244814157,160.420419,176.143316,0
203,16030686689336,16030702260437,16030827877597,125.61716,141.188261,0
204,16031304553499,16031320973582,16031453160856,132.187274,148.607357,0
205,16031923014087,16031938597948,16032082368802,143.770854,159.354715,0
206,16032539120138,16032554935443,16032703320448,148.385005,164.20031,0
207,16033158102542,16033182676722,16033372332916,189.656194,214.230374,0
208,16033776385650,16033794790604,16033952860077,158.069473,176.474427,0
209,16034394362442,16034409930932,16034522520696,112.589764,128.158254,0
210,16035010986716,16035026782631,16035154773514,127.990883,143.786798,0
211,16035629523546,16035645225221,16035784992499,139.767278,155.468953,0
212,16036245995097,16036262588680,16036417924337,155.335657,171.92924,0
213,16036863991131,16036879500769,16037010422857,130.922088,146.431726,0
214,16037483279758,16037498767451,16037632253930,133.486479,148.974172,0
215,16038100868995,16038116432077,16038271751235,155.319158,170.88224,0
216,16038718513529,16038733956482,16038888713342,154.75686,170.199813,0
217,16039335902822,16039351565423,16039478434620,126.869197,142.531798,0
218,16039952659911,16039969133235,16040116221591,147.088356,163.56168,0
219,16040572221113,16040587992436,16040738960350,150.967914,166.739237,0
220,16041188501183,16041204066636,16041381247916,177.18128,192.746733,0
221,16041806876162,16041823195338,16041954060649,130.865311,147.184487,0
222,16042424764660,16042440361576,16042583432967,143.071391,158.668307,0
223,16043043347454,16043059084462,16043209889062,150.8046,166.541608,0
224,16043660153118,16043684063223,16043871414064,187.350841,211.260946,0
225,16044277948782,16044295281884,16044452494579,157.212695,174.545797,0
226,16044899542078,16044925129129,16045077441081,152.311952,177.899003,0
227,16045513114741,16045529418120,16045662319413,132.901293,149.204672,0
228,16046131890387,16046147517692,16046298228402,150.71071,166.338015,0
229,16046748373755,16046763989782,16046925801646,161.811864,177.427891,0
230,16047367483643,16047383231022,16047510365312,127.13429,142.881669,0
231,16047985181437,16048001515298,16048137512056,135.996758,152.330619,0
232,16048602249954,16048618202610,16048773846564,155.643954,171.59661,0
233,16049219999563,16049235561942,16049395640417,160.078475,175.640854,0
234,16049838690507,16049854988423,16049970726985,115.738562,132.036478,0
235,16050454589449,16050470851161,16050610791107,139.939946,156.201658,0
236,16051073328059,16051089705364,16051236061239,146.355875,162.73318,0
237,16051691650799,16051707483845,16051873322082,165.838237,181.671283,0
238,16052308805094,16052324434936,16052450042688,125.607752,141.237594,0
239,16052925406537,16052940939249,16053071546949,130.6077,146.140412,0
240,16053544890888,16053560509489,16053712328571,151.819082,167.437683,0
241,16054161844850,16054186819512,16054365822997,179.003485,203.978147,0
242,16054778466701,16054794545320,16054956457019,161.911699,177.990318,0
243,16055397134552,16055413286357,16055581650911,168.364554,184.516359,0
244,16056014840626,16056031125561,16056158913407,127.787846,144.072781,0
245,16056632474533,16056647925560,16056795633232,147.707672,163.158699,0
246,16057250303588,16057266775449,16057420447513,153.672064,170.143925,0
247,16057868446773,16057886952839,16058014707204,127.754365,146.260431,0
248,16058485566884,16058501176873,16058641938801,140.761928,156.371917,0
249,16059103286254,16059119092299,16059263864581,144.772282,160.578327,0
250,16059722022495,16059737504966,16059873236317,135.731351,151.213822,0
251,16060339622125,16060355414800,16060510344421,154.929621,170.722296,0
252,16060957665940,16060973464726,16061141413076,167.94835,183.747136,0
253,16061574082736,16061590423282,16061723223131,132.799849,149.140395,0
254,16062192032532,16062207589411,16062343989837,136.400426,151.957305,0
255,16062810847367,16062826696820,16062986162962,159.466142,175.315595,0
256,16063428504127,16063444651209,16063556684400,112.033191,128.180273,0
257,16064044598719,16064060199153,16064195116800,134.917647,150.518081,0
258,16064662912664,16064685840547,16064856880806,171.040259,193.968142,0
259,16065281269702,16065297180822,16065439585955,142.405133,158.316253,0
260,16065899028740,16065916403935,16066073482298,157.078363,174.453558,0
261,16066517229149,16066533596584,16066644384070,110.787486,127.154921,0
262,16067134498520,16067150159603,16067280124062,129.964459,145.625542,0
263,16067751312354,16067767210863,16067909120162,141.909299,157.807808,0
264,16068370726301,16068387271939,16068543261857,155.989918,172.535556,0
265,16068987783265,16069006220775,16069176733478,170.512703,188.950213,0
266,16069605376674,16069620912515,16069746804009,125.891494,141.427335,0
267,16070222795360,16070247281484,16070430227176,182.945692,207.431816,0
268,16070840823399,16070856542685,16071027508241,170.965556,186.684842,0
269,16071458123345,16071474326816,16071603404312,129.077496,145.280967,0
270,16072076937495,16072092703504,16072234989007,142.285503,158.051512,0
271,16072694050534,16072710205357,16072854747621,144.542264,160.697087,0
272,16073311301961,16073327935489,16073495739876,167.804387,184.437915,0
273,16073929677093,16073945639528,16074077842341,132.202813,148.165248,0
274,16074546579854,16074563031178,16074703658403,140.627225,157.078549,0
275,16075164039634,16075179844365,16075337940062,158.095697,173.900428,0
276,16075782590007,16075806854354,16075949994580,143.140226,167.404573,0
277,16076400826769,16076416943945,16076594408189,177.464244,193.58142,0
278,16077017738234,16077033539780,16077175892320,142.35254,158.154086,0
279,16077635084644,16077651033245,16077806619552,155.586307,171.534908,0
280,16078252821499,16078269059396,16078539421266,270.36187,286.599767,0
281,16078871625780,16078887238529,16079021144046,133.905517,149.518266,0
282,16079489453634,16079505184754,16079657154781,151.970027,167.701147,0
283,16080107444989,16080122985257,16080290793367,167.80811,183.348378,0
284,16080725724345,16080741278909,16080867105236,125.826327,141.380891,0
285,16081342947347,16081359529912,16081524999946,165.470034,182.052599,0
286,16081960355961,16081975870285,16082111535914,135.665629,151.179953,0
287,16082577575983,16082594129862,16082741181294,147.051432,163.605311,0
288,16083195687505,16083212073440,16083373062194,160.988754,177.374689,0
289,16083814389805,16083830795314,16083942824968,112.029654,128.435163,0
290,16084430981567,16084447232354,16084587123597,139.891243,156.14203,0
291,16085049981350,16085066307673,16085208791955,142.484282,158.810605,0
292,16085666278871,16085682504769,16085842524652,160.019883,176.245781,0
293,16086284638320,16086307479499,16086489886728,182.407229,205.248408,0
294,16086902844027,16086919333740,16087072491694,153.157954,169.647667,0
295,16087520534143,16087537827726,16087703271502,165.443776,182.737359,0
296,16088138765036,16088158621658,16088281595151,122.973493,142.830115,0
297,16088762076506,16088778021181,16088920949778,142.928597,158.873272,0
298,16089373313118,16089389358812,16089555069995,165.711183,181.756877,0
299,16089991384974,16090007825039,16090135645812,127.820773,144.260838,0
300,16090609027534,16090624122690,16090765045045,140.922355,156.017511,0
301,16091227332131,16091250507700,16091396055224,145.547524,168.723093,0
302,16091843940098,16091859553885,16092012460616,152.906731,168.520518,0
303,16092463046455,16092478841168,16092650773614,171.932446,187.727159,0
304,16093081180886,16093096977469,16093224197520,127.220051,143.016634,0
305,16093697262742,16093712985732,16093855353699,142.367967,158.090957,0
306,16094316689544,16094332804979,16094489678972,156.873993,172.989428,0
307,16094934665346,16094952403430,16095116530149,164.126719,181.864803,0
308,16095550945535,16095566471173,16095697339486,130.868313,146.393951,0
309,16096168668744,16096184540271,16096327634479,143.094208,158.965735,0
310,16096787803713,16096810762059,16097007826278,197.064219,220.022565,0
311,16097404858551,16097421609561,16097541107552,119.497991,136.249001,0
312,16098022169149,16098037981084,16098178430605,140.449521,156.261456,0
313,16098640122247,16098655669534,16098819945976,164.276442,179.823729,0
314,16099257604216,16099273274595,16099391980678,118.706083,134.376462,0
315,16099875954351,16099891510675,16100038527589,147.016914,162.573238,0
316,16100495042062,16100514568443,16100658379096,143.810653,163.337034,0
317,16101112085252,16101128021187,16101292109629,164.088442,180.024377,0
318,16101729961018,16101745480878,16101876251246,130.770368,146.290228,0
319,16102348492413,16102371376055,16102543038631,171.662576,194.546218,0
320,16102965593511,16102982920206,16103123663024,140.742818,158.069513,0
321,16103582661202,16103598378618,16103753871926,155.493308,171.210724,0
322,16104201313061,16104216908273,16104386532107,169.623834,185.219046,0
323,16104818386863,16104834173242,16104975779079,141.605837,157.392216,0
324,16105436756777,16105453713194,16105601011016,147.297822,164.254239,0
325,16106055346210,16106071863830,16106231379011,159.515181,176.032801,0
326,16106672192809,16106687636928,16106815019258,127.38233,142.826449,0
327,16107291114372,16107306854436,16107449740292,142.885856,158.62592,0
328,16107907793063,16107930654928,16108130689390,200.034462,222.896327,0
329,16108525441403,16108541204486,16108668275704,127.071218,142.834301,0
330,16109143645299,16109159293678,16109304506203,145.212525,160.860904,0
331,16109760981288,16109776567611,16109921540654,144.973043,160.559366,0
332,16110379517128,16110395344859,16110572191512,176.846653,192.674384,0
333,16110997686858,16111014846034,16111155672001,140.825967,157.985143,0
334,16111614137476,16111629960929,16111790758944,160.798015,176.621468,0
335,16112233563003,16112249723326,16112378038860,128.315534,144.475857,0
336,16112850736565,16112866263426,16113006113466,139.85004,155.376901,0
337,16113468082461,16113490795881,16113668755017,177.959136,200.672556,0
338,16114086788636,16114102350626,16114246849632,144.499006,160.060996,0
339,16114703505791,16114719446578,16114873848978,154.4024,170.343187,0
340,16115321717225,16115337339141,16115456523244,119.184103,134.806019,0
341,16115940308419,16115957268410,16116085433999,128.165589,145.12558,0
342,16116557417575,16116573671047,16116716941274,143.270227,159.523699,0
343,16117174791286,16117190493591,16117348375734,157.882143,173.584448,0
344,16117793349498,16117808811322,16117918715142,109.90382,125.365644,0
345,16118411457340,16118427069626,16118560113570,133.043944,148.65623,0
346,16119029445960,16119053241232,16119250387785,197.146553,220.941825,0
347,16119646931394,16119662725791,16119837874962,175.149171,190.943568,0
348,16120264609087,16120280099392,16120412871317,132.771925,148.26223,0
349,16120882420744,16120898008586,16121039630535,141.621949,157.209791,0
350,16121499221178,16121514731094,16121657166765,142.435671,157.945587,0
351,16122117106446,16122133015121,16122278100572,145.085451,160.994126,0
352,16122736020029,16122751869112,16122910872978,159.003866,174.852949,0
353,16123352161093,16123367732120,16123491100059,123.367939,138.938966,0
354,16123971385602,16123987665871,16124117402054,129.736183,146.016452,0
355,16124587925648,16124605547398,16124772206009,166.658611,184.280361,0
356,16125206942843,16125223174704,16125345511938,122.337234,138.569095,0
357,16125823244758,16125839181841,16125982904199,143.722358,159.659441,0
358,16126442738861,16126459037296,16126613489863,154.452567,170.751002,0
359,16127059109296,16127077206084,16127193755852,116.549768,134.646556,0
360,16127677088879,16127693476185,16127823567164,130.090979,146.478285,0
361,16128295625611,16128311580194,16128448207585,136.627391,152.581974,0
362,16128912292954,16128927748462,16129077536601,149.788139,165.243647,0
363,16129531218334,16129555362644,16129749681511,194.318867,218.463177,0
364,16130148717733,16130164865853,16130282089788,117.223935,133.372055,0
365,16130766088057,16130781784547,16130917780364,135.995817,151.692307,0
366,16131384986882,16131400652391,16131541319006,140.666615,156.332124,0
367,16132001384947,16132018790623,16132185917642,167.127019,184.532695,0
368,16132619299217,16132637574523,16132766455521,128.880998,147.156304,0
369,16133238168264,16133254387755,16133399430669,145.042914,161.262405,0
370,16133854410848,16133870389579,16134038030265,167.640686,183.619417,0
371,16134473455673,16134489031182,16134616227623,127.196441,142.77195,0
372,16135091877517,16135115490401,16135279617381,164.12698,187.739864,0
373,16135709107935,16135724817518,16135858236074,133.418556,149.128139,0
374,16136325895426,16136341349620,16136483550236,142.200616,157.65481,0
375,16136943444622,16136960589632,16137116513052,155.92342,173.06843,0
376,16137563021226,16137578570957,16137708928937,130.35798,145.907711,0
377,16138179424144,16138198063784,16138346975348,148.911564,167.551204,0
378,16138798219433,16138814168905,16138979614997,165.446092,181.395564,0
379,16139416184333,16139431705064,16139550704778,118.999714,134.520445,0
380,16140034678455,16140050188834,16140190400579,140.211745,155.722124,0
381,16140651055836,16140668701457,16140788582190,119.880733,137.526354,0
382,16141269649996,16141285966338,16141431052030,145.085692,161.402034,0
383,16141887877859,16141904852535,16142065827458,160.974923,177.949599,0
384,16142505217740,16142520741749,16142651129711,130.387962,145.911971,0
385,16143124073586,16143139623502,16143290720030,151.096528,166.646444,0
386,16143740587578,16143756556439,16143920650234,164.093795,180.062656,0
387,16144358053182,16144373718727,16144505945894,132.227167,147.892712,0
388,16144976651860,16144992320332,16145134909338,142.589006,158.257478,0
389,16145594345409,16145617511385,16145796396652,178.885267,202.051243,0
390,16146212202680,16146227856837,16146379563662,151.706825,167.360982,0
391,16146829725247,16146845356775,16147005980975,160.6242,176.255728,0
392,16147448624112,16147464397472,16147633226604,168.829132,184.602492,0
393,16148065547808,16148065932123,16148218069708,152.137585,152.5219,0
394,16148683884487,16148699932682,16148846818616,146.885934,162.934129,0
395,16149301608462,16149317477971,16149480757470,163.279499,179.149008,0
396,16149919512919,16149935134780,16150061005202,125.870422,141.492283,0
397,16150537338580,16150552950644,16150693414500,140.463856,156.07592,0
398,16151153818554,16151169407248,16151303907046,134.499798,150.088492,0
399,16151771380400,16151787780205,16151928586580,140.806375,157.20618,0
400,16152389586727,16152405365681,16152564554770,159.189089,174.968043,0
401,16153008220981,16153024796953,16153135892368,111.095415,127.671387,0
402,16153626355142,16153642717151,16153760763199,118.046048,134.408057,0
403,16154242500932,16154258428478,16154419735327,161.306849,177.234395,0
404,16154861668205,16154877276343,16155023848962,146.572619,162.180757,0
405,16155479331755,16155494950245,16155659664615,164.71437,180.33286,0
406,16156096271971,16156119982836,16156274492534,154.509698,178.220563,0
407,16156714500132,16156731222308,16156848848708,117.6264,134.348576,0
408,16157331381108,16157346710079,16157479867210,133.157131,148.486102,0
409,16157949248140,16157966315871,16158107257247,140.941376,158.009107,0
410,16158568676172,16158584459403,16158741460084,157.000681,172.783912,0
411,16159185462574,16159201159749,16159330946822,129.787073,145.484248,0
412,16159802751920,16159819587282,16159958364248,138.776966,155.612328,0
413,16160421636527,16160437155388,16160571282370,134.126982,149.645843,0
414,16161038425577,16161054245845,16161200933483,146.687638,162.507906,0
415,16161657822258,16161673441823,16161826314649,152.872826,168.492391,0
416,16162274166993,16162290635521,16162447480795,156.845274,173.313802,0
417,16162892770989,16162908271183,16163041605739,133.334556,148.83475,0
418,16163510132077,16163525643604,16163648401581,122.757977,138.269504,0
419,16164128232147,16164143948729,16164312688343,168.739614,184.456196,0
420,16164746688624,16164762826596,16164893870207,131.043611,147.181583,0
421,16165364089823,16165379619313,16165531181991,151.562678,167.092168,0
422,16165982329504,16165998860754,16166165992922,167.132168,183.663418,0
423,16166600071703,16166623741754,16166769713206,145.971452,169.641503,0
424,16167217954681,16167233549301,16167361619039,128.069738,143.664358,0
425,16167835507825,16167851030945,16167986590521,135.559576,151.082696,0
426,16168453693321,16168470098237,16168620799378,150.701141,167.106057,0
427,16169071130483,16169086685048,16169197043202,110.358154,125.912719,0
428,16169690255091,16169705886785,16169845742864,139.856079,155.487773,0
429,16170307862310,16170324411986,16170477253201,152.841215,169.390891,0
430,16170924279361,16170939779536,16171064383143,124.603607,140.103782,0
431,16171543419302,16171559130385,16171707364135,148.23375,163.944833,0
432,16172159916650,16172175500306,16172340773529,165.273223,180.856879,0
