timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,isolation_forest_score,isolation_forest_threshold,isolation_forest_predicted_label,isolation_forest_inference_time_ms,isolation_forest_status,isolation_forest_runtime,rms_score,rms_threshold,rms_predicted_label,rms_inference_time_ms,rms_status,rms_runtime
2026-09-18T18:55:17.170+02:00,11,0.31766171736548926,0.47720259914362284,0,0.143555,207.98307802512522,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:16.538+02:00,14169352844514,14169373718629,0.411167,0.487408,20.874115,610.626601,631.500716,0,0,0,0,0,51.81492275671775,242892800,240959488,0.3914065039540279,0.4833547401595273,0,19.753818,NORMAL,scikit-learn IsolationForest.score_samples,0.5561605727718513,1.296361072562011,0,0.060408,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:17.787+02:00,12,0.2847468025532329,0.47720259914362284,0,0.238704,207.67570688121566,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:17.156+02:00,14169971087586,14169991268571,0.780205,0.870408,20.180985,611.530361,631.711346,0,0,0,0,0,53.43100374014429,242909184,240959488,0.39025741158606847,0.4833547401595273,0,18.159853,NORMAL,scikit-learn IsolationForest.score_samples,0.5300905483921488,1.296361072562011,0,0.102056,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:18.407+02:00,13,0.3134470441637838,0.47720259914362284,0,0.277,207.36010724259822,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:17.773+02:00,14170589603492,14170611240034,0.616427,0.865278,21.636542,612.461103,634.097645,0,0,0,0,0,50.003896674685784,242925568,240959488,0.39526020900190956,0.4833547401595273,0,19.759743,NORMAL,scikit-learn IsolationForest.score_samples,0.5842290209586072,1.296361072562011,0,0.091648,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:19.024+02:00,14,0.28532854990209205,0.47720259914362284,0,0.2425,208.93519178630947,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:18.396+02:00,14171207454101,14171227542104,0.676075,0.877723,20.088003,607.843987,627.93199,0,0,0,0,0,55.16673956379254,242941952,240959488,0.38399116196207006,0.4833547401595273,0,18.15926,NORMAL,scikit-learn IsolationForest.score_samples,0.5543555812988307,1.296361072562011,0,0.099759,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:19.654+02:00,15,0.27699048886241123,0.47720259914362284,0,0.298334,207.38919064088705,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:19.010+02:00,14171826302878,14171857841764,1.070538,1.247464,31.538886,612.375214,643.9141,0,0,0,0,0,60.285046674655035,242941952,240959488,0.3935269914779163,0.4833547401595273,0,28.738735,NORMAL,scikit-learn IsolationForest.score_samples,0.5459938257988948,1.296361072562011,0,0.136111,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:20.258+02:00,16,0.32380130268417445,0.47720259914362284,0,0.155315,218.0792615463924,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:19.656+02:00,14172442480689,14172461821599,0.399037,0.501001,19.34091,582.357071,601.697981,0,0,0,0,0,61.26355046253186,242991104,240959488,0.39730150388082963,0.4833547401595273,0,18.167871,NORMAL,scikit-learn IsolationForest.score_samples,0.5711336392557248,1.296361072562011,0,0.097092,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:20.878+02:00,17,0.25769820492578316,0.47720259914362284,0,0.237686,207.5089522793264,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:20.245+02:00,14173061296947,14173081601561,0.878594,0.859315,20.304614,612.021788,632.326402,0,0,0,0,0,54.85837879511504,242991104,240959488,0.37692322012978424,0.4833547401595273,0,18.195519,NORMAL,scikit-learn IsolationForest.score_samples,0.5304455877441485,1.296361072562011,0,0.102555,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:21.497+02:00,18,0.27488681693684186,0.47720259914362284,0,0.281148,207.5485916317202,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:20.864+02:00,14173679352260,14173701021765,1.021872,0.87113,21.669505,611.904899,633.574404,0,0,0,0,0,56.5041475432981,243007488,240959488,0.39278572635552483,0.4833547401595273,0,19.357243,NORMAL,scikit-learn IsolationForest.score_samples,0.5373016167299238,1.296361072562011,0,0.107056,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:22.116+02:00,19,0.30649279682391417,0.47720259914362284,0,0.229463,209.00513260651553,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:21.486+02:00,14174297774333,14174319996227,0.886723,0.796779,22.221894,607.64058,629.862474,0,0,0,0,0,56.54103327696839,243007488,240959488,0.39174089039615256,0.4833547401595273,0,20.169892,NORMAL,scikit-learn IsolationForest.score_samples,0.5752197591533396,1.296361072562011,0,0.111759,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:22.731+02:00,20,0.26651946596886456,0.47720259914362284,0,0.274908,207.44792781367485,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:22.098+02:00,14174914227385,14174934504203,0.701093,0.807779,20.276818,612.201825,632.478643,0,0,0,0,0,66.72484302657503,243007488,240959488,0.3832183770906177,0.4833547401595273,0,18.35452,NORMAL,scikit-learn IsolationForest.score_samples,0.535242756852353,1.296361072562011,0,0.105685,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:23.349+02:00,21,9.098974025510268,0.47720259914362284,1,0.138982,207.28843673299758,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:22.716+02:00,14175532746495,14175552531349,0.597667,0.493723,19.784854,612.672863,632.457717,0,0,0,0,0,56.63154511450724,243007488,240959488,0.4390751887536097,0.4833547401595273,0,18.431335,NORMAL,scikit-learn IsolationForest.score_samples,2.667448076259776,1.296361072562011,1,0.102519,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:23.971+02:00,22,16.37181268673453,0.47720259914362284,1,0.385667,207.72960417758563,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:23.336+02:00,14176150806937,14176174976704,1.174483,1.221409,24.169767,611.371694,635.541461,0,0,0,0,0,57.838542993915034,243007488,240959488,0.5634827320326964,0.4833547401595273,1,21.206837,ANOMALY,scikit-learn IsolationForest.score_samples,4.320299420183372,1.296361072562011,1,0.139186,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:24.585+02:00,23,8.800474013891645,0.47720259914362284,1,0.25363,207.83665112771305,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:23.953+02:00,14176767467434,14176788853402,0.776908,0.876557,21.385968,611.056805,632.442773,0,0,0,0,0,53.75456864158333,243007488,240959488,0.543710548648694,0.4833547401595273,1,19.348762,ANOMALY,scikit-learn IsolationForest.score_samples,2.9578213992644975,1.296361072562011,1,0.103611,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:25.201+02:00,24,7.133234367357507,0.47720259914362284,1,0.244927,207.60572838280177,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:24.570+02:00,14177385257673,14177405160657,0.671982,0.856408,19.902984,611.736492,631.639476,0,0,0,0,0,48.679899065101985,243007488,240959488,0.5341503383849576,0.4833547401595273,1,18.019297,ANOMALY,scikit-learn IsolationForest.score_samples,2.534945704530334,1.296361072562011,1,0.082056,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:25.820+02:00,25,5.172473929356012,0.47720259914362284,1,0.287111,207.01675330673686,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:25.188+02:00,14178004808154,14178023832101,0.419001,0.835501,19.023947,613.476919,632.500866,0,0,0,0,0,51.72699938725778,243007488,240959488,0.5248300237479085,0.4833547401595273,1,17.390963,ANOMALY,scikit-learn IsolationForest.score_samples,2.459972747353006,1.296361072562011,1,0.057482,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:26.442+02:00,26,5.878603448868165,0.47720259914362284,1,0.237852,207.46337806218173,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:25.806+02:00,14178622388652,14178645383751,0.875742,0.897816,22.995099,612.156233,635.151332,0,0,0,0,0,53.089239435101916,243007488,240959488,0.4549589251940518,0.4833547401595273,0,20.872485,NORMAL,scikit-learn IsolationForest.score_samples,2.1558698276313453,1.296361072562011,1,0.083315,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:27.066+02:00,27,0.312233142051691,0.47720259914362284,0,0.259241,207.53897552136777,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:26.425+02:00,14179240537113,14179269917478,0.997446,0.927057,29.380365,611.933251,641.313616,0,0,0,0,0,51.236888592273544,243007488,240959488,0.390034596192138,0.4833547401595273,0,27.068178,NORMAL,scikit-learn IsolationForest.score_samples,0.5701930924163977,1.296361072562011,0,0.096075,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:27.681+02:00,28,0.30643596086847386,0.47720259914362284,0,0.324981,208.90343924920288,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:27.046+02:00,14179858131556,14179884927862,0.881667,0.863835,26.796306,607.936377,634.732683,0,0,0,0,0,53.653699900683975,243040256,240959488,0.390734068733453,0.4833547401595273,0,24.583286,NORMAL,scikit-learn IsolationForest.score_samples,0.5638470546088966,1.296361072562011,0,0.106575,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:28.293+02:00,29,0.29356225771139915,0.47720259914362284,0,0.23513,208.17748707676782,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:27.662+02:00,14180475441757,14180496339576,0.853482,0.888464,20.897819,610.05636,630.954179,0,0,0,0,0,55.611923874283214,243056640,240959488,0.3801278012524757,0.4833547401595273,0,18.789187,NORMAL,scikit-learn IsolationForest.score_samples,0.5372052559503643,1.296361072562011,0,0.101241,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:28.910+02:00,30,0.29257625513905633,0.47720259914362284,0,0.256315,207.3655932149978,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:28.278+02:00,14181094007034,14181114226148,0.731982,0.781723,20.219114,612.4449,632.664014,0,0,0,0,0,50.17139811979337,243073024,240959488,0.3882627137114926,0.4833547401595273,0,18.322908,NORMAL,scikit-learn IsolationForest.score_samples,0.5438442632881165,1.296361072562011,0,0.102278,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:29.529+02:00,31,0.32200248723176045,0.47720259914362284,0,0.241185,208.24336133814654,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:28.896+02:00,14181710048549,14181733272981,2.212409,0.906298,23.224432,609.863379,633.087811,0,0,0,0,0,61.38458861618443,243073024,240959488,0.3914858561983548,0.4833547401595273,0,19.730614,NORMAL,scikit-learn IsolationForest.score_samples,0.5609543134647736,1.296361072562011,0,0.100463,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:30.145+02:00,32,0.25442880654297645,0.47720259914362284,0,0.234815,207.87438005210345,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:29.514+02:00,14182328556585,14182348406606,0.616722,0.86402,19.850021,610.945899,630.79592,0,0,0,0,0,53.647469940930364,243073024,240959488,0.3808963325742555,0.4833547401595273,0,18.007945,NORMAL,scikit-learn IsolationForest.score_samples,0.5285232696729337,1.296361072562011,0,0.09924,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:30.763+02:00,33,0.2987641342816101,0.47720259914362284,0,0.214056,207.38744044220542,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:30.131+02:00,14182947047269,14182966500623,0.92276,0.86226,19.453354,612.380382,631.833736,0,0,0,0,0,50.15173910189302,243073024,240959488,0.38559418263253836,0.4833547401595273,0,17.302703,NORMAL,scikit-learn IsolationForest.score_samples,0.5381278038330587,1.296361072562011,0,0.119815,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:31.383+02:00,34,0.2642689936861628,0.47720259914362284,0,0.280482,207.50981890712873,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:30.749+02:00,14183565230415,14183586608716,0.694705,0.917853,21.378301,612.019232,633.397533,0,0,0,0,0,53.219028407430244,243089408,240959488,0.38401690156339174,0.4833547401595273,0,19.346465,NORMAL,scikit-learn IsolationForest.score_samples,0.5561279584912076,1.296361072562011,0,0.107333,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:31.999+02:00,35,0.28681993402091166,0.47720259914362284,0,0.187093,207.87711501808528,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:31.367+02:00,14184182195357,14184203301750,1.109946,1.009019,21.106393,610.937861,632.044254,0,0,0,0,0,50.265926207530065,243089408,240959488,0.3870893414551247,0.4833547401595273,0,18.662242,NORMAL,scikit-learn IsolationForest.score_samples,0.5487202474724666,1.296361072562011,0,0.11076,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:32.616+02:00,36,0.3203179765134321,0.47720259914362284,0,0.232926,208.42807134538833,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:31.987+02:00,14184800262078,14184819796099,0.88989,0.857797,19.534021,609.322915,628.856936,0,0,0,0,0,55.1534602449545,243089408,240959488,0.3890709704010324,0.4833547401595273,0,17.427667,NORMAL,scikit-learn IsolationForest.score_samples,0.5533369027132633,1.296361072562011,0,0.096686,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:33.237+02:00,37,0.33555070637382006,0.47720259914362284,0,0.234371,207.5429636977026,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:32.603+02:00,14185418972781,14185440596045,0.649371,0.882334,21.623264,611.921492,633.544756,0,0,0,0,0,53.15655203791131,243089408,240959488,0.38234287012948437,0.4833547401595273,0,19.721336,NORMAL,scikit-learn IsolationForest.score_samples,0.5514614165812575,1.296361072562011,0,0.103537,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:33.856+02:00,38,0.2872921849167834,0.47720259914362284,0,0.251038,208.49797080088692,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:33.224+02:00,14186036587409,14186059752767,0.763871,0.882908,23.165358,609.118638,632.283996,0,0,0,0,0,62.9887460333307,243089408,240959488,0.3798591269975432,0.4833547401595273,0,21.133504,NORMAL,scikit-learn IsolationForest.score_samples,0.5393413205324192,1.296361072562011,0,0.096444,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:34.474+02:00,39,0.2761101927477346,0.47720259914362284,0,0.378352,207.74772670741405,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:33.839+02:00,14186654178962,14186677805710,0.931446,0.856926,23.626748,611.318362,634.94511,0,0,0,0,0,71.19062531552396,243089408,240959488,0.38126125541691597,0.4833547401595273,0,21.315393,NORMAL,scikit-learn IsolationForest.score_samples,0.5523816817503596,1.296361072562011,0,0.105444,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:35.124+02:00,40,0.28425444617534446,0.47720259914362284,0,0.485945,203.4490620162017,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:34.461+02:00,14187288873553,14187328079725,1.751613,1.306927,39.206172,624.234876,663.441048,0,0,0,0,0,78.42297088899572,243105792,240959488,0.3858543306443044,0.4833547401595273,0,35.403872,NORMAL,scikit-learn IsolationForest.score_samples,0.5393649857067394,1.296361072562011,0,0.204685,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:35.727+02:00,41,0.29371852903149076,0.47720259914362284,0,0.35137,212.6295457436463,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:35.096+02:00,14187897497356,14187930344169,1.001149,1.005575,32.846813,597.282939,630.129752,0,0,0,0,0,83.02785737892465,243122176,240959488,0.38654325478103724,0.4833547401595273,0,30.350458,NORMAL,scikit-learn IsolationForest.score_samples,0.544166365087323,1.296361072562011,0,0.101352,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:36.332+02:00,42,0.2666810350340499,0.47720259914362284,0,0.236963,209.69455923524558,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:35.699+02:00,14188508837514,14188535387098,0.914223,0.834205,26.549584,605.6428,632.192384,0,0,0,0,0,76.02848923017176,243122176,240959488,0.38278144207433173,0.4833547401595273,0,24.439322,NORMAL,scikit-learn IsolationForest.score_samples,0.5190500711555818,1.296361072562011,0,0.095648,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:37.037+02:00,43,0.27794534372569685,0.47720259914362284,0,0.465593,206.92738665778876,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:36.311+02:00,14189128199366,14189240585580,5.334469,1.730705,112.386214,613.741864,726.128078,0,0,0,0,0,66.64442038101718,243122176,240959488,0.38578873305090516,0.4833547401595273,0,104.664112,NORMAL,scikit-learn IsolationForest.score_samples,0.5293439204564138,1.296361072562011,0,0.125981,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:37.555+02:00,44,0.25839974045730923,0.47720259914362284,0,0.140778,217.1889505699428,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:36.954+02:00,14189742628527,14189758598119,0.363001,0.476908,15.969592,584.744296,600.713888,0,0,0,0,0,69.50850597207699,243138560,240959488,0.38337950875698934,0.4833547401595273,0,14.916091,NORMAL,scikit-learn IsolationForest.score_samples,0.5267926061892269,1.296361072562011,0,0.055611,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:38.173+02:00,45,0.3304954072071224,0.47720259914362284,0,0.141481,207.64385185512376,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:37.546+02:00,14190361166304,14190377103025,0.359816,0.471556,15.936721,611.624177,627.560898,0,0,0,0,0,38.80344086469267,243138560,240959488,0.38724494121965086,0.4833547401595273,0,14.890535,NORMAL,scikit-learn IsolationForest.score_samples,0.5577626025093654,1.296361072562011,0,0.055111,NORMAL,NumPy RMS auf standardisiertem 128×3-Fenster
2026-09-18T18:55:38.792+02:00,46,4.946060110102278,0.47720259914362284,1,0.158833,207.48925743566468,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:55:38.163+02:00,14190979283229,14190995715247,0.372871,0.518352,16.432018,612.079881,628.511899,0,0,0,0,0,40.41330780423353,243138560,240959488,0.4932215029171187,0.4833547401595273,1,15.313053,ANOMALY,scikit-learn IsolationForest.score_samples,2.290261253099901,1.296361072562011,1,0.050481,ANOMALY,NumPy RMS auf standardisiertem 128×3-Fenster
