window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
150,11287134237833,11287135248830,11287238667180,103.41835,104.429347,0
151,11287752714512,11287755030894,11287863161787,108.130893,110.447275,0
152,11288371140544,11288372104708,11288485040108,112.9354,113.899564,0
153,11288987531141,11288988489842,11289083824808,95.334966,96.293667,0
154,11289606272439,11289607221084,11289705756634,98.53555,99.484195,0
155,11290225077016,11290226074272,11290326761151,100.686879,101.684135,0
156,11290842789415,11290843739042,11290931663658,87.924616,88.874243,0
157,11291460718705,11291461657202,11291546116717,84.459515,85.398012,0
158,11292078017962,11292078977459,11292135598197,56.620738,57.580235,0
159,11292696243738,11292697209088,11292804185173,106.976085,107.941435,0
160,11293315026775,11293316271808,11293419561219,103.289411,104.534444,0
161,11293932655781,11293933748000,11294023373966,89.625966,90.718185,0
162,11294551588638,11294552553135,11294632883589,80.330454,81.294951,0
163,11295168600688,11295169582666,11295222627248,53.044582,54.02656,0
164,11295786637720,11295788092161,11295891836942,103.744781,105.199222,0
165,11296405796233,11296406738749,11296495670533,88.931784,89.8743,0
166,11297023785790,11297024801157,11297096044840,71.243683,72.25905,0
167,11297640572778,11297641520498,11297752984001,111.463503,112.411223,0
168,11298259870132,11298260874945,11298348728585,87.85364,88.858453,0
169,11298877715069,11298878967047,11298988895666,109.928619,111.180597,0
170,11299495389082,11299496342783,11299598695145,102.352362,103.306063,0
171,11300112470043,11300113402374,11300199289280,85.886906,86.819237,0
172,11300731744725,11300732704927,11300811077963,78.373036,79.333238,0
173,11301349161821,11301350149337,11301449652134,99.502797,100.490313,0
174,11301966180681,11301967142253,11302059483587,92.341334,93.302906,0
175,11302584820558,11302585802426,11302663605761,77.803335,78.785203,0
176,11303203449918,11303204422286,11303317851715,113.429429,114.401797,0
177,11303820886157,11303821895506,11303932240739,110.345233,111.354582,0
178,11304438732358,11304439932226,11304537877825,97.945599,99.145467,0
179,11305056610804,11305057618727,11305149811175,92.192448,93.200371,0
180,11305674790789,11305675756361,11305759796367,84.040006,85.005578,0
181,11306292551592,11306294305365,11306468965677,174.660312,176.414085,0
182,11306910238121,11306911188822,11307021277374,110.088552,111.039253,0
183,11307528366781,11307529313075,11307613349990,84.036915,84.983209,0
184,11308146634351,11308147578478,11308230478192,82.899714,83.843841,0
185,11308765455700,11308766403420,11308841644173,75.240753,76.188473,0
186,11309383526813,11309384658884,11309494132310,109.473426,110.605497,0
187,11310001207985,11310002434668,11310137824102,135.389434,136.616117,0
188,11310617857867,11310618806439,11310681527817,62.721378,63.66995,0
189,11311237245985,11311238292482,11311348145112,109.85263,110.899127,0
190,11311853823817,11311856192700,11311954963932,98.771232,101.140115,0
191,11312472171629,11312473119404,11312555160235,82.040831,82.988606,0
192,11313091170311,11313092174957,11313161503857,69.3289,70.333546,0
193,11313708955631,11313709917610,11313802342526,92.424916,93.386895,0
194,11314326475026,11314328745780,11314434387775,105.641995,107.912749,0
195,11314944309795,11314945549421,11315036695675,91.146254,92.38588,0
196,11315562642269,11315563910914,11315658379604,94.46869,95.737335,0
197,11316180021043,11316181164392,11316282396455,101.232063,102.375412,0
198,11316798544171,11316799535520,11316889988869,90.453349,91.444698,0
199,11317417354318,11317418312334,11317509706367,91.394033,92.352049,0
200,11318034507898,11318035488711,11318121586571,86.09786,87.078673,0
201,11318652390535,11318653332163,11318727712108,74.379945,75.321573,0
202,11319270468359,11319271432746,11319339162745,67.729999,68.694386,0
203,11319888025632,11319891349439,11319989486253,98.136814,101.460621,0
204,11320506447406,11320507407015,11320601528024,94.121009,95.080618,0
205,11321124857367,11321126137586,11321222944200,96.806614,98.086833,0
206,11321742575611,11321743528479,11321826140480,82.612001,83.564869,0
207,11322359341748,11322360381116,11322446344517,85.963401,87.002769,0
208,11322977482330,11322978438068,11323035087318,56.64925,57.604988,0
209,11323596334023,11323597286428,11323696793260,99.506832,100.459237,0
210,11324214440720,11324215399051,11324303534060,88.135009,89.09334,0
211,11324831243203,11324832211404,11324909008162,76.796758,77.764959,0
212,11325450412404,11325451347531,11325527998234,76.650703,77.58583,0
213,11326068346092,11326069292571,11326168808515,99.515944,100.462423,0
214,11326685739803,11326686959337,11326807571342,120.612005,121.831539,0
215,11327302718331,11327303758440,11327422842912,119.084472,120.124581,0
216,11327920545010,11327921623915,11328020743917,99.120002,100.198907,0
217,11328539080041,11328540033483,11328629253954,89.220471,90.173913,0
218,11329157984184,11329159016422,11329227376536,68.360114,69.392352,0
219,11329775713964,11329776682646,11329887076623,110.393977,111.362659,0
220,11330393169727,11330394296039,11330493721542,99.425503,100.551815,0
221,11331011742435,11331012712655,11331094127609,81.414954,82.385174,0
222,11331628426003,11331629422871,11331708305942,78.883071,79.879939,0
223,11332247345252,11332248608897,11332365075769,116.466872,117.730517,0
224,11332864585268,11332865513451,11332949692011,84.17856,85.106743,0
225,11333482929173,11333484147078,11333554684855,70.537777,71.755682,0
226,11334099873232,11334100811378,11334206429331,105.617953,106.556099,0
227,11334718055735,11334719033974,11334814102620,95.068646,96.046885,0
228,11335335792871,11335336847924,11335403715674,66.86775,67.922803,0
229,11335954572267,11335956185301,11336065545617,109.360316,110.97335,0
230,11336572784686,11336573759017,11336673033599,99.274582,100.248913,0
231,11337190909625,11337191895086,11337278894604,86.999518,87.984979,0
232,11337808804495,11337810053233,11337917122167,107.068934,108.317672,0
233,11338426252219,11338427960197,11338521562997,93.6028,95.310778,0
234,11339043263651,11339044250371,11339135295177,91.044806,92.031526,0
235,11339662525414,11339663480504,11339745858776,82.378272,83.333362,0
236,11340280207404,11340281289291,11340350465760,69.176469,70.258356,0
237,11340898293324,11340899433673,11341040957086,141.523413,142.663762,0
238,11341515149581,11341516151042,11341602371991,86.220949,87.22241,0
239,11342133312486,11342134302632,11342216282239,81.979607,82.969753,0
240,11342750730823,11342751644820,11342818107853,66.463033,67.37703,0
241,11343369742916,11343370983135,11343502045223,131.062088,132.302307,0
242,11343986914554,11343988211903,11344084815699,96.603796,97.901145,0
243,11344605244655,11344606209449,11344686112748,79.903299,80.868093,0
244,11345223460054,11345224489533,11345299912546,75.423013,76.452492,0
245,11345840733126,11345841652717,11345959565299,117.912582,118.832173,0
246,11346458162903,11346459104568,11346527315209,68.210641,69.152306,0
247,11347077026402,11347083637405,11347208280233,124.642828,131.253831,0
248,11347694005723,11347694992239,11347748450988,53.458749,54.445265,0
249,11348312066395,11348312998226,11348411648466,98.65024,99.582071,0
250,11348930257126,11348931171031,11349017646502,86.475471,87.389376,0
251,11349547855342,11349549126506,11349636324902,87.198396,88.46956,0
252,11350166657761,11350176504257,11350260614919,84.110662,93.957158,0
253,11350790882671,11350791822540,11350851114832,59.292292,60.232161,0
254,11351402223298,11351403213444,11351474354580,71.141136,72.131282,0
255,11352020286430,11352030849610,11352131285737,100.436127,110.999307,0
256,11352656474970,11352657500708,11352719213052,61.712344,62.738082,0
257,11353255545001,11353256608647,11353331150684,74.542037,75.605683,0
258,11353874480899,11353875465730,11353979662683,104.196953,105.181784,0
259,11354490984453,11354491890803,11354604331701,112.440898,113.347248,0
260,11355108884802,11355110175985,11355236289834,126.113849,127.405032,0
261,11355727358543,11355728609410,11355812476780,83.86737,85.118237,0
262,11356345427637,11356346686708,11356453892305,107.205597,108.464668,0
263,11356963721012,11356964713473,11357065869398,101.155925,102.148386,0
264,11357580775022,11357581691798,11357692947775,111.255977,112.172753,0
265,11358198582273,11358199516678,11358299966032,100.449354,101.383759,0
266,11358816878101,11358817847710,11358894636060,76.78835,77.757959,0
267,11359435613003,11359436558631,11359558175365,121.616734,122.562362,0
268,11360053666429,11360054974111,11360149250775,94.276664,95.584346,0
269,11360670860081,11360671786727,11360760925236,89.138509,90.065155,0
270,11361287918420,11361288879733,11361371261572,82.381839,83.343152,0
271,11361905990409,11361907206462,11361983633870,76.427408,77.643461,0
272,11362525151546,11362526090488,11362605530631,79.440143,80.379085,0
273,11363141438691,11363142440152,11363246269704,103.829552,104.831013,0
274,11363760365834,11363761301702,11363856344274,95.042572,95.97844,0
275,11364377963574,11364378930035,11364460992154,82.062119,83.02858,0
276,11364996589981,11364997543997,11365111904603,114.360606,115.314622,0
277,11365613308173,11365614279356,11365727033280,112.753924,113.725107,0
278,11366231530419,11366232462306,11366318145659,85.683353,86.61524,0
279,11366849469151,11366850479389,11366929388183,78.908794,79.919032,0
280,11367467996235,11367468966270,11367538462454,69.496184,70.466219,0
281,11368085277398,11368086271192,11368186687940,100.416748,101.410542,0
282,11368703423174,11368704411116,11368801300447,96.889331,97.877273,0
283,11369321849858,11369322940503,11369401638188,78.697685,79.78833,0
284,11369939396547,11369940675211,11370013541593,72.866382,74.145046,0
285,11370557211775,11370558189106,11370671355144,113.166038,114.143369,0
286,11371175027319,11371176043391,11371265478832,89.435441,90.451513,0
287,11371794734827,11371795668362,11371883629176,87.960814,88.894349,0
288,11372411848582,11372413180098,11372493436410,80.256312,81.587828,0
289,11373029388079,11373030390392,11373116704248,86.313856,87.316169,0
290,11373647724060,11373648773928,11373729095722,80.321794,81.371662,0
291,11374265393580,11374266344078,11374369916713,103.572635,104.523133,0
292,11374883739899,11374884725082,11374982995821,98.270739,99.255922,0
293,11375502085942,11375503041699,11375573809514,70.767815,71.723572,0
294,11376119401452,11376121847836,11376195537071,73.689235,76.135619,0
295,11376738257555,11376739433737,11376855536700,116.102963,117.279145,0
296,11377355229348,11377356248161,11377445698328,89.450167,90.46898,0
297,11377974427899,11377975668415,11378061678126,86.009711,87.250227,0
298,11378591622105,11378592541789,11378656839397,64.297608,65.217292,0
299,11379208767035,11379209780885,11379324882648,115.101763,116.115613,0
300,11379827562466,11379828513779,11379931412622,102.898843,103.850156,0
301,11380445441103,11380446392731,11380524565459,78.172728,79.124356,0
302,11381063968853,11381064960980,11381135418317,70.457337,71.449464,0
303,11381681773107,11381682703105,11381784472119,101.769014,102.699012,0
304,11382299534715,11382299874473,11382381593992,81.719519,82.059277,0
305,11382916837919,11382918077472,11382993109893,75.032421,76.271974,0
306,11383534653532,11383535883104,11383668389594,132.50649,133.736062,0
307,11384153175368,11384155192382,11384248242953,93.050571,95.067585,0
308,11384771749318,11384772775594,11384839268181,66.492587,67.518863,0
309,11385388442218,11385389449920,11385497100554,107.650634,108.658336,0
310,11386005944156,11386006904043,11386088409842,81.505799,82.465686,0
311,11386624781817,11386625746741,11386703343307,77.596566,78.56149,0
312,11387243712830,11387244751791,11387362120278,117.368487,118.407448,0
313,11387860677036,11387861622146,11387959398820,97.776674,98.721784,0
314,11388479101612,11388480070128,11388568843988,88.77386,89.742376,0
315,11389096313525,11389097582097,11389177465289,79.883192,81.151764,0
316,11389714393570,11389715726345,11389822436113,106.709768,108.042543,0
317,11390332219227,11390333422188,11390460676398,127.25421,128.457171,0
318,11390951480737,11390953774862,11391031711855,77.936993,80.231118,0
319,11391567769551,11391568784512,11391652081865,83.297353,84.312314,0
320,11392185938141,11392186674028,11392275620704,88.946676,89.682563,0
321,11392804332512,11392805309936,11392863128914,57.818978,58.796402,0
322,11393423049532,11393423990511,11393511743968,87.753457,88.694436,0
323,11394039924965,11394040883278,11394118655569,77.772291,78.730604,0
324,11394657697233,11394658658601,11394763248137,104.589536,105.550904,0
325,11395275712650,11395276697722,11395373095422,96.3977,97.382772,0
326,11395893727163,11395894713716,11395986235574,91.521858,92.508411,0
327,11396512905379,11396514185154,11396593004037,78.818883,80.098658,0
328,11397130909933,11397132186227,11397239576017,107.38979,108.666084,0
329,11397748427769,11397749430174,11397839333629,89.903455,90.90586,0
330,11398366001976,11398367006734,11398457639317,90.632583,91.637341,0
331,11398984214056,11398985259128,11399069114095,83.854967,84.900039,0
332,11399601617899,11399602531304,11399665698182,63.166878,64.080283,0
333,11400220521148,11400221807867,11400338179791,116.371924,117.658643,0
334,11400837792014,11400838756735,11400928047174,89.290439,90.25516,0
335,11401455628919,11401456587176,11401549082184,92.495008,93.453265,0
336,11402072844252,11402073776954,11402154335911,80.558957,81.491659,0
337,11402690642106,11402691944048,11402814446777,122.502729,123.804671,0
338,11403309092590,11403310045959,11403382593858,72.547899,73.501268,0
339,11403926952560,11403927881521,11404024738485,96.856964,97.785925,0
340,11404544762773,11404545721234,11404641308478,95.587244,96.545705,0
341,11405163705429,11405164733316,11405261132800,96.399484,97.427371,0
342,11405781040574,11405782206868,11405862667715,80.460847,81.627141,0
343,11406398420016,11406399473199,11406479861084,80.387885,81.441068,0
344,11407017157847,11407018278104,11407082099336,63.821232,64.941489,0
345,11407634552035,11407635519682,11407754026903,118.507221,119.474868,0
346,11408252268243,11408254719497,11408380596002,125.876505,128.327759,0
347,11408869853047,11408870853952,11408929026473,58.172521,59.173426,0
348,11409487050834,11409488048832,11409604164411,116.115579,117.113577,0
349,11410105845473,11410106864304,11410198779503,91.915199,92.93403,0
350,11410723287691,11410724306393,11410825402927,101.096534,102.115236,0
351,11411341386280,11411342563019,11411436238604,93.675585,94.852324,0
352,11411959745427,11411960781295,11412028492003,67.710708,68.746576,0
353,11412576456968,11412577555448,11412693258604,115.703156,116.801636,0
354,11413194356157,11413195329173,11413286087543,90.75837,91.731386,0
355,11413813386754,11413817348821,11413916232972,98.884151,102.846218,0
356,11414430767486,11414431725317,11414536546717,104.8214,105.779231,0
357,11415047478332,11415048458478,11415128028924,79.570446,80.550592,0
358,11415666218177,11415667180972,11415744041960,76.860988,77.823783,0
359,11416283424804,11416284855320,11416388216872,103.361552,104.792068,0
360,11416902041932,11416903079727,11417005429188,102.349461,103.387256,0
361,11417520232174,11417521235394,11417610644750,89.409356,90.412576,0
362,11418137278475,11418138247288,11418203583243,65.335955,66.304768,0
363,11418755479981,11418756499739,11418872118399,115.61866,116.638418,0
364,11419372985268,11419374266802,11419483380364,109.113562,110.395096,0
365,11419990391094,11419991693184,11420117336216,125.643032,126.945122,0
366,11420607989996,11420608996309,11420685763097,76.766788,77.773101,0
367,11421227256545,11421228301803,11421335953202,107.651399,108.696657,0
368,11421844566009,11421845642136,11421959077025,113.434889,114.511016,0
369,11422462606306,11422463508730,11422550892536,87.383806,88.28623,0
370,11423079998995,11423081056567,11423165248620,84.192053,85.249625,0
371,11423697988667,11423698969240,11423777787840,78.8186,79.799173,0
372,11424316547877,11424317720246,11424418235974,100.515728,101.688097,0
373,11424934300314,11424935268701,11425029501755,94.233054,95.201441,0
374,11425551662068,11425552899825,11425649248876,96.349051,97.586808,0
375,11426169176175,11426170135099,11426266919354,96.784255,97.743179,0
376,11426787312544,11426788303598,11426875669462,87.365864,88.356918,0
377,11427404042361,11427405048193,11427465443901,60.395708,61.40154,0
378,11428022752788,11428023667916,11428125432218,101.764302,102.67943,0
379,11428640208665,11428641165237,11428713487962,72.322725,73.279297,0
380,11429258242504,11429259210317,11429325585794,66.375477,67.34329,0
381,11429876608384,11429877624326,11429991628553,114.004227,115.020169,0
382,11430494240174,11430495191765,11430581543503,86.351738,87.303329,0
383,11431111869465,11431113177482,11431214048417,100.870935,102.178952,0
384,11431728680021,11431729639686,11431812617967,82.978281,83.937946,0
385,11432347200389,11432348378221,11432429144655,80.766434,81.944266,0
386,11432965181280,11432966417000,11433034912807,68.495807,69.731527,0
387,11433583700061,11433584653226,11433678217509,93.564283,94.517448,0
388,11434200632439,11434201601734,11434282769446,81.167712,82.137007,0
389,11434818787670,11434819795668,11434923905230,104.109562,105.11756,0
390,11435437038236,11435438118882,11435538481284,100.362402,101.443048,0
391,11436055290285,11436056279857,11436143174504,86.894647,87.884219,0
392,11436672449894,11436673397004,11436731527145,58.130141,59.077251,0
393,11437289681968,11437290666559,11437390953888,100.287329,101.27192,0
394,11437908261764,11437909449114,11437992300732,82.851618,84.038968,0
395,11438525608065,11438526548489,11438601388565,74.840076,75.7805,0
396,11439143630255,11439144593086,11439259044299,114.451213,115.414044,0
397,11439762376983,11439763342500,11439849379817,86.037317,87.002834,0
398,11440379092254,11440380051382,11440471101747,91.050365,92.009493,0
399,11440996308730,11440997266451,11441060465344,63.198893,64.156614,0
400,11441614539559,11441615777297,11441741467197,125.6899,126.927638,0
401,11442233267184,11442234207701,11442301950884,67.743183,68.6837,0
402,11442850925611,11442851955035,11442958603745,106.64871,107.678134,0
403,11443468349503,11443471989256,11443568793372,96.804116,100.443869,0
404,11444086630154,11444087634430,11444159839106,72.204676,73.208952,0
405,11444703423515,11444704350994,11444776227634,71.87664,72.804119,0
406,11445321594485,11445322551558,11445436877275,114.325717,115.28279,0
407,11445939804829,11445940871864,11446029683309,88.811445,89.87848,0
408,11446557579286,11446558531396,11446641415259,82.883863,83.835973,0
409,11447175365746,11447176618188,11447255227299,78.609111,79.861553,0
410,11447793814299,11447794765094,11447875300961,80.535867,81.486662,0
411,11448412496891,11448413489630,11448490589615,77.099985,78.092724,0
412,11449029276914,11449030228524,11449132100245,101.871721,102.823331,0
413,11449648007085,11449648952306,11449742430875,93.478569,94.42379,0
414,11450265337037,11450266390943,11450330997041,64.606098,65.660004,0
415,11450883363269,11450884280730,11451004769237,120.488507,121.405968,0
416,11451501345743,11451502316964,11451609982900,107.665936,108.637157,0
417,11452119403182,11452120376551,11452203512175,83.135624,84.108993,0
418,11452736541385,11452737766383,11452836556000,98.789617,100.014615,0
419,11453354110125,11453355123957,11453448140640,93.016683,94.030515,0
420,11453972618662,11453973666994,11454065945438,92.278444,93.326776,0
421,11454589958352,11454590961702,11454673614106,82.652404,83.655754,0
422,11455207898765,11455209146244,11455268950167,59.803923,61.051402,0
423,11455826501309,11455827485326,11455931525326,104.04,105.024017,0
424,11456444125282,11456445100873,11456549643243,104.54237,105.517961,0
425,11457062243349,11457063199422,11457175518186,112.318764,113.274837,0
426,11457680726233,11457681675602,11457788137988,106.462386,107.411755,0
427,11458297945250,11458299174859,11458396572649,97.39779,98.627399,0
428,11458915999583,11458917257637,11459039116054,121.858417,123.116471,0
429,11459533488363,11459534540751,11459599505574,64.964823,66.017211,0
430,11460150734960,11460151921292,11460262573784,110.652492,111.838824,0
431,11460769608077,11460770639760,11460866917719,96.277959,97.309642,0
432,11461386447049,11461387380825,11461458846454,71.465629,72.399405,0
