window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
112,14231757957871,14231775184890,14231906958717,131.773827,149.000846,0
113,14232375847371,14232398953118,14232576810773,177.857655,200.963402,0
114,14232994157612,14233018757323,14233208062342,189.305019,213.90473,0
115,14233611403499,14233627220035,14233735859652,108.639617,124.456153,0
116,14234230088333,14234245901924,14234381834312,135.932388,151.745979,0
117,14234848196333,14234864410240,14235016241515,151.831275,168.045182,0
118,14235465017795,14235481221868,14235596298973,115.077105,131.281178,0
119,14236084190166,14236100620388,14236232633104,132.012716,148.442938,0
120,14236701046702,14236717316997,14236873607925,156.290928,172.561223,0
121,14237318622998,14237337005332,14237557245218,220.239886,238.62222,0
122,14237936857183,14237953895461,14238090344330,136.448869,153.487147,0
123,14238555662888,14238580545192,14238755994345,175.449153,200.331457,0
124,14239174077629,14239190393276,14239351158505,160.765229,177.080876,0
125,14239790829942,14239806662571,14239940352493,133.689922,149.522551,0
126,14240408580609,14240424484404,14240582636185,158.151781,174.055576,0
127,14241027411924,14241043823220,14241167205594,123.382374,139.79367,0
128,14241644815905,14241660547774,14241792367620,131.819846,147.551715,0
129,14242262397035,14242279178738,14242441308061,162.129323,178.911026,0
130,14242881733777,14242900419038,14243019217555,118.798517,137.483778,0
131,14243498537924,14243514953386,14243658545615,143.592229,160.007691,0
132,14244116054997,14244139755616,14244338730497,198.974881,222.6755,0
133,14244735543703,14244751256127,14244874040908,122.784781,138.497205,0
134,14245352227294,14245368603812,14245510483187,141.879375,158.255893,0
135,14245971024054,14245987717739,14246141998720,154.280981,170.974666,0
136,14246589400833,14246605224091,14246729418447,124.194356,140.017614,0
137,14247206651351,14247223042905,14247370260286,147.217381,163.608935,0
138,14247824545517,14247841026943,14247996426166,155.399223,171.880649,0
139,14248442809222,14248458790128,14248579026183,120.236055,136.216961,0
140,14249061129241,14249077067813,14249211291218,134.223405,150.161977,0
141,14249678954093,14249703625397,14249874561822,170.936425,195.607729,0
142,14250295458054,14250311323497,14250469254631,157.931134,173.796577,0
143,14250914081407,14250931251981,14251050009998,118.758017,135.928591,0
144,14251533031612,14251548823536,14251683060885,134.237349,150.029273,0
145,14252150674242,14252166445777,14252306699595,140.253818,156.025353,0
146,14252768482168,14252784514092,14252946432693,161.918601,177.950525,0
147,14253386655650,14253402887926,14253527313431,124.425505,140.657781,0
148,14254004449650,14254020197685,14254159707706,139.510021,155.258056,0
149,14254622161261,14254638152945,14254788765144,150.612199,166.603883,0
150,14255239302205,14255264322287,14255413573800,149.251513,174.271595,0
151,14255856938890,14255875282928,14256011730224,136.447296,154.791334,0
152,14256476506522,14256526175798,14256712432758,186.25696,235.926236,0
153,14257094343485,14257110762262,14257245506000,134.743738,151.162515,0
154,14257711358429,14257727492539,14257879398203,151.905664,168.039774,0
155,14258330326375,14258347031115,14258462993536,115.962421,132.667161,0
156,14258946972911,14258964474467,14259102659931,138.185464,155.68702,0
157,14259564610929,14259581203929,14259730749535,149.545606,166.138606,0
158,14260183019060,14260198622947,14260314133498,115.510551,131.114438,0
159,14260801682820,14260825741254,14260972784450,147.043196,171.10163,0
160,14261418429560,14261434725837,14261567708666,132.982829,149.279106,0
161,14262036946950,14262052944894,14262206253967,153.309073,169.307017,0
162,14262654178024,14262669783319,14262778861603,109.078284,124.683579,0
163,14263273902934,14263289552081,14263414155123,124.603042,140.252189,0
164,14263891730046,14263911632345,14264044912026,133.279681,153.18198,0
165,14264509679954,14264526587676,14264682130158,155.542482,172.450204,0
166,14265127627676,14265143137452,14265255543889,112.406437,127.916213,0
167,14265745064565,14265760980231,14265892207335,131.227104,147.14277,0
168,14266363640085,14266379669788,14266511717467,132.047679,148.077382,0
169,14266981619586,14266997137658,14267134927362,137.789704,153.307776,0
170,14267598521993,14267614486288,14267769913085,155.426797,171.391092,0
171,14268217380642,14268232928011,14268349240248,116.312237,131.859606,0
172,14268835383569,14268851405975,14269001952508,150.546533,166.568939,0
173,14269453166310,14269469457328,14269633658339,164.201011,180.492029,0
174,14270070810459,14270086657828,14270208235163,121.577335,137.424704,0
175,14270689020386,14270704877644,14270840243845,135.366201,151.223459,0
176,14271307392091,14271331347487,14271497304666,165.957179,189.912575,0
177,14271923448515,14271939994181,14272080622000,140.627819,157.173485,0
178,14272541436387,14272557383033,14272709612531,152.229498,168.176144,0
179,14273160519426,14273177182536,14273286235210,109.052674,125.715784,0
180,14273777455185,14273793162961,14273917612429,124.449468,140.157244,0
181,14274396337409,14274412372981,14274569557633,157.184652,173.220224,0
182,14275014319946,14275030918113,14275159030269,128.112156,144.710323,0
183,14275631607873,14275647442575,14275788587542,141.144967,156.979669,0
184,14276249949003,14276266344317,14276430457791,164.113474,180.508788,0
185,14276868362875,14276884031985,14277054918614,170.886629,186.555739,0
186,14277485936357,14277504507248,14277630161809,125.654561,144.225452,0
187,14278103305154,14278118904208,14278265539385,146.635177,162.234231,0
188,14278722105230,14278738003247,14278896621807,158.61856,174.516577,0
189,14279340225472,14279355736229,14279490383578,134.647349,150.158106,0
190,14279957059675,14279974808546,14280124321467,149.512921,167.261792,0
191,14280576104066,14280591745287,14280699874052,108.128765,123.769986,0
192,14281193651863,14281209358824,14281335396331,126.037507,141.744468,0
193,14281811362827,14281834777204,14281992221318,157.444114,180.858491,0
194,14282428429086,14282444066621,14282586565164,142.498543,158.136078,0
195,14283046880884,14283062444641,14283217255290,154.810649,170.374406,0
196,14283664803070,14283680403865,14283806717705,126.31384,141.914635,0
197,14284282575756,14284298246532,14284441016909,142.770377,158.441153,0
198,14284900292720,14284915911551,14285080523933,164.612382,180.231213,0
199,14285518247258,14285536179870,14285663674582,127.494712,145.427324,0
200,14286136532852,14286152429554,14286301948864,149.51931,165.416012,0
201,14286753887871,14286769899407,14286890129148,120.229741,136.241277,0
202,14287373499615,14287396606473,14287570165290,173.558817,196.665675,0
203,14287990588318,14288007548466,14288151658270,144.109804,161.069952,0
204,14288608398412,14288624175596,14288789416219,165.240623,181.017807,0
205,14289226175543,14289242101412,14289369351179,127.249767,143.175636,0
206,14289844655063,14289860550043,14290010937909,150.387866,166.282846,0
207,14290462491194,14290478244970,14290601910141,123.665171,139.418947,0
208,14291080045972,14291095654656,14291230400561,134.745905,150.354589,0
209,14291698293455,14291714403825,14291866806804,152.402979,168.513349,0
210,14292317827440,14292333580401,14292443519964,109.939563,125.692524,0
211,14292934715199,14292959418059,14293103682122,144.264063,168.966923,0
212,14293553027275,14293568996070,14293684436621,115.440551,131.409346,0
213,14294170949535,14294187296183,14294315992322,128.696139,145.042787,0
214,14294789437426,14294805452258,14294956448829,150.996571,167.011403,0
215,14295407036983,14295422773889,14295529174559,106.40067,122.137576,0
216,14296025491003,14296042241799,14296167568360,125.326561,142.077357,0
217,14296642140633,14296658147909,14296800497267,142.349358,158.356634,0
218,14297260726246,14297277772338,14297435512527,157.740189,174.786281,0
219,14297878717747,14297894234894,14298025642758,131.407864,146.925011,0
220,14298496463156,14298511909895,14298633697397,121.787502,137.234241,0
221,14299115387084,14299131466342,14299269632288,138.165946,154.245204,0
222,14299732240807,14299748331176,14299911824445,163.493269,179.583638,0
223,14300351006883,14300366830993,14300494326779,127.495786,143.319896,0
224,14300967997809,14300983618530,14301131691172,148.072642,163.693363,0
225,14301585992552,14301602278532,14301758606942,156.32841,172.61439,0
226,14302203811979,14302219496385,14302348525783,129.029398,144.713804,0
227,14302822414592,14302838951277,14302985504898,146.553621,163.090306,0
228,14303440955391,14303465051472,14303659775424,194.723952,218.820033,0
229,14304058274632,14304074286946,14304200098119,125.811173,141.823487,0
230,14304677287579,14304693006800,14304826087685,133.080885,148.800106,0
231,14305294232839,14305310720338,14305461153983,150.433645,166.921144,0
232,14305912667582,14305928237006,14306048327173,120.090167,135.659591,0
233,14306531381695,14306546985249,14306689107922,142.122673,157.726227,0
234,14307148170825,14307164177269,14307326896500,162.719231,178.725675,0
235,14307766987865,14307782777345,14307905844904,123.067559,138.857039,0
236,14308385172348,14308401128847,14308542014111,140.885264,156.841763,0
237,14309002200516,14309026013745,14309201857472,175.843727,199.656956,0
238,14309621557926,14309638992704,14309783193194,144.20049,161.635268,0
239,14310239159094,14310255588964,14310375007167,119.418203,135.848073,0
240,14310856657021,14310872462001,14310998001267,125.539266,141.344246,0
241,14311475629654,14311492106857,14311637145421,145.038564,161.515767,0
242,14312093506433,14312110032118,14312272524201,162.492083,179.017768,0
243,14312711312824,14312727798508,14312853408385,125.609877,142.095561,0
244,14313328523065,14313346174047,14313483887030,137.712983,155.363965,0
245,14313947162605,14313965702477,14314112737451,147.034974,165.574846,0
246,14314566004404,14314581771421,14314741315964,159.544543,175.31156,0
247,14315183969313,14315201667425,14315333084771,131.417346,149.115458,0
248,14315800189776,14315816695849,14315982801436,166.105587,182.61166,0
249,14316419692076,14316435564667,14316568787200,133.222533,149.095124,0
250,14317037726170,14317053684724,14317200162290,146.477566,162.43612,0
251,14317654915986,14317671548078,14317837906202,166.358124,182.990216,0
252,14318273439655,14318289740525,14318429173472,139.432947,155.733817,0
253,14318890128989,14318906738933,14319057817356,151.078423,167.688367,0
254,14319509261918,14319532897907,14319713271435,180.373528,204.009517,0
255,14320127698420,14320143711919,14320293683359,149.97144,165.984939,0
256,14320745536552,14320761254180,14320888664244,127.410064,143.127692,0
257,14321363097590,14321378822811,14321521251576,142.428765,158.153986,0
258,14321981015055,14321996845369,14322149044070,152.198701,168.029015,0
259,14322598428927,14322614056870,14322745995809,131.938939,147.566882,0
260,14323216247633,14323233234910,14323371843116,138.608206,155.595483,0
261,14323834385950,14323853464563,14324036299205,182.834642,201.913255,0
262,14324453790101,14324471219768,14324617398778,146.17901,163.608677,0
263,14325071398270,14325094369868,14325250311667,155.941799,178.913397,0
264,14325688838771,14325705349844,14325842028233,136.678389,153.189462,0
265,14326306325273,14326322993772,14326467864484,144.870712,161.539211,0
266,14326925451294,14327006929808,14327204910578,197.98077,279.459284,0
267,14327543410574,14327560503519,14327682867003,122.363484,139.456429,0
268,14328160263390,14328176619482,14328328716776,152.097294,168.453386,0
269,14328779615616,14328795336670,14328939663807,144.327137,160.048191,0
270,14329397009691,14329413056079,14329528841908,115.785829,131.832217,0
271,14330015795287,14330031639767,14330218156599,186.516832,202.361312,0
272,14330632480621,14330648816120,14330802312268,153.496148,169.831647,0
273,14331250996402,14331266836493,14331418068490,151.231997,167.072088,0
274,14331868195255,14331884906365,14332055500013,170.593648,187.304758,0
275,14332487290703,14332503167590,14332663056578,159.888988,175.765875,0
276,14333105151631,14333121162852,14333271216588,150.053736,166.064957,0
277,14333722233558,14333738083890,14333861367264,123.283374,139.133706,0
278,14334341359728,14334361684398,14334491185001,129.500603,149.825273,0
279,14334959479582,14334978799640,14335137246589,158.446949,177.767007,0
280,14335576841287,14335601420296,14335765025491,163.605195,188.184204,0
281,14336194805308,14336210827770,14336373881372,163.053602,179.076064,0
282,14336812101662,14336827830531,14336950652126,122.821595,138.550464,0
283,14337430746257,14337446401885,14337585030295,138.62841,154.284038,0
284,14338049202464,14338064967333,14338229866493,164.89916,180.664029,0
285,14338666593484,14338682300501,14338815361293,133.060792,148.767809,0
286,14339285729599,14339301708060,14339464604533,162.896473,178.874934,0
287,14339902853785,14339918628617,14340045340495,126.711878,142.48671,0
288,14340521728233,14340538322807,14340681415739,143.092932,159.687506,0
289,14341139603499,14341163948885,14341355817511,191.868626,216.214012,0
290,14341756634647,14341772402213,14341894842901,122.440688,138.208254,0
291,14342374796146,14342390958563,14342538247589,147.289026,163.451443,0
292,14342993740572,14343010335451,14343122101763,111.766312,128.361191,0
293,14343611719411,14343628315345,14343762220021,133.904676,150.50061,0
294,14344229698326,14344246140631,14344405161348,159.020717,175.463022,0
295,14344847023395,14344864836270,14344987120628,122.284358,140.097233,0
296,14345465386536,14345481781286,14345635588204,153.806918,170.201668,0
297,14346083264885,14346099672432,14346232476465,132.804033,149.21158,0
298,14346700523925,14346725410929,14346898104665,172.693736,197.58074,0
299,14347319359888,14347335883489,14347501960153,166.076664,182.600265,0
300,14347937451411,14347968470528,14348116653778,148.18325,179.202367,0
301,14348554581736,14348578439040,14348717629650,139.19061,163.047914,0
302,14349172979652,14349190999268,14349331128321,140.129053,158.148669,0
303,14349790228316,14349805889069,14349936583574,130.694505,146.355258,0
304,14350409323643,14350426256781,14350600426018,174.169237,191.102375,0
305,14351026703607,14351042558507,14351206290366,163.731859,179.586759,0
306,14351645402959,14351661941099,14351822619448,160.678349,177.216489,0
307,14352263619685,14352282788854,14352438741440,155.952586,175.121755,0
308,14352881256453,14352900042697,14353034888971,134.846274,153.632518,0
309,14353499102704,14353515662565,14353699922481,184.259916,200.819777,0
310,14354117543085,14354137045420,14354324058755,187.013335,206.51567,0
311,14354735647267,14354751720871,14354929532732,177.811861,193.885465,0
312,14355353278951,14355371420179,14355536723946,165.303767,183.444995,0
313,14355971414879,14355987057706,14356129628239,142.570533,158.21336,0
314,14356589875104,14356606067096,14356806726082,200.658986,216.850978,0
315,14357207790073,14357237558232,14357430857758,193.299526,223.067685,0
316,14357824717863,14357840554746,14357987142789,146.588043,162.424926,0
317,14358442881060,14358461902211,14358620362204,158.459993,177.481144,0
318,14359062166329,14359080892186,14359210120610,129.228424,147.954281,0
319,14359678835739,14359696892097,14359856421236,159.529139,177.585497,0
320,14360297426645,14360313207732,14360438464169,125.256437,141.037524,0
321,14360914404263,14360930089146,14361082478713,152.389567,168.07445,0
322,14361533736117,14361549816351,14361670997448,121.181097,137.261331,0
323,14362151349274,14362167167564,14362312372152,145.204588,161.022878,0
324,14362769373026,14362795198382,14362937928106,142.729724,168.55508,0
325,14363386426152,14363404290715,14363525059963,120.769248,138.633811,0
326,14364004747686,14364021293734,14364188320894,167.02716,183.573208,0
327,14364623574517,14364639311901,14364811987306,172.675405,188.412789,0
328,14365241804092,14365258331511,14365424397065,166.065554,182.592973,0
329,14365859615635,14365877270236,14366039784744,162.514508,180.169109,0
330,14366478241011,14366498741086,14366630195993,131.454907,151.954982,0
331,14367096403909,14367112351404,14367281247803,168.896399,184.843894,0
332,14367713060574,14367728625162,14367867946623,139.321461,154.886049,0
333,14368332601584,14368348338320,14368516617649,168.279329,184.016065,0
334,14368949233457,14368972096822,14369115205255,143.108433,165.971798,0
335,14369568204178,14369583865248,14369729414860,145.549612,161.210682,0
336,14370186723643,14370212781092,14370414135613,201.354521,227.41197,0
337,14370804635539,14370820645941,14370965225650,144.579709,160.590111,0
338,14371422074753,14371439584262,14371603443402,163.85914,181.368649,0
339,14372040722207,14372067797728,14372219365734,151.568006,178.643527,0
340,14372657269947,14372673333886,14372950725338,277.391452,293.455391,0
341,14373286745265,14373331477814,14373679266083,347.788269,392.520818,0
342,14373922839552,14373951156199,14374226831010,275.674811,303.991458,0
343,14374512177074,14374537184953,14374723965462,186.780509,211.788388,0
344,14375129717710,14375152357743,14375359025885,206.668142,229.308175,0
345,14375749186158,14375778635822,14375984982706,206.346884,235.796548,0
346,14376366350392,14376395208595,14376600211151,205.002556,233.860759,0
347,14376984646515,14377005295776,14377209219261,203.923485,224.572746,0
348,14377602785159,14377623084255,14377821221330,198.137075,218.436171,0
349,14378220360251,14378250339266,14378464490949,214.151683,244.130698,0
350,14378837555922,14378859965437,14379074919600,214.954163,237.363678,0
351,14379456631071,14379477863256,14379702756913,224.893657,246.125842,0
352,14380075277760,14380096563482,14380259504319,162.940837,184.226559,0
353,14380692148716,14380711488703,14380944215193,232.72649,252.066477,0
354,14381309335803,14381332063985,14381513436220,181.372235,204.100417,0
355,14381927266280,14381948691095,14382124098938,175.407843,196.832658,0
356,14382546212849,14382566545111,14382784942863,218.397752,238.730014,0
357,14383164341384,14383184511240,14383412044877,227.533637,247.703493,0
358,14383782754127,14383802866186,14383986187715,183.321529,203.433588,0
359,14384401042575,14384424280478,14384692217513,267.937035,291.174938,0
360,14385017910770,14385055532766,14385358868322,303.335556,340.957552,0
361,14385641985042,14385668785288,14385968837594,300.052306,326.852552,0
362,14386258504316,14386259732368,14386566069642,306.337274,307.565326,0
363,14386881028152,14386917750058,14387235047489,317.297431,354.019337,0
364,14387496437472,14387553722418,14387973287590,419.565172,476.850118,0
365,14388160441392,14388194734397,14388481586094,286.851697,321.144702,0
366,14388740952953,14388772832354,14389101973462,329.141108,361.020509,0
367,14389348273930,14389372970775,14389735417708,362.446933,387.143778,0
368,14389972106015,14389988964991,14390144965262,156.000271,172.859247,0
369,14390585513315,14390629079297,14390807024588,177.945291,221.511273,0
370,14391201561257,14391217111496,14391354032503,136.921007,152.471246,0
371,14391819823032,14391835312585,14391978072336,142.759751,158.249304,0
372,14392438986397,14392457235259,14392611148205,153.912946,172.161808,0
373,14393056007697,14393071628250,14393218539436,146.911186,162.531739,0
374,14393674266552,14393703795700,14393885242504,181.446804,210.975952,0
375,14394291253597,14394310749696,14394490463654,179.713958,199.210057,0
376,14394910436565,14394926841580,14395085513923,158.672343,175.077358,0
377,14395527706448,14395544420573,14395665884862,121.464289,138.178414,0
378,14396145290702,14396161567365,14396314280355,152.71299,168.989653,0
379,14396763470662,14396779854417,14396903358017,123.5036,139.887355,0
380,14397381920085,14397398500896,14397541626225,143.125329,159.70614,0
381,14398000471641,14398016638934,14398187013511,170.374577,186.54187,0
382,14398618288071,14398634705604,14398765233003,130.527399,146.944932,0
383,14399236708261,14399260308517,14399441357829,181.049312,204.649568,0
384,14399853336014,14399870011472,14400035397749,165.386277,182.061735,0
385,14400472358837,14400490818347,14400617382571,126.564224,145.023734,0
386,14401090108017,14401105793163,14401263261886,157.468723,173.153869,0
387,14401708588365,14401724192363,14401845561991,121.369628,136.973626,0
388,14402324793534,14402340801458,14402509081971,168.280513,184.288437,0
389,14402942700851,14402961285232,14403098570524,137.285292,155.869673,0
390,14403560966855,14403576704594,14403726585320,149.880726,165.618465,0
391,14404180073061,14404195916430,14404321305938,125.389508,141.232877,0
392,14404797179850,14404820245609,14405007345467,187.099858,210.165617,0
393,14405416044655,14405432195282,14405608288742,176.09346,192.244087,0
394,14406034093816,14406049933333,14406194873943,144.94061,160.780127,0
395,14406650864427,14406667029555,14406824721153,157.691598,173.856726,0
396,14407269119222,14407285034683,14407424791696,139.757013,155.672474,0
397,14407886423448,14407902299020,14408071816813,169.517793,185.393365,0
398,14408504402155,14408520298117,14408670178940,149.880823,165.776785,0
399,14409124085027,14409139791693,14409276863047,137.071354,152.77802,0
400,14409741183279,14409757285037,14409926923739,169.638702,185.74046,0
401,14410358492902,14410381789291,14410571508297,189.719006,213.015395,0
402,14410976633730,14410994837797,14411163062207,168.22441,186.428477,0
403,14411595220818,14411610857651,14411764975466,154.117815,169.754648,0
404,14412213228983,14412229428463,14412361657461,132.228998,148.428478,0
405,14412832102539,14412847957130,14413013696437,165.739307,181.593898,0
406,14413449449248,14413465588913,14413611161361,145.572448,161.712113,0
407,14414067633142,14414085480988,14414243273260,157.792272,175.640118,0
408,14414686554426,14414705450955,14414837187937,131.736982,150.633511,0
409,14415303609086,14415321432192,14415493368672,171.93648,189.759586,0
410,14415921294878,14415937162007,14416058190053,121.028046,136.895175,0
411,14416538890894,14416560657620,14416699837086,139.179466,160.946192,0
412,14417156873114,14417172803040,14417334168806,161.365766,177.295692,0
413,14417775390874,14417791673669,14417929505028,137.831359,154.114154,0
414,14418393093581,14418408993285,14418535181894,126.188609,142.088313,0
415,14419011748400,14419027632678,14419166912516,139.279838,155.164116,0
416,14419628609892,14419645152298,14419820066887,174.914589,191.456995,0
417,14420247833566,14420264687637,14420409949908,145.262271,162.116342,0
418,14420864988488,14420888107878,14421089198536,201.090658,224.210048,0
419,14421483564001,14421499449390,14421678598730,179.14934,195.034729,0
420,14422101187518,14422139945205,14422340424941,200.479736,239.237423,0
421,14422718909816,14422782740093,14423045746664,263.006571,326.836848,0
422,14423351398322,14423352664078,14423498455257,145.791179,147.056935,0
423,14423970776954,14423997471502,14424215345736,217.874234,244.568782,0
424,14424586995650,14424602994650,14424752789802,149.795152,165.794152,0
425,14425206219156,14425221945231,14425411270996,189.325765,205.05184,0
426,14425823167560,14425839393245,14425990531654,151.138409,167.364094,0
427,14426441677684,14426468701492,14426652527622,183.82613,210.849938,0
428,14427059633126,14427078979822,14427226888647,147.908825,167.255521,0
429,14427677470682,14427694579013,14427827502725,132.923712,150.032043,0
430,14428295697553,14428312686236,14428448120925,135.434689,152.423372,0
431,14428914832666,14428933580697,14429129145340,195.564643,214.312674,0
432,14429531823009,14429550224614,14429700179678,149.955064,168.356669,0
