window_index,window_complete_monotonic_ns,decision_monotonic_ns,draw_completed_monotonic_ns,decision_to_gui_draw_ms,window_to_gui_draw_ms,gui_messages_dropped
75,9347844879837,9347845740274,9347890858546,45.118272,45.978709,0
76,9348461280855,9348462104458,9348543442508,81.33805,82.161653,0
77,9349080211273,9349081385067,9349164210562,82.825495,83.999289,0
78,9349697961649,9349699118943,9349786496038,87.377095,88.534389,0
79,9350315823543,9350316741685,9350387218694,70.477009,71.395151,0
80,9350933488409,9350934341569,9350990191042,55.849473,56.702633,0
81,9351550561928,9351551434736,9351642666715,91.231979,92.104787,0
82,9352169476247,9352170328259,9352245428274,75.100015,75.952027,0
83,9352787116874,9352787996793,9352847721374,59.724581,60.6045,0
84,9353405265652,9353406140498,9353503386445,97.245947,98.120793,0
85,9354022943104,9354023775227,9354103674454,79.899227,80.73135,0
86,9354639649444,9354640523975,9354711981289,71.457314,72.331845,0
87,9355257184330,9355258334105,9355337075407,78.741302,79.891077,0
88,9355876848459,9355877691470,9355940924060,63.23259,64.075601,0
89,9356493909511,9356494746763,9356542549159,47.802396,48.639648,0
90,9357110595499,9357111431084,9357194855172,83.424088,84.259673,0
91,9357728452310,9357729259469,9357790883702,61.624233,62.431392,0
92,9358346604437,9358347923326,9358393056535,45.133209,46.452098,0
93,9358964131012,9358964938690,9359044817542,79.878852,80.68653,0
94,9359583087065,9359583918576,9359647096865,63.178289,64.0098,0
95,9360200736300,9360201558385,9360248911476,47.353091,48.175176,0
96,9360818471454,9360819660248,9360921232616,101.572368,102.761162,0
97,9361435797730,9361436641945,9361520175102,83.533157,84.377372,0
98,9362053719971,9362054581482,9362120560067,65.978585,66.840096,0
99,9362671498055,9362672338900,9362721922761,49.583861,50.424706,0
100,9363290345041,9363291192756,9363374789616,83.59686,84.444575,0
101,9363908069652,9363908897015,9363976303895,67.40688,68.234243,0
102,9364524946543,9364525760814,9364610237555,84.476741,85.291012,0
103,9365143433656,9365144255927,9365212412761,68.156834,68.979105,0
104,9365760836896,9365761650203,9365816278575,54.628372,55.441679,0
105,9366379034772,9366380203436,9366483590895,103.387459,104.556123,0
106,9366997342423,9366998410215,9367096122430,97.712215,98.780007,0
107,9367614939595,9367616016887,9367710151941,94.135054,95.212346,0
108,9368231866792,9368232926843,9368326842263,93.91542,94.975471,0
109,9368850175148,9368851021382,9368923265490,72.244108,73.090342,0
