timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T18:05:42.849+02:00,1,256.3184448815882,0.07985480720896662,1,0.248739,207.26481859323007,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:42.229+02:00,11195045804021,11195052633498,0.541573,6.008738,6.829477,612.742678,619.572155,0,0,0,0,0,13.810409955575425,672792576,671170560
2026-09-18T18:05:43.462+02:00,2,255.98970064272484,0.07985480720896662,1,0.261462,207.1435481611514,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:42.847+02:00,11195663852389,11195665603290,0.509776,0.950867,1.750901,613.101403,614.852304,0,0,0,0,0,21.208222275734585,673087488,671170560
2026-09-18T18:05:44.080+02:00,3,256.1621285093327,0.07985480720896662,1,0.350035,207.18029951700268,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:43.465+02:00,11196281744907,11196283598567,0.524757,0.951682,1.85366,612.992646,614.846306,0,0,0,0,0,24.272654927000413,673202176,671694848
2026-09-18T18:05:44.698+02:00,4,256.39910416677594,0.07985480720896662,1,0.341851,207.12413306298185,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:44.083+02:00,11196899826874,11196902042551,0.747516,1.095126,2.215677,613.158873,615.37455,0,0,0,0,0,22.636195699873507,673251328,671694848
2026-09-18T18:05:45.317+02:00,5,256.3652698248625,0.07985480720896662,1,0.342425,207.2199479633509,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:44.702+02:00,11197518281454,11197520609742,0.84933,1.092237,2.328288,612.875359,615.203647,0,0,0,0,0,32.33211423587574,673251328,671694848
2026-09-18T18:05:45.935+02:00,6,256.9001383688301,0.07985480720896662,1,0.274943,207.08697379120468,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:45.320+02:00,11198137182979,11198139286268,0.854923,0.942793,2.103289,613.268897,615.372186,0,0,0,0,0,29.09596640483419,673316864,671694848
2026-09-18T18:05:46.553+02:00,7,256.18724130280316,0.07985480720896662,1,0.336888,206.60325207053714,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:45.937+02:00,11198755183290,11198756887136,0.536665,0.799608,1.703846,614.704748,616.408594,0,0,0,0,0,22.669346144511117,673349632,671694848
2026-09-18T18:05:47.171+02:00,8,256.42020158469677,0.07985480720896662,1,0.253425,207.17188783188723,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:46.556+02:00,11199373077586,11199374724561,0.526535,0.836478,1.646975,613.017535,614.66451,0,0,0,0,0,22.65927995288429,673382400,671694848
2026-09-18T18:05:47.788+02:00,9,255.91805871824423,0.07985480720896662,1,0.245388,207.4501198927749,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:47.174+02:00,11199989985462,11199991593290,0.494925,0.838904,1.607828,612.195356,613.803184,0,0,0,0,0,21.074199136159645,673431552,671694848
2026-09-18T18:05:48.408+02:00,10,255.47786696255207,0.07985480720896662,1,0.26798,206.71182252248974,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:47.791+02:00,11200609028706,11200611653327,1.462199,0.866626,2.624621,614.381889,617.00651,0,0,0,0,0,22.578012455797616,673464320,671694848
2026-09-18T18:05:49.024+02:00,11,256.31483669330675,0.07985480720896662,1,0.248999,206.99389269572208,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:48.409+02:00,11201226358254,11201227843897,0.472387,0.738961,1.485643,613.544672,615.030315,0,0,0,0,0,24.343462931184746,673480704,671694848
2026-09-18T18:05:49.642+02:00,12,256.75228262195986,0.07985480720896662,1,0.265407,207.18743016243974,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:49.027+02:00,11201843861010,11201845914337,0.848812,0.910868,2.053327,612.971549,615.024876,0,0,0,0,0,21.032949268644625,673513472,671694848
2026-09-18T18:05:50.261+02:00,13,256.78362868353724,0.07985480720896662,1,0.242721,206.86110057304924,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T18:05:49.645+02:00,11202463015282,11202464597036,0.528424,0.78872,1.581754,613.93853,615.520284,0,0,0,0,0,22.628963729092895,673546240,671694848
