timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,isolation_forest_score,isolation_forest_threshold,isolation_forest_predicted_label,isolation_forest_inference_time_ms,isolation_forest_status,isolation_forest_runtime
2026-09-18T18:42:04.609+02:00,88,0.18760156749021065,0.47720259914362284,0,0.199611,216.9052216767352,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:04.000+02:00,13376789267420,13376812727387,0.816963,0.804779,23.459967,585.509187,608.969154,0,0,0,0,0,51.59111848287425,236437504,234651648,0.37357660022760675,0.4833547401595273,0,21.611429,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:05.224+02:00,89,0.23687838703048195,0.47720259914362284,0,0.242204,207.72872993687844,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:04.592+02:00,13377407054767,13377428168436,1.031909,0.871686,21.113669,611.374267,632.487936,0,0,0,0,0,43.87170151166798,236437504,234651648,0.3777677240209936,0.4833547401595273,0,18.939981,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:05.848+02:00,90,0.6554874580218311,0.47720259914362284,1,0.356667,207.20491460689823,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:05.209+02:00,13378025996135,13378052088550,0.906001,1.298464,26.092415,612.919825,639.01224,0,0,0,0,0,40.06688008497181,236437504,234651648,0.4495088249043688,0.4833547401595273,0,23.481412,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:06.463+02:00,91,0.6992532160294053,0.47720259914362284,1,0.318148,207.3753944039152,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:05.829+02:00,13378644768132,13378667299247,1.081649,1.15252,22.531115,612.415954,634.947069,0,0,0,0,0,45.514339622748075,236453888,234651648,0.4789224475831182,0.4833547401595273,0,19.936723,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:07.144+02:00,92,1.0334910847347676,0.47720259914362284,1,0.310408,205.05214713445451,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:06.447+02:00,13379270381766,13379347781842,5.206968,1.195982,77.400076,619.354646,696.754722,0,0,0,0,0,42.61493499608563,236453888,234651648,0.49339793199872634,0.4833547401595273,1,70.642736,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:07.703+02:00,93,5.270293142798327,0.47720259914362284,1,0.335167,214.71128340085497,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:07.084+02:00,13379879478383,13379906587132,1.131668,1.027131,27.108749,591.49197,618.600719,0,0,0,0,0,50.109389513134275,236453888,234651648,0.5561578215311994,0.4833547401595273,1,24.573098,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:08.314+02:00,94,6.4609768058497785,0.47720259914362284,1,0.278537,208.08774132668586,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:07.684+02:00,13380498433658,13380517974678,0.62252,0.84163,19.54102,610.31947,629.86049,0,0,0,0,0,47.43574724587683,236453888,234651648,0.45091166340018474,0.4833547401595273,0,17.76835,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:08.928+02:00,95,0.32850846183045235,0.47720259914362284,0,0.146722,207.82378391610106,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:08.301+02:00,13381115797469,13381131682800,0.369797,0.484408,15.885331,611.094638,626.979969,0,0,0,0,0,21.184136143625985,236453888,234651648,0.391832355762529,0.4833547401595273,0,14.86533,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:09.547+02:00,96,0.24933312279410322,0.47720259914362284,0,0.144537,207.44415032185213,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:08.918+02:00,13381733704670,13381751082724,1.470927,0.488945,17.378054,612.212973,629.591027,0,0,0,0,0,22.602931505892542,236453888,234651648,0.38462601488602366,0.4833547401595273,0,15.254256,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:10.163+02:00,97,0.26981313623650277,0.47720259914362284,0,0.145889,207.79416304199881,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:09.537+02:00,13382351560685,13382367193274,0.372241,0.489001,15.632589,611.181749,626.814338,0,0,0,0,0,19.476771150601923,236453888,234651648,0.3928544891187474,0.4833547401595273,0,14.607978,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:10.782+02:00,98,0.2733074780434688,0.47720259914362284,0,0.128185,207.39210081798365,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:10.154+02:00,13382970178794,13382986176458,0.34187,0.457871,15.997664,612.366621,628.364285,0,0,0,0,0,19.38653992371483,236453888,234651648,0.3866897702679772,0.4833547401595273,0,15.052848,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:11.398+02:00,99,0.2615300165817564,0.47720259914362284,0,0.147685,207.72824508132965,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:10.771+02:00,13383586607178,13383602274323,0.343852,0.470593,15.667145,611.375694,627.042839,0,0,0,0,0,21.100770860530943,236453888,234651648,0.38230535116788905,0.4833547401595273,0,14.687274,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:12.017+02:00,100,0.28725235766144913,0.47720259914362284,0,0.144334,207.56169515204965,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:11.389+02:00,13384205073546,13384220861154,0.341167,0.471315,15.787608,611.866269,627.653877,0,0,0,0,0,19.399028350829894,236453888,234651648,0.3924614444574477,0.4833547401595273,0,14.812274,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:12.635+02:00,101,0.24417527067296815,0.47720259914362284,0,0.160797,207.21794940804764,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:12.006+02:00,13384823021562,13384838709948,0.375574,0.472741,15.688386,612.88127,628.569656,0,0,0,0,0,21.040799119497116,236470272,234651648,0.3886811051145234,0.4833547401595273,0,14.658496,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:13.260+02:00,102,0.2594357558941856,0.47720259914362284,0,0.175315,207.42640018887758,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:12.624+02:00,13385440511522,13385463700063,0.435185,0.558908,23.188541,612.265362,635.453903,0,0,0,0,0,22.39949610091907,236470272,234651648,0.3842742921626957,0.4833547401595273,0,21.994744,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:13.871+02:00,103,0.26321880837673994,0.47720259914362284,0,0.146278,207.58634836526724,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:13.244+02:00,13386059290131,13386074944720,0.392704,0.486741,15.654589,611.793603,627.448192,0,0,0,0,0,22.904928109171113,236470272,234651648,0.3853613075130923,0.4833547401595273,0,14.611662,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:14.489+02:00,104,0.3047897062930458,0.47720259914362284,0,0.14063,207.99534669534856,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:13.863+02:00,13386677095702,13386692627680,0.353464,0.467852,15.531978,610.590583,626.122561,0,0,0,0,0,19.42740781748531,236470272,234651648,0.3834683003312307,0.4833547401595273,0,14.551996,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:15.111+02:00,105,0.31201538156893527,0.47720259914362284,0,0.162982,207.14750966660378,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:14.479+02:00,13387296113312,13387315189423,0.421852,0.523704,19.076111,613.089678,632.165789,0,0,0,0,0,20.88113195096216,236470272,234651648,0.3851289552947898,0.4833547401595273,0,17.946184,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:15.725+02:00,106,0.24563497451348817,0.47720259914362284,0,0.140889,207.88462004187303,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:15.098+02:00,13387913126975,13387928930750,0.341056,0.472223,15.803775,610.915805,626.71958,0,0,0,0,0,21.181879704222023,236470272,234651648,0.3872704860425253,0.4833547401595273,0,14.8322,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:16.343+02:00,107,0.31079416575906055,0.47720259914362284,0,0.140852,207.21374178229254,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:15.715+02:00,13388531469992,13388547237211,0.337852,0.486815,15.767219,612.893715,628.660934,0,0,0,0,0,19.40787944251664,236470272,234651648,0.38573383028664976,0.4833547401595273,0,14.782941,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:16.960+02:00,108,0.26443480961692956,0.47720259914362284,0,0.147278,207.97432992824332,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:16.334+02:00,13389148371766,13389164139430,0.352056,0.480297,15.767664,610.652286,626.41995,0,0,0,0,0,19.451974938844014,236470272,234651648,0.3810989801183026,0.4833547401595273,0,14.769644,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:17.591+02:00,109,0.30164145263708403,0.47720259914362284,0,0.166963,206.61309695562954,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:16.950+02:00,13389768033859,13389795154126,0.933186,0.776167,27.120267,614.675458,641.795725,0,0,0,0,0,23.768281012824694,236470272,234651648,0.37918395931939036,0.4833547401595273,0,25.215636,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:18.289+02:00,110,0.3748503818564757,0.47720259914362284,0,0.559057,202.5196399679832,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:17.570+02:00,13390401317686,13390492774980,3.037948,2.236095,91.457294,627.099673,718.556967,0,0,0,0,0,34.40503596380548,236470272,234651648,0.39736409335122647,0.4833547401595273,0,85.526269,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:18.831+02:00,111,nan,0.47720259914362284,-1,0.0,220.30309393335534,ERROR,"ValueError: Sensorfenster mit Lücke, Overrun oder Sättigung; Entscheidung ungültig",PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:18.253+02:00,13391033029439,13391034611792,1.525316,0.0,1.582353,576.478513,578.060866,0,0,5,5,0,47.97909115491394,234962944,234651648,nan,0.4833547401595273,-1,0.0,ERROR,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:19.462+02:00,112,0.3037288641858559,0.47720259914362284,0,0.152629,207.58257838464448,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:18.834+02:00,13391649246194,13391665393914,0.35063,0.492982,16.14772,611.804714,627.952434,0,0,0,0,0,31.711222488114323,234962944,234651648,0.39672882211107574,0.4833547401595273,0,15.132681,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:20.084+02:00,113,0.23320199272841316,0.47720259914362284,0,0.158204,205.81488036010174,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:19.451+02:00,13392271781642,13392288291917,0.357037,0.494815,16.510275,617.059368,633.569643,0,0,0,0,0,20.87044804713386,234962944,234651648,0.38468200486661236,0.4833547401595273,0,15.481867,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:20.698+02:00,114,0.2530607437745213,0.47720259914362284,0,0.153574,207.90950727890942,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:20.071+02:00,13392885524284,13392901606355,0.326704,0.486149,16.082071,610.842677,626.924748,0,0,0,0,0,17.935465637988568,234962944,234651648,0.39150746184289176,0.4833547401595273,0,15.097663,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:21.315+02:00,115,0.4375027048426054,0.47720259914362284,0,0.140889,207.46241760721972,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:20.687+02:00,13393503240356,13393518984650,0.351241,0.489797,15.744294,612.159067,627.903361,0,0,0,0,0,22.676351250394973,234962944,234651648,0.4149783283664095,0.4833547401595273,0,14.743219,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:21.933+02:00,116,0.2799856450776697,0.47720259914362284,0,0.139426,207.24641022454963,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:21.306+02:00,13394122150448,13394137255889,0.352408,0.472982,15.105441,612.797104,627.902545,0,0,0,0,0,19.4088118292372,234962944,234651648,0.39089965329709964,0.4833547401595273,0,14.122921,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:22.552+02:00,117,0.2504332825604294,0.47720259914362284,0,0.143185,207.58994237582712,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:21.924+02:00,13394740026984,13394755626703,0.321463,0.469297,15.599719,611.783011,627.38273,0,0,0,0,0,19.405961963676546,234962944,234651648,0.3846453420126261,0.4833547401595273,0,14.648588,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:23.169+02:00,118,4.313389444436555,0.47720259914362284,1,0.142148,208.00584389634096,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:22.543+02:00,13395357002574,13395372559589,0.375797,0.47687,15.557015,610.559769,626.116784,0,0,0,0,0,21.07189873356836,234962944,234651648,0.41223241157879,0.4833547401595273,0,14.544403,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:23.804+02:00,119,19.51695340445686,0.47720259914362284,1,0.177037,204.12556803283536,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:23.159+02:00,13395985231138,13396008139217,0.484075,0.592815,22.908079,622.166058,645.074137,0,0,0,0,0,20.453130741492785,234962944,234651648,0.5068956277997654,0.4833547401595273,1,21.629892,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:24.408+02:00,120,36.25578220957456,0.47720259914362284,1,0.166964,212.05384234733197,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:23.792+02:00,13396594355591,13396611949442,0.430631,0.514907,17.593851,598.904498,616.498349,0,0,0,0,0,26.498712131980064,234962944,234651648,0.5643428461209367,0.4833547401595273,1,16.460701,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:25.028+02:00,121,27.063334479399845,0.47720259914362284,1,0.141519,206.2489163507354,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:24.397+02:00,13397216179057,13397231710332,0.337667,0.463519,15.531275,615.760811,631.292086,0,0,0,0,0,17.74934322951919,234962944,234651648,0.5622258521346262,0.4833547401595273,1,14.570959,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:25.642+02:00,122,0.41292708425234065,0.47720259914362284,0,0.142371,207.82237257521777,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:25.015+02:00,13397830089700,13397846032938,0.333834,0.479019,15.943238,611.098788,627.042026,0,0,0,0,0,19.53309114644781,234962944,234651648,0.3921559256736165,0.4833547401595273,0,14.970274,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:26.262+02:00,123,0.25469774484257,0.47720259914362284,0,0.155723,207.08430212302386,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:25.632+02:00,13398449544997,13398465386550,0.353315,0.506853,15.841553,613.276809,629.118362,0,0,0,0,0,20.98996631491418,234962944,234651648,0.38831500882720316,0.4833547401595273,0,14.805829,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:26.879+02:00,124,0.26853148403623583,0.47720259914362284,0,0.162445,207.10722222527812,NORMAL,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:26.249+02:00,13399065960254,13399082619696,0.335723,0.506371,16.659442,613.208939,629.868381,0,0,0,0,0,25.922330240765987,234962944,234651648,0.3833421566191805,0.4833547401595273,0,15.636645,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:27.495+02:00,125,18.652429349875558,0.47720259914362284,1,0.140611,207.59072756425982,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:26.868+02:00,13399683250623,13399698886638,0.349315,0.495519,15.636015,611.780697,627.416712,0,0,0,0,0,35.69871377304099,234962944,234651648,0.5350587346343739,0.4833547401595273,1,14.629941,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:28.113+02:00,126,26.87193362779006,0.47720259914362284,1,0.141297,208.3111561913949,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:27.487+02:00,13400300186492,13400316557156,0.349352,0.46513,16.370664,609.664899,626.035563,0,0,0,0,0,19.427689694550903,234962944,234651648,0.5522091383269876,0.4833547401595273,1,15.396552,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:28.732+02:00,127,6.4164864035403,0.47720259914362284,1,0.1405,208.46317620936293,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:28.105+02:00,13400918097880,13400935523305,2.220947,0.468852,17.425425,609.220306,626.645731,0,0,0,0,0,22.618443864326203,234962944,234651648,0.5231750916488601,0.4833547401595273,1,14.576533,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:29.354+02:00,128,12.51864914516191,0.47720259914362284,1,0.168444,207.94525141447062,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:28.722+02:00,13401536069213,13401557604734,0.417389,0.578853,21.535521,610.737678,632.273199,0,0,0,0,0,20.89704080874856,234962944,234651648,0.5326544647400628,0.4833547401595273,1,20.346705,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:29.966+02:00,129,13.949372500911721,0.47720259914362284,1,0.142315,208.46295481895547,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:29.341+02:00,13402153914897,13402169909228,0.338149,0.478408,15.994331,609.220953,625.215284,0,0,0,0,0,22.865272254755027,234962944,234651648,0.5443204788017592,0.4833547401595273,1,15.017977,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:30.585+02:00,130,16.161554533465708,0.47720259914362284,1,0.144148,207.43838303354997,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:29.957+02:00,13402773173935,13402789023155,0.324297,0.46313,15.84922,612.229994,628.079214,0,0,0,0,0,20.99759825106714,234962944,234651648,0.5353501515323115,0.4833547401595273,1,14.899922,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:31.203+02:00,131,12.829088817053078,0.47720259914362284,1,0.142889,207.95962824390168,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:30.576+02:00,13403390424083,13403406426858,0.404852,0.474649,16.002775,610.695456,626.698231,0,0,0,0,0,21.05595497587554,234962944,234651648,0.5567258238649619,0.4833547401595273,1,14.963034,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:31.819+02:00,132,6.0632253454656775,0.47720259914362284,1,0.143075,207.97031766403248,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:31.193+02:00,13404007665786,13404023272042,0.368981,0.47326,15.606256,610.664067,626.270323,0,0,0,0,0,21.075004189045394,234962944,234651648,0.4903123796831083,0.4833547401595273,1,14.603515,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:32.439+02:00,133,8.318322312889206,0.47720259914362284,1,0.153889,206.76886838293098,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:31.809+02:00,13404627103417,13404643006043,0.323241,0.474093,15.902626,614.212386,630.115012,0,0,0,0,0,20.976489605302927,234962944,234651648,0.5297811373669133,0.4833547401595273,1,14.931533,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:33.057+02:00,134,20.090205300423396,0.47720259914362284,1,0.140908,207.4989811554948,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:32.429+02:00,13405245214602,13405260704562,0.34163,0.468426,15.48996,612.051198,627.541158,0,0,0,0,0,21.046083264835787,234962944,234651648,0.5312713589267295,0.4833547401595273,1,14.52031,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:33.675+02:00,135,11.331634826196536,0.47720259914362284,1,0.14487,207.3398255808083,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:33.047+02:00,13405863202565,13405878948136,0.332871,0.489963,15.745571,612.521013,628.266584,0,0,0,0,0,22.644916694322088,234962944,234651648,0.5392592544157931,0.4833547401595273,1,14.758255,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:34.293+02:00,136,12.16438100849779,0.47720259914362284,1,0.199278,207.7034874992135,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:33.665+02:00,13406480310898,13406496900747,0.338981,0.519742,16.589849,611.448568,628.038417,0,0,0,0,0,22.655466373720714,234962944,234651648,0.523566783941967,0.4833547401595273,1,15.511812,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:34.918+02:00,137,13.608297083373111,0.47720259914362284,1,0.183519,207.7834652057,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:34.283+02:00,13407097588323,13407121343310,0.518964,0.616352,23.754987,611.213216,634.968203,0,0,0,0,0,22.419132092757206,234962944,234651648,0.5349927379670899,0.4833547401595273,1,22.412133,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:35.532+02:00,138,6.497655161777317,0.47720259914362284,1,0.21613,207.7908502564842,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:34.902+02:00,13407716740028,13407736269677,0.843279,0.692204,19.529649,611.191493,630.721142,0,0,0,0,0,27.646603768081143,234962944,234651648,0.46074550702128103,0.4833547401595273,0,17.750036,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:36.146+02:00,139,2.8889772291160742,0.47720259914362284,1,0.143982,209.80909630575033,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:35.525+02:00,13408334049417,13408350025044,0.377852,0.480538,15.975627,605.312173,621.2878,0,0,0,0,0,22.810378081398913,234962944,234651648,0.47147279591260033,0.4833547401595273,0,14.954367,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:36.766+02:00,140,14.659289011562578,0.47720259914362284,1,0.160723,207.6849508648968,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:36.137+02:00,13408952492955,13408969554268,0.560834,0.740389,17.061313,611.503142,628.564455,0,0,0,0,0,20.983465048885417,234962944,234651648,0.5298638509558464,0.4833547401595273,1,15.581034,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:37.382+02:00,141,9.750802953462198,0.47720259914362284,1,0.14137,208.28473595333196,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:36.757+02:00,13409570072474,13409585657045,0.327778,0.468,15.584571,609.742233,625.326804,0,0,0,0,0,21.10058807291694,234962944,234651648,0.5432601878738219,0.4833547401595273,1,14.627959,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:38.001+02:00,142,8.143739842731947,0.47720259914362284,1,0.157926,207.6625753798184,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:37.373+02:00,13410188280326,13410204677639,0.341408,0.499797,16.397313,611.569031,627.966344,0,0,0,0,0,19.385432110786347,234962944,234651648,0.5162691496330358,0.4833547401595273,1,15.378497,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:38.618+02:00,143,7.484061522928414,0.47720259914362284,1,0.141352,207.73853829972623,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:37.990+02:00,13410805364789,13410821422898,0.344778,0.481742,16.058109,611.345401,627.40351,0,0,0,0,0,21.07846684984018,234962944,234651648,0.482210228647092,0.4833547401595273,0,15.072404,NORMAL,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:39.237+02:00,144,6.7248565258360555,0.47720259914362284,1,0.242074,207.5272618391774,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:38.608+02:00,13411423422790,13411440586826,0.769723,0.746038,17.164036,611.967791,629.131827,0,0,0,0,0,19.38077809940404,234962944,234651648,0.495820150621925,0.4833547401595273,1,15.368552,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:39.853+02:00,145,9.828658329585101,0.47720259914362284,1,0.141722,208.1879637653275,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:39.228+02:00,13412041693903,13412057168436,0.317389,0.449908,15.474533,610.02566,625.500193,0,0,0,0,0,22.70610315638786,234962944,234651648,0.531538530041645,0.4833547401595273,1,14.547922,ANOMALY,scikit-learn IsolationForest.score_samples
2026-09-18T18:42:40.478+02:00,146,10.150169602565562,0.47720259914362284,1,0.179796,208.30782758438528,ANOMALY,,PROFILE/P99,ai_edge_litert.Interpreter 2.1.6 num_threads=1,2026-09-18T18:42:39.846+02:00,13412659059699,13412682193944,0.439538,0.609278,23.134245,609.674641,632.808886,0,0,0,0,0,22.398207211680262,234962944,234651648,0.5102575111800971,0.4833547401595273,1,21.880151,ANOMALY,scikit-learn IsolationForest.score_samples
