timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz,status,error,threshold_source,runtime_backend,window_start_timestamp,window_complete_monotonic_ns,decision_monotonic_ns,queue_wait_ms,preprocessing_time_ms,decision_latency_ms,window_formation_time_ms,total_window_pipeline_time_ms,queue_pending_windows,windows_dropped,gap_count,overrun_count,saturated_count,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
2026-09-18T17:46:20.085+02:00,41,256.3428994740049,0.07985480720896662,1,1.028546,207.11400129331764,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:19.469+02:00,10032286038895,10032289235886,0.889786,1.231381,3.196991,613.188868,616.385859,0,0,0,0,0,20.984991971214193,673202176,671219712
2026-09-18T17:46:20.701+02:00,42,256.43556917086244,0.07985480720896662,1,0.246317,207.11973772248217,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:20.086+02:00,10032903030295,10032904910330,0.646043,0.964156,1.880035,613.171885,615.05192,0,0,0,0,0,29.23637388364295,673202176,671219712
2026-09-18T17:46:21.320+02:00,43,256.12749681870145,0.07985480720896662,1,0.287706,207.08162512122001,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:20.704+02:00,10033521299798,10033523335352,0.758154,0.956101,2.035554,613.284737,615.320291,0,0,0,0,0,24.254504730141463,673202176,671219712
2026-09-18T17:46:21.937+02:00,44,256.48905973508954,0.07985480720896662,1,0.251206,207.37520139152875,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:21.323+02:00,10034139039183,10034140793347,0.593857,0.8821,1.754164,612.416524,614.170688,0,0,0,0,0,25.913460957287477,673202176,671219712
2026-09-18T17:46:22.555+02:00,45,255.514918739597,0.07985480720896662,1,0.248446,207.2744357007347,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:21.940+02:00,10034756577380,10034758563323,0.831581,0.875748,1.985943,612.714248,614.700191,0,0,0,0,0,21.043518900337695,673202176,671219712
2026-09-18T17:46:23.173+02:00,46,256.3103652397792,0.07985480720896662,1,0.253725,207.0973227663191,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:22.558+02:00,10035374879823,10035376998471,0.860841,0.974286,2.118648,613.238251,615.356899,0,0,0,0,0,22.63785781936578,673218560,671219712
2026-09-18T17:46:23.793+02:00,47,256.09313803290325,0.07985480720896662,1,0.408652,206.87788564311097,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:23.176+02:00,10035994076217,10035996950057,0.882211,1.548088,2.87384,613.888718,616.762558,0,0,0,0,0,24.19542400080035,673218560,671219712
2026-09-18T17:46:24.410+02:00,48,256.0420708929499,0.07985480720896662,1,0.256521,206.94131116877395,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:23.794+02:00,10036611809967,10036613615946,0.69145,0.83386,1.805979,613.700567,615.506546,0,0,0,0,0,19.459142159733034,673234944,671219712
2026-09-18T17:46:25.027+02:00,49,256.203070514525,0.07985480720896662,1,0.242057,207.40171348338743,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:24.413+02:00,10037229037434,10037230748930,0.572153,0.867934,1.711496,612.338239,614.049735,0,0,0,0,0,25.92711788317812,673234944,671219712
2026-09-18T17:46:25.644+02:00,50,256.4439477349321,0.07985480720896662,1,0.233761,207.2979832837779,ANOMALY,,PROFILE/P99,tensorflow.lite.Interpreter 2.21.0 num_threads=1,2026-09-18T17:46:25.030+02:00,10037846506105,10037848274083,0.630653,0.855989,1.767978,612.644648,614.412626,0,0,0,0,0,22.6713847092014,673234944,671219712
