name,group,recording_id,state,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,quality_valid,quality_reasons,rms,isolation_forest,tflite_autoencoder,ae_alarm,physical_vector_ac_rms_mg,host_window_rate_xyz_s,x_rms_mg,x_physical_energy_share,x_standard_energy,x_standard_energy_share,x_ae_mse,x_ae_error_share,x_residual_energy_ratio,x_reconstruction_gain,x_input_reconstruction_corr,x_peak_hz_nominal,x_peak_hz_host_estimate,x_power_fraction_0_20,x_residual_power_fraction_0_20,x_power_fraction_20_60,x_residual_power_fraction_20_60,x_power_fraction_60_100,x_residual_power_fraction_60_100,y_rms_mg,y_physical_energy_share,y_standard_energy,y_standard_energy_share,y_ae_mse,y_ae_error_share,y_residual_energy_ratio,y_reconstruction_gain,y_input_reconstruction_corr,y_peak_hz_nominal,y_peak_hz_host_estimate,y_power_fraction_0_20,y_residual_power_fraction_0_20,y_power_fraction_20_60,y_residual_power_fraction_20_60,y_power_fraction_60_100,y_residual_power_fraction_60_100,z_rms_mg,z_physical_energy_share,z_standard_energy,z_standard_energy_share,z_ae_mse,z_ae_error_share,z_residual_energy_ratio,z_reconstruction_gain,z_input_reconstruction_corr,z_peak_hz_nominal,z_peak_hz_host_estimate,z_power_fraction_0_20,z_residual_power_fraction_0_20,z_power_fraction_20_60,z_residual_power_fraction_20_60,z_power_fraction_60_100,z_residual_power_fraction_60_100,vector_high_fraction,standard_high_fraction
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,10,38550,38678,14334060491936,14334672954318,186.176733104,186.789195486,True,[],0.9323549906752532,0.43022776362383036,0.358534810916271,False,28.47248852030785,207.35967421424422,8.329512079610355,0.0855831508744284,0.7848201045635506,0.3009443993023046,0.4411073931565852,0.41010187363145373,0.5620490486821705,0.6698177487966211,0.6626920658759645,39.0625,40.499936369969575,0.1882793883492075,0.05084431161934841,0.4857115358940335,0.36870497765748433,0.3260090757567591,0.5804507107231675,10.873374407059375,0.14584039502734603,0.9588010169100016,0.3676585174189486,0.46085177984150505,0.42845842375691306,0.48065424599436274,0.6343816742515382,0.7266578423421343,37.5,38.87993891517079,0.07324558247875254,0.1962047288848447,0.6683451723358178,0.32484323714964075,0.25840924518542946,0.47895203396551467,24.961401404139828,0.7685764540982256,0.8642363644376019,0.3313970832787468,0.17364525975072276,0.16143970261163318,0.20092334330750092,0.8578110630028803,0.8947037755675528,37.5,38.87993891517079,0.031161525485001902,0.14645260460089773,0.8955697684219919,0.46735259689379105,0.07326870609300593,0.38619479850531135,0.12263797252523174,0.21948174433484263
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,11,38678,38806,14334678558276,14335291036584,186.794799444,187.407277752,True,[],0.9352137013648331,0.4399046678320869,0.36937882227349955,False,28.217122370522592,207.35428233321204,8.596292237608887,0.09281045446807698,0.8358981565834256,0.3185740458780048,0.5015139440185976,0.45257417207607814,0.5999701519482233,0.6474617235818698,0.6335976467366775,96.875,100.43723050514959,0.15368737260601587,0.07661221904776642,0.41389743198059703,0.294223667425066,0.43241519541338697,0.6291641135271676,10.813573572741157,0.14686321651186607,0.9482837224222749,0.3614059675966859,0.43195611578778426,0.389804079841508,0.45551358266954656,0.6627359347772229,0.7424200416510892,37.5,38.87892793747726,0.07444783295716897,0.15854480142758753,0.6566620519319019,0.2630382619620044,0.26889011511092914,0.578416936610408,24.604397599323292,0.7603263290200569,0.8396921226558334,0.3200199865253093,0.17466640701411684,0.1576217480824139,0.20801243968047534,0.8770605292111943,0.8900411868179744,37.5,38.87892793747726,0.02137731577511302,0.15299658356267803,0.913316460308932,0.40225448547048015,0.06530622391595528,0.44474893096684187,0.1306080523114154,0.26040656790709715
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,12,38806,38934,14335296651339,14335909072980,187.412892507,188.025314148,True,[],0.9460765704417393,0.43269260117142316,0.387477296878643,False,26.624789041032646,207.3734686981775,9.379575934025393,0.12410636528526235,0.9951702975863554,0.3706154977851216,0.5802150083363224,0.4991389284914624,0.5830308739554946,0.6021692191988194,0.6486321899561504,37.5,38.882525380908284,0.24138150741861186,0.13545101374575644,0.49349224229863686,0.3437443944474186,0.26512625028275133,0.5208045918068249,11.103340924582113,0.17391418225630084,0.9997862768432242,0.37233455376398206,0.4574922747714254,0.39356480018897805,0.45759007236620075,0.6228109122542154,0.7468678732581339,37.5,38.882525380908284,0.059933889261150855,0.13343333969551904,0.7161740697546743,0.4033621911811853,0.22389204098417487,0.4632044691232957,22.307370241466018,0.7019794524584368,0.6902260569868304,0.25704994845089635,0.12472460752818115,0.1072962713195595,0.18070109968415887,0.9401486373836759,0.9058030431778585,37.5,38.882525380908284,0.02986671597984813,0.20337528789989293,0.9071085686254821,0.4004504907216998,0.06302471539467,0.3961742213784073,0.12499710191848984,0.20293175930460414
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,13,38934,39062,14335914668049,14336527079598,188.030909217,188.643320766,True,[],0.9830378707505087,0.45232559522247123,0.3689090726388393,False,29.011306347630978,207.37688602929987,9.749238251493027,0.11292934195142383,1.0751582063497835,0.3708605357608341,0.5312223359955617,0.47999392026846543,0.4940875983257277,0.6137918440128425,0.7196419473674284,37.5,38.88316613049372,0.08867782080949835,0.024161053333743986,0.6843687825372139,0.4230222942096616,0.22695339665328762,0.5528166524565944,10.829058401328117,0.13933070084489657,0.9510014689712989,0.32803443456887416,0.39164399495399493,0.35387581385347044,0.4118227024166823,0.7482272899700949,0.7671610008062578,37.5,38.88316613049372,0.07019215141162402,0.154346811037303,0.7188555509068624,0.3091171378187934,0.21095229768151358,0.5365360511439036,25.086644726872972,0.7477399572036797,0.8729306906679994,0.30110502967029174,0.18386088696696135,0.16613026587806412,0.21062483990139477,0.9157481459259135,0.8888846244591924,37.5,38.88316613049372,0.037732186671486,0.21133801641133693,0.8801637259210937,0.3943537833573465,0.0821040874074204,0.3943082002313166,0.11819005876544915,0.1806403328353514
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,14,39062,39190,14336532667056,14337145502123,188.648908224,189.261743291,True,[],0.9348743288421548,0.4377537156769343,0.3587609539667973,False,27.21998729114109,207.23357203056398,9.485083858137381,0.1214245530417218,1.0176849456183845,0.3881375199283309,0.5291513561833341,0.4916471077584678,0.5199559632493153,0.5977068811616114,0.7014971572955581,37.5,38.856294755730744,0.2467524885787027,0.13598129041281304,0.5878209816442876,0.5231179537854768,0.16542652977700972,0.34090075580171025,10.214213890714912,0.1408101819658021,0.8460765997588169,0.3226873646050029,0.4163787171495379,0.38686736720339326,0.4921288654812473,0.7051997143929977,0.7127007987664212,37.5,38.856294755730744,0.1148255903268079,0.17934894600126064,0.626074697109533,0.3632395929744536,0.2590997125636588,0.4574114610242858,23.380135306039417,0.7377652649924761,0.7582084868070069,0.2891751154666662,0.13075278856751993,0.12148552503813898,0.1724496505151907,0.8755937289328581,0.9103657474587776,37.5,38.856294755730744,0.011119959029786332,0.07421297482949635,0.9358351124261608,0.6631664603128673,0.05304492854405313,0.26262056485763646,0.09448848051317006,0.16179724662289524
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,15,39190,39318,14337149190990,14337763080945,189.265432158,189.879322113,True,[],0.9156358311143586,0.44220997139602297,0.36501274957024793,False,26.188134338416564,206.87746878021485,9.446246173611016,0.1301096170037656,1.0093679417103658,0.40131250590650913,0.5499315252759516,0.5022030289110174,0.5448276119648668,0.5930144022944236,0.683934293642592,37.5,38.78952539629029,0.07635872247050586,0.05414782421974736,0.666676364513647,0.4879509356690744,0.2569649130158473,0.45790124011117816,10.044849590506493,0.14712204603968312,0.818251266493462,0.3253268234983154,0.4021612568264459,0.3672577257460506,0.4914887068245793,0.7279895482445258,0.7132525360188925,37.5,38.78952539629029,0.052910054155877954,0.10408213362240303,0.6547507661197515,0.33530300507780103,0.2923391797243708,0.5606148612997959,22.26404747701086,0.7227683369565513,0.687547717457619,0.2733606705951755,0.14294546660834628,0.13053924534293193,0.2079062485101735,0.9425547276408347,0.8914835445426388,37.5,38.78952539629029,0.03917956013540557,0.2649100857330939,0.9124769649655932,0.405607195984447,0.04834347489900096,0.3294827182824592,0.11763057471842517,0.2173714422066248
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,16,39318,39446,14337766759442,14338380149989,189.88300061,190.496391157,True,[],0.8991676759738669,0.4392313343732934,0.32036460558708885,False,26.945109304014206,207.04590349678148,7.9471471886142755,0.08698865459883182,0.7144198545761355,0.29454448034782954,0.37634546466712493,0.3915803619831301,0.5267847222560889,0.6537943576370255,0.6891197641968354,37.5,38.82110690564652,0.10146678376805232,0.02550953749856378,0.5944640100758828,0.37752584877036655,0.3040692061560649,0.5969646137310697,10.851624004280348,0.1621920547668459,0.9549690555186885,0.39371927082414765,0.4328934477011792,0.4504174724169606,0.45330625657399387,0.6531467093657984,0.7450852024201285,37.5,38.82110690564652,0.035811873417297295,0.0787458745509539,0.6964288750581323,0.3479748976460009,0.2677592515245702,0.5732792278030451,23.34789119893914,0.7508192906343223,0.756118618453911,0.31173624882802276,0.15185490439296245,0.15800216559990923,0.20083476413194382,0.9673297348113106,0.8967600203127308,37.5,38.82110690564652,0.030706941884657248,0.18573124756447862,0.8922016403593498,0.3402994165811139,0.07709141775599299,0.47396933585440754,0.1305500930382089,0.22380613722751844
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,17,39446,39574,14338385838207,14338997741534,190.502079375,191.113982702,True,[],0.9390369598380527,0.4386839180765077,0.3809265735951565,False,27.518089021381403,207.54912483095552,8.519871038616031,0.09585825076560549,0.8211018326655903,0.3103919108008697,0.4834241268157484,0.42302476848598203,0.588750514959126,0.6410415193449704,0.6427964668000152,37.5,38.91546090580416,0.12633846205745253,0.06486566991534932,0.5220273763488477,0.34023799486328615,0.3516341615936998,0.5948963352213648,11.406183192227296,0.17180830066176783,1.0550681000859186,0.398835553134231,0.501531126309402,0.43886946643110136,0.4753542698035892,0.6452200612385846,0.7293360222205131,37.5,38.91546090580416,0.08001779395669754,0.18732089138215557,0.6931902479440293,0.35067251674310607,0.22679195809927324,0.46200659187473825,23.549012842566775,0.7323334485726266,0.7692013030741691,0.2907725360648993,0.1578244676603191,0.1381057650829166,0.2051796675714954,0.8612342192303065,0.8920633450161793,37.5,38.91546090580416,0.04395648479406554,0.2401750700991018,0.8408077397915277,0.23860472086983944,0.11523577541440701,0.5212202090310588,0.15698809706325878,0.23437602979896022
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,18,39574,39702,14339003342492,14339616185133,191.11958366,191.732426301,True,[],0.927351515118479,0.43946532284551304,0.3731979918344486,False,27.842002983387395,207.23101087216938,8.8947356695877,0.10206225075148782,0.8949465432087891,0.3468862364101927,0.5434705694847146,0.48541755437758743,0.6072659575130893,0.623769407948481,0.6270895373386652,37.5,38.85581453853176,0.13382661070057,0.0177779255213451,0.5273544307730479,0.3394713369580863,0.3388189585263823,0.6427507375205685,10.345565243854185,0.13807259793295892,0.8679770777234808,0.33643272222972553,0.41487555385083397,0.3705589373721975,0.477979850503615,0.7588502717902658,0.7233817075010788,37.5,38.85581453853176,0.1088929823693173,0.2679175396741835,0.6354565938049802,0.24157259224889863,0.25565042382570236,0.4905098680769178,24.26994205350052,0.7598651513155532,0.8170188768453457,0.31668104136008174,0.16124785216779713,0.144023508250215,0.19736123208120185,0.9368817421455322,0.8967995128940736,37.5,38.85581453853176,0.0417526184182885,0.23381058423096804,0.9187621983950724,0.5088639918213541,0.03948518318663935,0.25732542394767804,0.09957235289800795,0.21349526734306581
train_normal_before,train,normal_before_75pwm_300s_20260911_104430_339886,normal,19,39702,39830,14339621744036,14340233907084,191.737985204,192.350148252,True,[],0.9997188247457708,0.4571770846947202,0.3914988784599582,False,28.85906971024907,207.46106844397443,9.893996481798235,0.1175381494320778,1.1073234497453086,0.3693154721273967,0.5717437260503857,0.48679894758954606,0.5163294665004072,0.5920943611599797,0.704506219643088,37.5,38.89895033324521,0.1852694035013358,0.09228162772809581,0.4840318863881966,0.23520077160719557,0.33069871011046753,0.6725176006647086,11.386306810730417,0.15566863219377347,1.0513941827957751,0.3506618947702504,0.42238567351461853,0.3596312333223533,0.4017386441985513,0.6390000694010215,0.7877089209673842,37.5,38.89895033324521,0.08071846587884356,0.21867563572201282,0.7610418167485951,0.43617288159268197,0.15823971737256132,0.3451514826853052,24.602982651928475,0.7267932183741488,0.8395955531121118,0.2800226331023529,0.18036723581487024,0.15356981908810066,0.21482633530669223,0.8923986761983639,0.8861704399190871,37.5,38.89895033324521,0.03131765819339212,0.14833840943669868,0.9050543000147695,0.5810258440894999,0.06362804179183862,0.2706357464738016,0.11423501965459226,0.20104070894858223
