name,start_s,end_s,xyz_points,observed_span_s,observed_rate_xyz_per_s,host_interval_max_ms,host_intervals_over_10ms,quality_flags_clear,gap_flagged_points,overrun_flagged_points,saturated_flagged_points,vector_ac_rms_g,mean_x_g,std_x_g,ac_rms_x_g,mean_y_g,std_y_g,ac_rms_y_g,mean_z_g,std_z_g,ac_rms_z_g
Lauf_2,5,10,1035,4.992323456,207.11799007279708,6.527526,0,True,0,0,0,0.18549680600647908,-0.2183510144927533,0.15853034420956374,0.15853034420956374,-0.026327826086956507,0.026640882436834417,0.026640882436834417,-1.0716069565217372,0.09256056604402026,0.09256056604402026
Lauf_2,10,15,1036,4.996997969,207.12435874916403,5.754082,0,True,0,0,0,0.19030855921865425,-0.21910395752895717,0.16166322152784968,0.16166322152784968,-0.02695743243243241,0.028199676754943004,0.028199676754943004,-1.0708473938223937,0.09636975017106819,0.09636975017106819
Lauf_2,15,20,1036,4.996115304,207.1609514639016,5.809564,0,True,0,0,0,0.19503426777173563,-0.21900608108108044,0.16586364739947548,0.16586364739947548,-0.026964961389961344,0.028112166365800235,0.028112166365800235,-1.0711673745173746,0.09867787076554255,0.09867787076554255
Lauf_2,20,25,1035,4.993267366,207.07883720400804,5.815249,0,True,0,0,0,0.19543155228832848,-0.21868637681159375,0.1661932324436257,0.1661932324436257,-0.027443188405797077,0.028821785565217917,0.028821785565217917,-1.0706234782608692,0.09870463918477877,0.09870463918477877
Lauf_2,25,30,1035,4.993539108,207.06756823901898,5.850842,0,True,0,0,0,0.19543324001132265,-0.21869014492753583,0.16617584946783268,0.16617584946783268,-0.02707014492753622,0.029202899523141628,0.029202899523141628,-1.071433623188406,0.09862519462291942,0.09862519462291942
Lauf_2,30,35,1036,4.996603195,207.14072332894148,5.850119,0,True,0,0,0,0.1962457809915641,-0.2188065637065635,0.16724698274937874,0.16724698274937874,-0.027292471042470987,0.028802110425043864,0.028802110425043864,-1.0708699806949813,0.09854588653658491,0.09854588653658491
Lauf_2,35,40,1036,4.995662438,207.17973098565872,5.882934,0,True,0,0,0,0.19482640667740297,-0.21891949806949765,0.16609060630871064,0.16609060630871064,-0.026912258687258616,0.028718587242402633,0.028718587242402633,-1.0714459459459456,0.09770610002264006,0.09770610002264006
Lauf_2,40,45,1035,4.992156981,207.1248969003525,5.84525,0,True,0,0,0,0.19549335137052032,-0.21903304347826072,0.16632998355638598,0.16632998355638598,-0.02720202898550722,0.028986704027466906,0.028986704027466906,-1.0716031884057966,0.09854825208918759,0.09854825208918759
Lauf_2,45,50,1036,4.996612621,207.14033256251506,8.022838,0,True,0,0,0,0.19583655727908206,-0.21972886100386088,0.16711253181214167,0.16711253181214167,-0.026848262548262555,0.028233781466537215,0.028233781466537215,-1.071438416988418,0.09812345521005122,0.09812345521005122
Lauf_2,50,55,1035,4.991966146,207.1328149587976,6.231711,0,True,0,0,0,0.19574053864850116,-0.21924028985507232,0.16670207087705477,0.16670207087705477,-0.026964637681159375,0.029000895967154383,0.029000895967154383,-1.0713808695652167,0.09840592496800736,0.09840592496800736
Lauf_2,55,60,1036,4.996328063,207.1521299140921,5.961194,0,True,0,0,0,0.19473811274471026,-0.2194314671814669,0.16567976797306305,0.16567976797306305,-0.02705530888030885,0.02936069754993705,0.02936069754993705,-1.0718299227799213,0.09803619984038857,0.09803619984038857
Lauf_2,60,65,1035,4.991737199,207.14231514574573,7.449673,0,True,0,0,0,0.1954633809579844,-0.2195568115942027,0.1667208903083123,0.1667208903083123,-0.02696463768115937,0.02841424875155251,0.02841424875155251,-1.071407246376812,0.09799341048363737,0.09799341048363737
Lauf_2,65,70,1036,4.99776078,207.0927452434008,7.550173,0,True,0,0,0,0.19455982573935812,-0.21955945945945907,0.16610425448032506,0.16610425448032506,-0.027089189189189157,0.02788870183562104,0.02788870183562104,-1.0709339768339765,0.09739159483851087,0.09739159483851087
Lauf_2,70,75,1035,4.992525082,207.10962549351495,5.886212,0,True,0,0,0,0.1951505500193705,-0.2191724637681156,0.16649236957234367,0.16649236957234367,-0.027032463768115925,0.02865496069078995,0.02865496069078995,-1.0716634782608683,0.09768787680596921,0.09768787680596921
Lauf_2,75,80,1036,4.996821609,207.13166908656794,11.97361,1,True,0,0,0,0.19558915500997087,-0.2188856177606173,0.166969717897275,0.166969717897275,-0.02715318532818533,0.02830167156557737,0.02830167156557737,-1.071683108108108,0.09785318722153624,0.09785318722153624
Lauf_2,80,85,1035,4.991229264,207.16339508943864,5.729861,0,True,0,0,0,0.19534715488863252,-0.21937594202898544,0.166200561312633,0.166200561312633,-0.027107826086956468,0.02882991244863291,0.02882991244863291,-1.0710681159420283,0.09852269023252058,0.09852269023252058
Lauf_2,85,90,1036,4.99668277,207.137424495732,5.764787,0,True,0,0,0,0.19514286366833222,-0.21926583011582992,0.1662175504093333,0.1662175504093333,-0.02691602316602313,0.028629804211766727,0.028629804211766727,-1.0709226833976841,0.09814681598194605,0.09814681598194605
Lauf_2,90,95,1035,4.992027403,207.1302732390069,5.850787,0,True,0,0,0,0.1956199615427865,-0.21873159420289842,0.16613920028509702,0.16613920028509702,-0.027239710144927508,0.029557122586073195,0.029557122586073195,-1.0713544927536232,0.0989510585444215,0.0989510585444215
Lauf_2,95,100,1036,4.996714244,207.13611974965684,5.999639,0,True,0,0,0,0.19459196077704272,-0.21970627413127408,0.16550604944448477,0.16550604944448477,-0.027356467181467177,0.02952620893647065,0.02952620893647065,-1.070738223938224,0.0979897024292542,0.0979897024292542
Lauf_2,100,105,1036,4.996609758,207.14045125154638,6.140712,0,True,0,0,0,0.1958641004231728,-0.21934488416988393,0.16661037242529927,0.16661037242529927,-0.02714189189189188,0.029533048726420253,0.029533048726420253,-1.0710996138996143,0.09864851072268958,0.09864851072268958
Lauf_2,105,110,1035,4.993106703,207.08550037169113,5.814621,0,True,0,0,0,0.19586415698968182,-0.2186034782608692,0.16673055270493478,0.16673055270493478,-0.026911884057971014,0.02918813741943032,0.02918813741943032,-1.0721420289855073,0.09854817817681943,0.09854817817681943
Lauf_2,110,115,1036,4.998045468,207.0809492683871,5.915676,0,True,0,0,0,0.19515662469800216,-0.21924324324324304,0.1662539648631712,0.1662539648631712,-0.02669768339768339,0.028560834187040217,0.028560834187040217,-1.0710582046332047,0.0981325943880658,0.0981325943880658
Lauf_2,115,120,1035,4.993176823,207.08259223608914,5.819564,0,True,0,0,0,0.1950760511615354,-0.21902173913043488,0.16621711771975345,0.16621711771975345,-0.027096521739130408,0.02905401246085666,0.02905401246085666,-1.07025420289855,0.09788973323919116,0.09788973323919116
