axis,frequency_hz,mean_amplitude_g,mean_psd_g2_per_hz
x_g,0.0,0.0002016738662378864,9.402703323905178e-08
x_g,0.40328060415421974,0.0006337729142410721,3.9616448956588895e-07
x_g,0.8065612083084395,0.0006383323089692221,4.01102517824655e-07
x_g,1.2098418124626593,0.0005616685264175305,3.4744512555738664e-07
x_g,1.613122416616879,0.0006244425262228399,4.1436624701996453e-07
x_g,2.0164030207710986,0.0005644818878445477,3.2547265458939004e-07
x_g,2.4196836249253186,0.000558697016817294,3.295082708403499e-07
x_g,2.8229642290795383,0.0005959188198224549,4.2915115523595644e-07
x_g,3.226244833233758,0.0005875722750104379,3.9494473489181577e-07
x_g,3.6295254373879775,0.0006248468064161688,4.6161795295106485e-07
x_g,4.032806041542197,0.0007032469298624293,5.485878027798126e-07
x_g,4.436086645696417,0.0006446861873694114,4.615307111687635e-07
x_g,4.839367249850637,0.0006473051632092308,4.1038882792030134e-07
x_g,5.242647854004857,0.0005601224619689116,2.929044920878568e-07
x_g,5.6459284581590765,0.0004900754094049377,2.474444250319132e-07
x_g,6.049209062313296,0.0005958774772935209,3.512728307742368e-07
x_g,6.452489666467516,0.0006894402056440827,5.045070126059751e-07
x_g,6.855770270621735,0.0006642813022203326,4.4805773860507884e-07
x_g,7.259050874775955,0.0006433575229929547,3.9074210976108233e-07
x_g,7.662331478930175,0.0006083559568403351,3.5100623214302957e-07
x_g,8.065612083084394,0.0006174333699482461,3.783754607923983e-07
x_g,8.468892687238615,0.0006052333973407701,3.851306642658248e-07
x_g,8.872173291392834,0.0005926263042867928,3.85878626723742e-07
x_g,9.275453895547054,0.0006104933097682331,4.466228776048233e-07
x_g,9.678734499701275,0.0005680528897160348,3.166753479727413e-07
x_g,10.082015103855493,0.0006701160539611282,4.631402338141983e-07
x_g,10.485295708009714,0.0007630053711695066,5.835775271267798e-07
x_g,10.888576312163933,0.0007544112915115095,5.847101487593101e-07
x_g,11.291856916318153,0.0006681642450384952,4.369875483568879e-07
x_g,11.695137520472372,0.0005579852497410507,3.7513907293390177e-07
x_g,12.098418124626592,0.0005903149596726803,3.4105235346500374e-07
x_g,12.501698728780811,0.0006642120483369914,4.682278432245061e-07
x_g,12.904979332935032,0.0006389073934410644,4.225555289199225e-07
x_g,13.308259937089252,0.0006240887350856297,4.1703505824008784e-07
x_g,13.71154054124347,0.0006266781269504032,4.050562201003483e-07
x_g,14.114821145397691,0.0006590400167628929,4.2751187275321294e-07
x_g,14.51810174955191,0.0005973447745924703,3.823239696658523e-07
x_g,14.92138235370613,0.000508331662138239,2.868839529243711e-07
x_g,15.32466295786035,0.0005456128445758464,3.0725857026972606e-07
x_g,15.72794356201457,0.0006215097647123338,3.722970149063677e-07
x_g,16.13122416616879,0.0007567080488845211,5.666275534823055e-07
x_g,16.53450477032301,0.0007408543869868825,5.468662778815644e-07
x_g,16.93778537447723,0.0006626696217030449,4.4792998096380236e-07
x_g,17.34106597863145,0.0007215761692960413,4.828617030508864e-07
x_g,17.744346582785667,0.0006914695468438272,4.5217912884441866e-07
x_g,18.14762718693989,0.0006134469982645281,4.19628107982473e-07
x_g,18.550907791094108,0.0006455850681471201,4.3363472470005276e-07
x_g,18.954188395248327,0.0006658893246192059,4.564587539825875e-07
x_g,19.35746899940255,0.000746891180224636,5.59233161114952e-07
x_g,19.760749603556768,0.0006157407274018433,4.1231609225830914e-07
x_g,20.164030207710987,0.0006064269797574086,3.8275443504097856e-07
x_g,20.567310811865205,0.0005901185637943805,3.8275343652538355e-07
x_g,20.970591416019428,0.0005307419140475706,2.9813520826478994e-07
x_g,21.373872020173646,0.0005504668488953891,3.171660477777585e-07
x_g,21.777152624327865,0.0006452575551172916,4.4941321122634245e-07
x_g,22.180433228482084,0.0005535310695222195,3.568347175554551e-07
x_g,22.583713832636306,0.0006503890076436465,3.888846585232822e-07
x_g,22.986994436790525,0.0007200317963394332,5.112168279133329e-07
x_g,23.390275040944744,0.0007085509393743301,4.898193031233006e-07
x_g,23.793555645098966,0.0006115383366717907,3.699901373249443e-07
x_g,24.196836249253185,0.0004909926013776084,2.4505907528894833e-07
x_g,24.600116853407403,0.0005754167652138849,3.2027509038415637e-07
x_g,25.003397457561622,0.0006573181582006247,4.23454352511304e-07
x_g,25.406678061715844,0.0006566100055308891,4.6854953212354075e-07
x_g,25.809958665870063,0.0006633214667530912,5.009580653867623e-07
x_g,26.213239270024282,0.0007638861486434438,5.501703640874876e-07
x_g,26.616519874178504,0.000695773000403335,5.080288153789618e-07
x_g,27.019800478332723,0.000568013954449853,3.5967086360426446e-07
x_g,27.42308108248694,0.0005848439900262249,3.58320316521085e-07
x_g,27.82636168664116,0.0006528896109253269,4.416584831576292e-07
x_g,28.229642290795383,0.000591824172886693,3.694416545426744e-07
x_g,28.6329228949496,0.0005969409039042116,3.4575693076472064e-07
x_g,29.03620349910382,0.000670197783692856,4.516780507788096e-07
x_g,29.439484103258042,0.0006984909996672757,4.487452120131797e-07
x_g,29.84276470741226,0.0006443706408036958,4.299542164041714e-07
x_g,30.24604531156648,0.000603249073995925,3.6509480598159774e-07
x_g,30.6493259157207,0.0007074330206947965,4.797638744009769e-07
x_g,31.05260651987492,0.0007358822198335897,5.649758589756413e-07
x_g,31.45588712402914,0.0006026561291231565,3.849958363896525e-07
x_g,31.85916772818336,0.0005455224546211557,3.407397101019711e-07
x_g,32.26244833233758,0.0005033435029536995,2.5913190977011935e-07
x_g,32.665728936491796,0.0006278009592226994,3.9143194778980097e-07
x_g,33.06900954064602,0.000746072090544359,5.627176052794791e-07
x_g,33.47229014480024,0.0006328955210564797,4.319408093606567e-07
x_g,33.87557074895446,0.0005235646440962432,3.059614053955589e-07
x_g,34.27885135310868,0.0006482609171369454,4.2987262505375686e-07
x_g,34.6821319572629,0.0005993357503627658,3.898785000447599e-07
x_g,35.085412561417115,0.0006690227432937238,4.437178618847738e-07
x_g,35.488693165571334,0.0006461934450946604,4.3230388155199493e-07
x_g,35.89197376972556,0.000642561761227234,4.514411825245782e-07
x_g,36.29525437387978,0.0006491298193874018,4.125781459647509e-07
x_g,36.698534978034,0.0006272497531875291,4.2327993295009847e-07
x_g,37.101815582188216,0.0006521355825502112,4.2013457737488977e-07
x_g,37.505096186342435,0.0006147609642802365,3.8884108647578354e-07
x_g,37.90837679049665,0.0005579499501069126,3.3842529571359913e-07
x_g,38.31165739465087,0.0006417281128645659,4.825679859531564e-07
x_g,38.7149379988051,0.0006911441113725157,5.753011166946603e-07
x_g,39.11821860295932,0.000792454525651131,5.877772987652325e-07
x_g,39.521499207113536,0.0006832873633472303,4.868652606452208e-07
x_g,39.924779811267754,0.0007419740612146293,5.223804480985294e-07
x_g,40.32806041542197,0.0006852518226245602,5.073266696904929e-07
x_g,40.73134101957619,0.0005372215214242196,3.4991755034779523e-07
x_g,41.13462162373041,0.0004701678803584226,2.2717471227441735e-07
x_g,41.53790222788463,0.0005744541229431714,3.729735735019329e-07
x_g,41.941182832038855,0.0006838324568389193,4.691297888611135e-07
x_g,42.344463436193074,0.0006369619175602698,3.9535583538939793e-07
x_g,42.74774404034729,0.0005609368533880233,3.465982896797515e-07
x_g,43.15102464450151,0.0006848583457603783,4.6773171608033626e-07
x_g,43.55430524865573,0.000656857882056472,4.466482955652313e-07
x_g,43.95758585280995,0.0005832406574730918,3.9868663651748404e-07
x_g,44.36086645696417,0.000692072331983088,5.498949675584107e-07
x_g,44.76414706111839,0.0007452421842343374,5.471557687655292e-07
x_g,45.16742766527261,0.000691902939868912,4.987217656084941e-07
x_g,45.57070826942683,0.0006541136222614571,4.5411871518986115e-07
x_g,45.97398887358105,0.0005515501854551169,3.109845711442892e-07
x_g,46.37726947773527,0.0006221932031484839,4.0551745309481625e-07
x_g,46.78055008188949,0.0006485971413627564,4.29654180641854e-07
x_g,47.183830686043706,0.0006419638855876253,4.151173320105499e-07
x_g,47.58711129019793,0.0005665569383742533,3.1600869926362903e-07
x_g,47.99039189435215,0.0006485922989292478,4.154564988059246e-07
x_g,48.39367249850637,0.000691580187915031,5.334474655139725e-07
x_g,48.79695310266059,0.0006512227733188572,4.392588878542282e-07
x_g,49.20023370681481,0.0005289113233881023,2.984368120851659e-07
x_g,49.603514310969025,0.0005580240321498336,3.3726762959317233e-07
x_g,50.006794915123244,0.0006141033973162708,4.0743879260583366e-07
x_g,50.41007551927747,0.000699223229267047,5.20408374143453e-07
x_g,50.81335612343169,0.0006295573593607213,4.074077586107316e-07
x_g,51.21663672758591,0.0006171466637594184,4.051581812191035e-07
x_g,51.619917331740126,0.0005520187391604977,3.114509671102073e-07
x_g,52.023197935894345,0.000464571007740802,2.485166483366629e-07
x_g,52.426478540048564,0.0005484945677678988,3.02947941013465e-07
x_g,52.82975914420278,0.0005897258984671618,3.6935073759414415e-07
x_g,53.23303974835701,0.0006088807613460108,3.791390876912036e-07
x_g,53.63632035251123,0.0006085988469762945,4.123992274956611e-07
x_g,54.039600956665446,0.0006588178400818805,4.408374581063252e-07
x_g,54.442881560819664,0.0006499751247703711,4.4267646255838505e-07
x_g,54.84616216497388,0.0007002417461652832,4.955372782726563e-07
x_g,55.2494427691281,0.0006507336672729969,4.3287113502842343e-07
x_g,55.65272337328232,0.0007640627734076085,6.236421896506947e-07
x_g,56.056003977436546,0.0006720095241630491,4.840040108085944e-07
x_g,56.459284581590765,0.0006018247494167585,4.0172894996532706e-07
x_g,56.862565185744984,0.0005106655058731597,3.0206359695930384e-07
x_g,57.2658457898992,0.0005820229083714827,3.751264968778087e-07
x_g,57.66912639405342,0.0005954732861354108,3.6255853897237765e-07
x_g,58.07240699820764,0.0007515187210209972,5.630837050291973e-07
x_g,58.47568760236186,0.0007199968707647587,5.139770237468557e-07
x_g,58.878968206516085,0.0006119039485713391,3.55332709968321e-07
x_g,59.2822488106703,0.0005260499933093582,3.0005039441661675e-07
x_g,59.68552941482452,0.0006280534696232557,4.1287462726299644e-07
x_g,60.08881001897874,0.0006219635151891835,4.317571237762731e-07
x_g,60.49209062313296,0.0005766544199663781,3.213045792839924e-07
x_g,60.89537122728718,0.0005720662539731884,3.4817212593721867e-07
x_g,61.2986518314414,0.0006237119778220777,4.46255182000949e-07
x_g,61.70193243559562,0.0006559032392005531,4.264184518156675e-07
x_g,62.10521303974984,0.0005955261250629193,3.466193573527703e-07
x_g,62.50849364390406,0.0006043950820724703,3.5901241512042295e-07
x_g,62.91177424805828,0.000636160914741726,4.041362789574143e-07
x_g,63.3150548522125,0.000629443438009333,4.0127653180108683e-07
x_g,63.71833545636672,0.0006651219568140351,4.567555481219155e-07
x_g,64.12161606052094,0.0006264378047178136,4.501038617332823e-07
x_g,64.52489666467515,0.0005676637131905145,3.352820249106272e-07
x_g,64.92817726882937,0.0005533273927727608,2.938522714136352e-07
x_g,65.33145787298359,0.0006367987690879315,4.422984635582663e-07
x_g,65.73473847713781,0.0006276576652374603,4.468317792157209e-07
x_g,66.13801908129204,0.0005700343469220868,3.2273113018668776e-07
x_g,66.54129968544626,0.0005524956910265863,3.13682814359922e-07
x_g,66.94458028960048,0.0006587071770746492,4.563246428943817e-07
x_g,67.3478608937547,0.0005751493047747062,3.453946090726335e-07
x_g,67.75114149790892,0.0006783849156757343,4.5443491069473774e-07
