monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
101796295538880,0,0.0,88571904,88915968
101796395901535,0,0.0,88621056,88915968
101796496191858,0,0.0,88621056,88915968
101796596440402,0,9.97541907031388,88637440,88915968
101796696644114,0,9.979720011234958,88637440,88915968
101796796812548,0,0.0,88637440,88915968
101796896973760,0,0.0,88637440,88915968
101796997203898,0,9.97717730694911,88637440,88915968
101797097371165,0,9.983347377527279,88637440,88915968
101797197536173,0,0.0,88637440,88915968
101797297738070,0,0.0,88637440,88915968
101797397930263,0,9.980885805430708,88637440,88915968
101797498098882,0,0.0,88637440,88915968
101797598293094,0,9.980677308945726,88637440,88915968
101797698457825,0,0.0,88637440,88915968
101797798612667,0,0.0,88637440,88915968
101797898758805,0,0.0,88637440,88915968
101797998908258,0,9.985016085689118,88637440,88915968
101798099081692,0,0.0,88637440,88915968
101798199267145,0,0.0,88637440,88915968
101798299453060,0,9.981413410173014,88637440,88915968
101798399640050,0,9.981411616786643,88637440,88915968
101798499812670,0,0.0,88637440,88915968
101798599974716,0,9.983860390881597,88637440,88915968
101798700141484,0,0.0,88637440,88915968
101798800295881,0,0.0,88637440,88915968
101798900452482,0,9.984235091803022,88637440,88915968
101799000643695,0,0.0,88637440,88915968
101799100806259,0,0.0,88637440,88915968
101799200960175,0,0.0,88637440,88915968
101799301143110,0,19.963417037441875,88637440,88915968
101799401329618,0,0.0,88637440,88915968
101799501489238,0,0.0,88637440,88915968
101799601651118,0,0.0,88637440,88915968
101799701802682,0,9.984895946481359,88637440,88915968
101799801952821,0,0.0,88637440,88915968
101799902162348,0,0.0,88637440,88915968
101800002312450,0,9.985019775161136,88637440,88915968
101800102464848,0,0.0,88637440,88915968
101800202619153,0,0.0,88637440,88915968
101800302822088,0,19.959502568451903,88637440,88915968
101800403000486,0,0.0,88637440,88915968
101800503172958,0,0.0,88637440,88915968
101800603666207,0,9.950946510381327,88637440,88915968
101800703827569,0,0.0,88637440,88915968
101800803978411,0,0.0,88637440,88915968
101800904138235,0,9.984054168130086,88637440,88915968
101801004293671,0,0.0,88637440,88915968
101801104470735,0,0.0,88637440,88915968
101801204640245,0,9.983000248562773,88637440,88915968
101801304830143,0,0.0,88637440,88915968
101801405010819,0,0.0,88637440,88915968
101801505188810,0,9.982254744717807,88637440,88915968
101801605350430,0,0.0,88637440,88915968
101801705503440,0,0.0,88637440,88915968
101801805662116,0,9.98403383284972,88637440,88915968
101801905852089,0,0.0,88637440,88915968
101802006050710,0,9.980190221001402,88637440,88915968
101802106230515,0,0.0,88637440,88915968
101802206409821,0,9.98207020551331,88637440,88915968
101802306597146,0,9.981254605915847,88637440,88915968
101802406780803,0,0.0,88637440,88915968
101802506964887,0,0.0,88637440,88915968
101802607152897,0,9.981317368498239,88637440,88915968
101802707314426,0,0.0,88637440,88915968
