timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz
2026-08-26T10:33:07.399+02:00,1,61.53716964286275,0.18673839128379896,1,0.128516,499.9797705035535
2026-08-26T10:33:07.656+02:00,2,0.09753134136206872,0.18673839128379896,0,0.123312,499.98224866178464
2026-08-26T10:33:07.913+02:00,3,0.08206079885197097,0.18673839128379896,0,0.132978,499.9356323032576
2026-08-26T10:33:08.170+02:00,4,0.09847553952160815,0.18673839128379896,0,0.132016,499.9422389569479
2026-08-26T10:33:08.426+02:00,5,0.10671767107696024,0.18673839128379896,0,0.131998,499.9485584426112
2026-08-26T10:33:08.683+02:00,6,0.12010686648820812,0.18673839128379896,0,0.117183,499.94670056416203
2026-08-26T10:33:08.940+02:00,7,0.08437931652551493,0.18673839128379896,0,0.127257,499.93904680157925
2026-08-26T10:33:09.197+02:00,8,0.15589215831691608,0.18673839128379896,0,0.133942,499.9327669157794
2026-08-26T10:33:09.454+02:00,9,0.08647414154777018,0.18673839128379896,0,0.16657,499.93474277008863
2026-08-26T10:33:09.711+02:00,10,0.11295245691081461,0.18673839128379896,0,0.131535,499.976873116999
2026-08-26T10:33:09.967+02:00,11,0.12892980933084064,0.18673839128379896,0,0.132664,499.9419968870064
2026-08-26T10:33:10.224+02:00,12,0.0857441947350042,0.18673839128379896,0,0.137979,499.9394837032597
2026-08-26T10:33:10.481+02:00,13,0.1337570643537506,0.18673839128379896,0,0.140182,499.9286263315536
2026-08-26T10:33:10.738+02:00,14,0.14373145763608045,0.18673839128379896,0,0.125979,499.9517664643849
2026-08-26T10:33:10.995+02:00,15,0.14164756318538166,0.18673839128379896,0,0.133905,499.9425833657243
2026-08-26T10:33:11.252+02:00,16,0.11777606678122465,0.18673839128379896,0,0.135053,499.9315231590051
2026-08-26T10:33:11.508+02:00,17,0.09479493484302577,0.18673839128379896,0,0.135923,499.92994879211574
2026-08-26T10:33:11.765+02:00,18,0.15062600427088313,0.18673839128379896,0,0.124442,499.9304230690543
2026-08-26T10:33:12.022+02:00,19,0.12927440875555737,0.18673839128379896,0,0.127961,499.9375137155611
2026-08-26T10:33:12.279+02:00,20,0.1282041187062338,0.18673839128379896,0,0.136776,499.9311354702038
2026-08-26T10:33:12.536+02:00,21,0.14102519143796335,0.18673839128379896,0,0.126942,499.9360554229444
2026-08-26T10:33:12.793+02:00,22,0.21255017503807005,0.18673839128379896,1,0.136035,499.9437464871429
2026-08-26T10:33:13.049+02:00,23,0.17277238913680057,0.18673839128379896,0,0.136239,499.94654902169896
2026-08-26T10:33:13.306+02:00,24,0.11929015155335924,0.18673839128379896,0,0.134054,499.9330581762387
2026-08-26T10:33:13.563+02:00,25,0.09450240249997803,0.18673839128379896,0,0.12772,499.9490937661312
2026-08-26T10:33:13.820+02:00,26,0.11900292996436941,0.18673839128379896,0,0.132498,499.9412942951177
2026-08-26T10:33:14.077+02:00,27,0.1253045121308977,0.18673839128379896,0,0.136054,499.9509654391583
2026-08-26T10:33:14.333+02:00,28,0.12828994194680562,0.18673839128379896,0,0.120998,499.94147535500804
2026-08-26T10:33:14.591+02:00,29,0.07776046104144196,0.18673839128379896,0,0.176626,499.88105586118365
2026-08-26T10:33:14.848+02:00,30,0.1635027012061864,0.18673839128379896,0,0.156924,499.9966220700557
2026-08-26T10:33:15.104+02:00,31,0.10405086913407047,0.18673839128379896,0,0.142794,499.96304210203454
2026-08-26T10:33:15.361+02:00,32,0.10233785209785233,0.18673839128379896,0,0.128201,499.9426109184402
2026-08-26T10:33:15.618+02:00,33,0.09541360021518426,0.18673839128379896,0,0.123479,499.93732478652566
2026-08-26T10:33:15.875+02:00,34,0.4336599025352084,0.18673839128379896,1,0.134146,499.9336072423993
2026-08-26T10:33:16.132+02:00,35,0.13556093637616895,0.18673839128379896,0,0.131443,499.95457105709437
2026-08-26T10:33:16.388+02:00,36,0.10755537259936195,0.18673839128379896,0,0.131683,499.947834183259
2026-08-26T10:33:16.645+02:00,37,0.12437164188974552,0.18673839128379896,0,0.124035,499.9456102478571
2026-08-26T10:33:16.902+02:00,38,0.12942572311384945,0.18673839128379896,0,0.125072,499.9301928183236
2026-08-26T10:33:17.159+02:00,39,0.13634120211955558,0.18673839128379896,0,0.128072,499.93364463398495
2026-08-26T10:33:17.416+02:00,40,0.13456826055999707,0.18673839128379896,0,0.133906,499.93571495905996
2026-08-26T10:33:17.672+02:00,41,0.13828490058141796,0.18673839128379896,0,0.13622,499.95714540565575
2026-08-26T10:33:17.929+02:00,42,0.09885594294575716,0.18673839128379896,0,0.132887,499.9621741216397
2026-08-26T10:33:18.186+02:00,43,0.18705118887771902,0.18673839128379896,1,0.135128,499.9524159462704
2026-08-26T10:33:18.443+02:00,44,0.12463283909751317,0.18673839128379896,0,0.131628,499.9499518604959
2026-08-26T10:33:18.700+02:00,45,0.08390633760506223,0.18673839128379896,0,0.133924,499.9515932695601
2026-08-26T10:33:18.957+02:00,46,0.12620476389557966,0.18673839128379896,0,0.129313,499.93424486908833
2026-08-26T10:33:19.213+02:00,47,0.1476893778952615,0.18673839128379896,0,0.112276,499.9450611553309
2026-08-26T10:33:19.470+02:00,48,0.1909399320010062,0.18673839128379896,1,0.129017,499.92873653633785
2026-08-26T10:33:19.727+02:00,49,0.10578133665748919,0.18673839128379896,0,0.136369,499.9376652524908
2026-08-26T10:33:19.984+02:00,50,0.15519517278697048,0.18673839128379896,0,0.166387,499.9255662005401
