timestamp_s,signal,x_g,y_g,z_g,label,anomaly_type,source
4.6300010581035167e-07,1.1271067473846477,0.027299999999999998,0.0897,-1.1232,1,unbalance,real
0.0020915410004818114,1.1271067473846477,0.027299999999999998,0.0897,-1.1232,1,unbalance,real
0.004099915000551846,1.1271067473846477,0.027299999999999998,0.0897,-1.1232,1,unbalance,real
0.006083011000555416,1.0164420593422923,-0.11309999999999999,-0.0078,-1.0101,1,unbalance,real
0.008174143999895023,1.0164420593422923,-0.11309999999999999,-0.0078,-1.0101,1,unbalance,real
0.010069925000607327,1.0164420593422923,-0.11309999999999999,-0.0078,-1.0101,1,unbalance,real
0.012075743999957922,1.0164420593422923,-0.11309999999999999,-0.0078,-1.0101,1,unbalance,real
0.014061896000384877,1.0164420593422923,-0.11309999999999999,-0.0078,-1.0101,1,unbalance,real
0.016060418000051868,1.1498123368619766,-0.0039,0.0858,-1.1465999999999998,1,unbalance,real
0.018058477000522544,1.1498123368619766,-0.0039,0.0858,-1.1465999999999998,1,unbalance,real
0.02006649900067714,1.1498123368619766,-0.0039,0.0858,-1.1465999999999998,1,unbalance,real
0.022055391000321833,1.1498123368619766,-0.0039,0.0858,-1.1465999999999998,1,unbalance,real
0.024061210000581923,1.055985766949536,-0.14429999999999998,0.0429,-1.0452,1,unbalance,real
0.02605873199991038,1.055985766949536,-0.14429999999999998,0.0429,-1.0452,1,unbalance,real
0.0280574019998312,1.055985766949536,-0.14429999999999998,0.0429,-1.0452,1,unbalance,real
0.03005390599992097,1.055985766949536,-0.14429999999999998,0.0429,-1.0452,1,unbalance,real
0.032055557000603585,1.055985766949536,-0.14429999999999998,0.0429,-1.0452,1,unbalance,real
0.0340604680004617,1.1022106559092957,-0.0195,0.0702,-1.0997999999999999,1,unbalance,real
0.03605852700002288,1.1022106559092957,-0.0195,0.0702,-1.0997999999999999,1,unbalance,real
0.038055474999964645,1.1022106559092957,-0.0195,0.0702,-1.0997999999999999,1,unbalance,real
0.040060479000203486,1.1022106559092957,-0.0195,0.0702,-1.0997999999999999,1,unbalance,real
0.04205809399991267,1.1022106559092957,-0.0195,0.0702,-1.0997999999999999,1,unbalance,real
0.0440591710002991,1.0587117313036631,-0.18719999999999998,0.039,-1.0413,1,unbalance,real
0.046060175000093295,1.0587117313036631,-0.18719999999999998,0.039,-1.0413,1,unbalance,real
0.04805843800022558,1.0587117313036631,-0.18719999999999998,0.039,-1.0413,1,unbalance,real
0.05005814500054839,1.0587117313036631,-0.18719999999999998,0.039,-1.0413,1,unbalance,real
0.05206300000008923,1.0587117313036631,-0.18719999999999998,0.039,-1.0413,1,unbalance,real
0.054062078000242764,1.1384059249670129,-0.0897,0.09359999999999999,-1.131,1,unbalance,real
0.05606869300027029,1.1384059249670129,-0.0897,0.09359999999999999,-1.131,1,unbalance,real
0.05806015899997874,1.1384059249670129,-0.0897,0.09359999999999999,-1.131,1,unbalance,real
0.06005934800032264,1.1384059249670129,-0.0897,0.09359999999999999,-1.131,1,unbalance,real
0.06205338900053903,1.1384059249670129,-0.0897,0.09359999999999999,-1.131,1,unbalance,real
0.06406237400005921,1.0289128388741196,-0.1911,0.0429,-1.0101,1,unbalance,real
0.06605554399993707,1.0289128388741196,-0.1911,0.0429,-1.0101,1,unbalance,real
0.06806212199990114,1.0289128388741196,-0.1911,0.0429,-1.0101,1,unbalance,real
0.07005666199984262,1.0289128388741196,-0.1911,0.0429,-1.0101,1,unbalance,real
0.0720574070001021,1.154861056577803,-0.1209,0.0663,-1.1465999999999998,1,unbalance,real
0.0740562430000864,1.154861056577803,-0.1209,0.0663,-1.1465999999999998,1,unbalance,real
0.07606222899994464,1.154861056577803,-0.1209,0.0663,-1.1465999999999998,1,unbalance,real
0.07805554700007633,1.154861056577803,-0.1209,0.0663,-1.1465999999999998,1,unbalance,real
0.08005566200063186,1.154861056577803,-0.1209,0.0663,-1.1465999999999998,1,unbalance,real
0.0820531099998334,1.0815734371738241,-0.2535,0.0702,-1.0491,1,unbalance,real
0.08405563199994504,1.0815734371738241,-0.2535,0.0702,-1.0491,1,unbalance,real
0.08606137600054353,1.0815734371738241,-0.2535,0.0702,-1.0491,1,unbalance,real
0.08805717599989293,1.0815734371738241,-0.2535,0.0702,-1.0491,1,unbalance,real
0.0900534760003211,1.0815734371738241,-0.2535,0.0702,-1.0491,1,unbalance,real
0.09205297900007281,1.1148612335174275,-0.1209,0.039,-1.1076,1,unbalance,real
0.09405594600048062,1.1148612335174275,-0.1209,0.039,-1.1076,1,unbalance,real
0.09606172700023308,1.1148612335174275,-0.1209,0.039,-1.1076,1,unbalance,real
0.0980542309998782,1.1148612335174275,-0.1209,0.039,-1.1076,1,unbalance,real
0.1000532710004336,1.1148612335174275,-0.1209,0.039,-1.1076,1,unbalance,real
0.10205462700014323,1.0879951562392178,-0.2496,0.0663,-1.0569,1,unbalance,real
0.10405768600048759,1.0879951562392178,-0.2496,0.0663,-1.0569,1,unbalance,real
0.10606037500019738,1.0879951562392178,-0.2496,0.0663,-1.0569,1,unbalance,real
0.10805634100051975,1.0879951562392178,-0.2496,0.0663,-1.0569,1,unbalance,real
0.11005503000069439,1.0879951562392178,-0.2496,0.0663,-1.0569,1,unbalance,real
0.11205573700044624,1.254163840971346,-0.1755,0.11699999999999999,-1.2363,1,unbalance,real
0.11405559300055756,1.254163840971346,-0.1755,0.11699999999999999,-1.2363,1,unbalance,real
0.11606476300039503,1.254163840971346,-0.1755,0.11699999999999999,-1.2363,1,unbalance,real
0.11805641499995545,1.254163840971346,-0.1755,0.11699999999999999,-1.2363,1,unbalance,real
0.12006119600027887,1.254163840971346,-0.1755,0.11699999999999999,-1.2363,1,unbalance,real
0.12205490300038946,1.0536931052256155,-0.2496,0.0624,-1.0218,1,unbalance,real
0.12407090699980472,1.0536931052256155,-0.2496,0.0624,-1.0218,1,unbalance,real
0.12606296600006317,1.0536931052256155,-0.2496,0.0624,-1.0218,1,unbalance,real
0.1280553950000467,1.0536931052256155,-0.2496,0.0624,-1.0218,1,unbalance,real
0.13005382500068663,1.1904266882088959,-0.1209,0.078,-1.1817,1,unbalance,real
0.1320527170000787,1.1904266882088959,-0.1209,0.078,-1.1817,1,unbalance,real
0.13405618400065578,1.1904266882088959,-0.1209,0.078,-1.1817,1,unbalance,real
0.13606296499983728,1.1904266882088959,-0.1209,0.078,-1.1817,1,unbalance,real
0.13805630200022279,1.1904266882088959,-0.1209,0.078,-1.1817,1,unbalance,real
0.14005293500031257,1.0945807005424497,-0.2145,0.0429,-1.0725,1,unbalance,real
0.14205590199981089,1.0945807005424497,-0.2145,0.0429,-1.0725,1,unbalance,real
0.14405546099987987,1.0945807005424497,-0.2145,0.0429,-1.0725,1,unbalance,real
0.1460590200003935,1.0945807005424497,-0.2145,0.0429,-1.0725,1,unbalance,real
0.1480548200006524,1.0945807005424497,-0.2145,0.0429,-1.0725,1,unbalance,real
0.1500552500001504,1.1449605626396047,-0.0819,0.0858,-1.1388,1,unbalance,real
0.15205329000036727,1.1449605626396047,-0.0819,0.0858,-1.1388,1,unbalance,real
0.1540557570006058,1.1449605626396047,-0.0819,0.0858,-1.1388,1,unbalance,real
0.1560652050002318,1.1449605626396047,-0.0819,0.0858,-1.1388,1,unbalance,real
0.15805750500021531,1.1449605626396047,-0.0819,0.0858,-1.1388,1,unbalance,real
0.16005291600049532,1.1014307059456803,-0.1404,0.0312,-1.0919999999999999,1,unbalance,real
0.16205323400026828,1.1014307059456803,-0.1404,0.0312,-1.0919999999999999,1,unbalance,real
0.1640583490006975,1.1014307059456803,-0.1404,0.0312,-1.0919999999999999,1,unbalance,real
0.16605931499998405,1.1014307059456803,-0.1404,0.0312,-1.0919999999999999,1,unbalance,real
0.16805439300060243,1.1014307059456803,-0.1404,0.0312,-1.0919999999999999,1,unbalance,real
0.17005376700035413,1.2183302877298912,-0.078,0.12869999999999998,-1.2089999999999999,1,unbalance,real
0.17205276999993657,1.2183302877298912,-0.078,0.12869999999999998,-1.2089999999999999,1,unbalance,real
0.17405969999981608,1.2183302877298912,-0.078,0.12869999999999998,-1.2089999999999999,1,unbalance,real
0.17606564800007618,1.2183302877298912,-0.078,0.12869999999999998,-1.2089999999999999,1,unbalance,real
0.17805544800012285,1.2183302877298912,-0.078,0.12869999999999998,-1.2089999999999999,1,unbalance,real
0.18005280299985316,1.0810459518447864,-0.12869999999999998,0.0429,-1.0725,1,unbalance,real
0.18205601000045135,1.0810459518447864,-0.12869999999999998,0.0429,-1.0725,1,unbalance,real
0.1840564580006685,1.0810459518447864,-0.12869999999999998,0.0429,-1.0725,1,unbalance,real
0.18605833200035704,1.0810459518447864,-0.12869999999999998,0.0429,-1.0725,1,unbalance,real
0.1880542990002141,1.1595008926257881,-0.039,0.10139999999999999,-1.1543999999999999,1,unbalance,real
0.19005685800038918,1.1595008926257881,-0.039,0.10139999999999999,-1.1543999999999999,1,unbalance,real
0.1920533800002886,1.1595008926257881,-0.039,0.10139999999999999,-1.1543999999999999,1,unbalance,real
0.19405812400054856,1.1595008926257881,-0.039,0.10139999999999999,-1.1543999999999999,1,unbalance,real
0.19606005400055437,1.1595008926257881,-0.039,0.10139999999999999,-1.1543999999999999,1,unbalance,real
0.19805442800043238,1.0954071845665427,-0.0819,0.027299999999999998,-1.0919999999999999,1,unbalance,real
0.20005320900054357,1.0954071845665427,-0.0819,0.027299999999999998,-1.0919999999999999,1,unbalance,real
0.2020531940006549,1.0954071845665427,-0.0819,0.027299999999999998,-1.0919999999999999,1,unbalance,real
0.2040549760004069,1.0954071845665427,-0.0819,0.027299999999999998,-1.0919999999999999,1,unbalance,real
0.20606029400005355,1.0954071845665427,-0.0819,0.027299999999999998,-1.0919999999999999,1,unbalance,real
0.2080569640002068,1.1415347300892777,-0.027299999999999998,0.0741,-1.1388,1,unbalance,real
0.21005643100033922,1.1415347300892777,-0.027299999999999998,0.0741,-1.1388,1,unbalance,real
0.21205421200011187,1.1415347300892777,-0.027299999999999998,0.0741,-1.1388,1,unbalance,real
0.21406410500003403,1.1415347300892777,-0.027299999999999998,0.0741,-1.1388,1,unbalance,real
0.21605686700058868,1.1415347300892777,-0.027299999999999998,0.0741,-1.1388,1,unbalance,real
0.21805396400031896,1.0344708647419703,-0.09749999999999999,0.023399999999999997,-1.0295999999999998,1,unbalance,real
0.22005330000047252,1.0344708647419703,-0.09749999999999999,0.023399999999999997,-1.0295999999999998,1,unbalance,real
0.22205728600056318,1.0344708647419703,-0.09749999999999999,0.023399999999999997,-1.0295999999999998,1,unbalance,real
0.2240649929999563,1.0344708647419703,-0.09749999999999999,0.023399999999999997,-1.0295999999999998,1,unbalance,real
0.2260549960001299,1.0344708647419703,-0.09749999999999999,0.023399999999999997,-1.0295999999999998,1,unbalance,real
0.22805349999998725,1.210339097112871,-0.0624,0.09359999999999999,-1.2050999999999998,1,unbalance,real
0.23005750399988756,1.210339097112871,-0.0624,0.09359999999999999,-1.2050999999999998,1,unbalance,real
0.23205395200056955,1.210339097112871,-0.0624,0.09359999999999999,-1.2050999999999998,1,unbalance,real
0.23406463999981497,1.210339097112871,-0.0624,0.09359999999999999,-1.2050999999999998,1,unbalance,real
0.23605764400053886,1.210339097112871,-0.0624,0.09359999999999999,-1.2050999999999998,1,unbalance,real
0.23805894399993122,1.040554789523358,-0.11309999999999999,0.0429,-1.0334999999999999,1,unbalance,real
0.2400629100002334,1.040554789523358,-0.11309999999999999,0.0429,-1.0334999999999999,1,unbalance,real
0.24205504300061875,1.040554789523358,-0.11309999999999999,0.0429,-1.0334999999999999,1,unbalance,real
0.24405865800054016,1.040554789523358,-0.11309999999999999,0.0429,-1.0334999999999999,1,unbalance,real
0.24605862499993236,1.119843422090785,-0.0858,0.050699999999999995,-1.1154,1,unbalance,real
0.24805564700000104,1.119843422090785,-0.0858,0.050699999999999995,-1.1154,1,unbalance,real
0.2501858169998741,1.119843422090785,-0.0858,0.050699999999999995,-1.1154,1,unbalance,real
0.25205532100062555,1.119843422090785,-0.0858,0.050699999999999995,-1.1154,1,unbalance,real
0.25405860200044117,1.119843422090785,-0.0858,0.050699999999999995,-1.1154,1,unbalance,real
0.2560608459998548,1.0545083641204558,-0.12869999999999998,0.054599999999999996,-1.0452,1,unbalance,real
0.25818396100021346,1.0545083641204558,-0.12869999999999998,0.054599999999999996,-1.0452,1,unbalance,real
0.2600601869999082,1.0545083641204558,-0.12869999999999998,0.054599999999999996,-1.0452,1,unbalance,real
0.2620550050005477,1.0545083641204558,-0.12869999999999998,0.054599999999999996,-1.0452,1,unbalance,real
0.26405508300013025,1.0545083641204558,-0.12869999999999998,0.054599999999999996,-1.0452,1,unbalance,real
0.266066789999968,1.1909121126262843,-0.1599,0.0741,-1.1778,1,unbalance,real
0.26805688600052235,1.1909121126262843,-0.1599,0.0741,-1.1778,1,unbalance,real
0.2700535560006756,1.1909121126262843,-0.1599,0.0741,-1.1778,1,unbalance,real
0.2720526900002369,1.1909121126262843,-0.1599,0.0741,-1.1778,1,unbalance,real
0.2740584900002432,1.1909121126262843,-0.1599,0.0741,-1.1778,1,unbalance,real
0.27605991900054505,1.0249657067434013,-0.1638,0.058499999999999996,-1.0101,1,unbalance,real
0.2780554970004232,1.0249657067434013,-0.1638,0.058499999999999996,-1.0101,1,unbalance,real
0.28005318499981513,1.0249657067434013,-0.1638,0.058499999999999996,-1.0101,1,unbalance,real
0.2820537450006668,1.0249657067434013,-0.1638,0.058499999999999996,-1.0101,1,unbalance,real
0.28405976700014435,1.0249657067434013,-0.1638,0.058499999999999996,-1.0101,1,unbalance,real
0.2860593069999595,1.1204544569057682,-0.1911,0.027299999999999998,-1.1037,1,unbalance,real
0.2880557919997955,1.1204544569057682,-0.1911,0.027299999999999998,-1.1037,1,unbalance,real
0.29005296300056216,1.1204544569057682,-0.1911,0.027299999999999998,-1.1037,1,unbalance,real
0.2920555589998912,1.1204544569057682,-0.1911,0.027299999999999998,-1.1037,1,unbalance,real
0.29405787700034125,1.1204544569057682,-0.1911,0.027299999999999998,-1.1037,1,unbalance,real
0.29605971399996633,1.0910942672381703,-0.1794,0.0897,-1.0725,1,unbalance,real
0.2980541249999078,1.0910942672381703,-0.1794,0.0897,-1.0725,1,unbalance,real
0.3000553140000193,1.0910942672381703,-0.1794,0.0897,-1.0725,1,unbalance,real
0.3020535209998343,1.0910942672381703,-0.1794,0.0897,-1.0725,1,unbalance,real
0.3040591540002424,1.0907596527191497,-0.2145,0.0429,-1.0686,1,unbalance,real
0.3060576759999094,1.0907596527191497,-0.2145,0.0429,-1.0686,1,unbalance,real
0.3080562720006128,1.0907596527191497,-0.2145,0.0429,-1.0686,1,unbalance,real
0.3100542950005547,1.0907596527191497,-0.2145,0.0429,-1.0686,1,unbalance,real
0.3120528170002217,1.0907596527191497,-0.2145,0.0429,-1.0686,1,unbalance,real
0.31405787600033364,1.0996686091727816,-0.1755,0.054599999999999996,-1.0842,1,unbalance,real
0.3160686020000867,1.0996686091727816,-0.1755,0.054599999999999996,-1.0842,1,unbalance,real
0.3180539380000482,1.0996686091727816,-0.1755,0.054599999999999996,-1.0842,1,unbalance,real
0.320052793999821,1.0996686091727816,-0.1755,0.054599999999999996,-1.0842,1,unbalance,real
0.32205298300050345,1.0996686091727816,-0.1755,0.054599999999999996,-1.0842,1,unbalance,real
0.32405561599989596,1.101679245515681,-0.22619999999999998,0.0624,-1.0764,1,unbalance,real
0.3260586010001134,1.101679245515681,-0.22619999999999998,0.0624,-1.0764,1,unbalance,real
0.32805462299984356,1.101679245515681,-0.22619999999999998,0.0624,-1.0764,1,unbalance,real
0.33005360800052586,1.101679245515681,-0.22619999999999998,0.0624,-1.0764,1,unbalance,real
0.33205342600012955,1.101679245515681,-0.22619999999999998,0.0624,-1.0764,1,unbalance,real
0.33405417100038903,1.077028620789624,-0.12869999999999998,0.039,-1.0686,1,unbalance,real
0.3360611739999513,1.077028620789624,-0.12869999999999998,0.039,-1.0686,1,unbalance,real
0.33805408500029444,1.077028620789624,-0.12869999999999998,0.039,-1.0686,1,unbalance,real
0.3400540890006596,1.077028620789624,-0.12869999999999998,0.039,-1.0686,1,unbalance,real
0.34205375900000945,1.077028620789624,-0.12869999999999998,0.039,-1.0686,1,unbalance,real
0.34405559600054403,1.1021347558261647,-0.2067,0.0702,-1.0803,1,unbalance,real
0.346057507000296,1.1021347558261647,-0.2067,0.0702,-1.0803,1,unbalance,real
0.34805493600015325,1.1021347558261647,-0.2067,0.0702,-1.0803,1,unbalance,real
0.35005405100037024,1.1021347558261647,-0.2067,0.0702,-1.0803,1,unbalance,real
0.3520531470003334,1.1021347558261647,-0.2067,0.0702,-1.0803,1,unbalance,real
0.3540550580000854,1.1106512548950727,-0.0702,0.0429,-1.1076,1,unbalance,real
0.3560615249998591,1.1106512548950727,-0.0702,0.0429,-1.1076,1,unbalance,real
0.3580541950004772,1.1106512548950727,-0.0702,0.0429,-1.1076,1,unbalance,real
0.36005303199999616,1.1106512548950727,-0.0702,0.0429,-1.1076,1,unbalance,real
0.3620527020002555,1.0798211935315958,-0.1716,0.054599999999999996,-1.0647,1,unbalance,real
0.3640555760002826,1.0798211935315958,-0.1716,0.054599999999999996,-1.0647,1,unbalance,real
0.3660581909998655,1.0798211935315958,-0.1716,0.054599999999999996,-1.0647,1,unbalance,real
0.368054917000336,1.0798211935315958,-0.1716,0.054599999999999996,-1.0647,1,unbalance,real
0.37005347600006644,1.0798211935315958,-0.1716,0.054599999999999996,-1.0647,1,unbalance,real
0.37205264600015653,1.1416879477335302,-0.046799999999999994,0.0663,-1.1388,1,unbalance,real
0.37405366800066986,1.1416879477335302,-0.046799999999999994,0.0663,-1.1388,1,unbalance,real
0.3760547640004006,1.1416879477335302,-0.046799999999999994,0.0663,-1.1388,1,unbalance,real
0.3780528229999618,1.1416879477335302,-0.046799999999999994,0.0663,-1.1388,1,unbalance,real
0.38005262300066533,1.1416879477335302,-0.046799999999999994,0.0663,-1.1388,1,unbalance,real
0.3820524970005863,1.100857470338463,-0.1326,0.0429,-1.0919999999999999,1,unbalance,real
0.3840540930004863,1.100857470338463,-0.1326,0.0429,-1.0919999999999999,1,unbalance,real
0.3860526890002802,1.100857470338463,-0.1326,0.0429,-1.0919999999999999,1,unbalance,real
0.3880526379998628,1.100857470338463,-0.1326,0.0429,-1.0919999999999999,1,unbalance,real
0.3900537710005665,1.100857470338463,-0.1326,0.0429,-1.0919999999999999,1,unbalance,real
0.39205286700052966,1.13342481444514,0.0,0.0741,-1.131,1,unbalance,real
0.39405405600064114,1.13342481444514,0.0,0.0741,-1.131,1,unbalance,real
0.3960553000006257,1.13342481444514,0.0,0.0741,-1.131,1,unbalance,real
0.3980535629998485,1.13342481444514,0.0,0.0741,-1.131,1,unbalance,real
0.4000526030004039,1.13342481444514,0.0,0.0741,-1.131,1,unbalance,real
0.4020532180002192,1.093280677593819,-0.1326,0.046799999999999994,-1.0842,1,unbalance,real
0.4040542030006691,1.093280677593819,-0.1326,0.046799999999999994,-1.0842,1,unbalance,real
0.40605370699995547,1.093280677593819,-0.1326,0.046799999999999994,-1.0842,1,unbalance,real
0.40805261800051085,1.093280677593819,-0.1326,0.046799999999999994,-1.0842,1,unbalance,real
0.4100533250002627,1.093280677593819,-0.1326,0.046799999999999994,-1.0842,1,unbalance,real
0.4120526430006066,1.1253645809247774,0.0312,0.0624,-1.1232,1,unbalance,real
0.4140544800002317,1.1253645809247774,0.0312,0.0624,-1.1232,1,unbalance,real
0.41605270600030053,1.1253645809247774,0.0312,0.0624,-1.1232,1,unbalance,real
0.41805326499979856,1.1253645809247774,0.0312,0.0624,-1.1232,1,unbalance,real
