epoch,loss,val_loss
1,1.0333037376403809,1.46808660030365
2,1.001160740852356,1.4522054195404053
3,0.9939261078834534,1.4444667100906372
4,0.9879036545753479,1.429681420326233
5,0.9765499830245972,1.3962111473083496
6,0.9524359703063965,1.3176511526107788
7,0.9018330574035645,1.169716715812683
8,0.8166242837905884,0.984686553478241
9,0.7174336314201355,0.8407191038131714
10,0.6444516777992249,0.7625563144683838
11,0.5977580547332764,0.705358624458313
12,0.5652317404747009,0.6616543531417847
13,0.5408086776733398,0.6284530758857727
14,0.5225869417190552,0.6037370562553406
15,0.5093066692352295,0.5866575837135315
16,0.4995782971382141,0.5741302967071533
17,0.492048978805542,0.5641801357269287
18,0.4859078824520111,0.556246280670166
19,0.48067706823349,0.5495779514312744
20,0.4761367738246918,0.5434789657592773
21,0.47206437587738037,0.5384500026702881
22,0.46835559606552124,0.5336753726005554
23,0.4649380147457123,0.5291868448257446
24,0.46173804998397827,0.5250264406204224
25,0.45868274569511414,0.5211785435676575
26,0.4558449685573578,0.5174393653869629
27,0.4531540274620056,0.5141386985778809
28,0.45059913396835327,0.5109863877296448
29,0.4481688141822815,0.5078374147415161
30,0.44583797454833984,0.5050215721130371
31,0.44361114501953125,0.5023874640464783
32,0.44149792194366455,0.49983757734298706
33,0.4394778609275818,0.49738961458206177
34,0.4375632405281067,0.4951414465904236
35,0.4357377588748932,0.4930169880390167
36,0.43397438526153564,0.49068066477775574
37,0.4322735369205475,0.4886814057826996
38,0.43064820766448975,0.4866688549518585
39,0.42906853556632996,0.48494192957878113
40,0.4275784492492676,0.4831395745277405
41,0.4261096715927124,0.48142021894454956
42,0.42467835545539856,0.4797780215740204
43,0.42325079441070557,0.47819003462791443
44,0.42182108759880066,0.47664469480514526
45,0.42034974694252014,0.4751542806625366
46,0.41883552074432373,0.4735996723175049
47,0.41724321246147156,0.471703439950943
48,0.41570475697517395,0.47020024061203003
49,0.4142815172672272,0.46850699186325073
50,0.41292083263397217,0.4670250415802002
51,0.4116121530532837,0.4654000699520111
52,0.41035792231559753,0.46423742175102234
53,0.4091646373271942,0.46270304918289185
54,0.4079946279525757,0.4616793990135193
55,0.40689051151275635,0.4604906439781189
56,0.40585261583328247,0.4593660533428192
57,0.40484142303466797,0.45814085006713867
58,0.40385496616363525,0.45711463689804077
59,0.4028898775577545,0.4559861421585083
60,0.40195491909980774,0.4548848867416382
61,0.40104612708091736,0.4538677930831909
62,0.40017303824424744,0.4527232050895691
63,0.3993358314037323,0.45197948813438416
64,0.39853718876838684,0.4510096609592438
65,0.39777055382728577,0.4502047896385193
66,0.3970174193382263,0.4493257701396942
67,0.3962785005569458,0.44851723313331604
68,0.3955579996109009,0.4477696716785431
69,0.3948500454425812,0.44700610637664795
70,0.394170343875885,0.44627195596694946
71,0.393506795167923,0.4455829858779907
72,0.3928658068180084,0.44484180212020874
73,0.3922388255596161,0.44417375326156616
74,0.3916315734386444,0.44351983070373535
75,0.3910396099090576,0.4428800642490387
76,0.3904741108417511,0.44227859377861023
77,0.3899109363555908,0.44158920645713806
78,0.38935473561286926,0.4409765303134918
79,0.3888061046600342,0.440387099981308
80,0.38826984167099,0.4397582709789276
81,0.3877444565296173,0.43913981318473816
82,0.38722366094589233,0.43860647082328796
83,0.3867202401161194,0.43812403082847595
84,0.3862234354019165,0.43761149048805237
85,0.38572853803634644,0.4370855391025543
86,0.38524389266967773,0.43660178780555725
87,0.38476794958114624,0.436075896024704
88,0.3842952251434326,0.43551647663116455
89,0.3838384449481964,0.4350561201572418
90,0.3833857774734497,0.434592068195343
91,0.3829338252544403,0.434081494808197
92,0.3824912905693054,0.4336344003677368
93,0.38205549120903015,0.4331739842891693
94,0.3816273808479309,0.4326745271682739
95,0.38120949268341064,0.4321226477622986
96,0.3807968497276306,0.4315972328186035
97,0.3803916275501251,0.4310808479785919
98,0.37999051809310913,0.4305853247642517
99,0.3795934319496155,0.4301742613315582
100,0.37920045852661133,0.42963099479675293
