source_file,split,sample_count,duration_s,estimated_sample_rate_hz,normal_sample_count,anomaly_sample_count,x_mean_g,x_std_g,y_mean_g,y_std_g,z_mean_g,z_std_g,magnitude_mean_g,magnitude_std_g,magnitude_min_g,magnitude_max_g
normal_20260725_184948.csv,train,5000,9.99805807099983,499.99709588605015,5000,0,0.82080258,0.0050208181946372185,0.6694466999999998,0.005230932336591641,-0.008852219999999977,0.006974578343641983,1.059259081153364,0.005053343460676711,1.0447196657477067,1.075367983529359
normal_20260725_185107.csv,train,10000,19.99805960399999,499.998509755417,10000,0,0.82090515,0.005159904502750042,0.6704283299999999,0.0051912763759118154,-0.012637949999999969,0.007096992517785251,1.0599987669033581,0.005067955639087176,1.0441954127461008,1.076915637364413
normal_20260725_185257.csv,train,10000,19.998053037999856,499.9986739209123,10000,0,0.9628526700000002,0.004448298199435353,0.44474507999999996,0.004866750229218656,-0.13575548999999995,0.0067178076676770076,1.069289652260262,0.004609175536725062,1.053050554342003,1.0858401263537831
normal_20260817_100340.csv,train,60000,119.99805395000021,499.9997752046869,60000,0,-0.09631446499999996,0.0828554160888941,0.12271421499999993,0.021983960572057426,-1.107721485,0.04614469930441389,1.1219722609569809,0.04514461735999644,0.9905155475811573,1.2502526544662882
normal_20260817_100640.csv,validation,60000,119.99805444600042,499.9997731379868,60000,0,-0.10444466499999996,0.0743721734557877,0.12466804999999996,0.037794425319053346,-1.1069747,0.05305061781836287,1.1217417830746796,0.05756019547342201,0.9773605424816371,1.3478323263670449
normal_20260817_111818.csv,test,60000,119.99805298199861,499.9997792380906,60000,0,-0.08134704499999998,0.07244468940693977,0.11253462999999995,0.032831333658002684,-1.109370925,0.06621470623769597,1.120785025775186,0.06735485675224676,0.9116745307400005,1.2922895844198388
anomaly_20260725_185423.csv,test,10000,19.998052761000515,499.99868084655174,6756,3244,0.92173575,0.30677120845173445,0.24049388999999996,0.5441585928676197,-0.012185160000000025,0.12854491847511668,1.1051133759226361,0.3050376255953916,0.12613350070461044,3.0560948463684827
