epoch,loss,val_loss
1,0.8876582980155945,0.10269970446825027
2,0.7207281589508057,0.03858571499586105
3,0.6517829298973083,0.03890391066670418
4,0.5343326926231384,0.04010871425271034
5,0.23176072537899017,0.04015262797474861
6,0.06948217004537582,0.039322420954704285
7,0.05354652553796768,0.0388195663690567
8,0.050394948571920395,0.03838631138205528
9,0.048403095453977585,0.037904225289821625
10,0.04672190174460411,0.03759727254509926
11,0.04525534063577652,0.037333182990550995
12,0.04398016631603241,0.037043169140815735
13,0.042894672602415085,0.03669111058115959
14,0.042035143822431564,0.03631267324090004
15,0.04138388857245445,0.03591051325201988
16,0.04088694229722023,0.03552510216832161
17,0.04048850014805794,0.035135138779878616
18,0.040145035833120346,0.034760039299726486
19,0.039831843227148056,0.0343901552259922
20,0.03953758254647255,0.034028347581624985
21,0.03925773501396179,0.03367321938276291
22,0.03898821026086807,0.03333216533064842
23,0.03872833028435707,0.0329965241253376
24,0.038477227091789246,0.0326705239713192
25,0.038232021033763885,0.03234880045056343
26,0.03799109533429146,0.032033223658800125
27,0.03775261342525482,0.03172526881098747
28,0.037515416741371155,0.03143114969134331
29,0.03727789968252182,0.03113749995827675
30,0.03703860566020012,0.030852878466248512
31,0.03679633513092995,0.0305706225335598
32,0.03654991090297699,0.030293628573417664
33,0.036298952996730804,0.03002333827316761
34,0.03604099899530411,0.029753122478723526
35,0.03577437251806259,0.029488204047083855
36,0.035496585071086884,0.029226910322904587
37,0.03519327938556671,0.028945444151759148
38,0.03486558794975281,0.028663357719779015
39,0.03452709689736366,0.028388410806655884
40,0.034179992973804474,0.028118565678596497
41,0.033827729523181915,0.027862565591931343
42,0.033471327275037766,0.027619868516921997
43,0.0331161767244339,0.02738514356315136
44,0.03277192637324333,0.02716834656894207
45,0.03244270011782646,0.026967214420437813
46,0.03213100507855415,0.026776066049933434
47,0.03183826059103012,0.026596160605549812
48,0.03156518563628197,0.026432277634739876
49,0.031308818608522415,0.026272829622030258
50,0.0310658011585474,0.02612096443772316
51,0.030833110213279724,0.025971630588173866
52,0.030608078464865685,0.02582288347184658
53,0.030388973653316498,0.025674227625131607
54,0.030173294246196747,0.025527337566018105
55,0.029948612675070763,0.025383399799466133
56,0.029719175770878792,0.02523789368569851
57,0.029494591057300568,0.02509450353682041
58,0.029274672269821167,0.024954697117209435
59,0.029057998210191727,0.024817723780870438
60,0.02884558215737343,0.024685483425855637
61,0.028634730726480484,0.024556150659918785
62,0.028424367308616638,0.02442833036184311
63,0.028212500736117363,0.024299921467900276
64,0.027999835088849068,0.024174414575099945
65,0.02778620831668377,0.024049684405326843
66,0.027572114020586014,0.02392716147005558
67,0.02735535241663456,0.023810118436813354
68,0.027134602889418602,0.023696521297097206
69,0.02690909057855606,0.02358047105371952
70,0.02667928859591484,0.023462355136871338
71,0.02644464373588562,0.02334759011864662
72,0.02620384655892849,0.023233043029904366
73,0.025955449789762497,0.02311895228922367
74,0.025698183104395866,0.023004120215773582
75,0.025430891662836075,0.02287227474153042
76,0.02514810487627983,0.02274405024945736
77,0.024837223812937737,0.022658880800008774
78,0.024515559896826744,0.02246670238673687
79,0.024193333461880684,0.022393908351659775
80,0.023844348266720772,0.022332752123475075
81,0.023462675511837006,0.022250091657042503
82,0.023069817572832108,0.022172415629029274
83,0.022678446024656296,0.02208932302892208
84,0.0222848579287529,0.021986106410622597
85,0.021892208606004715,0.02188776433467865
86,0.021495508030056953,0.021798476576805115
87,0.021094495430588722,0.02171460911631584
88,0.020686430856585503,0.02162598818540573
89,0.020271537825465202,0.021541330963373184
90,0.019847525283694267,0.02145249955356121
91,0.01941181719303131,0.021365340799093246
92,0.01896653324365616,0.021273503080010414
93,0.0185101218521595,0.02117650955915451
94,0.018038393929600716,0.021075917407870293
95,0.017547832801938057,0.020983638241887093
96,0.017037177458405495,0.02088848128914833
97,0.016501493752002716,0.020790928974747658
98,0.0159373227506876,0.020689330995082855
99,0.015342028811573982,0.02058582566678524
100,0.014714750461280346,0.020494945347309113
