source_file,split,sample_count,duration_s,estimated_sample_rate_hz,labels,anomaly_types,normal_sample_count,anomaly_sample_count,x_mean_g,x_std_g,y_mean_g,y_std_g,z_mean_g,z_std_g,magnitude_mean_g,magnitude_std_g,magnitude_min_g,magnitude_max_g
normal_20260823_112402.csv,train,30000,59.99806332400021,499.99947228296463,0,normal,30000,0,-0.12780923999999996,0.07369848138613441,0.05849037999999996,0.028514270803504688,-1.0982572899999998,0.058360529254419036,1.1101080949445639,0.0568849728096238,0.8771185837730268,1.3322025521668994
normal_20260823_112518.csv,train,30000,59.99805506800021,499.99954108512225,0,normal,30000,0,-0.12779948999999996,0.07216214012028675,0.05855030999999996,0.027684250177743664,-1.0982432500000001,0.0583150425228131,1.1099737421139813,0.05684903510601023,0.9495839299398446,1.3287329189871078
normal_20260823_112734.csv,validation,30000,59.99805441799981,499.9995465019629,0,normal,30000,0,-0.12788450999999995,0.0709082112527167,0.05845709999999996,0.027410761601786987,-1.0979393100000001,0.05775222866456238,1.1095877583804852,0.05632103980015299,0.936990725674486,1.3285383058083045
normal_20260823_112843.csv,test,30000,59.99805375699998,499.99955201046856,0,normal,30000,0,-0.12764296999999997,0.07062920899018407,0.05900270999999996,0.02736161124012802,-1.0983648000000001,0.056603880758831375,1.109987728548116,0.055205671616184525,0.9546957840066123,1.32944816371305
anomaly_20260823_113819.csv,test,30000,59.998055211000064,499.9995398934193,1,tapping_shaking,0,30000,0.0032997900000000017,0.1786801878691532,0.04476601999999998,0.17307243587399926,-1.0908274,0.17636009572247346,1.1195177207201816,0.1777158847838013,0.1560487423851918,2.0263981173500927
anomaly_20260823_114124.csv,test,30000,59.99805387299966,499.99955104377403,1,tapping_shaking,0,30000,-0.018045819999999997,0.10447011542315626,-0.07574618999999998,0.11277259841594452,-1.09131958,0.13818486259581259,1.1056245025496994,0.1317677585478693,0.5413138184085087,1.9096823008029373
