timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz
2026-08-24T10:40:04.356+02:00,1,1.1540777478432034,0.2185792346784422,1,0.150351,500.09698140709406
2026-08-24T10:40:04.613+02:00,2,1.050963223972185,0.2185792346784422,1,0.135185,500.0084528991182
2026-08-24T10:40:04.870+02:00,3,0.992453903706822,0.2185792346784422,1,0.127462,499.98720111809024
2026-08-24T10:40:05.127+02:00,4,1.0360955232863043,0.2185792346784422,1,0.217888,499.9720724262688
2026-08-24T10:40:05.384+02:00,5,1.0166943797320105,0.2185792346784422,1,0.145221,499.99277372342465
2026-08-24T10:40:05.641+02:00,6,1.0678793691471373,0.2185792346784422,1,0.124074,499.9554862441992
2026-08-24T10:40:05.898+02:00,7,1.0400126883935628,0.2185792346784422,1,0.125814,499.9802370013814
2026-08-24T10:40:06.155+02:00,8,1.0266212580085483,0.2185792346784422,1,0.123295,499.96561653822613
2026-08-24T10:40:06.412+02:00,9,1.0869461733767927,0.2185792346784422,1,0.121795,499.92323028960357
2026-08-24T10:40:06.669+02:00,10,1.075836413367438,0.2185792346784422,1,0.114685,499.9720684879523
