window,window_start_ns,window_complete_ns,decision_ns,elapsed_s,score,threshold,prediction,error,processing_ms,window_to_decision_ms,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,temperature_c,cpu_frequency_khz,windows_dropped
48,5899775040500,5900388976086,5900390282309,29.653995302,0.181444818752634,0.47720259914362284,0,,0.515241,1.306223,11.313563779255595,51150848,146653184,58.4,1700000.0,0
49,5900393696052,5901006229729,5901007479100,30.271192093,0.17671720010527378,0.47720259914362284,0,,0.465148,1.249371,9.721369446583287,51150848,146653184,57.85,1700000.0,0
50,5901010878861,5901623704872,5901624582539,30.888295532,0.2014226888730685,0.47720259914362284,0,,0.345129,0.877667,9.72286773962307,51150848,146653184,57.3,1600000.0,0
51,5901628117301,5902241252812,5902242369128,31.506082121,0.17324558361786657,0.47720259914362284,0,,0.482242,1.116316,11.330748865051875,51150848,146653184,57.85,1600000.0,0
52,5902245948111,5902858389252,5902859574975,32.123287968,0.17617711499099156,0.47720259914362284,0,,0.477908,1.185723,8.100993885339552,51150848,146653184,57.3,1700000.0,0
53,5902863113625,5903476438192,5903477620452,32.741333445,0.17921241341789682,0.47720259914362284,0,,0.467778,1.18226,11.326110184233572,51150848,146653184,56.2,1800000.0,0
54,5903480960028,5904093045150,5904093852762,33.357565755,0.1756193917390879,0.47720259914362284,0,,0.293871,0.807612,11.359371915271081,51150848,146653184,57.85,1600000.0,0
55,5904097982987,5904712229721,5904713276814,33.976989807,0.19121261909052656,0.47720259914362284,0,,0.457722,1.047093,8.072008332814924,51150848,146653184,57.3,1700000.0,0
56,5904716875057,5905328044938,5905329100828,34.592813821,0.19184016629818265,0.47720259914362284,0,,0.441741,1.05589,12.99071183915439,51150848,146653184,58.4,2400000.0,0
57,5905334419405,5905947179065,5905948271177,35.21198417,0.1651110275638595,0.47720259914362284,0,,0.615167,1.092112,11.305360990066886,51150848,146653184,59.5,2400000.0,0
58,5905951900624,5906563797986,5906564561987,35.82827498,0.18719223738194302,0.47720259914362284,0,,0.361611,0.764001,9.735726779549053,51150848,146653184,58.4,2400000.0,0
59,5906568531027,5907181378464,5907182372983,36.446085976,0.1791641685768607,0.47720259914362284,0,,0.413648,0.994519,8.093105284509525,51150848,146653184,57.85,2400000.0,0
60,5907185831152,5907799280720,5907800461665,37.064174658,0.17711786163575213,0.47720259914362284,0,,0.466167,1.180945,9.707301246324358,51150848,146653184,57.85,2400000.0,0
61,5907803794279,5908415878883,5908417030458,37.680743451,0.18934038794716956,0.47720259914362284,0,,0.444371,1.151575,9.731282710947344,51150848,146653184,58.95,2400000.0,0
62,5908422285720,5909034045824,5909034814565,38.298527558,0.17903114242631912,0.47720259914362284,0,,0.32724,0.768741,9.71215515973525,51150848,146653184,58.4,2400000.0,0
63,5909038300679,5909651793858,5909652729525,38.916442518,0.18859638156946681,0.47720259914362284,0,,0.458296,0.935667,8.091741196874072,51150848,146653184,58.4,2400000.0,0
64,5909656247935,5910270097041,5910271229486,39.534942479,0.1787303931957164,0.47720259914362284,0,,0.469908,1.132445,9.700857628246027,51150848,146653184,58.95,1700000.0,0
65,5910274696007,5910887479130,5910888816650,40.152529643,0.1761843011897041,0.47720259914362284,0,,0.520371,1.33752,9.715243854778514,51150848,146653184,56.75,1700000.0,0
66,5910892215448,5911503499423,5911504739127,40.76845212,0.16889138592678776,0.47720259914362284,0,,0.621741,1.239704,11.3650167519213,51150848,146653184,58.95,1800000.0,0
67,5911509974705,5912122476699,5912123610977,41.38732397,0.1717545394256336,0.47720259914362284,0,,0.529223,1.134278,9.695104836696506,51150848,146653184,57.85,1700000.0,0
68,5912126962146,5912739692973,5912740612585,42.004325578,0.20756319104615292,0.47720259914362284,0,,0.429111,0.919612,9.724463091927758,51150848,146653184,57.85,2400000.0,0
69,5912743972124,5913357920064,5913358794361,42.622507354,0.17818418574352565,0.47720259914362284,0,,0.369741,0.874297,9.70590860742783,51150848,146653184,57.85,2400000.0,0
70,5913362184363,5913975830784,5913977033896,43.240746889,0.18133414755576371,0.47720259914362284,0,,0.412352,1.203112,11.322432616050957,51150848,146653184,58.95,2400000.0,0
71,5913980391491,5914593273189,5914594341467,43.85805446,0.17916580613685337,0.47720259914362284,0,,0.450648,1.068278,8.099708762654949,51150848,146653184,59.5,2400000.0,0
72,5914597677766,5915210259223,5915214175541,44.477888534,0.18039659002901298,0.47720259914362284,0,,0.658186,3.916318,9.679914508935765,51150848,146653184,58.4,2400000.0,0
73,5915215500042,5915835233856,5915836419301,45.100132294,0.17116693251429874,0.47720259914362284,0,,0.463926,1.185445,8.035483254087218,51150848,146653184,58.4,2400000.0,0
74,5915837830209,5916445854701,5916446991332,45.710704325,0.20797842991486348,0.47720259914362284,0,,0.45663,1.136631,9.826866788755586,51150848,146653184,57.3,2400000.0,0
75,5916450349334,5917062785754,5917063741348,46.327454341,0.16892151323095148,0.47720259914362284,0,,0.437371,0.955594,8.10704716295081,51150848,146653184,58.95,2400000.0,0
76,5917067183257,5917680339216,5917681481531,46.945194524,0.1768396598264387,0.47720259914362284,0,,0.496167,1.142315,8.09392893152317,51150848,146653184,58.95,1700000.0,0
77,5917684890941,5918297675362,5918298922530,47.562635523,0.1804185805907442,0.47720259914362284,0,,0.488964,1.247168,9.717551888058116,51150848,146653184,58.4,1700000.0,0
78,5918302326106,5918914741342,5918915629250,48.179342243,0.18312324283214662,0.47720259914362284,0,,0.317741,0.887908,11.350614444909528,51150848,146653184,57.3,1800000.0,0
79,5918921045624,5919533119304,5919534175027,48.79788802,0.17189771006632878,0.47720259914362284,0,,0.463427,1.055723,8.083512396212383,51150848,146653184,58.4,1600000.0,0
80,5919537811492,5920153482156,5920154279175,49.417992168,0.18392930882320968,0.47720259914362284,0,,0.281926,0.797019,9.675826651344513,51150848,146653184,57.3,1700000.0,0
81,5920155922417,5920797711635,5920798866951,50.062579944,0.187341969364225,0.47720259914362284,0,,0.475834,1.155316,9.308189264391789,51150848,146653184,57.3,1700000.0,0
82,5920800283304,5921386509986,5921387739357,50.65145235,0.1836238026627471,0.47720259914362284,0,,0.4665,1.229371,10.189007360158039,51150848,146653184,58.95,1700000.0,0
83,5921391087470,5922003188077,5922004090633,51.267803626,0.20738473222104759,0.47720259914362284,0,,0.308648,0.902556,11.357208368070241,51150848,146653184,58.4,1700000.0,0
84,5922007733950,5922621570206,5922624274875,51.887987868,0.19967036944585725,0.47720259914362284,0,,0.42713,2.704669,12.899372535018271,51150848,146653184,58.4,2400000.0,0
85,5922625679894,5923238781298,5923239672558,52.503385551,0.17135297380359793,0.47720259914362284,0,,0.406334,0.89126,8.124843854719305,51150848,146653184,59.5,2400000.0,0
86,5923243016838,5923856282427,5923857405335,53.121118328,0.18317691916478637,0.47720259914362284,0,,0.444463,1.122908,11.33166387167519,51150848,146653184,58.95,2400000.0,0
87,5923860742485,5924473374389,5924474039112,53.737752105,0.1907347647244322,0.47720259914362284,0,,0.273778,0.664723,8.108630439776396,51150848,146653184,59.5,2400000.0,0
88,5924479490560,5925091408833,5925092846464,54.356559457,0.16921778044384048,0.47720259914362284,0,,0.573575,1.437631,9.695896574734293,51150848,146653184,58.4,2400000.0,0
89,5925096707652,5925708559611,5925710042111,54.973755104,0.1782971817868133,0.47720259914362284,0,,0.585889,1.4825,12.961958048154504,51150848,146653184,60.05,2400000.0,0
90,5925713844503,5926327310722,5926328736871,55.592449864,0.18866935099539717,0.47720259914362284,0,,0.508278,1.426149,19.395618121902825,51150848,146653184,60.6,2400000.0,0
91,5926332723948,5926944152759,5926945202463,56.208915456,0.1846855167635956,0.47720259914362284,0,,0.509574,1.049704,14.599383476467137,51150848,146653184,59.5,2400000.0,0
92,5926948709095,5927561058740,5927562187092,56.825900085,0.17592766980611385,0.47720259914362284,0,,0.476092,1.128352,8.103973382042605,51150848,146653184,59.5,1700000.0,0
93,5927567652503,5928179983815,5928181193038,57.444906031,0.19486549211386617,0.47720259914362284,0,,0.480797,1.209223,11.308410273442023,51150848,146653184,58.4,1700000.0,0
94,5928184577281,5928796141462,5928797418926,58.061131919,0.20221504731196305,0.47720259914362284,0,,0.468407,1.277464,11.359464692430944,51150848,146653184,57.3,1700000.0,0
95,5928802712819,5929414184445,5929414807093,58.678520086,0.19980485612429,0.47720259914362284,0,,0.288037,0.622648,8.098691483729285,51150848,146653184,57.85,2400000.0,0
96,5929418447577,5930032044353,5930032944001,59.296656994,0.1755845467900142,0.47720259914362284,0,,0.413407,0.899648,9.706559903645642,51150848,146653184,58.4,2400000.0,0
97,5930036365522,5930650398872,5930653020781,59.916733774,3.9974649205387607,0.47720259914362284,1,,0.441037,2.621909,9.676178291336214,51150848,146653184,58.4,2400000.0,0
98,5930654434560,5931267339632,5931268716762,60.532429755,1.687228440366815,0.47720259914362284,1,,0.519055,1.37713,8.12083880910702,51150848,146653184,58.4,2400000.0,0
99,5931272634376,5931884997114,5931886068282,61.149781275,0.19000472213389874,0.47720259914362284,0,,0.504927,1.071168,11.338788108960511,51150848,146653184,58.95,2400000.0,0
100,5931889495043,5932520528442,5932522436702,61.786149695,0.16545276938807577,0.47720259914362284,0,,0.524981,1.90826,15.714213740946668,51150848,146653184,60.05,2400000.0,0
101,5932524717371,5933120856691,5933121851858,62.385564851,3.1812917740613087,0.47720259914362284,1,,0.460389,0.995167,13.346373073500114,51150848,146653184,60.05,2400000.0,0
102,5933125181657,5933738056877,5933738582840,63.002295833,3.0766142565108225,0.47720259914362284,1,,0.252056,0.525963,6.485859128614587,51150848,146653184,58.95,2400000.0,0
103,5933742025083,5934355138174,5934355805378,63.619518371,0.18147448307756742,0.47720259914362284,0,,0.29787,0.667204,3.240315859571109,51150848,146653184,57.3,1600000.0,0
104,5934361149826,5934973746602,5934974429621,64.238142614,0.16574764673638756,0.47720259914362284,0,,0.309759,0.683019,6.465967214868938,51150848,146653184,56.75,1500000.0,0
105,5934977777586,5935589949936,5935590652399,64.854365392,1.9271888515628373,0.47720259914362284,1,,0.303203,0.702463,6.49115328183728,51150848,146653184,56.75,1600000.0,0
106,5935595936588,5936215469128,5936216258443,65.479971436,4.612298985826712,0.47720259914362284,1,,0.352833,0.789315,4.7953459747940625,51150848,146653184,56.75,1600000.0,0
107,5936217732926,5936825741958,5936826398996,66.090111989,0.18834513105802606,0.47720259914362284,0,,0.308556,0.657038,4.916910167627009,51150848,146653184,56.2,1600000.0,0
108,5936829781128,5937443096478,5937443769423,66.707482416,0.17748189566882408,0.47720259914362284,0,,0.297889,0.672945,4.859314723691378,51150848,146653184,55.65,1600000.0,0
109,5937449084964,5938060358313,5938061021258,67.324734251,0.5807289256211542,0.47720259914362284,1,,0.298815,0.662945,6.480349007490272,51167232,146653184,55.65,1600000.0,0
110,5938066367151,5938677789964,5938679518705,67.943231698,5.408586139596271,0.47720259914362284,1,,0.305055,1.728741,4.850459422501099,51167232,146653184,56.2,1600000.0,0
111,5938682878022,5939295664484,5939296370003,68.560082996,0.9422645194518916,0.47720259914362284,1,,0.30387,0.705519,6.484536621380783,51167232,146653184,55.1,1600000.0,0
112,5939301633581,5939912915561,5939913598098,69.177311091,0.18415971106900494,0.47720259914362284,0,,0.312463,0.682537,4.860443306451511,51167232,146653184,55.1,1600000.0,0
113,5939918873083,5940530718693,5940531382434,69.795095427,0.20505405627823356,0.47720259914362284,0,,0.310963,0.663741,6.474748694561544,51167232,146653184,55.65,1600000.0,0
114,5940536690085,5941148680806,5941149363214,70.413076207,2.444136287115564,0.47720259914362284,1,,0.307796,0.682408,4.854522383647807,51167232,146653184,55.1,1500000.0,0
115,5941152810457,5941765620901,5941766737661,71.030450654,0.2901600758100192,0.47720259914362284,0,,0.427926,1.11676,9.718498255674522,51167232,146653184,55.1,2400000.0,0
116,5941771992350,5942384582923,5942385106720,71.648819713,0.6172249071061433,0.47720259914362284,1,,0.233871,0.523797,3.2343453738017813,51167232,146653184,56.2,2400000.0,0
117,5942388541889,5943002152722,5943002682482,72.266395475,0.19308448099353015,0.47720259914362284,0,,0.241445,0.52976,4.8577027231071055,51167232,146653184,55.1,2400000.0,0
118,5943006111225,5943619692855,5943620230577,72.88394357,0.17537154988625017,0.47720259914362284,0,,0.245907,0.537722,3.238613858306653,51167232,146653184,56.2,2400000.0,0
119,5943623726691,5944237569562,5944238104395,73.501817388,0.19127911850075083,0.47720259914362284,0,,0.240833,0.534833,6.473812368078494,51167232,146653184,55.65,2400000.0,0
120,5944241540601,5944853618527,5944854621546,74.118334539,0.18366665925758965,0.47720259914362284,0,,0.362093,1.003019,12.976060665188307,51167232,146653184,57.85,2400000.0,0
121,5944858375086,5945474317995,5945476583460,74.740296453,0.20313930189286586,0.47720259914362284,0,,1.119242,2.265465,14.470086965935346,51167232,146653184,57.85,2400000.0,0
122,5945481584944,5946090283016,5946091371405,75.355084398,0.17749084920309155,0.47720259914362284,0,,0.451704,1.088389,14.639394171515468,51167232,146653184,57.85,2400000.0,0
123,5946094732093,5946706691352,5946707832408,75.971545401,0.19799536675311144,0.47720259914362284,0,,0.481296,1.141056,9.73298308717236,51167232,146653184,58.4,1800000.0,0
124,5946711241892,5947324162726,5947324981337,76.58869433,0.19309340324340477,0.47720259914362284,0,,0.276463,0.818611,12.962927993069165,51167232,146653184,56.75,1700000.0,0
125,5947328603988,5947942786656,5947943846323,77.207559316,0.19320127124196404,0.47720259914362284,0,,0.46,1.059667,9.695121270197799,51167232,146653184,56.2,1700000.0,0
126,5947947344270,5948559499807,5948560697419,77.824410412,0.17258259681942498,0.47720259914362284,0,,0.460037,1.197612,9.726788580203477,51167232,146653184,56.75,1700000.0,0
127,5948564046921,5949178560664,5949179665109,78.443378102,0.17137461523034356,0.47720259914362284,0,,0.425685,1.104445,11.309216779670724,51167232,146653184,57.85,2400000.0,0
128,5949182993982,5949794479556,5949795052334,79.058765327,0.1799669004159993,0.47720259914362284,0,,0.237204,0.572778,11.374990450703441,51167232,146653184,57.3,2400000.0,0
129,5949800694226,5950413084431,5950414198432,79.677911425,0.17826391474527448,0.47720259914362284,0,,0.430797,1.114001,11.305839316273687,51167232,146653184,57.85,2400000.0,0
130,5950417713971,5951031312121,5951033199548,80.296912541,0.18967666700334482,0.47720259914362284,0,,0.579204,1.887427,17.770324867638113,51167232,146653184,60.05,2400000.0,0
131,5951034907975,5951649469533,5951650376385,80.914089378,0.1927215494757529,0.47720259914362284,0,,0.329945,0.906852,9.721838340136252,51167232,146653184,58.4,2400000.0,0
132,5951653833813,5952265356610,5952266421351,81.530134344,0.18966452466599612,0.47720259914362284,0,,0.428833,1.064741,9.739409992540518,51167232,146653184,57.3,2400000.0,0
133,5952270141280,5952884164763,5952885089116,82.148802109,0.18744256638774223,0.47720259914362284,0,,0.371834,0.924353,9.698364333520741,51167232,146653184,57.3,2400000.0,0
134,5952888533063,5953501291360,5953502270954,82.765983947,0.18182005001398296,0.47720259914362284,0,,0.432538,0.979594,9.721605541620677,51167232,146653184,57.3,2400000.0,0
135,5953505707697,5954118681976,5954119865180,83.383578173,0.17825332869928653,0.47720259914362284,0,,0.469537,1.183204,9.71509342160927,51167232,146653184,58.4,1700000.0,0
136,5954123259405,5954735654017,5954737070129,84.000783122,0.17722367849696022,0.47720259914362284,0,,0.505963,1.416112,11.341471244001617,51167232,146653184,57.3,1700000.0,0
137,5954740757484,5955353610782,5955355091320,84.618804313,0.1756132906183204,0.47720259914362284,0,,0.500926,1.480538,14.562552052433396,51167232,146653184,59.5,2400000.0,0
138,5955358846359,5955971097602,5955972090362,85.235803355,0.16939995018693024,0.47720259914362284,0,,0.432019,0.99276,9.724549351898014,51167232,146653184,57.85,2400000.0,0
139,5955975473475,5956589169551,5956590238126,85.853951119,0.18472651099123075,0.47720259914362284,0,,0.429444,1.068575,8.08865228911866,51167232,146653184,59.5,2400000.0,0
140,5956593548258,5957207221501,5957208416706,86.472129699,0.17459358333931144,0.47720259914362284,0,,0.460778,1.195205,8.088259724236405,51167232,146653184,58.4,2400000.0,0
141,5957211761597,5957823952377,5957825075692,87.088788685,0.17607247159756403,0.47720259914362284,0,,0.493741,1.123315,9.729895332552752,51167232,146653184,56.75,2400000.0,0
142,5957828713917,5958441766123,5958442720550,87.706433543,0.18752458792382853,0.47720259914362284,0,,0.450001,0.954427,9.714331983185588,51167232,146653184,58.4,2400000.0,0
143,5958446079126,5959058720795,5959059863462,88.323576455,0.15230570805490137,0.47720259914362284,0,,0.47063,1.142667,9.722207053765977,51167232,146653184,57.85,2400000.0,0
144,5959065089910,5959676839560,5959678008635,88.941721628,0.15264254198608773,0.47720259914362284,0,,0.438334,1.169075,8.088730788358822,51167232,146653184,57.85,2400000.0,0
145,5959681363674,5960295101455,5960296613697,89.56032669,0.17019051967582102,0.47720259914362284,0,,0.379315,1.512242,9.69922773988871,51167232,146653184,57.85,1800000.0,0
146,5960300080329,5960911482423,5960912485053,90.176198046,0.17948796056332625,0.47720259914362284,0,,0.425926,1.00263,11.3660141116569,51167232,146653184,57.3,2400000.0,0
147,5960917918816,5961528928577,5961530002856,90.793715849,0.18577672473912799,0.47720259914362284,0,,0.447704,1.074279,11.335667499481747,51167232,146653184,58.4,2400000.0,0
148,5961535254396,5962147564713,5962148801492,91.412514485,0.17093348289785956,0.47720259914362284,0,,0.411278,1.236779,8.080185524553142,51167232,146653184,58.4,2400000.0,0
149,5962152223661,5962765446479,5962766372517,92.03008551,0.1683592846375325,0.47720259914362284,0,,0.369963,0.926038,8.096235495167482,51167232,146653184,57.3,2400000.0,0
150,5962769893260,5963382923800,5963383850597,92.64756359,0.17328805391056315,0.47720259914362284,0,,0.426519,0.926797,9.716975595226323,51167232,146653184,57.85,2400000.0,0
151,5963387229470,5964000769066,5964001873641,93.265586634,0.18635909549930987,0.47720259914362284,0,,0.422575,1.104575,9.70837178934034,51167232,146653184,57.85,2400000.0,0
152,5964005200569,5964617599479,5964618666110,93.882379103,0.19527812190986796,0.47720259914362284,0,,0.438853,1.066631,8.106421989865403,51167232,146653184,58.4,2400000.0,0
153,5964621989704,5965234925430,5965235465764,94.499178757,0.15854199812243527,0.47720259914362284,0,,0.227834,0.540334,9.727717191238092,51167232,146653184,57.3,2400000.0,0
154,5965240998471,5965852397344,5965853545826,95.117258819,0.18606315424150544,0.47720259914362284,0,,0.484555,1.148482,8.08948568353615,51167232,146653184,58.4,1700000.0,0
155,5965856980884,5966470659981,5966471709722,95.735422715,0.17708334174225052,0.47720259914362284,0,,0.474167,1.049741,11.323877036480843,51167232,146653184,57.3,1700000.0,0
156,5966475100058,5967087801858,5967089049192,96.352762185,0.18465712567583173,0.47720259914362284,0,,0.460834,1.247334,9.71913956087354,51167232,146653184,57.85,1700000.0,0
157,5967092430824,5967706567958,5967707814718,96.971527711,0.17117492132657844,0.47720259914362284,0,,0.510778,1.24676,9.696681687894674,51167232,146653184,57.85,1700000.0,0
158,5967711249184,5968323678965,5968324831281,97.588544274,0.1686454325228762,0.47720259914362284,0,,0.474149,1.152316,11.344967041671168,51167232,146653184,58.4,1600000.0,0
159,5968328392561,5968941172306,5968942263288,98.205976281,0.20131655333392176,0.47720259914362284,0,,0.495093,1.090982,9.71764704376999,51167232,146653184,57.85,1700000.0,0
160,5968945606975,5969559386832,5969560669703,98.824382696,0.16582892317830566,0.47720259914362284,0,,0.470926,1.282871,9.702334652905828,51167232,146653184,57.85,1700000.0,0
161,5969564064465,5970177016043,5970178294433,99.442007426,0.17372068375993402,0.47720259914362284,0,,0.464908,1.27839,9.714675071058174,51167232,146653184,57.85,1700000.0,0
