frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
38.222820501969125,36.9140625,4.0998395791768834e-07,2.6321167138774967e-07,8.923623496915053e-07,1.5655579789969435e-06
38.42505764748219,37.109375,7.340327090584657e-07,2.1317375603153293e-07,7.425299129712164e-07,1.689736378061215e-06
38.62729479299525,37.30468749999999,6.27946981021792e-07,3.389140276428785e-07,5.912560603089494e-07,1.5581170689736197e-06
38.82953193850832,37.5,4.478936878501437e-07,4.0831757519684933e-07,6.685985152735614e-07,1.5248097783205544e-06
39.031769084021384,37.6953125,4.858584717189761e-07,4.918140605514901e-07,6.550536551146215e-07,1.6327261873850877e-06
39.234006229534444,37.890625,4.717563748198532e-07,3.308658098821067e-07,7.352285343577142e-07,1.537850719059674e-06
39.43624337504751,38.0859375,4.887837258271811e-07,4.92218438452388e-07,8.433174375634746e-07,1.8243196018430435e-06
39.63848052056058,38.28125000000001,5.713393903312605e-07,5.900569264551305e-07,1.4110483674499008e-06,2.5724446842362917e-06
39.84071766607364,38.4765625,4.3537803806986286e-07,5.444009460691919e-07,1.5420749285590086e-06,2.5218539126980636e-06
40.042954811586704,38.671875,5.42252784569304e-07,5.620564053074126e-07,1.258717638872934e-06,2.363026828749651e-06
40.24519195709976,38.8671875,6.018885967168688e-07,6.10809493336517e-07,7.071855839794158e-07,1.9198836740328017e-06
40.44742910261283,39.0625,4.816095797338846e-07,4.240847822300063e-07,3.804759738411626e-07,1.2861703358050535e-06
40.6496662481259,39.2578125,4.138861984459513e-07,3.058477185766791e-07,7.316939957525401e-07,1.4514279127751705e-06
40.851903393638956,39.45312499999999,3.5964358411083774e-07,3.410850955837707e-07,7.686994063395234e-07,1.469428086034132e-06
41.05414053915202,39.6484375,3.927149697395467e-07,3.125276537722544e-07,1.1930280102127698e-06,1.8982706337245708e-06
41.25637768466509,39.84375,5.158343771893739e-07,4.3987307528248815e-07,7.149762566317087e-07,1.6706837091035708e-06
41.45861483017815,40.0390625,5.930706991840607e-07,4.067753473527283e-07,8.210485688675063e-07,1.8208946154042955e-06
41.660851975691216,40.23437499999999,5.340838923781594e-07,2.1636312970657393e-07,6.672449990151181e-07,1.4176920210998514e-06
41.86308912120428,40.42968750000001,3.158674520257344e-07,3.477079425895496e-07,9.002415201286067e-07,1.5638169147438907e-06
42.06532626671734,40.62499999999999,2.875724159472606e-07,4.7616647486540253e-07,8.470510720393184e-07,1.6107899628519814e-06
42.26756341223041,40.8203125,3.7197029173840686e-07,4.405975603183723e-07,8.48334613573616e-07,1.6609024656303952e-06
42.469800557743476,41.015625,4.009398222298647e-07,3.1884585466927273e-07,1.2107166314521773e-06,1.930502308351315e-06
42.672037703256535,41.2109375,4.555841113721505e-07,3.4966102335510054e-07,8.829462889633094e-07,1.6881914236905604e-06
42.8742748487696,41.40625,3.4831135929470254e-07,2.9963556790054723e-07,8.504900507198365e-07,1.4984369779150862e-06
43.07651199428266,41.6015625,4.781722600586926e-07,3.9303130391854114e-07,9.309209927834337e-07,1.8021245567606674e-06
43.27874913979573,41.796875,6.301609480514164e-07,3.6680219652946934e-07,7.339410821741071e-07,1.7309042267549928e-06
43.480986285308795,41.9921875,6.093088319881807e-07,2.7283531502192746e-07,8.436480913977921e-07,1.7257922384079002e-06
43.683223430821855,42.1875,2.0467500678135096e-07,4.4313389183869497e-07,1.0835824424019605e-06,1.7313913410220064e-06
43.88546057633492,42.38281249999999,4.798439349921712e-07,5.499248840480702e-07,9.072459416184526e-07,1.937014760658694e-06
44.08769772184799,42.57812500000001,5.640479924618819e-07,7.27385202864032e-07,8.60404009479177e-07,2.151837204805091e-06
44.28993486736105,42.77343749999999,4.1009098121958e-07,3.922976987400725e-07,7.023296017618559e-07,1.5047182817215085e-06
44.492172012874114,42.96875,5.618594014506167e-07,3.760159502777789e-07,6.204512749754329e-07,1.5583266267038285e-06
44.69440915838718,43.1640625,4.861982436743617e-07,3.597199498443611e-07,7.021641051905792e-07,1.548082298709302e-06
44.89664630390024,43.359375,2.1127809716281045e-07,3.5640410108352257e-07,7.103735798347804e-07,1.2780557780811136e-06
