phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_before,110,115,1036,27.125233791078358,27.094424732464507,39.39333647339406,1.673566598414869e-05,0.022798504285349876,4.2607883542292295e-05,0.05804346337030772,0.0005777018632613477,0.786986213616668,5.5129785868059274e-05,0.07510168167516193,4.1893395260766344e-05,0.05707013705251253
normal_before,115,120,1035,27.216875820464583,27.36119913540152,39.431397668054345,2.502238105997144e-05,0.03342504059877293,3.732674002645529e-05,0.0498612741055241,0.0005848120359175806,0.7811952825890861,5.734394672885724e-05,0.07660037399766595,4.410673373159115e-05,0.05891802870895071
normal_before,120,125,1036,27.58720458713222,27.431820558319078,39.39333647339406,2.233808042551393e-05,0.029685892225685004,4.219647049188147e-05,0.05607643322366951,0.0005759866200387765,0.7654496895077013,6.562524108975407e-05,0.0872117835178854,4.6334943599044076e-05,0.06157620152505874
normal_before,125,130,1036,27.4922525941892,27.317273090377853,39.39333647339406,1.8723286731282154e-05,0.025091602600221873,3.771662970522887e-05,0.050545115158769964,0.0005880187964771244,0.7880205102031457,5.7251701647813904e-05,0.07672461392867007,4.448691008120194e-05,0.05961815810919238
normal_before,130,135,1036,27.496736776008657,27.731277158252308,39.39333647339406,1.68274551428367e-05,0.02188284210945525,3.634613705644958e-05,0.047265422593236454,0.000620323664550879,0.8066843555903991,5.65210128207782e-05,0.07350133391679832,3.896114629596549e-05,0.050666045790110824
normal_before,135,140,1036,27.9306176106002,28.162745816422333,39.39333647339406,1.839540564128572e-05,0.02319560469072239,3.4311054811696425e-05,0.04326437152044193,0.0006396054995568325,0.8065077017075966,6.069474586985643e-05,0.07653276907584657,4.00489564563653e-05,0.05049955300539246
normal_before,140,145,1035,27.497100531113194,27.473182786330682,39.431397668054345,1.6468643947254104e-05,0.021820438398991126,3.3820778179999685e-05,0.04481147380720888,0.0006038532830818422,0.8000867228484129,5.7484219325993436e-05,0.07616479357585938,4.310786337895811e-05,0.05711657136952779
normal_before,145,150,1036,27.40346544085183,27.48561939501733,39.39333647339406,1.4750454364248158e-05,0.01952598064189622,3.84789725813549e-05,0.05093671389300878,0.0006157438789893959,0.8150937431903206,5.09180738916936e-05,0.06740303048166658,3.5535691149636354e-05,0.04704053179310787
normal_before,150,155,1036,27.985928631852254,28.11804431860137,39.39333647339406,2.202877552028931e-05,0.027863630418232477,4.336157461161664e-05,0.054846938188547606,0.0006220828334486765,0.7868565433778203,6.16728327133528e-05,0.07800837663389885,4.144642229493045e-05,0.05242451138150078
normal_before,155,160,1036,27.831461852958892,27.901251775644887,39.39333647339406,1.9749170663127727e-05,0.0253710716120547,3.651240839883757e-05,0.046906219203676956,0.0006256443084151767,0.8037434494457903,5.206098592045625e-05,0.06688093512949984,4.444607521999956e-05,0.05709832460897833
normal_before,160,165,1036,27.413891491574308,27.702852735389712,39.39333647339406,2.0287088549637103e-05,0.0264344921242909,3.478356097201846e-05,0.04532369276744061,0.0006092910140853709,0.7939186775782602,5.722642491626256e-05,0.07456720440929546,4.585954974607301e-05,0.059755933120712826
normal_before,165,170,1036,27.589783966205488,27.744813168138062,39.39333647339406,2.0074749448354034e-05,0.026081411869035044,3.881292451469291e-05,0.05042632650104995,0.0006151064650320115,0.7991554315075886,5.1493278096884974e-05,0.06690082972077814,4.420824007405622e-05,0.057436000401548136
normal_before,170,175,1036,28.313608039359217,28.86768659314062,39.39333647339406,2.1858982730548915e-05,0.026232593589592897,3.594737633380206e-05,0.04313983526135935,0.0006629353865968624,0.7955774880800428,5.654957345390455e-05,0.06786418180421233,5.598437876406169e-05,0.06718590126479257
normal_before,175,180,1035,27.685003020200732,28.216804933439935,39.431397668054345,1.726253223772181e-05,0.021682102349840342,3.4761682933078905e-05,0.04366140244249496,0.0006388102680806703,0.8023590875264291,5.601782796180956e-05,0.07035956617243054,4.9312745070983634e-05,0.06193784150880509
normal_before,180,185,1037,27.7871789709471,27.87872624543036,39.35534868508799,1.4472043319429396e-05,0.018621006276237907,3.486653359229707e-05,0.04486235471539634,0.000622719717507662,0.8012460654038771,5.689223107094688e-05,0.07320255809481979,4.823858581440866e-05,0.062068015509668936
normal_before,185,190,1035,27.556122905786683,27.78630855185964,39.431397668054345,1.6243492075530395e-05,0.021042117051279268,3.7994378345336196e-05,0.04921861338163328,0.0006212300649537951,0.8047528007985156,5.2484839585470626e-05,0.06798982219092978,4.3998642092880684e-05,0.05699664657764224
normal_before,190,195,1036,27.824224661297187,28.070820863445103,39.39333647339406,1.8946380311702267e-05,0.02404841557272346,3.198247186571799e-05,0.04059497180021606,0.0006384855771011782,0.8104221620546443,5.978491743145502e-05,0.07588428584876293,3.8643837985735973e-05,0.04905016472365316
normal_before,195,200,1036,27.633992474357047,27.66017156792826,39.39333647339406,1.8376681359368552e-05,0.024025623404558175,4.0330519305301826e-05,0.05272801163554266,0.0006200496445383022,0.8106512248041338,4.912655157040727e-05,0.06422792037983988,3.699504362879927e-05,0.04836721977592541
normal_before,200,205,1037,27.911819912236222,27.91454643342744,39.35534868508799,1.9693947933369572e-05,0.025274112666770945,3.6485222063550545e-05,0.04682309591891765,0.0006198722618170724,0.7955094345316622,5.433353994837144e-05,0.06972863007893025,4.8829246082843504e-05,0.062664726803719
normal_before,205,210,1035,27.972964960154712,28.33681356660339,39.431397668054345,1.748753818632725e-05,0.021780282646575003,4.0112921029301056e-05,0.04995961972972301,0.0006466886898306055,0.8054342640330223,5.6890054397095856e-05,0.0708551112995744,4.172764905691588e-05,0.05197072229110553
normal_before,210,215,1037,28.11575200498923,27.610147459201478,39.35534868508799,2.0806546902323247e-05,0.02729592517418217,3.088101845147191e-05,0.040512535449108836,0.000626647763874108,0.8220936685734384,5.14472781603065e-05,0.06749322997571784,3.2475743246598805e-05,0.04260464082755278
normal_before,215,220,1036,28.418646848442677,27.995776434972278,39.39333647339406,1.7971391258846178e-05,0.022933436423080933,4.054230937519552e-05,0.051736365933453,0.0006225787371462039,0.7944777163357563,6.38604029716185e-05,0.0814927720624324,3.867988342021867e-05,0.049359709245277404
normal_before,220,225,1036,27.41089385885546,27.473590520690376,39.39333647339406,2.1295574055542433e-05,0.028216428199566303,4.01194934580021e-05,0.053157938058310386,0.0006014230661115474,0.7968797045920836,5.5389399782026265e-05,0.07339041520507197,3.649499578492729e-05,0.04835551394496776
normal_before,225,230,1036,27.65445416169364,27.904961956844563,39.39333647339406,1.77220888063587e-05,0.02275976875004741,3.949945168542071e-05,0.05072756354720919,0.0006220304563513239,0.7988487980583276,5.49148991534239e-05,0.07052500522487251,4.449166600321984e-05,0.057138864419542953
normal_before,230,235,1036,27.729939391304917,27.58202929755054,39.39333647339406,1.68207978094138e-05,0.022110742311703586,3.488855406121879e-05,0.04586059693576638,0.0006073951955421297,0.7984138922639409,5.7648397882353815e-05,0.0757781458823507,4.399934299464719e-05,0.05783662260623821
normal_before,235,240,1036,27.77985849557624,27.99237070974115,39.39333647339406,1.8257897700469903e-05,0.023301991925457913,3.87390260700989e-05,0.049441424609489165,0.0006146191420301545,0.7844194616365897,6.882040902603617e-05,0.08783336623636206,4.309730026320467e-05,0.05500375559210106
normal_before,240,245,1036,27.642879777103303,28.225424945209426,39.39333647339406,2.0140657200098863e-05,0.02528219433488568,3.4492084758126185e-05,0.043297275814118616,0.0006382441320593721,0.8011760499923646,6.462438053117594e-05,0.08112178918137651,3.913280867048399e-05,0.04912269067725451
normal_before,245,250,1036,27.56732554300657,27.939747707731744,39.39333647339406,1.7290440266382703e-05,0.022149809923539338,3.3016964394574314e-05,0.042296174899257494,0.0006380486176586081,0.8173681748632452,5.30050906419927e-05,0.06790183850799845,3.925236977571736e-05,0.05028400180595934
normal_before,250,255,1036,27.950515863247677,28.16552622637361,39.39333647339406,2.266109790539766e-05,0.028569517281822693,4.102430087868047e-05,0.05172055113221084,0.0006283504227623638,0.7921799877963561,6.009106606851117e-05,0.0757585867063643,4.1064599726547725e-05,0.051771357083245845
normal_before,255,260,1036,27.403869062010806,27.37335691283796,39.39333647339406,2.2803804781529173e-05,0.03043349424672177,3.637248093261354e-05,0.048541973578825844,0.0005934025067935418,0.7919429213461506,5.017653039947273e-05,0.06696457735288562,4.654426775636142e-05,0.06211703347541617
normal_before,260,265,1036,27.688937423801626,27.631674706705752,39.39333647339406,1.959813309442518e-05,0.025669957512664168,3.642648631095684e-05,0.047712011722376296,0.0006029437911963165,0.7897457083265134,5.556975307222239e-05,0.07278617782011887,4.8927575790452014e-05,0.06408614461832733
normal_before,265,270,1036,27.89303235688534,27.967425240259377,39.39333647339406,1.680933310341868e-05,0.021496275955297173,3.676690506919872e-05,0.04701861355992574,0.0006429605125927297,0.8222370585446769,4.878790113333587e-05,0.062391421455539324,3.664023999118299e-05,0.046856630484560804
normal_before,270,275,1036,27.388043486910586,27.20474106972919,39.39333647339406,1.645805005237146e-05,0.022237955843517326,3.785094086541848e-05,0.05114382013192846,0.0005873357585517246,0.793602317554625,5.528420162628992e-05,0.07469947112187797,4.315930918236372e-05,0.058316435348051525
normal_before,275,280,1036,27.596734735476513,27.211799572646214,39.39333647339406,1.7813965706613055e-05,0.024058162475418022,3.387601004670366e-05,0.045750315631288126,0.0005873763741672873,0.7932650414103257,5.993009570015375e-05,0.08093694594833588,4.1457681946752214e-05,0.055989534534632415
normal_before,280,285,1036,27.631520052191714,27.30269611971359,39.39333647339406,1.5166036128613286e-05,0.020347496862670233,3.9687883346467514e-05,0.05324720810566265,0.0005937330539860262,0.7965813447095431,5.571302142636918e-05,0.07474731822273323,4.105144715830603e-05,0.05507663209939092
normal_before,285,290,1036,28.138552108294352,28.900390949494238,39.39333647339406,1.8648904704242313e-05,0.02232865369722412,3.306654652732223e-05,0.03959114372029414,0.000668736167690517,0.8006892919439701,6.298560798895209e-05,0.07541374954715144,5.1763361405705397e-05,0.06197716109136026
normal_before,290,295,1036,27.408719549333984,27.386967901887623,39.39333647339406,1.5282299002768963e-05,0.02037776538202871,3.380754217665441e-05,0.045079746345368564,0.0006054958321341071,0.8073819262919449,5.756635148145825e-05,0.07676028352645178,3.779767362712223e-05,0.05040027845420603
normal_before,295,300,1036,27.57670556933046,27.846661997535993,39.39333647339406,1.5286680194097074e-05,0.01971560550661892,3.367362246261737e-05,0.04342969487306655,0.000628890312457137,0.811095224725579,5.698440592886855e-05,0.0734941827170846,4.052438594911852e-05,0.052265292177650816
