phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_after,50,55,1036,33.22821303829914,32.90606650321999,39.39785758753163,1.549615082901774e-05,0.014311146471865894,3.6449963621726334e-05,0.03366260267084496,0.0009350613734129946,0.8635564033126858,5.0063895490516326e-05,0.04623546513081925,4.573151154179199e-05,0.04223438241378397
normal_after,55,60,1036,32.28165962195296,32.71344368679361,39.39785758753163,1.7160623523405222e-05,0.016037454857610715,3.462903945612998e-05,0.03236255700631461,0.0009223630619660183,0.8619940847972366,5.50335267372646e-05,0.05143156363171922,4.084784510913604e-05,0.03817433970711875
normal_after,60,65,1036,32.179610462462236,31.736675837334534,39.39785758753163,1.8722166944459997e-05,0.018588829111299974,3.0050936247607404e-05,0.02983691579070342,0.0008647578725453051,0.8585991334807876,5.10814936130601e-05,0.05071769514394334,4.256053936150231e-05,0.04225742647326563
normal_after,65,70,1035,32.854573052596294,33.37394619888665,39.435923150418134,1.9418956236873273e-05,0.017434968844268435,4.1035938177227965e-05,0.036843396467249795,0.0009424624054416991,0.846173320302825,6.429654432058693e-05,0.05772752321749173,4.6579728403299654e-05,0.04182079116816513
normal_after,70,75,1036,32.34592272258197,32.19541042288294,39.39785758753163,1.880779037572871e-05,0.01814479814998079,3.955355544318069e-05,0.038159255568732946,0.000888280046937301,0.856967343337285,5.143127307324404e-05,0.049618272527901776,3.846630364641276e-05,0.037110330416099555
normal_after,75,80,1036,32.47751971620045,32.366755519188835,39.39785758753163,2.267481150115831e-05,0.021645301697340837,3.7491652562769924e-05,0.03578941023662232,0.0008770210071291742,0.8372014159079975,6.542936861982305e-05,0.06245866359551649,4.4945897736902846e-05,0.042905208562522924
normal_after,80,85,1036,32.13307805300562,31.38352670372597,39.39785758753163,1.4429408007268449e-05,0.01465102772660516,3.207995835261872e-05,0.0325726709686082,0.0008517688014896225,0.8648510265282943,4.549094835943718e-05,0.046189638922674484,4.110431905633025e-05,0.04173563585381784
normal_after,85,90,1036,33.034076996466126,33.133445678570986,39.39785758753163,1.91204545520264e-05,0.017417266732495742,3.471323388856399e-05,0.03162109206867953,0.0009360873885683881,0.8527037726670093,6.395926604596568e-05,0.05826198293069243,4.390697602842188e-05,0.03999588560112305
normal_after,90,95,1036,33.19993364664727,33.189295466243486,39.39785758753163,1.629026689247221e-05,0.01478925755006944,3.545694476374313e-05,0.03218988930696414,0.0009562988006267592,0.8681840113882453,5.3542176419099635e-05,0.04860872090556328,3.990502942067875e-05,0.036228120849157726
normal_after,95,100,1036,34.145384388504915,33.98721329631476,39.39785758753163,1.9862908064005903e-05,0.017197390589026123,4.1136025098253114e-05,0.03561574612413361,0.0010013676276556874,0.8669883664823377,5.101256072049975e-05,0.044166892825053816,4.1616339033385136e-05,0.036031603979448656
