frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
14.566711746526204,14.062500000000002,4.867770645194826e-07,4.7312830644211186e-07,8.705145100318996e-07,1.830419880993494e-06
14.76902718745018,14.2578125,4.815169452287058e-07,5.070945467186002e-07,9.924208468740387e-07,1.9810323388213445e-06
14.971342628374154,14.453125000000002,5.140384664814496e-07,5.390512707665939e-07,9.236531839859235e-07,1.976742921233967e-06
15.173658069298128,14.6484375,5.346380170379169e-07,3.6874594489462066e-07,8.505824602182958e-07,1.7539664221508333e-06
15.375973510222103,14.843749999999998,4.7317867050913626e-07,4.018843306366751e-07,8.211192783947101e-07,1.6961822795405215e-06
15.578288951146078,15.0390625,4.959831146563559e-07,5.158651276748369e-07,8.217500447592176e-07,1.8335982870904105e-06
15.780604392070053,15.234375,5.012457034023457e-07,4.4973118752718543e-07,7.677425992875584e-07,1.7187194902170894e-06
15.982919832994028,15.429687499999998,4.026680469418343e-07,4.514470122020521e-07,7.767858831417429e-07,1.6309009422856294e-06
16.185235273918003,15.625,4.2595378768023236e-07,5.870227080941888e-07,8.487894922622844e-07,1.8617659880367057e-06
16.38755071484198,15.820312499999998,4.659813231888091e-07,4.7189719881346973e-07,8.108778377641095e-07,1.7487563597663885e-06
16.589866155765954,16.015625,3.590649879083252e-07,4.472717489723076e-07,7.68436660720086e-07,1.5747733976007188e-06
16.79218159668993,16.2109375,4.3317893786568755e-07,4.323446212232959e-07,8.689905603035096e-07,1.734514119392493e-06
16.994497037613904,16.40625,4.540687226820386e-07,4.052306916793683e-07,9.550241965355189e-07,1.8143236108969258e-06
17.19681247853788,16.6015625,4.2792601407439934e-07,4.3720645997330063e-07,7.96869955540441e-07,1.6620024295881409e-06
17.399127919461854,16.796875,3.956879182710682e-07,6.041909947815689e-07,8.878137346159851e-07,1.8876926476686222e-06
17.60144336038583,16.9921875,4.900612147331897e-07,5.493598889533416e-07,9.099310830999313e-07,1.949352186786463e-06
17.803758801309804,17.1875,4.836697877261857e-07,4.317940474967826e-07,8.394796221210472e-07,1.7549434573440156e-06
18.00607424223378,17.3828125,4.4454730057426334e-07,4.5649281360683015e-07,7.64989437014721e-07,1.6660295511958145e-06
18.208389683157755,17.578125,4.943655517191992e-07,5.666914708841677e-07,7.43798984132104e-07,1.804856006735471e-06
18.41070512408173,17.7734375,4.637879817585265e-07,5.393941956683224e-07,8.289422310541627e-07,1.8321244084810116e-06
18.613020565005705,17.96875,4.879923689383604e-07,4.270274190741455e-07,7.029449178516814e-07,1.6179647058641873e-06
18.81533600592968,18.1640625,5.125572646626922e-07,4.96816623096974e-07,8.893698545516058e-07,1.898743742311272e-06
19.017651446853655,18.359375,4.3453024592216625e-07,4.1876083714396086e-07,1.1531674612618129e-06,2.00645854432794e-06
19.21996688777763,18.5546875,3.7092184531652267e-07,3.3653637489853e-07,1.045734071480292e-06,1.7531922916953447e-06
19.422282328701606,18.75,3.7374811950845215e-07,3.458357066219852e-07,8.308155000889567e-07,1.5503993262193941e-06
19.62459776962558,18.9453125,4.4262389663874196e-07,4.784233466899995e-07,7.972637172092493e-07,1.7183109605379907e-06
19.826913210549556,19.140625,5.003167752985228e-07,4.475571999746877e-07,7.61746054686851e-07,1.7096200299600615e-06
20.02922865147353,19.3359375,5.608887176055427e-07,3.8006728378693334e-07,8.282002664579312e-07,1.7691562678504073e-06
20.231544092397506,19.53125,4.773082729251177e-07,3.523609678083715e-07,7.246527701860074e-07,1.5543220109194967e-06
20.43385953332148,19.7265625,5.634925517981605e-07,4.00819744870492e-07,7.930024819980639e-07,1.7573147786667163e-06
20.636174974245456,19.921875,6.171184873012372e-07,4.214401315792824e-07,8.976496354164215e-07,1.9362082542969412e-06
20.83849041516943,20.1171875,4.487245951435385e-07,4.0434053885037176e-07,8.562950039455087e-07,1.709360137939419e-06
21.040805856093407,20.3125,5.587959932516883e-07,3.6888431194052815e-07,8.491947652694095e-07,1.776875070461626e-06
21.24312129701738,20.507812500000004,5.05815519930913e-07,3.8140108074783736e-07,1.0451608579759153e-06,1.9323774586546655e-06
21.445436737941357,20.703125000000004,5.641812169610568e-07,5.330425971786429e-07,1.0402897734596692e-06,2.1375135875993687e-06
21.64775217886533,20.8984375,5.446861800436817e-07,4.810696111395263e-07,9.80114053925086e-07,2.005869845108294e-06
21.850067619789304,21.093749999999996,4.166519365447009e-07,6.408745767185063e-07,9.41584851733572e-07,1.9991113649967793e-06
22.05238306071328,21.289062499999996,4.908867849237655e-07,5.60106329445175e-07,6.877601370658827e-07,1.7387532514348232e-06
22.254698501637254,21.484375,4.111955160596171e-07,4.594450710639523e-07,7.909754857095794e-07,1.661616072833149e-06
22.45701394256123,21.6796875,4.453245064491157e-07,4.785364988092238e-07,8.66459842042972e-07,1.7903208473013116e-06
22.659329383485204,21.875,3.500710969821715e-07,4.357060248348096e-07,7.467208347506163e-07,1.5324979565675976e-06
22.86164482440918,22.070312499999996,3.392431278770386e-07,4.2889956345856917e-07,8.509202093723254e-07,1.6190629007079332e-06
23.063960265333154,22.265624999999996,3.757810708990599e-07,5.891008842611185e-07,8.423303670003387e-07,1.807212322160517e-06
23.26627570625713,22.4609375,4.5707440670788947e-07,4.819034612628208e-07,7.632680726397922e-07,1.7022459406105026e-06
23.468591147181105,22.65625,4.171618274247681e-07,4.394082453150219e-07,8.808784826399172e-07,1.7374485553797072e-06
23.67090658810508,22.8515625,3.921584772810945e-07,5.25657446943268e-07,8.865044817538825e-07,1.804320405978245e-06
23.873222029029055,23.046875,3.411457407063965e-07,4.890092656350939e-07,7.713696216374647e-07,1.601524627978955e-06
24.07553746995303,23.242187499999996,4.2924122928671574e-07,4.1427358720887325e-07,6.835304911000014e-07,1.5270453075955905e-06
24.277852910877005,23.4375,3.6653851408038455e-07,6.152913364085018e-07,6.697127589999004e-07,1.6515426094887868e-06
24.48016835180098,23.6328125,4.125225333213783e-07,5.734832640976006e-07,6.728812021491004e-07,1.6588869995680792e-06
24.682483792724955,23.828125,4.4967851030023213e-07,4.470965172680513e-07,8.400980677068937e-07,1.736873095275177e-06
24.88479923364893,24.0234375,4.1758702853464983e-07,5.436566664616592e-07,9.297267384327304e-07,1.8909704334290395e-06
25.087114674572906,24.218749999999996,4.7650865149113993e-07,5.421705620467567e-07,7.063963435892253e-07,1.7250755571271218e-06
25.28943011549688,24.4140625,4.3226490735388364e-07,4.331434488161305e-07,6.767353574814574e-07,1.5421437136514716e-06
25.491745556420856,24.609375,4.1148089708988555e-07,4.948140007269654e-07,8.021602768447727e-07,1.7084551746616236e-06
25.69406099734483,24.8046875,5.164311663624642e-07,4.3057626592152683e-07,8.75601412723278e-07,1.822608845007269e-06
25.896376438268806,25.0,4.7085091178060305e-07,4.168236742845752e-07,9.676760461547828e-07,1.855350632219961e-06
26.09869187919278,25.195312499999996,3.476318145500153e-07,3.684844744530147e-07,8.405538871463286e-07,1.5566701761493587e-06
26.301007320116756,25.390625,3.7149522927742316e-07,4.672324101837483e-07,8.563596990025585e-07,1.6950873384637299e-06
26.50332276104073,25.5859375,4.5293914756628537e-07,4.430555642503741e-07,8.66679591266085e-07,1.7626743030827445e-06
26.705638201964707,25.78125,4.2221483583265185e-07,3.831278024279175e-07,8.138262848232536e-07,1.619168923083823e-06
26.907953642888682,25.9765625,4.7623632896501823e-07,3.718702600275238e-07,8.358340721435757e-07,1.6839406611361179e-06
27.110269083812657,26.171875000000004,4.938805957024449e-07,4.4079247413372913e-07,8.048308274472103e-07,1.7395038972833843e-06
27.312584524736632,26.3671875,4.898360833234391e-07,3.7171635520791907e-07,8.268879229272226e-07,1.6884403614585807e-06
27.514899965660607,26.5625,5.500133574005014e-07,3.576973469108049e-07,7.903821586518919e-07,1.698092862963198e-06
27.717215406584582,26.7578125,5.567639657722218e-07,3.2750273890510353e-07,9.4701064840797e-07,1.8312773530852954e-06
27.919530847508558,26.953125,4.226920447587201e-07,3.299189654651016e-07,9.389178934476084e-07,1.69152890367143e-06
28.121846288432533,27.148437500000004,2.9299049796358466e-07,4.174560001092501e-07,9.8645642172511e-07,1.6969029197979447e-06
28.324161729356508,27.34375,2.952101917539916e-07,4.267095779202754e-07,8.9702655625575e-07,1.6189463259300169e-06
28.526477170280483,27.5390625,4.198984468146117e-07,3.430379144112452e-07,9.383480115755694e-07,1.7012843728014263e-06
28.728792611204458,27.734375,5.522609404489908e-07,3.4707347194183567e-07,8.559432302160153e-07,1.7552776426068419e-06
28.931108052128433,27.929687500000004,6.445652887258948e-07,4.005923272751023e-07,8.40122870660199e-07,1.8852804866611962e-06
29.13342349305241,28.125000000000004,5.024613877723536e-07,5.05891909541287e-07,7.967495059297848e-07,1.8051028032434254e-06
29.335738933976383,28.3203125,3.532930311520207e-07,5.340874176863807e-07,7.942445964909738e-07,1.6816250453293754e-06
29.53805437490036,28.515625,4.82228072067159e-07,4.266003571039497e-07,9.232235572881864e-07,1.832051986459295e-06
29.740369815824334,28.7109375,5.561133005255526e-07,4.0473566988743533e-07,9.927258389195322e-07,1.9535748093325204e-06
29.94268525674831,28.906250000000004,5.632943583460666e-07,3.934740259512991e-07,1.0411571389773331e-06,1.997925523274699e-06
30.145000697672284,29.101562500000004,5.20413958920068e-07,4.0874837794618746e-07,9.140071111837066e-07,1.843169448049962e-06
30.347316138596256,29.296875,4.482792045369172e-07,4.152838368763298e-07,8.975594012778597e-07,1.7611224426911067e-06
30.54963157952023,29.4921875,4.1715109244400603e-07,3.9619599495152827e-07,9.341727257386533e-07,1.7475198131341876e-06
30.751947020444206,29.687499999999996,3.450178839590251e-07,4.711910011266259e-07,8.71163828132674e-07,1.687372713218325e-06
30.95426246136818,29.882812499999996,4.4705719652252015e-07,4.373229801895735e-07,7.614336213280403e-07,1.645813798040134e-06
31.156577902292156,30.078125,4.920420947406217e-07,3.805641500536737e-07,8.442703199916281e-07,1.7168765647859235e-06
31.35889334321613,30.2734375,4.6139539993220674e-07,3.300547281671315e-07,6.198716297099428e-07,1.411321757809281e-06
31.561208784140106,30.46875,4.2662862296643006e-07,3.691513374084685e-07,7.405036103470684e-07,1.5362835707219668e-06
31.76352422506408,30.664062499999996,4.842080930593776e-07,5.542742887079163e-07,7.663010809964248e-07,1.8047834627637188e-06
31.965839665988057,30.859374999999996,3.8370263831646756e-07,6.387907481034516e-07,8.104423734515767e-07,1.8329357598714958e-06
32.16815510691203,31.0546875,4.174779115681568e-07,4.4310423243223196e-07,7.990227893345258e-07,1.6596049333349145e-06
32.37047054783601,31.25,6.164943804853325e-07,3.247863918938636e-07,7.547357695373855e-07,1.6960165419165817e-06
32.57278598875998,31.4453125,5.672226225070789e-07,3.5520457664847586e-07,8.206897710157848e-07,1.7431169701713395e-06
32.77510142968396,31.640624999999996,4.382568932048094e-07,4.1001911205655684e-07,8.345847775046797e-07,1.6828607827660459e-06
32.97741687060793,31.835937499999996,4.235373959315113e-07,4.208614589590033e-07,1.3075029157908212e-06,2.151901770681336e-06
33.17973231153191,32.03125,4.5175843560590814e-07,4.296141253103428e-07,1.1060060005636784e-06,1.987378561479929e-06
33.38204775245588,32.2265625,3.7154990319444216e-07,4.514134378134892e-07,7.927704350033955e-07,1.6157337760113267e-06
33.58436319337986,32.421875,4.837590792458902e-07,4.860135156165748e-07,9.789390276106575e-07,1.9487116224731226e-06
33.78667863430383,32.6171875,4.3988345044680735e-07,4.440608271466144e-07,9.442356773214065e-07,1.8281799549148282e-06
33.98899407522781,32.8125,3.871667841734327e-07,4.912596279468375e-07,7.479027930469647e-07,1.626329205167235e-06
34.19130951615178,33.0078125,3.4946101458831296e-07,4.154696139249592e-07,6.839892639231375e-07,1.4489198924364095e-06
34.39362495707576,33.203125,4.1843335157797584e-07,4.886188334529822e-07,7.372798289474586e-07,1.6443320139784167e-06
34.59594039799973,33.3984375,3.6091487962950984e-07,4.864239688132773e-07,6.370296616633414e-07,1.4843685101061286e-06
34.79825583892371,33.59375,3.8304462380188425e-07,4.4526161576626855e-07,7.176388832353381e-07,1.5459451228034909e-06
35.000571279847684,33.7890625,4.709085066418037e-07,4.3035552582866045e-07,7.28724915982786e-07,1.62998894845325e-06
35.20288672077166,33.984375,4.452766720887218e-07,4.3207128997365145e-07,1.0331357282077498e-06,1.910483690270123e-06
35.405202161695634,34.1796875,4.1929430950781886e-07,4.798647475602589e-07,1.0658987587904994e-06,1.965057815858577e-06
35.60751760261961,34.375,3.7548641841407583e-07,4.967528824539259e-07,7.603176540651733e-07,1.632556954933175e-06
35.809833043543584,34.5703125,4.371484168478111e-07,3.863338818203575e-07,6.71820010508496e-07,1.4953023091766645e-06
36.01214848446756,34.765625,4.344723029291386e-07,3.7645645818004007e-07,8.202829642993254e-07,1.631211725408504e-06
36.214463925391534,34.9609375,3.2298504903870294e-07,4.734344807767087e-07,1.1023645038005625e-06,1.8987840336159741e-06
36.41677936631551,35.15625,3.358363670925578e-07,5.328891231014422e-07,8.857580719407188e-07,1.7544835621347187e-06
36.619094807239485,35.3515625,4.656196184472013e-07,4.965081651623709e-07,9.654950405378366e-07,1.927622824147409e-06
36.82141024816346,35.546875,4.875884518764157e-07,4.3839376645756444e-07,9.374043288850286e-07,1.8633865472190087e-06
37.023725689087435,35.7421875,4.539854719014234e-07,3.9144834598546757e-07,8.657355603642517e-07,1.7111693782511426e-06
37.22604113001141,35.9375,5.004486182225013e-07,4.819988337188003e-07,1.0328621428899076e-06,2.0153095948312094e-06
37.428356570935385,36.1328125,4.662957179126534e-07,4.880225070065775e-07,8.228426733749903e-07,1.777160898294221e-06
37.63067201185936,36.328125,4.3347923868005446e-07,3.350465217951706e-07,8.338910992904363e-07,1.6024168597656614e-06
