phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_followup,110,115,1036,36.58205392729386,36.050050819351625,39.39448770918112,1.63081521686406e-05,0.012548579413252693,4.040479668496747e-05,0.03109014403560765,0.0011384816604137749,0.8760236830329322,6.10333462902048e-05,0.04696312524308683,4.3373507809443326e-05,0.03337446827512063
normal_followup,115,120,1036,36.36383448982706,36.28728478557322,39.39448770918112,1.783124121028175e-05,0.013542288065363532,3.6034973706984455e-05,0.0273674719899139,0.0011730289706030227,0.8908800033372426,5.217608120890194e-05,0.03962615465295399,3.763689397578445e-05,0.028584081954526195
normal_followup,120,125,1036,36.71975284616165,36.626597023451986,39.39448770918112,1.986644518082113e-05,0.014809338109603132,3.5570288672371814e-05,0.02651568646583443,0.0011789852496369084,0.8788684150178782,5.764457437889707e-05,0.04297084779844685,4.9414407302477476e-05,0.036835712608237446
normal_followup,125,130,1036,36.13586070194247,35.76413124189957,39.39448770918112,1.8103410302914e-05,0.014154470725937134,2.4769556308421996e-05,0.019366514584579494,0.001145780538661101,0.8958487280275879,5.6714027003267826e-05,0.04434286256211889,3.362132244287504e-05,0.026287424099776736
normal_followup,130,135,1036,37.14217416771382,37.31042577760513,39.39448770918112,1.9118834988746357e-05,0.013734282242326241,3.7529055010958854e-05,0.026959521022682065,0.0012231595726537269,0.8786737689884198,6.412255444741615e-05,0.04606333290695409,4.8121977420280064e-05,0.03456909483961784
normal_followup,135,140,1036,38.28738333894285,38.552936886067656,39.39448770918112,2.410707076701303e-05,0.016219527483919163,3.9373444472832994e-05,0.026490927534735382,0.0012962062163150798,0.8721031498823718,7.454838105448151e-05,0.050157048406286285,5.2064090059348876e-05,0.035029346692687514
normal_followup,140,145,1035,38.67375136407729,38.80319706329853,39.4325500161465,2.2396143084465456e-05,0.014874755640455022,3.902103070742709e-05,0.02591643991657965,0.0013352207799726724,0.8868081773386876,6.490173081479978e-05,0.043105519681304466,4.410811400056233e-05,0.02929510742297337
normal_followup,145,150,1037,37.63331784840577,37.96176891149655,39.35649881071517,1.8092243132490963e-05,0.012554917518802318,3.740965458265422e-05,0.02596002741355176,0.0012829604965699664,0.8902966368714667,5.511023420402826e-05,0.03824315425160832,4.747571813646821e-05,0.03294526394457094
normal_followup,150,155,1035,38.84820338981269,38.581343178628536,39.4325500161465,1.670333547305877e-05,0.011221616433344614,4.073143000329078e-05,0.027364144425870953,0.0013254007051697388,0.8904292413864608,6.492941711389066e-05,0.04362080946454801,4.073149529455426e-05,0.027364188289775646
normal_followup,155,160,1036,39.42599230153451,38.87840330053925,39.39448770918112,1.943675142709817e-05,0.012859485849232459,3.519218893344159e-05,0.02328338957724026,0.001364821974200465,0.9029754241484721,5.198402268698872e-05,0.034392980053113385,4.0036956339283034e-05,0.026488720371942
normal_followup,160,165,1036,39.08658881257073,39.03245606764442,39.39448770918112,2.0034199242647353e-05,0.013150120734921373,4.1984407326917926e-05,0.027557878338247615,0.0013459818154417903,0.8834804508877049,6.771640509447638e-05,0.04444794084066121,4.778243548608214e-05,0.03136360919846483
normal_followup,165,170,1036,38.454800282527565,37.94813450371967,39.39448770918112,1.66217578084191e-05,0.011542589518296916,3.603422772878026e-05,0.02502312355143756,0.0012960415109839086,0.9000056030405716,5.4567518919121426e-05,0.037893132554024676,3.677214277897805e-05,0.025535551335669406
normal_followup,170,175,1036,39.01046101372043,39.101777171218146,39.39448770918112,2.172755608702243e-05,0.014211893592207038,3.7892635833880524e-05,0.024785397227487342,0.0013544966703990774,0.885969985469657,6.887019450606292e-05,0.04504767457852185,4.5842014828175396e-05,0.029985049132126695
normal_followup,175,180,1036,39.05101674300767,38.99652871361093,39.39448770918112,2.0509262524038478e-05,0.013488116960430228,4.0570033447065565e-05,0.026681279035811713,0.0013498261258427981,0.8877263451219898,6.865325641562991e-05,0.045150485111937796,4.098437342148945e-05,0.02695377376983058
normal_followup,180,185,1036,39.03780288091214,38.99498633119283,39.39448770918112,1.842400480225274e-05,0.01211752774256077,3.717010860222296e-05,0.024446901041100515,0.0013451826436961327,0.8847309897469229,6.779232710969648e-05,0.044587233519612315,5.187346757701537e-05,0.03411734794980366
normal_followup,185,190,1036,38.27128189921694,38.72064515011049,39.39448770918112,1.9219363336962385e-05,0.012819628036869719,3.425277022415906e-05,0.022847155017960478,0.0013357740788230137,0.890983043068366,6.423066018875081e-05,0.04284289535225061,4.573693313869879e-05,0.030507278524553257
normal_followup,190,195,1036,39.15443863698486,39.44326173374211,39.39448770918112,1.8329267229174787e-05,0.011781617348430386,3.715230395656039e-05,0.0238806179950314,0.0014052766045402393,0.9032784025889303,5.772293979982157e-05,0.0371029338186259,3.727024586235141e-05,0.023956428248982125
normal_followup,195,200,1036,39.121768839621396,39.42568659201703,39.39448770918112,1.9871792097278515e-05,0.012784593125430838,3.7103697902203185e-05,0.02387080535094434,0.0013860567825586484,0.8917249097117365,7.338882093257737e-05,0.04721497744064051,3.7933581884136704e-05,0.02440471437124782
normal_followup,200,205,1036,39.442297466568384,39.50647381307947,39.39448770918112,1.4647271351999852e-05,0.009385071417861449,4.108588627626583e-05,0.02632531122707996,0.001402259664291958,0.8984818250103365,6.22829084549612e-05,0.03990706049711636,4.042324567346912e-05,0.02590073184760579
normal_followup,205,210,1036,39.11423107575101,39.27283805883933,39.39448770918112,1.5904434267605256e-05,0.010312551942397597,3.7785050306274654e-05,0.024500104019621636,0.0013756616230472223,0.8919890958795826,6.657786761496271e-05,0.04316957814663306,4.631142815215651e-05,0.030028670011765176
normal_followup,210,215,1036,38.78122155156735,38.56242429096464,39.39448770918112,2.4450877517038036e-05,0.016444110908601487,3.5704896844194804e-05,0.02401285120654597,0.0013312809895604152,0.8953352380743574,5.391513471521331e-05,0.03625990332213477,4.1555946544869893e-05,0.027947896488360303
normal_followup,215,220,1036,38.730832038872784,38.789398128499265,39.39448770918112,1.6686523285976768e-05,0.01109031920352444,4.077354820367828e-05,0.027099213951842276,0.0013376375421609655,0.8890304509178415,6.489611560570187e-05,0.04313173120615868,4.4608886750788186e-05,0.029648284720633085
normal_followup,220,225,1036,38.66889060096887,38.38050043463711,39.39448770918112,1.927663409118135e-05,0.013086241979575336,3.876706407622167e-05,0.02631762261707426,0.001304409019969039,0.8855182909481402,7.019164596631778e-05,0.04765068734069774,4.0401459233520747e-05,0.027427157114512605
normal_followup,225,230,1035,39.07536159210655,39.085712104298814,39.4325500161465,2.2981844484078148e-05,0.015043538566366015,4.209595362666567e-05,0.027555320997382608,0.0013570092667290938,0.8882760151430921,6.5335198496967e-05,0.042767349635980584,4.0266477094280705e-05,0.02635777565717887
normal_followup,230,235,1036,39.32015747551522,39.56533275195827,39.39448770918112,1.87967767498291e-05,0.012007638770990679,3.579496942524193e-05,0.02286631736906003,0.0013979410636795662,0.8930239231548741,6.591495944511513e-05,0.042107380066033866,4.695381450208051e-05,0.02999474063904134
normal_followup,235,240,1036,39.539108619684896,39.68554936122748,39.39448770918112,1.912434529281542e-05,0.012143309729931693,3.520911452431565e-05,0.022356591895777173,0.0014209506072505416,0.9022553750512011,5.774952372903503e-05,0.036668986188048154,4.185379313259881e-05,0.02657573713504174
normal_followup,240,245,1036,39.34232226874159,39.335298731170894,39.39448770918112,1.6891618337621626e-05,0.010917247086221788,3.489751356579054e-05,0.022554664134458273,0.001392524339997596,0.9000044868094162,5.457760466282014e-05,0.03527413321618022,4.835047656908992e-05,0.031249468753723614
