axis,frequency_hz,mean_amplitude_g,mean_psd_g2_per_hz
y_g,18.98786418901242,0.0005820924461169077,3.326281023800152e-07
y_g,19.391861299416938,0.0005698005019219592,3.3570050444735897e-07
y_g,19.79585840982146,0.0005792198381227133,4.0596225408942364e-07
y_g,20.199855520225977,0.0006193929040380679,3.950367548246845e-07
y_g,20.6038526306305,0.0005638372633747945,3.3116747548932974e-07
y_g,21.007849741035017,0.000603409173291463,3.889270005964878e-07
y_g,21.411846851439538,0.0006078323504141508,3.918294165875036e-07
y_g,21.815843961844056,0.0006068760969105794,4.408941300701391e-07
y_g,22.219841072248578,0.0007051171747769638,5.519169338141414e-07
y_g,22.623838182653095,0.0007577539473470699,6.725877623194476e-07
y_g,23.027835293057617,0.0007137167064510022,7.051464067763129e-07
y_g,23.431832403462135,0.0006772959496671714,6.28672127838659e-07
y_g,23.835829513866656,0.0006246181019020025,4.236995942139728e-07
y_g,24.239826624271174,0.0005346381904328751,3.111574743319848e-07
y_g,24.643823734675696,0.0006169152617194879,3.932681162804069e-07
y_g,25.047820845080214,0.0007138868790608287,5.092564140833776e-07
y_g,25.451817955484735,0.0005856505775136924,3.5387644607834437e-07
y_g,25.855815065889253,0.0005120810671344867,2.840321331591957e-07
y_g,26.25981217629377,0.0005562975843866653,3.7406189842265473e-07
y_g,26.663809286698292,0.000585312374314608,3.9845662901982294e-07
y_g,27.06780639710281,0.0006392731338868159,4.85353880915463e-07
y_g,27.47180350750733,0.0006008334152450162,3.9229969397953414e-07
y_g,27.87580061791185,0.0005645171007435533,3.1156535118796206e-07
y_g,28.27979772831637,0.0005628605203208041,3.4575435381734603e-07
y_g,28.68379483872089,0.000549667600195788,3.3132693969851446e-07
y_g,29.08779194912541,0.0006183403529987058,3.5512578284556343e-07
y_g,29.49178905952993,0.0006240531284086129,4.1511163951331163e-07
y_g,29.89578616993445,0.000581874015624519,3.2051388114344736e-07
y_g,30.299783280338968,0.0005665328049340103,3.1372297491267103e-07
y_g,30.70378039074349,0.0005119924180164366,2.898502927446637e-07
y_g,31.107777501148007,0.0005763989548026609,3.5107682063037235e-07
y_g,31.51177461155253,0.0005243995924572215,2.9257244482378597e-07
y_g,31.915771721957046,0.0005696312663262564,3.3235328443625255e-07
y_g,32.31976883236157,0.0006363586737858866,3.936746108618627e-07
y_g,32.723765942766086,0.00046911529478450354,2.3293083648821833e-07
y_g,33.127763053170604,0.0005176886642309634,3.009323275632469e-07
y_g,33.53176016357512,0.0006580402518394105,4.409400282884218e-07
y_g,33.93575727397965,0.000635038539152313,4.276669327383523e-07
y_g,34.339754384384165,0.0006278933132222612,4.6105147206073227e-07
y_g,34.74375149478868,0.0006157150206297084,4.363803718207338e-07
y_g,35.1477486051932,0.0005420128459156606,3.184802958691641e-07
y_g,35.551745715597725,0.0005424438225206818,3.057236907220767e-07
y_g,35.95574282600224,0.0005872833636657247,3.640756126940883e-07
y_g,36.35973993640676,0.0006162659211544312,4.200734329071196e-07
y_g,36.76373704681128,0.0006472539990854141,4.3585439217449977e-07
y_g,37.167734157215804,0.00063118846432934,3.911466305166818e-07
y_g,37.57173126762032,0.0005223754947473645,2.9686085214129906e-07
y_g,37.97572837802484,0.0005676793294598299,3.206298607471883e-07
y_g,38.37972548842936,0.0005770285831393989,3.4830545947050533e-07
y_g,38.783722598833876,0.0006791395484797772,4.684013885381054e-07
y_g,39.1877197092384,0.0006703780475545224,4.96226910743943e-07
y_g,39.59171681964292,0.0006818586384612145,4.457498226386583e-07
y_g,39.99571393004744,0.0007666678569424934,6.072332588067651e-07
y_g,40.399711040451955,0.0006875996138030752,5.049828947970362e-07
y_g,40.80370815085648,0.0007248476827052864,5.07677379810385e-07
y_g,41.207705261261,0.0006586902149795066,4.2869699596783544e-07
y_g,41.611702371665515,0.0006111523156430063,4.162941427223402e-07
y_g,42.01569948207003,0.0005114055041015755,2.583706205083538e-07
y_g,42.41969659247456,0.0005038541227201673,2.577438772555124e-07
y_g,42.823693702879076,0.000496626571618316,2.61607777265368e-07
y_g,43.227690813283594,0.0005425741968220662,3.0291116174669023e-07
y_g,43.63168792368811,0.0005491250806356765,3.063169794411168e-07
y_g,44.03568503409264,0.0005464360981322074,3.1191595723328156e-07
y_g,44.439682144497155,0.0005394995860513773,2.9142283779113424e-07
y_g,44.84367925490167,0.0006096763001865184,3.8580581394982584e-07
y_g,45.24767636530619,0.0005224212716901711,3.1647873980910526e-07
y_g,45.65167347571071,0.0005146366136534869,2.834516010580544e-07
y_g,46.055670586115234,0.000666464728178895,4.5154766889942914e-07
y_g,46.45966769651975,0.0005629399800193978,3.118184560133901e-07
y_g,46.86366480692427,0.0004924742971390788,2.6414748084189306e-07
y_g,47.26766191732879,0.000526669392353958,2.858797363396135e-07
y_g,47.67165902773331,0.0005966936722561511,3.570643766359717e-07
y_g,48.07565613813783,0.0006950580435536629,4.4884304328780143e-07
y_g,48.47965324854235,0.0006254205227035272,3.711428582092191e-07
y_g,48.883650358946866,0.000625606800074818,4.0356266417571706e-07
y_g,49.28764746935139,0.0006139417881002846,4.110218590591623e-07
y_g,49.69164457975591,0.0005472056593186115,3.459154712731797e-07
y_g,50.09564169016043,0.00050565837079009,2.8067609154979136e-07
y_g,50.499638800564945,0.0005440570611328025,2.922556190760922e-07
y_g,50.90363591096947,0.0005006629988214559,2.532445803345409e-07
y_g,51.30763302137399,0.0005945707650349761,3.298064260923038e-07
y_g,51.711630131778506,0.0006033565703867475,3.386386902168976e-07
y_g,52.115627242183024,0.0005219135254236376,2.641388406299335e-07
y_g,52.51962435258754,0.0004491599519337127,2.1764251933880668e-07
y_g,52.92362146299207,0.0005250859079918939,2.920026844476241e-07
y_g,53.327618573396585,0.0005538646267059291,3.2471111572419953e-07
y_g,53.7316156838011,0.0005772188436388698,3.228813640936177e-07
y_g,54.13561279420562,0.00062634661892214,4.0821110529460437e-07
y_g,54.539609904610145,0.0006997465864114109,4.553154927568793e-07
y_g,54.94360701501466,0.0006693159849033195,4.1517311818480915e-07
y_g,55.34760412541918,0.0005461083856037443,3.461341362992879e-07
y_g,55.7516012358237,0.0005845772888210296,3.3904654048121446e-07
y_g,56.155598346228224,0.0005609961195681596,3.1566457097983545e-07
y_g,56.55959545663274,0.0004694143934505025,2.57334987806996e-07
y_g,56.96359256703726,0.000497779541002174,2.7638527948965066e-07
y_g,57.36758967744178,0.0005411817453271426,2.959933528369449e-07
y_g,57.7715867878463,0.000669087553584227,4.5717131533911405e-07
y_g,58.17558389825082,0.0006474956856828684,4.44557749706741e-07
y_g,58.57958100865534,0.0005431754493513495,3.086451238068252e-07
y_g,58.98357811905986,0.0005095381762872378,3.027798769638484e-07
y_g,59.387575229464375,0.000533391948124553,2.8777606211375574e-07
