timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz
2026-08-24T10:47:23.095+02:00,1,0.20788033294092342,0.22105744905736202,0,0.127481,500.11174544127243
2026-08-24T10:47:23.352+02:00,2,0.2749029857617436,0.22105744905736202,1,0.143889,499.99430124474134
2026-08-24T10:47:23.609+02:00,3,0.16251010096369659,0.22105744905736202,0,0.137222,499.93602196796365
2026-08-24T10:47:23.866+02:00,4,0.16769654380035615,0.22105744905736202,0,0.128666,499.9589462829106
2026-08-24T10:47:24.122+02:00,5,0.1794351953258325,0.22105744905736202,0,0.125963,499.96138684171416
2026-08-24T10:47:24.379+02:00,6,0.15059618278625608,0.22105744905736202,0,0.123407,499.90715700863046
2026-08-24T10:47:24.636+02:00,7,0.18138347650748562,0.22105744905736202,0,0.129259,499.9576315448289
2026-08-24T10:47:24.893+02:00,8,0.26305472392367096,0.22105744905736202,1,0.134296,499.97589289466134
2026-08-24T10:47:25.150+02:00,9,0.17407044192595875,0.22105744905736202,0,0.133037,499.932993234704
2026-08-24T10:47:25.407+02:00,10,0.16114578530198917,0.22105744905736202,0,0.14561,499.92428509270286
2026-08-24T10:47:25.664+02:00,11,0.15243328875894757,0.22105744905736202,0,0.126519,499.9670336694885
2026-08-24T10:47:25.920+02:00,12,0.164046483707286,0.22105744905736202,0,0.114759,499.9381316722542
2026-08-24T10:47:26.177+02:00,13,0.1830517532778142,0.22105744905736202,0,0.158351,499.9541301928556
2026-08-24T10:47:26.434+02:00,14,0.17942210655725507,0.22105744905736202,0,0.135352,499.9903604212528
2026-08-24T10:47:26.691+02:00,15,0.2639220707173209,0.22105744905736202,1,0.123648,499.9664864985692
2026-08-24T10:47:26.948+02:00,16,0.13282557017040966,0.22105744905736202,0,0.126481,499.95055803853575
2026-08-24T10:47:27.205+02:00,17,0.12292989693662311,0.22105744905736202,0,0.126221,499.96058184970565
2026-08-24T10:47:27.462+02:00,18,0.22108529338554975,0.22105744905736202,1,0.130852,499.95227227472947
2026-08-24T10:47:27.718+02:00,19,0.1621687075677194,0.22105744905736202,0,0.127537,499.94272112760024
2026-08-24T10:47:27.975+02:00,20,0.17243763400009135,0.22105744905736202,0,0.127611,499.95471276121464
2026-08-24T10:47:28.232+02:00,21,0.2046132306928219,0.22105744905736202,0,0.127073,499.9713677836568
2026-08-24T10:47:28.489+02:00,22,0.2103159521056964,0.22105744905736202,0,0.125926,499.93601409246645
2026-08-24T10:47:28.746+02:00,23,0.2449918883663403,0.22105744905736202,1,0.130093,499.94760391402883
2026-08-24T10:47:29.003+02:00,24,0.16444986723445076,0.22105744905736202,0,0.135759,499.9691456046585
2026-08-24T10:47:29.260+02:00,25,0.11940145053186531,0.22105744905736202,0,0.159981,499.8086008545832
2026-08-24T10:47:29.516+02:00,26,0.18052327359585296,0.22105744905736202,0,0.138944,499.9818648305388
2026-08-24T10:47:29.773+02:00,27,0.20687717593412425,0.22105744905736202,0,0.126203,499.96896255749357
