monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
106198063336910,0,0.0,249331712,248758272
106198163773580,0,0.0,249348096,248758272
106198264035917,0,0.0,249380864,248758272
106198364302939,0,0.0,249397248,248758272
106198464543035,0,0.0,249397248,248758272
106198564787890,0,0.0,249397248,248758272
106198665034930,0,0.0,249397248,248758272
106198765271341,0,0.0,249397248,248758272
106198865515381,0,0.0,249397248,248758272
106198965756977,0,0.0,249397248,248758272
106199065988888,0,0.0,249397248,248758272
106199166232965,0,0.0,249397248,248758272
106199266486524,0,0.0,249397248,248758272
106199366724675,0,0.0,249397248,248758272
106199466972049,0,0.0,249397248,248758272
106199567204497,0,9.976775961314905,249397248,248758272
106199667451315,0,0.0,249397248,248758272
106199767715559,0,0.0,249397248,248758272
106199867909858,0,0.0,249397248,248758272
106199968161195,0,0.0,249397248,248758272
106200068432050,0,0.0,249397248,248758272
106200168736498,0,0.0,249397248,248758272
106200269040519,0,0.0,249397248,248758272
106200369350282,0,9.969176501359547,249397248,248758272
106200469638378,0,0.0,249397248,248758272
106200569939140,0,0.0,249397248,248758272
106200670248643,0,0.0,249397248,248758272
106200770546443,0,0.0,249397248,248758272
106200870852261,0,0.0,249397248,248758272
106200971159042,0,9.969428647157162,249397248,248758272
106201071458304,0,0.0,249397248,248758272
106201171762789,0,0.0,249397248,248758272
106201272016903,0,0.0,249397248,248758272
106201372301517,0,0.0,249397248,248758272
106201472568872,0,0.0,249397248,248758272
106201572843653,0,0.0,249397248,248758272
106201673129064,0,0.0,249397248,248758272
106201773426622,0,0.0,249397248,248758272
106201873684533,0,0.0,249397248,248758272
106201973971351,0,9.971339478763642,249397248,248758272
106202074267798,0,0.0,249397248,248758272
106202174509116,0,0.0,249397248,248758272
106202274793434,0,0.0,249397248,248758272
106202375092456,0,0.0,249397248,248758272
106202475349441,0,0.0,249397248,248758272
106202575634462,0,0.0,249397248,248758272
106202675917836,0,0.0,249397248,248758272
106202776203172,0,0.0,249397248,248758272
106202876491120,0,9.971286085495453,249397248,248758272
106202976812845,0,0.0,249397248,248758272
106203077084755,0,0.0,249397248,248758272
106203177370518,0,0.0,249397248,248758272
106203277665706,0,0.0,249397248,248758272
106203377968431,0,0.0,249397248,248758272
106203478254305,0,0.0,249397248,248758272
106203578525308,0,0.0,249397248,248758272
106203678795959,0,0.0,249397248,248758272
106203779074981,0,0.0,249397248,248758272
106203879359724,0,0.0,249397248,248758272
106203979631820,0,0.0,249397248,248758272
106204079906082,0,0.0,249397248,248758272
106204180142974,0,0.0,249397248,248758272
106204280413311,0,9.973026355400716,249397248,248758272
106204380695610,0,0.0,249397248,248758272
106204480969780,0,0.0,249397248,248758272
106204581238338,0,0.0,249397248,248758272
106204681511193,0,0.0,249397248,248758272
106204781773955,0,0.0,249397248,248758272
106204882056514,0,0.0,249397248,248758272
106204982333091,0,0.0,249397248,248758272
106205082605742,0,0.0,249397248,248758272
106205182883449,0,9.972289699095025,249397248,248758272
106205283178192,0,0.0,249397248,248758272
106205383481362,0,0.0,249397248,248758272
106205483764772,0,0.0,249397248,248758272
106205584013183,0,0.0,249397248,248758272
106205684276241,0,0.0,249397248,248758272
106205784553318,0,0.0,249397248,248758272
106205884763655,0,0.0,249397248,248758272
106205985029139,0,0.0,249397248,248758272
106206085300994,0,0.0,249397248,248758272
106206185572552,0,9.972960015027352,249397248,248758272
106206285846037,0,0.0,249397248,248758272
106206386122558,0,0.0,249397248,248758272
106206486377932,0,0.0,249397248,248758272
106206586650157,0,0.0,249397248,248758272
106206686922030,0,0.0,249397248,248758272
106206787185348,0,0.0,249397248,248758272
106206887444739,0,0.0,249397248,248758272
106206987717705,0,0.0,249397248,248758272
106207087976190,0,0.0,249397248,248758272
106207188257878,0,9.971901076664329,249397248,248758272
106207288531270,0,0.0,249397248,248758272
106207388888421,0,0.0,249397248,248758272
106207489137961,0,0.0,249397248,248758272
106207589398871,0,0.0,249397248,248758272
106207689663448,0,0.0,249397248,248758272
106207790036302,0,0.0,249397248,248758272
106207890315713,0,0.0,249397248,248758272
