monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
103317575799976,0,0.0,177963008,177012736
103317676209923,0,9.959630132770586,178012160,177012736
103317776496943,0,0.0,178012160,177012736
103317876779426,0,9.971923252373834,178028544,177012736
103317977011484,0,0.0,178028544,177012736
103318077254153,0,0.0,178028544,177012736
103318177494284,0,0.0,178028544,177012736
103318277706490,0,9.978800338443067,178028544,177012736
103318377917140,0,9.97904938477943,178028544,177012736
103318478146901,0,0.0,178028544,177012736
103318578358644,0,0.0,178028544,177012736
103318678606832,0,9.975200255041694,178028544,177012736
103318778823797,0,0.0,178028544,177012736
103318879032910,0,0.0,178028544,177012736
103318979234746,0,9.979857155581628,178028544,177012736
103319079432803,0,0.0,178028544,177012736
103319179674065,0,9.976001929980864,178028544,177012736
103319279885678,0,9.97888517686443,178028544,177012736
103319380156310,0,0.0,178028544,177012736
103319480431701,0,0.0,178028544,177012736
103319580675500,0,0.0,178028544,177012736
103319680908020,0,9.976790791917047,178028544,177012736
103319781129782,0,9.977852659712031,178028544,177012736
103319881364970,0,0.0,178028544,177012736
103319981578083,0,0.0,178028544,177012736
103320081783845,0,0.0,178028544,177012736
103320182018069,0,9.976597198018297,178028544,177012736
103320282245423,0,0.0,178028544,177012736
103320382460463,0,9.978494249329724,178028544,177012736
103320482689206,0,0.0,178028544,177012736
103320582893246,0,9.979630177477508,178028544,177012736
103320683096415,0,9.979726086684142,178028544,177012736
103320783313806,0,0.0,178028544,177012736
103320883515050,0,0.0,178028544,177012736
103320983724126,0,0.0,178028544,177012736
103321083922925,0,9.980177968969192,178028544,177012736
103321184129502,0,9.979340669723378,178028544,177012736
103321284351893,0,0.0,178028544,177012736
103321384578451,0,0.0,178028544,177012736
103321484849583,0,9.972982193999995,178028544,177012736
103321585075104,0,0.0,178028544,177012736
103321685288774,0,0.0,178028544,177012736
103321785494147,0,9.979482683186767,178028544,177012736
103321885708613,0,0.0,178028544,177012736
103321985917356,0,9.979075077397063,178028544,177012736
103322086165081,0,9.975332996287035,178028544,177012736
103322186416658,0,0.0,178028544,177012736
103322286642290,0,0.0,178028544,177012736
103322386861811,0,9.978018524398081,178028544,177012736
103322487097629,0,0.0,178028544,177012736
103322587318465,0,0.0,178028544,177012736
103322687534375,0,9.97835037173641,178028544,177012736
103322787769100,0,0.0,178028544,177012736
103322887991548,0,9.97777331214494,178028544,177012736
103322988212884,0,0.0,178028544,177012736
103323088412831,0,0.0,178028544,177012736
103323188747630,0,19.93394429010426,178028544,177012736
103323289024448,0,0.0,178028544,177012736
103323389273377,0,0.0,178028544,177012736
103323489490361,0,0.0,178028544,177012736
103323589648586,0,9.98422831312136,178028544,177012736
103323689811367,0,9.98358409315104,178028544,177012736
103323790056037,0,0.0,178028544,177012736
103323890262632,0,0.0,178028544,177012736
103323990415969,0,0.0,178028544,177012736
103324090557065,0,0.0,178028544,177012736
103324190697512,0,9.985932416355444,178028544,177012736
103324290860182,0,0.0,178028544,177012736
103324391068815,0,0.0,178028544,177012736
103324491247170,0,9.982312540410199,178028544,177012736
103324591398062,0,0.0,178028544,177012736
103324691551139,0,0.0,178028544,177012736
103324791710124,0,9.984182160886734,178028544,177012736
103324891848887,0,0.0,178028544,177012736
103324991977983,0,0.0,178028544,177012736
103325092201319,0,0.0,178028544,177012736
103325192390600,0,9.981142726307066,178028544,177012736
103325292594659,0,0.0,178028544,177012736
103325392752699,0,0.0,178028544,177012736
103325492941314,0,9.98122023412464,178028544,177012736
103325593089929,0,0.0,178028544,177012736
103325693223599,0,0.0,178028544,177012736
103325793362491,0,9.986115206086504,178028544,177012736
103325893507569,0,0.0,178028544,177012736
103325993632035,0,0.0,178028544,177012736
103326093758557,0,9.985987861750719,178028544,177012736
103326193962338,0,9.981009831847617,178028544,177012736
103326294108083,0,0.0,178028544,177012736
103326394246401,0,0.0,178028544,177012736
103326494395330,0,0.0,178028544,177012736
103326594534408,0,0.0,178028544,177012736
103326694671541,0,0.0,178028544,177012736
103326794805212,0,9.986639773324777,178028544,177012736
103326894941271,0,0.0,178028544,177012736
103326995074960,0,0.0,178028544,177012736
103327095215686,0,9.985954555840456,178028544,177012736
103327195352301,0,0.0,178028544,177012736
103327295487749,0,9.986462451578465,178028544,177012736
103327395638160,0,0.0,178028544,177012736
103327495799089,0,0.0,178028544,177012736
103327595937186,0,0.0,178028544,177012736
103327696080967,0,9.986340483856383,178028544,177012736
103327796245249,0,0.0,178028544,177012736
103327896406308,0,0.0,178028544,177012736
103327996540812,0,9.986543631047486,178028544,177012736
103328096674020,0,9.986719161833038,178028544,177012736
103328196811301,0,0.0,178028544,177012736
103328296983824,0,0.0,178028544,177012736
