timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz
2026-08-23T16:15:04.473+02:00,1,0.34141191345871685,0.08138438331902553,1,0.143593,500.05087132171906
2026-08-23T16:15:04.730+02:00,2,0.33343878048957754,0.08138438331902553,1,0.1255,500.01131325128483
2026-08-23T16:15:04.987+02:00,3,0.3116847829793965,0.08138438331902553,1,0.124611,499.9479995045828
2026-08-23T16:15:05.243+02:00,4,0.299616791795281,0.08138438331902553,1,0.125889,499.96396322379996
2026-08-23T16:15:05.500+02:00,5,0.215100390992365,0.08138438331902553,1,0.124537,499.945921198764
2026-08-23T16:15:05.757+02:00,6,0.19776640466509732,0.08138438331902553,1,0.123981,499.9684823077023
2026-08-23T16:15:06.014+02:00,7,0.17643084007368573,0.08138438331902553,1,0.125445,499.957403239588
2026-08-23T16:15:06.271+02:00,8,0.13862211816234074,0.08138438331902553,1,0.123315,499.9457755679339
2026-08-23T16:15:06.527+02:00,9,0.12484749028361837,0.08138438331902553,1,0.126241,499.9371378281941
2026-08-23T16:15:06.784+02:00,10,0.11550416425148431,0.08138438331902553,1,0.12563,499.9855771819731
2026-08-23T16:15:07.041+02:00,11,0.1519269444238732,0.08138438331902553,1,0.125315,499.97048599503154
2026-08-23T16:15:07.298+02:00,12,0.11796636627931623,0.08138438331902553,1,0.125574,499.95036712545163
2026-08-23T16:15:07.555+02:00,13,0.12289254038592128,0.08138438331902553,1,0.122796,499.9256586941249
2026-08-23T16:15:07.812+02:00,14,0.10333691059038035,0.08138438331902553,1,0.123741,499.955688961048
2026-08-23T16:15:08.068+02:00,15,0.12043192299653545,0.08138438331902553,1,0.126722,499.96389040311874
2026-08-23T16:15:08.325+02:00,16,0.11205673211509533,0.08138438331902553,1,0.126907,499.9382674613304
2026-08-23T16:15:08.582+02:00,17,0.10820234200947322,0.08138438331902553,1,0.136852,499.9679705563961
2026-08-23T16:15:08.839+02:00,18,0.09864502213392778,0.08138438331902553,1,0.12363,499.9474504063609
2026-08-23T16:15:09.096+02:00,19,0.0987763923865641,0.08138438331902553,1,0.12824,499.9574012705453
2026-08-23T16:15:09.352+02:00,20,0.11805454930966904,0.08138438331902553,1,0.111593,499.9561632899032
