timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:22:22.732+02:00,2026-08-23T16:22:22.454+02:00,1,0.0945956882860804,0.08138438331902553,1,0,3,0,1,0.136889,256.110491,278.144944,500.09109730235605,startup_shutdown_suppressed,1
2026-08-23T16:22:22.989+02:00,2026-08-23T16:22:22.732+02:00,2,0.07110403584918235,0.08138438331902553,0,0,3,0,1,0.133851,256.086565,256.813287,499.9866066583782,none,1
2026-08-23T16:22:23.246+02:00,2026-08-23T16:22:22.989+02:00,3,0.07915185727862643,0.08138438331902553,0,0,3,0,1,0.131833,256.084602,256.755843,499.96138290714606,none,1
2026-08-23T16:22:23.502+02:00,2026-08-23T16:22:23.246+02:00,4,0.1013896432259711,0.08138438331902553,1,0,3,0,1,0.126055,256.074287,256.708139,499.9745386946329,startup_shutdown_suppressed,1
2026-08-23T16:22:23.759+02:00,2026-08-23T16:22:23.503+02:00,5,0.09013703079164796,0.08138438331902553,1,0,3,0,1,0.124963,256.075472,256.730176,499.9368170364825,startup_shutdown_suppressed,1
2026-08-23T16:22:24.016+02:00,2026-08-23T16:22:23.760+02:00,6,0.07296563867441526,0.08138438331902553,0,0,3,0,1,0.135574,256.083898,256.829232,499.96039880165114,none,1
2026-08-23T16:22:24.273+02:00,2026-08-23T16:22:24.017+02:00,7,0.0962727961264515,0.08138438331902553,1,0,3,0,1,0.126296,256.073898,256.723083,500.0197783374144,startup_shutdown_suppressed,1
2026-08-23T16:22:24.530+02:00,2026-08-23T16:22:24.273+02:00,8,0.06510491254199581,0.08138438331902553,0,0,3,0,1,0.123593,256.076342,256.722028,499.93659859106555,none,1
2026-08-23T16:22:24.787+02:00,2026-08-23T16:22:24.530+02:00,9,0.08722035616873214,0.08138438331902553,1,0,3,0,1,0.126334,256.077991,256.715509,499.94760391402883,startup_shutdown_suppressed,1
2026-08-23T16:22:25.044+02:00,2026-08-23T16:22:24.787+02:00,10,0.07030083041463998,0.08138438331902553,0,0,3,0,1,0.121352,256.073268,256.706657,499.96674040703624,none,1
2026-08-23T16:22:25.301+02:00,2026-08-23T16:22:25.044+02:00,11,0.07068003773174884,0.08138438331902553,0,0,3,0,1,0.124111,256.074398,256.69925,499.9544569031045,none,1
2026-08-23T16:22:25.558+02:00,2026-08-23T16:22:25.301+02:00,12,0.07874057561773622,0.08138438331902553,0,0,3,0,1,0.1215,256.078398,256.733769,499.94188274552664,none,1
2026-08-23T16:22:25.814+02:00,2026-08-23T16:22:25.558+02:00,13,0.07235092544485451,0.08138438331902553,0,0,3,0,0,0.12176,256.073769,256.693547,499.96520911232693,none,1
2026-08-23T16:22:26.071+02:00,2026-08-23T16:22:25.815+02:00,14,0.07038373782572194,0.08138438331902553,0,0,3,0,0,0.122,256.075491,256.689621,499.97800293189215,none,1
2026-08-23T16:22:26.328+02:00,2026-08-23T16:22:26.071+02:00,15,0.08613954141615772,0.08138438331902553,1,1,3,0,0,0.122518,256.075473,256.699806,499.91287541368416,none,1
2026-08-23T16:22:26.585+02:00,2026-08-23T16:22:26.328+02:00,16,0.07874158100642321,0.08138438331902553,0,0,3,0,0,0.143982,256.074546,256.711102,499.93845836517374,none,1
2026-08-23T16:22:26.842+02:00,2026-08-23T16:22:26.585+02:00,17,0.09702404514917855,0.08138438331902553,1,1,3,0,0,0.125482,256.074898,256.719991,499.9902875928817,none,1
2026-08-23T16:22:27.099+02:00,2026-08-23T16:22:26.842+02:00,18,0.07125712529622452,0.08138438331902553,0,0,3,0,0,0.129945,256.075139,256.751583,499.9129462579716,none,1
2026-08-23T16:22:27.356+02:00,2026-08-23T16:22:27.099+02:00,19,0.06745917801981423,0.08138438331902553,0,0,3,0,0,0.118482,256.075306,256.698028,499.977930107121,none,1
2026-08-23T16:22:27.612+02:00,2026-08-23T16:22:27.356+02:00,20,0.08039373502065879,0.08138438331902553,0,0,3,0,0,0.124444,256.074472,256.704102,499.9721334379609,none,1
2026-08-23T16:22:27.869+02:00,2026-08-23T16:22:27.613+02:00,21,0.08814195362254836,0.08138438331902553,1,1,3,0,0,0.124556,256.072676,256.707751,499.9419201335398,none,1
2026-08-23T16:22:28.126+02:00,2026-08-23T16:22:27.869+02:00,22,0.07576808420393455,0.08138438331902553,0,0,3,0,0,0.158445,256.075528,256.828103,499.95945013592734,none,1
2026-08-23T16:22:28.383+02:00,2026-08-23T16:22:28.126+02:00,23,0.07625276600661217,0.08138438331902553,0,0,3,0,0,0.122555,256.081157,256.711842,499.9458562591454,none,1
2026-08-23T16:22:28.640+02:00,2026-08-23T16:22:28.383+02:00,24,0.08053981001119463,0.08138438331902553,0,0,3,0,0,0.123408,256.073546,256.698621,499.94614556635,none,1
2026-08-23T16:22:28.897+02:00,2026-08-23T16:22:28.640+02:00,25,0.07722115894890436,0.08138438331902553,0,0,3,0,0,0.175648,256.083232,256.99175,499.941918164619,none,1
2026-08-23T16:22:29.154+02:00,2026-08-23T16:22:28.897+02:00,26,0.07820874694571185,0.08138438331902553,0,0,3,0,0,0.153352,256.083139,256.868287,499.96458912451646,none,1
2026-08-23T16:22:29.411+02:00,2026-08-23T16:22:29.154+02:00,27,0.09310689251560837,0.08138438331902553,1,1,3,0,0,0.158833,256.083528,256.920121,499.959158851428,none,1
2026-08-23T16:22:29.668+02:00,2026-08-23T16:22:29.411+02:00,28,0.0892753717941009,0.08138438331902553,1,2,3,0,0,0.159963,256.084158,256.911825,499.90966592937116,none,1
2026-08-23T16:22:29.925+02:00,2026-08-23T16:22:29.669+02:00,29,0.0693894669148128,0.08138438331902553,0,0,3,0,0,0.159445,256.082953,256.938768,499.93313689639524,none,1
2026-08-23T16:22:30.183+02:00,2026-08-23T16:22:29.926+02:00,30,0.09445785879747011,0.08138438331902553,1,1,3,0,0,0.152185,256.082898,256.883324,500.00526974501287,none,1
2026-08-23T16:22:30.440+02:00,2026-08-23T16:22:30.183+02:00,31,0.08721469174896664,0.08138438331902553,1,2,3,0,0,0.159815,256.080472,256.91075,500.01995946299763,none,1
2026-08-23T16:22:30.697+02:00,2026-08-23T16:22:30.440+02:00,32,0.08681312856732444,0.08138438331902553,1,3,3,1,0,0.160815,256.088269,256.939621,499.98332536302007,dry_run_fan_stop_would_execute,1
