timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:20:50.683+02:00,2026-08-23T16:20:50.427+02:00,89,0.008760397608053845,0.08138438331902553,0,0,3,0,0,0.130815,256.072991,256.726102,499.95310872980014,none,1
2026-08-23T16:20:50.940+02:00,2026-08-23T16:20:50.684+02:00,90,0.009620709401066366,0.08138438331902553,0,0,3,0,0,0.129501,256.07351,256.715251,499.9517585876085,none,1
2026-08-23T16:20:51.197+02:00,2026-08-23T16:20:50.940+02:00,91,0.009466622010793513,0.08138438331902553,0,0,3,0,0,0.121185,256.074195,256.705436,499.9342999677628,none,1
2026-08-23T16:20:51.454+02:00,2026-08-23T16:20:51.197+02:00,92,0.009376095348332938,0.08138438331902553,0,0,3,0,0,0.122871,256.076176,256.712232,499.9384544273867,none,1
2026-08-23T16:20:51.711+02:00,2026-08-23T16:20:51.454+02:00,93,0.011668129551820403,0.08138438331902553,0,0,3,0,0,0.145944,256.084769,256.812733,499.9482238668744,none,1
2026-08-23T16:20:51.968+02:00,2026-08-23T16:20:51.711+02:00,94,0.010281423214072773,0.08138438331902553,0,0,3,0,0,0.128555,256.077232,256.718825,499.9997263767065,none,1
2026-08-23T16:20:52.225+02:00,2026-08-23T16:20:51.968+02:00,95,0.009818944751299408,0.08138438331902553,0,0,3,0,0,0.182278,256.080121,256.930639,499.94326627757096,none,1
2026-08-23T16:20:52.482+02:00,2026-08-23T16:20:52.225+02:00,96,0.009808770862944368,0.08138438331902553,0,0,3,0,0,0.16726,256.086862,256.921047,499.97140517966034,none,1
2026-08-23T16:20:52.739+02:00,2026-08-23T16:20:52.482+02:00,97,0.00790665832134759,0.08138438331902553,0,0,3,0,0,0.161019,256.094028,256.925973,499.9458542830338,none,1
2026-08-23T16:20:52.996+02:00,2026-08-23T16:20:52.739+02:00,98,0.010838308605013064,0.08138438331902553,0,0,3,0,0,0.167352,256.08151,256.915677,499.9689979840033,none,1
2026-08-23T16:20:53.253+02:00,2026-08-23T16:20:52.996+02:00,99,0.009434240822875731,0.08138438331902553,0,0,3,0,0,0.1575,256.08151,256.918992,499.9730093284805,none,1
2026-08-23T16:20:53.510+02:00,2026-08-23T16:20:53.254+02:00,100,0.010590202550745312,0.08138438331902553,0,0,3,0,0,0.154037,256.081695,256.896344,499.94013118566846,none,1
2026-08-23T16:20:53.768+02:00,2026-08-23T16:20:53.511+02:00,101,0.009887737001567235,0.08138438331902553,0,0,3,0,0,0.169519,256.08088,256.939492,499.9662640889984,none,1
2026-08-23T16:20:54.025+02:00,2026-08-23T16:20:53.768+02:00,102,0.01045717321670884,0.08138438331902553,0,0,3,0,0,0.170055,256.081991,256.930103,499.95587790916585,none,1
2026-08-23T16:20:54.282+02:00,2026-08-23T16:20:54.025+02:00,103,0.008517470778160676,0.08138438331902553,0,0,3,0,0,0.169408,256.083399,256.928084,499.9648804225037,none,1
2026-08-23T16:20:54.539+02:00,2026-08-23T16:20:54.282+02:00,104,0.010880638560841857,0.08138438331902553,0,0,3,0,0,0.166889,256.082676,256.917991,499.96648452945493,none,1
2026-08-23T16:20:54.796+02:00,2026-08-23T16:20:54.539+02:00,105,0.009027468206104968,0.08138438331902553,0,0,3,0,0,0.158111,256.083361,256.901825,499.9539825846471,none,1
2026-08-23T16:20:55.053+02:00,2026-08-23T16:20:54.796+02:00,106,0.010306144256823599,0.08138438331902553,0,0,3,0,0,0.157,256.08825,256.870417,499.9599225028567,none,1
2026-08-23T16:20:55.310+02:00,2026-08-23T16:20:55.053+02:00,107,0.008898675340085779,0.08138438331902553,0,0,3,0,0,0.165482,256.081083,256.920843,499.95278004872694,none,1
2026-08-23T16:20:55.567+02:00,2026-08-23T16:20:55.310+02:00,108,0.011659507937561521,0.08138438331902553,0,0,3,0,0,0.158018,256.082714,256.895899,499.9657897409769,none,1
2026-08-23T16:20:55.824+02:00,2026-08-23T16:20:55.568+02:00,109,0.008428383222486069,0.08138438331902553,0,0,3,0,0,0.156148,256.080603,256.886103,499.9708560300238,none,1
2026-08-23T16:20:56.081+02:00,2026-08-23T16:20:55.825+02:00,110,0.009658724322544554,0.08138438331902553,0,0,3,0,0,0.161777,256.083158,256.904122,499.9707851764828,none,1
2026-08-23T16:20:56.339+02:00,2026-08-23T16:20:56.082+02:00,111,0.009491275823944267,0.08138438331902553,0,0,3,0,0,0.158352,256.081343,256.891344,499.96557127024016,none,1
2026-08-23T16:20:56.596+02:00,2026-08-23T16:20:56.339+02:00,112,0.009777098957492921,0.08138438331902553,0,0,3,0,0,0.164648,256.081139,256.927769,500.0583512935039,none,1
2026-08-23T16:20:56.853+02:00,2026-08-23T16:20:56.596+02:00,113,0.010870240379920423,0.08138438331902553,0,0,3,0,0,0.141297,256.081973,256.842436,499.9600327202646,none,1
2026-08-23T16:20:57.110+02:00,2026-08-23T16:20:56.853+02:00,114,0.011731876777485883,0.08138438331902553,0,0,3,0,0,0.160019,256.083473,256.897196,499.9672836331097,none,1
2026-08-23T16:20:57.368+02:00,2026-08-23T16:20:57.110+02:00,115,0.009219494176858625,0.08138438331902553,0,0,3,0,0,0.2575,256.128547,257.826047,499.7822661195606,none,1
2026-08-23T16:20:57.625+02:00,2026-08-23T16:20:57.368+02:00,116,0.010376611456353622,0.08138438331902553,0,0,3,0,0,0.167611,256.089843,256.956288,500.08518970623174,none,1
2026-08-23T16:20:57.882+02:00,2026-08-23T16:20:57.625+02:00,117,0.009835071195252473,0.08138438331902553,0,0,3,0,0,0.155944,256.084695,256.891917,499.9771998555741,none,1
2026-08-23T16:20:58.139+02:00,2026-08-23T16:20:57.882+02:00,118,0.008976027124334984,0.08138438331902553,0,0,3,0,0,0.167574,256.078861,256.909658,499.9555846526405,none,1
2026-08-23T16:20:58.396+02:00,2026-08-23T16:20:58.140+02:00,119,0.01395673385009196,0.08138438331902553,0,0,3,0,0,0.166222,256.082306,256.909825,499.93422912458254,none,1
2026-08-23T16:20:58.654+02:00,2026-08-23T16:20:58.397+02:00,120,0.009815448013286007,0.08138438331902553,0,0,3,0,0,0.165018,256.084399,256.916566,499.9391117451342,none,1
2026-08-23T16:20:58.911+02:00,2026-08-23T16:20:58.654+02:00,121,0.008570645000516004,0.08138438331902553,0,0,3,0,0,0.168907,256.084843,256.947473,499.9418827383669,none,1
2026-08-23T16:20:59.168+02:00,2026-08-23T16:20:58.911+02:00,122,0.010077430349050938,0.08138438331902553,0,0,3,0,0,0.17887,256.09388,257.071121,499.95901319856534,none,1
2026-08-23T16:20:59.425+02:00,2026-08-23T16:20:59.168+02:00,123,0.010662971198050375,0.08138438331902553,0,0,3,0,0,0.168018,256.085398,256.969695,500.01379762143983,none,1
2026-08-23T16:20:59.682+02:00,2026-08-23T16:20:59.425+02:00,124,0.010609292579520396,0.08138438331902553,0,0,3,0,0,0.165592,256.082158,256.934991,499.97151344013776,none,1
2026-08-23T16:20:59.939+02:00,2026-08-23T16:20:59.682+02:00,125,0.009098376967409635,0.08138438331902553,0,0,3,0,0,0.1645,256.080288,256.920621,499.96210917433046,none,1
2026-08-23T16:21:00.197+02:00,2026-08-23T16:20:59.940+02:00,126,0.009752470621292043,0.08138438331902553,0,0,3,0,0,0.168759,256.081806,256.918732,499.94530716563133,none,1
2026-08-23T16:21:00.454+02:00,2026-08-23T16:21:00.197+02:00,127,0.010390933082017698,0.08138438331902553,0,0,3,0,0,0.165537,256.072158,256.932048,499.96276458519685,none,1
2026-08-23T16:21:00.711+02:00,2026-08-23T16:21:00.454+02:00,128,0.008719166510687826,0.08138438331902553,0,0,3,0,0,0.184852,256.084769,257.065214,499.9504832456112,none,1
2026-08-23T16:21:00.968+02:00,2026-08-23T16:21:00.711+02:00,129,0.009893086935104942,0.08138438331902553,0,0,3,0,0,0.166426,256.084825,256.910492,500.0489083264138,none,1
2026-08-23T16:21:01.225+02:00,2026-08-23T16:21:00.968+02:00,130,0.01095197300556657,0.08138438331902553,0,0,3,0,0,0.157315,256.082065,256.929362,499.9464014087935,none,1
2026-08-23T16:21:01.482+02:00,2026-08-23T16:21:01.225+02:00,131,0.010744475646438064,0.08138438331902553,0,0,3,0,0,0.163482,256.083195,256.916306,499.96411281057766,none,1
2026-08-23T16:21:01.739+02:00,2026-08-23T16:21:01.482+02:00,132,0.01101410128203728,0.08138438331902553,0,0,3,0,0,0.171408,256.080676,256.940862,499.95110123660464,none,1
2026-08-23T16:21:01.996+02:00,2026-08-23T16:21:01.740+02:00,133,0.010821438369781333,0.08138438331902553,0,0,3,0,0,0.154926,256.081695,256.895676,499.9624378605099,none,1
2026-08-23T16:21:02.254+02:00,2026-08-23T16:21:01.997+02:00,134,0.008910593706570992,0.08138438331902553,0,0,3,0,0,0.158649,256.087677,256.882344,499.9636404428905,none,1
2026-08-23T16:21:02.511+02:00,2026-08-23T16:21:02.254+02:00,135,0.007842195442944436,0.08138438331902553,0,0,3,0,0,0.157814,256.081324,256.912695,499.96309327223804,none,1
2026-08-23T16:21:02.768+02:00,2026-08-23T16:21:02.511+02:00,136,0.009735619044196548,0.08138438331902553,0,0,3,0,0,0.161,256.078843,256.895676,499.94417749352203,none,1
2026-08-23T16:21:03.025+02:00,2026-08-23T16:21:02.768+02:00,137,0.008095905197523567,0.08138438331902553,0,0,3,0,0,0.175352,256.079214,256.907695,499.94268373946727,none,1
2026-08-23T16:21:03.282+02:00,2026-08-23T16:21:03.025+02:00,138,0.010570906031868313,0.08138438331902553,0,0,3,0,0,0.155408,256.081176,256.889269,499.9615994051466,none,1
2026-08-23T16:21:03.539+02:00,2026-08-23T16:21:03.282+02:00,139,0.009656874855489753,0.08138438331902553,0,0,3,0,0,0.156444,256.081288,256.884918,499.9544195132162,none,1
2026-08-23T16:21:03.796+02:00,2026-08-23T16:21:03.539+02:00,140,0.009538295724141888,0.08138438331902553,0,0,3,0,0,0.156482,256.080825,256.888343,499.9313499730597,none,1
2026-08-23T16:21:04.053+02:00,2026-08-23T16:21:03.796+02:00,141,0.014358673051821466,0.08138438331902553,0,0,3,0,0,0.151908,256.081213,256.856806,499.96644909972116,none,1
