timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:18:31.525+02:00,2026-08-23T16:18:31.248+02:00,1,0.06079308516059179,0.08138438331902553,0,0,3,0,1,0.12887,256.094214,277.42276,500.0739912647404,none,1
2026-08-23T16:18:31.782+02:00,2026-08-23T16:18:31.525+02:00,2,0.07892181374488771,0.08138438331902553,0,0,3,0,1,0.125574,256.082659,256.771844,500.0089844134673,none,1
2026-08-23T16:18:32.039+02:00,2026-08-23T16:18:31.782+02:00,3,0.11399938146360267,0.08138438331902553,1,0,3,0,1,0.125889,256.071085,256.689566,499.947346101391,startup_shutdown_suppressed,1
2026-08-23T16:18:32.296+02:00,2026-08-23T16:18:32.039+02:00,4,0.11176191478002406,0.08138438331902553,1,0,3,0,1,0.123093,256.074103,256.711511,499.9477101952325,startup_shutdown_suppressed,1
2026-08-23T16:18:32.553+02:00,2026-08-23T16:18:32.296+02:00,5,0.08427885165024425,0.08138438331902553,1,0,3,0,1,0.122556,256.074659,256.699011,499.96670103903426,startup_shutdown_suppressed,1
2026-08-23T16:18:32.809+02:00,2026-08-23T16:18:32.553+02:00,6,0.08430910037856772,0.08138438331902553,1,0,3,0,1,0.129944,256.076733,256.735123,499.95237658891483,startup_shutdown_suppressed,1
2026-08-23T16:18:33.066+02:00,2026-08-23T16:18:32.810+02:00,7,0.09189837707098188,0.08138438331902553,1,0,3,0,1,0.133426,256.073715,256.732697,499.96017640465675,startup_shutdown_suppressed,1
2026-08-23T16:18:33.323+02:00,2026-08-23T16:18:33.066+02:00,8,0.10496969551419337,0.08138438331902553,1,0,3,0,1,0.130741,256.07664,256.732011,499.9403870291161,startup_shutdown_suppressed,1
2026-08-23T16:18:33.580+02:00,2026-08-23T16:18:33.323+02:00,9,0.1040333715570571,0.08138438331902553,1,0,3,0,1,0.125333,256.07464,256.70527,499.94453962096674,startup_shutdown_suppressed,1
2026-08-23T16:18:33.837+02:00,2026-08-23T16:18:33.580+02:00,10,0.11034632603894205,0.08138438331902553,1,0,3,0,1,0.140908,256.0749,256.717733,499.9326960673284,startup_shutdown_suppressed,1
2026-08-23T16:18:34.094+02:00,2026-08-23T16:18:33.837+02:00,11,0.09829080788572735,0.08138438331902553,1,0,3,0,1,0.133352,256.072455,256.72827,499.95707848378834,startup_shutdown_suppressed,1
2026-08-23T16:18:34.351+02:00,2026-08-23T16:18:34.094+02:00,12,0.11368552755202156,0.08138438331902553,1,0,3,0,1,0.123963,256.078511,256.722548,499.93615776305336,startup_shutdown_suppressed,1
2026-08-23T16:18:34.608+02:00,2026-08-23T16:18:34.351+02:00,13,0.10431840688472012,0.08138438331902553,1,1,3,0,0,0.135593,256.073344,256.738844,499.9616702632444,none,1
2026-08-23T16:18:34.864+02:00,2026-08-23T16:18:34.608+02:00,14,0.08628005861503356,0.08138438331902553,1,2,3,0,0,0.12413,256.076826,256.704992,499.95037107058624,none,1
2026-08-23T16:18:35.121+02:00,2026-08-23T16:18:34.865+02:00,15,0.12131148112763708,0.08138438331902553,1,3,3,1,0,0.122278,256.073344,256.707733,499.95653134181913,dry_run_fan_stop_would_execute,1
