timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:21:20.167+02:00,2026-08-23T16:21:19.889+02:00,1,0.07911285188418986,0.08138438331902553,0,0,3,0,1,0.134574,256.115084,277.745426,500.10400587632506,none,1
2026-08-23T16:21:20.424+02:00,2026-08-23T16:21:20.167+02:00,2,0.08580943640617782,0.08138438331902553,1,0,3,0,1,0.133445,256.081028,256.769102,500.0053425777486,startup_shutdown_suppressed,1
2026-08-23T16:21:20.681+02:00,2026-08-23T16:21:20.424+02:00,3,0.09294027005312971,0.08138438331902553,1,0,3,0,1,0.153611,256.077214,256.776881,499.94851514579193,startup_shutdown_suppressed,1
2026-08-23T16:21:20.938+02:00,2026-08-23T16:21:20.681+02:00,4,0.0749517583612563,0.08138438331902553,0,0,3,0,1,0.133482,256.075066,256.725918,499.95015654413567,none,1
2026-08-23T16:21:21.195+02:00,2026-08-23T16:21:20.938+02:00,5,0.08285329541114213,0.08138438331902553,1,0,3,0,1,0.130926,256.076232,256.734121,499.9382753368986,startup_shutdown_suppressed,1
2026-08-23T16:21:21.451+02:00,2026-08-23T16:21:21.195+02:00,6,0.11118925106326127,0.08138438331902553,1,0,3,0,1,0.130685,256.075232,256.742176,500.0430017341643,startup_shutdown_suppressed,1
2026-08-23T16:21:21.708+02:00,2026-08-23T16:21:21.452+02:00,7,0.09013341572482876,0.08138438331902553,1,0,3,0,1,0.133519,256.075454,256.73264,499.96174505235587,startup_shutdown_suppressed,1
2026-08-23T16:21:21.965+02:00,2026-08-23T16:21:21.709+02:00,8,0.08344129571083499,0.08138438331902553,1,0,3,0,1,0.133241,256.074603,256.83851,499.9485879619944,startup_shutdown_suppressed,1
2026-08-23T16:21:22.222+02:00,2026-08-23T16:21:21.966+02:00,9,0.07210895900992043,0.08138438331902553,0,0,3,0,1,0.133519,256.075232,256.721176,499.98051650941466,none,1
2026-08-23T16:21:22.479+02:00,2026-08-23T16:21:22.222+02:00,10,0.08421217259956308,0.08138438331902553,1,0,3,0,1,0.129167,256.076917,256.721936,499.9420283812485,startup_shutdown_suppressed,1
2026-08-23T16:21:22.736+02:00,2026-08-23T16:21:22.479+02:00,11,0.06817522390102937,0.08138438331902553,0,0,3,0,1,0.129945,256.073843,256.735714,499.9557696626197,none,1
2026-08-23T16:21:22.993+02:00,2026-08-23T16:21:22.736+02:00,12,0.09038457321935277,0.08138438331902553,1,0,3,0,1,0.151426,256.07638,256.759121,499.95624201543427,startup_shutdown_suppressed,1
2026-08-23T16:21:23.250+02:00,2026-08-23T16:21:22.993+02:00,13,0.08556822420201748,0.08138438331902553,1,1,3,0,0,0.124352,256.07925,256.710121,499.95070171032205,none,1
2026-08-23T16:21:23.507+02:00,2026-08-23T16:21:23.250+02:00,14,0.09408011282430735,0.08138438331902553,1,2,3,0,0,0.132667,256.074306,256.733288,499.9740663072447,none,1
2026-08-23T16:21:23.764+02:00,2026-08-23T16:21:23.507+02:00,15,0.09787589667826187,0.08138438331902553,1,3,3,1,0,0.117056,256.074454,256.680991,499.9501191548906,dry_run_fan_stop_would_execute,1
