timestamp,window_index,reconstruction_error,threshold,predicted_label,inference_time_ms,measured_sampling_rate_hz
2026-08-23T16:24:50.765+02:00,1,0.08607542109911276,0.08138438331902553,1,0.135074,500.00326576455205
2026-08-23T16:24:51.022+02:00,2,0.09833247353869616,0.08138438331902553,1,0.126482,500.0084804570248
2026-08-23T16:24:51.279+02:00,3,0.07514488188585677,0.08138438331902553,0,0.123982,499.9749067736042
2026-08-23T16:24:51.536+02:00,4,0.09232449475722133,0.08138438331902553,1,0.126148,499.95150667767456
2026-08-23T16:24:51.793+02:00,5,0.06625591533082505,0.08138438331902553,0,0.18476,499.89112213444173
2026-08-23T16:24:52.050+02:00,6,0.07248665278147404,0.08138438331902553,0,0.219648,499.96787017395366
2026-08-23T16:24:52.307+02:00,7,0.12310984478420713,0.08138438331902553,1,0.127092,500.0450079885643
2026-08-23T16:24:52.564+02:00,8,0.08070782516394052,0.08138438331902553,0,0.124556,499.9279631372387
2026-08-23T16:24:52.821+02:00,9,0.08032585711897629,0.08138438331902553,0,0.126556,499.9357995854962
2026-08-23T16:24:53.078+02:00,10,0.09068185216909815,0.08138438331902553,1,0.150722,499.9543486571736
2026-08-23T16:24:53.334+02:00,11,0.07954431765963162,0.08138438331902553,0,0.124315,499.9515047015183
2026-08-23T16:24:53.591+02:00,12,0.07749982854298605,0.08138438331902553,0,0.161001,499.94297894262775
2026-08-23T16:24:53.848+02:00,13,0.08978221072244441,0.08138438331902553,1,0.125574,500.02845634120234
2026-08-23T16:24:54.105+02:00,14,0.07931819953746043,0.08138438331902553,0,0.124074,499.8578927577134
2026-08-23T16:24:54.363+02:00,15,0.0949881393174472,0.08138438331902553,1,0.301444,499.9232263592156
2026-08-23T16:24:54.620+02:00,16,0.10047498663459738,0.08138438331902553,1,0.111018,500.14073448408567
2026-08-23T16:24:54.877+02:00,17,0.0734363043587803,0.08138438331902553,0,0.259481,499.93521508876546
2026-08-23T16:24:55.134+02:00,18,0.07745460078260653,0.08138438331902553,0,0.126982,499.87614486081776
2026-08-23T16:24:55.391+02:00,19,0.07173346674395538,0.08138438331902553,0,0.137611,499.9533645865304
2026-08-23T16:24:55.648+02:00,20,0.08942685214897979,0.08138438331902553,1,0.125296,499.9385311784468
2026-08-23T16:24:55.905+02:00,21,0.06535970106408813,0.08138438331902553,0,0.153945,499.7323736381532
2026-08-23T16:24:56.162+02:00,22,0.07138405706318185,0.08138438331902553,0,0.123037,500.00056889872116
2026-08-23T16:24:56.419+02:00,23,0.06913478828461117,0.08138438331902553,0,0.233297,499.9493181299643
2026-08-23T16:24:56.676+02:00,24,0.08060276631846748,0.08138438331902553,0,0.212852,499.813083675918
2026-08-23T16:24:56.934+02:00,25,0.07610804825186675,0.08138438331902553,0,0.1435,500.20267661301966
2026-08-23T16:24:57.190+02:00,26,0.06779662720227497,0.08138438331902553,0,0.131852,499.9986712659745
2026-08-23T16:24:57.447+02:00,27,0.09122513661262784,0.08138438331902553,1,0.128148,500.0103387965167
2026-08-23T16:24:57.704+02:00,28,0.06815350129237212,0.08138438331902553,0,0.123241,499.93299126585356
2026-08-23T16:24:57.961+02:00,29,0.07824069732573842,0.08138438331902553,0,0.161408,499.8871121038336
2026-08-23T16:24:58.218+02:00,30,0.0732162440346142,0.08138438331902553,0,0.129944,500.0074213704729
2026-08-23T16:24:58.475+02:00,31,0.07149478347462246,0.08138438331902553,0,0.123352,499.9695116993904
2026-08-23T16:24:58.732+02:00,32,0.08462710947910501,0.08138438331902553,1,0.123223,499.94742482414534
2026-08-23T16:24:58.989+02:00,33,0.06977802968902928,0.08138438331902553,0,0.25174,499.6864251256312
2026-08-23T16:24:59.246+02:00,34,0.06370501588341781,0.08138438331902553,0,0.233556,500.06703260615353
2026-08-23T16:24:59.503+02:00,35,0.0871680427092129,0.08138438331902553,1,0.1345,499.8723573963269
2026-08-23T16:24:59.760+02:00,36,0.06098151395129451,0.08138438331902553,0,0.149686,500.02448348405915
2026-08-23T16:25:00.017+02:00,37,0.0988317372579924,0.08138438331902553,1,0.123092,500.1183784086248
2026-08-23T16:25:00.274+02:00,38,0.07427820140462334,0.08138438331902553,0,0.127815,499.8544675667735
2026-08-23T16:25:00.531+02:00,39,0.07948284947844601,0.08138438331902553,0,0.13876,499.9094494691869
2026-08-23T16:25:00.789+02:00,40,0.08977035179671473,0.08138438331902553,1,0.231963,499.93951519069685
2026-08-23T16:25:01.046+02:00,41,0.07435170696180109,0.08138438331902553,0,0.126259,500.0205087133444
2026-08-23T16:25:01.303+02:00,42,0.07537582682619674,0.08138438331902553,0,0.162593,499.91983568880903
2026-08-23T16:25:01.560+02:00,43,0.06078111580251792,0.08138438331902553,0,0.149204,499.9656854283546
2026-08-23T16:25:01.817+02:00,44,0.0735315731684541,0.08138438331902553,0,0.169093,499.90777489251695
2026-08-23T16:25:02.074+02:00,45,0.08142243311759174,0.08138438331902553,1,0.149741,499.9271247975021
2026-08-23T16:25:02.331+02:00,46,0.08080461064501095,0.08138438331902553,0,0.152981,499.95649787537155
2026-08-23T16:25:02.588+02:00,47,0.07837386728922535,0.08138438331902553,0,0.147204,499.9751606834631
2026-08-23T16:25:02.845+02:00,48,0.06964969437447739,0.08138438331902553,0,0.16876,499.86466852748345
2026-08-23T16:25:03.102+02:00,49,0.06262018667926188,0.08138438331902553,0,0.175407,499.93838555192195
2026-08-23T16:25:03.359+02:00,50,0.09297415571758301,0.08138438331902553,1,0.147612,499.92967524250463
