timestamp,window_start_timestamp,window_index,reconstruction_error,threshold,predicted_label,anomaly_counter,consecutive_anomalies_required,confirmed_anomaly,startup_grace_active,inference_time_ms,window_formation_time_ms,total_window_pipeline_time_ms,measured_sampling_rate_hz,fan_action,dry_run
2026-08-23T16:18:19.861+02:00,2026-08-23T16:18:19.584+02:00,1,35.23562249852603,0.08138438331902553,1,0,3,0,1,0.123926,256.091066,277.425352,500.0460613251264,startup_shutdown_suppressed,1
2026-08-23T16:18:20.118+02:00,2026-08-23T16:18:19.861+02:00,2,32.570790291112075,0.08138438331902553,1,0,3,0,1,0.109741,256.0804,256.73203,500.0119746995808,startup_shutdown_suppressed,1
2026-08-23T16:18:20.375+02:00,2026-08-23T16:18:20.118+02:00,3,47.741874522191814,0.08138438331902553,1,0,3,0,1,0.123777,256.073066,256.700974,499.9452697699518,startup_shutdown_suppressed,1
2026-08-23T16:18:20.632+02:00,2026-08-23T16:18:20.375+02:00,4,40.96098315370273,0.08138438331902553,1,0,3,0,1,0.124723,256.071751,256.6954,499.94548626115744,startup_shutdown_suppressed,1
2026-08-23T16:18:20.888+02:00,2026-08-23T16:18:20.632+02:00,5,37.63074166100705,0.08138438331902553,1,0,3,0,1,0.120297,256.071733,256.647548,499.9507725653309,startup_shutdown_suppressed,1
2026-08-23T16:18:21.145+02:00,2026-08-23T16:18:20.889+02:00,6,41.402842172296914,0.08138438331902553,1,0,3,0,1,0.123574,256.072344,256.701863,499.9579169239882,startup_shutdown_suppressed,1
2026-08-23T16:18:21.402+02:00,2026-08-23T16:18:21.145+02:00,7,45.50301925280974,0.08138438331902553,1,0,3,0,1,0.121315,256.072307,256.688252,499.95263243773576,startup_shutdown_suppressed,1
2026-08-23T16:18:21.659+02:00,2026-08-23T16:18:21.402+02:00,8,46.31686932383881,0.08138438331902553,1,0,3,0,1,0.124074,256.072603,256.685789,499.9470902436609,startup_shutdown_suppressed,1
2026-08-23T16:18:21.916+02:00,2026-08-23T16:18:21.659+02:00,9,44.89344626412397,0.08138438331902553,1,0,3,0,1,0.123389,256.073436,256.690918,499.9585349333593,startup_shutdown_suppressed,1
2026-08-23T16:18:22.173+02:00,2026-08-23T16:18:21.916+02:00,10,49.227927702323846,0.08138438331902553,1,0,3,0,1,0.131241,256.071881,256.725363,499.9383796452432,startup_shutdown_suppressed,1
2026-08-23T16:18:22.429+02:00,2026-08-23T16:18:22.173+02:00,11,38.9712351730559,0.08138438331902553,1,0,3,0,1,0.129703,256.081122,256.731048,499.9481845017884,startup_shutdown_suppressed,1
2026-08-23T16:18:22.686+02:00,2026-08-23T16:18:22.430+02:00,12,18.6170975950857,0.08138438331902553,1,0,3,0,1,0.121482,256.07653,256.700141,499.95230376444874,startup_shutdown_suppressed,1
2026-08-23T16:18:22.943+02:00,2026-08-23T16:18:22.686+02:00,13,12.98503094900146,0.08138438331902553,1,1,3,0,0,0.125908,256.073659,256.695511,499.95922970167385,none,1
2026-08-23T16:18:23.200+02:00,2026-08-23T16:18:22.943+02:00,14,10.864434492336633,0.08138438331902553,1,2,3,0,0,0.232889,256.088011,257.245308,499.91811971347056,none,1
2026-08-23T16:18:23.458+02:00,2026-08-23T16:18:23.201+02:00,15,4.6877153071126205,0.08138438331902553,1,3,3,1,0,0.124611,256.079307,256.70014,499.99990748060156,dry_run_fan_stop_would_execute,1
