csv,csv_sha256,sidecar,sidecar_sha256,session,session_sha256,protocol_sha256,frozen_bundle_sha256,recording_id,phase,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,quality_valid,quality_reasons,label,state,method,threshold,score,prediction,decision,error
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,3,37645,37773,99041214386983,99041827485123,181.858276164,182.471374304,True,[],0,normal,isolation_forest,0.5045395247064507,0.4335824947822525,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,3,37645,37773,99041214386983,99041827485123,181.858276164,182.471374304,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.45514819556133485,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,4,37773,37901,99041833078867,99042446021007,182.476968048,183.089910188,True,[],0,normal,rms,1.2747695377144315,0.836077156186657,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,4,37773,37901,99041833078867,99042446021007,182.476968048,183.089910188,True,[],0,normal,isolation_forest,0.5045395247064507,0.4412721680720023,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,4,37773,37901,99041833078867,99042446021007,182.476968048,183.089910188,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.5356126584139348,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,5,37901,38029,99042451626178,99043064661263,183.095515359,183.708550444,True,[],0,normal,rms,1.2747695377144315,0.7725612968928801,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,5,37901,38029,99042451626178,99043064661263,183.095515359,183.708550444,True,[],0,normal,isolation_forest,0.5045395247064507,0.4291902790076168,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,5,37901,38029,99042451626178,99043064661263,183.095515359,183.708550444,True,[],0,normal,tflite_autoencoder,0.544357966122261,0.48082972542982816,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,6,38029,38157,99043068386784,99043682281740,183.712275965,184.326170921,True,[],0,normal,rms,1.2747695377144315,0.7442938254226571,0,NORMAL,
/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.csv,a9a0aa5067d8f8725083b23e192426de7f355d3e50d22e6432e90d0b7c143f60,/home/malik/masterarbeit-edge-ai/data/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_50pwm_300s_20260912_101621_906596.json,1481cb3ee258781e60f0e23de7dac31265762984c10ca3603528cd532a654d37,/home/malik/masterarbeit-edge-ai/results/upright_v4_second_pwm50_20260912_091000/normal_pwm50_03_session.json,9e6df9be0cb4a7519792743512989291a2bbc60029e84b8335e14fbd6c12647a,4e7fcf7525c74449fd548faaf61fe070851e61bf42fe9fccef449a5fe0218c21,cec1859bfb354bafef77a619e6d2c1ffd85b50787c87595aba9a1e20a80cdae5,normal_pwm50_03_50pwm_300s_20260912_101621_906596,normal_pwm50_03,6,38029,38157,99043068386784,99043682281740,183.712275965,184.326170921,True,[],0,normal,isolation_forest,0.5045395247064507,0.4399805512536741,0,NORMAL,
