phase,start_s,end_s,xyz_points,actual_first_s,actual_last_s,observed_xyz_s,axis_mean_x_g,axis_mean_y_g,axis_mean_z_g,vector_ac_rms_mg,gap_count,overrun_count,saturated_count
standstill,0,5,1028,0.042445152,4.998699341,207.2129396186625,-0.6304000972762637,-0.7104487354085567,0.08897918287937705,13.132353521273544,0,0,0
standstill,5,10,1036,5.004301485,9.99950842,207.1986232938716,-0.6302716216216202,-0.7101651544401512,0.08890193050193035,13.293874467189118,0,0,0
standstill,10,15,1036,10.003144639,14.999365609,207.15657017868045,-0.6305916023166008,-0.7106583011582984,0.08893204633204614,13.497597799001076,0,0,0
standstill,15,20,1035,15.004904438,19.995088338,207.20679251920956,-0.6302136231884049,-0.7106327536231846,0.08876927536231854,13.860928318025033,0,0,0
standstill,20,25,1036,20.000689852,24.995231877,207.22620709153009,-0.6300946911196894,-0.7106018339768315,0.08900357142857122,14.016731731702961,0,0,0
standstill,25,30,1036,25.000837725,29.996385804,207.18447378194077,-0.6306443050193041,-0.7105604247104217,0.08933861003860964,14.230685257799776,0,0,0
