name,axis,frequency_hz,psd_g2_per_hz
START_1,y_g,34.347924214848355,3.8589929650663573e-07
START_1,y_g,34.75201744090539,4.115470733408584e-07
START_1,y_g,35.156110666962434,5.451394978780393e-07
START_1,y_g,35.56020389301947,6.175262304141946e-07
START_1,y_g,35.96429711907651,5.92736676667214e-07
START_1,y_g,36.36839034513355,5.309117495578254e-07
START_1,y_g,36.77248357119059,5.18150364186004e-07
START_1,y_g,37.17657679724763,5.018371820855801e-07
START_1,y_g,37.58067002330467,5.884293852872692e-07
START_1,y_g,37.984763249361706,8.171123291235474e-07
START_1,y_g,38.38885647541875,9.065510803962558e-07
START_1,y_g,38.79294970147579,7.45155282863852e-07
START_1,y_g,39.19704292753283,9.809912849482192e-07
START_1,y_g,39.60113615358987,9.75705647118489e-07
START_1,y_g,40.005229379646906,5.841027664689916e-07
START_1,y_g,40.40932260570395,4.863899668841135e-07
START_1,y_g,40.813415831760985,3.497853879613551e-07
START_1,y_g,41.21750905781803,5.422758735674851e-07
START_1,y_g,41.62160228387506,5.059689695366191e-07
START_1,y_g,42.025695509932106,3.4166033565131063e-07
START_1,y_g,42.42978873598914,4.455352635583644e-07
START_1,y_g,42.833881962046185,3.8813657629268435e-07
START_1,y_g,43.23797518810322,4.92158140468563e-07
START_1,y_g,43.64206841416026,5.012363564609302e-07
START_1,y_g,44.0461616402173,3.229105526359749e-07
START_1,y_g,44.45025486627434,4.2206778973839165e-07
START_1,y_g,44.85434809233138,5.374994437006649e-07
START_1,y_g,45.25844131838842,4.7209215065138533e-07
START_1,y_g,45.66253454444546,4.91371108451043e-07
START_1,y_g,46.0666277705025,4.5360843736973024e-07
START_1,y_g,46.470720996559535,3.8121845030434943e-07
START_1,y_g,46.87481422261658,4.764340695236494e-07
START_1,y_g,47.278907448673614,3.622972117432702e-07
START_1,y_g,47.68300067473066,2.4855575467303735e-07
START_1,y_g,48.08709390078769,3.750257658455933e-07
START_1,y_g,48.491187126844736,4.044440147969305e-07
START_1,y_g,48.89528035290177,1.4433916218519006e-05
START_1,y_g,49.299373578958814,0.00011256625222217429
START_1,y_g,49.70346680501585,5.818966099248739e-05
START_1,y_g,50.10756003107289,1.0611523588642708e-06
START_1,y_g,50.51165325712993,6.091061131486429e-07
START_1,y_g,50.91574648318697,5.698947034282191e-07
START_1,y_g,51.31983970924401,6.597705104296346e-07
START_1,y_g,51.72393293530105,4.7414147089988624e-07
START_1,y_g,52.12802616135809,5.291579852867812e-07
START_1,y_g,52.53211938741513,5.372281080928859e-07
START_1,y_g,52.93621261347217,4.136183392970384e-07
START_1,y_g,53.34030583952921,5.064553841721188e-07
START_1,y_g,53.74439906558625,5.745139285110222e-07
START_1,y_g,54.14849229164329,4.831823968985716e-07
START_1,y_g,54.55258551770033,3.6762274911053777e-07
START_1,y_g,54.956678743757365,4.0713340806804443e-07
START_1,y_g,55.36077196981441,4.324177431565459e-07
START_1,y_g,55.764865195871444,4.352595828580581e-07
START_1,y_g,56.16895842192849,4.891086288520431e-07
START_1,y_g,56.57305164798552,4.4144879083053145e-07
START_1,y_g,56.977144874042565,4.891030096602894e-07
START_1,y_g,57.3812381000996,4.085205259153964e-07
START_1,y_g,57.785331326156644,5.283790002799189e-07
START_1,y_g,58.18942455221368,5.732040851741335e-07
START_1,y_g,58.59351777827072,5.320961200835541e-07
START_1,y_g,58.99761100432776,1.048100848803836e-06
START_1,y_g,59.4017042303848,2.3737294075294717e-06
START_1,y_g,59.80579745644184,1.129203029679626e-06
START_1,y_g,60.20989068249888,4.974490977884672e-07
START_1,y_g,60.613983908555916,5.3610340001959e-07
START_1,y_g,61.01807713461296,5.634945825243972e-07
START_1,y_g,61.422170360669995,5.370548601335375e-07
START_1,y_g,61.82626358672704,7.690885041721744e-07
START_1,y_g,62.23035681278407,3.8500733299868455e-07
START_1,y_g,62.634450038841116,6.139931194123226e-07
START_1,y_g,63.03854326489815,7.674773022789466e-07
START_1,y_g,63.442636490955195,6.539211343987821e-07
START_1,y_g,63.84672971701223,5.187506310986063e-07
START_1,y_g,64.25082294306927,5.385031718449261e-07
START_1,y_g,64.65491616912631,5.121886724100694e-07
START_1,y_g,65.05900939518335,4.0250832121412487e-07
START_1,y_g,65.4631026212404,4.901664119019383e-07
START_1,y_g,65.86719584729744,5.830797140655707e-07
START_1,y_g,66.27128907335447,6.155584622674949e-07
START_1,y_g,66.67538229941151,5.193046710935612e-07
START_1,y_g,67.07947552546855,5.405171317279358e-07
START_1,y_g,67.4835687515256,6.179260729501017e-07
START_1,y_g,67.88766197758262,4.811551226028381e-07
START_1,y_g,68.29175520363967,3.0600854686507326e-06
START_1,y_g,68.69584842969671,1.1985317356329219e-05
START_1,y_g,69.09994165575375,3.782246367300903e-06
START_1,y_g,69.50403488181078,4.823839957137203e-07
START_1,y_g,69.90812810786782,3.558675167867498e-07
START_1,y_g,70.31222133392487,3.12348410243208e-07
