monotonic_ns,queue_pending_windows,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes
103958026258308,0,0.0,249315328,248741888
103958126547928,0,0.0,249331712,248741888
103958226768992,0,0.0,249364480,248741888
103958326974241,0,0.0,249380864,248741888
103958427194232,0,0.0,249380864,248741888
103958527391870,0,0.0,249380864,248741888
103958627586897,0,0.0,249380864,248741888
103958727810406,0,0.0,249380864,248741888
103958828013137,0,9.979771602065044,249380864,248741888
103958928216127,0,0.0,249380864,248741888
103959028409747,0,0.0,249380864,248741888
103959128599682,0,0.0,249380864,248741888
103959228802524,0,0.0,249380864,248741888
103959328993922,0,0.0,249380864,248741888
103959429181708,0,0.0,249380864,248741888
103959529365717,0,0.0,249380864,248741888
103959629552504,0,0.0,249380864,248741888
103959729775679,0,0.0,249380864,248741888
103959829964633,0,0.0,249380864,248741888
103959930160845,0,9.980430072946676,249380864,248741888
103960030354984,0,0.0,249380864,248741888
103960130571437,0,0.0,249380864,248741888
103960230860205,0,0.0,249380864,248741888
103960331128621,0,0.0,249380864,248741888
103960431383426,0,0.0,249380864,248741888
103960531631194,0,0.0,249380864,248741888
103960631872092,0,0.0,249380864,248741888
103960732137749,0,0.0,249380864,248741888
103960832383851,0,0.0,249380864,248741888
103960932637545,0,0.0,249380864,248741888
103961032885146,0,0.0,249380864,248741888
103961133160303,0,0.0,249380864,248741888
103961233450108,0,0.0,249380864,248741888
103961333713913,0,0.0,249380864,248741888
103961433967052,0,0.0,249380864,248741888
103961534223653,0,0.0,249380864,248741888
103961634498551,0,9.97266661607462,249380864,248741888
103961734758189,0,0.0,249380864,248741888
103961834994532,0,9.976301693538346,249380864,248741888
103961935263652,0,0.0,249380864,248741888
103962035521494,0,0.0,249380864,248741888
103962135775688,0,0.0,249380864,248741888
103962236031289,0,0.0,249380864,248741888
103962336279187,0,0.0,249380864,248741888
103962436511918,0,0.0,249380864,248741888
103962536749483,0,0.0,249380864,248741888
103962636985418,0,0.0,249380864,248741888
103962737229167,0,0.0,249380864,248741888
103962837516028,0,9.971362844195966,249380864,248741888
103962937830982,0,0.0,249380864,248741888
103963038115824,0,0.0,249380864,248741888
103963138425425,0,0.0,249380864,248741888
103963238723508,0,0.0,249380864,248741888
103963339001962,0,0.0,249380864,248741888
103963439274489,0,0.0,249380864,248741888
103963539567591,0,0.0,249380864,248741888
103963639843766,0,0.0,249380864,248741888
103963740102886,0,0.0,249380864,248741888
103963840347692,0,0.0,249380864,248741888
103963940624386,0,0.0,249380864,248741888
103964040918728,0,0.0,249380864,248741888
