name,axis,frequency_hz,psd_g2_per_hz
PRE_1,x_g,22.60640885864667,3.893752788668463e-07
PRE_1,x_g,23.010094731122503,4.254078430561665e-07
PRE_1,x_g,23.413780603598337,4.3937675311007657e-07
PRE_1,x_g,23.81746647607417,7.312969598677338e-07
PRE_1,x_g,24.221152348550003,5.634500285089277e-07
PRE_1,x_g,24.624838221025836,3.2756599746441165e-07
PRE_1,x_g,25.02852409350167,2.958069378590511e-07
PRE_1,x_g,25.432209965977503,3.7789350544644e-07
PRE_1,x_g,25.835895838453336,4.056862670849116e-07
PRE_1,x_g,26.23958171092917,3.2962328234715476e-07
PRE_1,x_g,26.643267583405002,3.7192849090454124e-07
PRE_1,x_g,27.046953455880836,2.912924681947387e-07
PRE_1,x_g,27.45063932835667,3.598821331969367e-07
PRE_1,x_g,27.854325200832502,3.954330109681209e-07
PRE_1,x_g,28.258011073308335,5.419338151975617e-07
PRE_1,x_g,28.66169694578417,5.313005524897735e-07
PRE_1,x_g,29.06538281826,3.925534421486615e-07
PRE_1,x_g,29.469068690735835,4.294119864959157e-07
PRE_1,x_g,29.872754563211668,4.679523564926914e-07
PRE_1,x_g,30.276440435687505,3.019133735902381e-07
PRE_1,x_g,30.680126308163338,2.6138819182135053e-07
PRE_1,x_g,31.08381218063917,2.72935305400611e-07
PRE_1,x_g,31.487498053115004,3.546578638594944e-07
PRE_1,x_g,31.891183925590838,4.535809896457507e-07
PRE_1,x_g,32.29486979806667,4.998939658085603e-07
PRE_1,x_g,32.698555670542504,5.707495474286546e-07
PRE_1,x_g,33.10224154301834,4.8151005760664e-07
PRE_1,x_g,33.50592741549417,4.869428925395904e-07
PRE_1,x_g,33.909613287970004,4.803891809117132e-07
PRE_1,x_g,34.31329916044584,5.776353766786334e-07
PRE_1,x_g,34.71698503292167,4.6928287407299383e-07
PRE_1,x_g,35.1206709053975,3.8069717318421307e-07
PRE_1,x_g,35.52435677787334,6.455548924931657e-07
PRE_1,x_g,35.92804265034917,5.385526621233066e-07
PRE_1,x_g,36.331728522825,3.319789293637257e-07
PRE_1,x_g,36.735414395300836,3.378583762476748e-07
PRE_1,x_g,37.13910026777667,4.6591465533777564e-07
PRE_1,x_g,37.5427861402525,3.3077248182609757e-07
PRE_1,x_g,37.946472012728336,3.7201964113426863e-07
PRE_1,x_g,38.35015788520417,3.461226033012796e-07
PRE_1,x_g,38.75384375768,2.963158104419381e-07
PRE_1,x_g,39.157529630155835,4.351271684481731e-07
PRE_1,x_g,39.56121550263167,5.726725511675935e-07
PRE_1,x_g,39.9649013751075,4.640932279613618e-07
PRE_1,x_g,40.368587247583335,4.496598029716075e-07
PRE_1,x_g,40.77227312005917,4.4353893855100994e-07
PRE_1,x_g,41.175958992535,4.887414117466453e-07
PRE_1,x_g,41.579644865010835,4.6591584025389726e-07
PRE_1,x_g,41.98333073748667,4.754180016678473e-07
PRE_1,x_g,42.3870166099625,4.254868027349989e-07
PRE_1,x_g,42.790702482438334,3.393607454663642e-07
PRE_1,x_g,43.194388354914174,4.800690212520366e-07
PRE_1,x_g,43.59807422739001,4.5034611441514026e-07
PRE_1,x_g,44.00176009986584,4.5026944141653195e-07
PRE_1,x_g,44.405445972341674,3.2104427091868664e-07
PRE_1,x_g,44.80913184481751,2.788941189058659e-07
PRE_1,x_g,45.21281771729334,2.1513619742721137e-07
PRE_1,x_g,45.616503589769174,2.948540319911139e-07
PRE_1,x_g,46.02018946224501,3.151605393231669e-07
PRE_1,x_g,46.42387533472084,2.738447606513289e-07
PRE_1,x_g,46.82756120719667,3.9808502433625386e-07
PRE_1,x_g,47.23124707967251,5.483317613023502e-07
PRE_1,x_g,47.63493295214834,4.866115664466556e-07
PRE_1,x_g,48.03861882462417,3.6977987992931124e-07
PRE_1,x_g,48.442304697100006,3.8803645102706055e-07
PRE_1,x_g,48.84599056957584,3.9409380505679424e-07
PRE_1,x_g,49.24967644205167,3.371086787929033e-07
PRE_1,x_g,49.653362314527506,2.4746824702182547e-07
PRE_1,x_g,50.05704818700334,3.5246785917666814e-07
PRE_1,x_g,50.46073405947917,5.827673104850678e-07
PRE_1,x_g,50.864419931955005,6.158940703385596e-07
PRE_1,x_g,51.26810580443084,4.047131914524569e-07
PRE_1,x_g,51.67179167690667,4.142165114329057e-07
PRE_1,x_g,52.075477549382505,4.3842457036596893e-07
PRE_1,x_g,52.47916342185834,3.9812486203882865e-07
PRE_1,x_g,52.88284929433417,5.059972411847244e-07
PRE_1,x_g,53.286535166810005,5.489132269473455e-07
PRE_1,x_g,53.69022103928584,2.871236765561491e-07
PRE_1,x_g,54.09390691176167,4.585571984586341e-07
PRE_1,x_g,54.497592784237504,5.470760979284501e-07
PRE_1,x_g,54.90127865671334,4.7033619971583955e-07
PRE_1,x_g,55.30496452918917,4.3031188141475094e-07
PRE_1,x_g,55.708650401665004,3.8043335819517543e-07
PRE_1,x_g,56.11233627414084,3.2714442119749547e-07
PRE_1,x_g,56.51602214661667,3.114754589764352e-07
PRE_1,x_g,56.9197080190925,4.2133220621728755e-07
PRE_1,x_g,57.32339389156834,5.055130618134121e-07
PRE_1,x_g,57.72707976404417,4.306644057398479e-07
PRE_1,x_g,58.13076563652,5.496565485435124e-07
PRE_1,x_g,58.534451508995836,5.215964563675535e-07
PRE_1,x_g,58.93813738147167,4.0211393174161674e-07
PRE_1,x_g,59.3418232539475,3.072032488284509e-07
PRE_1,x_g,59.745509126423336,3.7954257839371235e-07
PRE_1,x_g,60.14919499889917,4.091979728431941e-07
PRE_1,x_g,60.55288087137501,3.397976962780899e-07
PRE_1,x_g,60.95656674385084,4.0897320660423066e-07
PRE_1,x_g,61.360252616326676,3.1276256257204146e-07
PRE_1,x_g,61.76393848880251,2.4461206574823284e-07
PRE_1,x_g,62.16762436127834,4.058219853566879e-07
PRE_1,x_g,62.571310233754176,4.456461741751032e-07
PRE_1,x_g,62.97499610623001,3.351807551532258e-07
PRE_1,x_g,63.37868197870584,4.0060177210412147e-07
PRE_1,x_g,63.782367851181675,4.524335739819331e-07
PRE_1,x_g,64.18605372365751,3.4715591566986187e-07
PRE_1,x_g,64.58973959613334,3.424475576893747e-07
PRE_1,x_g,64.99342546860917,4.711966437165858e-07
PRE_1,x_g,65.39711134108501,4.908059243072969e-07
PRE_1,x_g,65.80079721356084,4.799449836010647e-07
PRE_1,x_g,66.20448308603667,4.185590652034554e-07
PRE_1,x_g,66.60816895851251,4.274696355766826e-07
PRE_1,x_g,67.01185483098834,4.3743492996832505e-07
PRE_1,x_g,67.41554070346417,4.474242110156519e-07
PRE_1,x_g,67.81922657594001,4.571139255609302e-07
PRE_1,x_g,68.22291244841584,4.2485832049913576e-07
PRE_1,x_g,68.62659832089167,4.324134508039421e-07
PRE_1,x_g,69.0302841933675,5.090105821587947e-07
PRE_1,x_g,69.43397006584334,3.7224657611423074e-07
PRE_1,x_g,69.83765593831917,2.835212838337121e-07
PRE_1,x_g,70.241341810795,3.900754191691486e-07
PRE_1,x_g,70.64502768327084,4.043408979696403e-07
PRE_1,x_g,71.04871355574667,5.519902675462003e-07
PRE_1,x_g,71.4523994282225,6.312630343687387e-07
PRE_1,x_g,71.85608530069834,4.074754222834618e-07
PRE_1,x_g,72.25977117317417,3.083572249884004e-07
PRE_1,x_g,72.66345704565,4.6618241544421593e-07
PRE_1,x_g,73.06714291812584,3.7645521159149726e-07
PRE_1,x_g,73.47082879060167,3.242167038303935e-07
PRE_1,x_g,73.8745146630775,3.9722347842838757e-07
PRE_1,x_g,74.27820053555334,3.514790275968111e-07
PRE_1,x_g,74.68188640802917,3.870336307372517e-07
