window,window_start_ns,window_complete_ns,decision_ns,elapsed_s,score,threshold,prediction,error,processing_ms,window_to_decision_ms,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,temperature_c,cpu_frequency_khz,windows_dropped
163,6689148199744,6689760755941,6689761334757,100.680043572,0.4443593475470609,1.296361072562011,0,,0.203611,0.578816,4.850164467297948,41205760,153812992,51.8,1600000.0,0
164,6689764847893,6690377634294,6690378160869,101.296869684,2.1609149914921755,1.296361072562011,1,,0.177593,0.526575,4.863618866180368,41205760,153812992,52.35,1600000.0,0
165,6690383582860,6690995843075,6690996466354,101.915175169,1.2404490894714624,1.296361072562011,0,,0.199279,0.623279,6.469284567893543,41205760,153812992,52.9,1600000.0,0
166,6690999980045,6691614045170,6691614463893,102.533172708,0.4592153046268115,1.296361072562011,0,,0.158853,0.418723,4.854399755127392,41205760,153812992,53.45,2400000.0,0
167,6691617953658,6692231344447,6692231817670,103.150526485,0.45671733276472687,1.296361072562011,0,,0.159074,0.473223,4.859452776725991,41205760,153812992,54.55,2400000.0,0
168,6692235302695,6692847892946,6692848294632,103.767003447,1.8653415281287915,1.296361072562011,1,,0.143278,0.401686,1.6221209279816753,41205760,153812992,54.55,2400000.0,0
169,6692853694197,6693466595429,6693467036207,104.385745022,1.707343546927684,1.296361072562011,1,,0.166463,0.440778,6.464724417460634,41205760,153812992,54.55,2400000.0,0
170,6693470502584,6694083820668,6694084265261,105.002974076,0.432828955846684,1.296361072562011,0,,0.158537,0.444593,3.240293904961109,41205760,153812992,52.9,2400000.0,0
171,6694089654567,6694702169464,6694702703354,105.621412169,0.4353371893885382,1.296361072562011,0,,0.163056,0.53389,6.467894879268575,41205760,153812992,54.55,2400000.0,0
172,6694706191101,6695318622331,6695319309276,106.238018091,0.4456515827978117,1.296361072562011,0,,0.190111,0.686945,4.865337694158182,41205760,153812992,54.55,2400000.0,0
173,6695324750027,6695935960921,6695936409292,106.855118107,0.8784550606939873,1.296361072562011,0,,0.158538,0.448371,4.8614598195738985,41205760,153812992,54.0,2400000.0,0
174,6695941804394,6696555109143,6696555802699,107.474511514,0.4277156347863102,1.296361072562011,0,,0.203463,0.693556,4.843438396634949,41205760,153812992,53.45,1600000.0,0
175,6696559336317,6697172563120,6697173430011,108.092138826,0.4428632147946414,1.296361072562011,0,,0.206501,0.866891,6.476388997872548,41205760,153812992,54.0,1600000.0,0
176,6697176959795,6697789886264,6697790514710,108.709223525,0.44681307980673823,1.296361072562011,0,,0.212056,0.628446,4.8615704203514,41205760,153812992,52.9,1500000.0,0
177,6697794035290,6698407159518,6698408055187,109.326764002,0.43974863231685546,1.296361072562011,0,,0.340075,0.895669,8.096613888060803,41205760,153812992,54.55,2400000.0,0
178,6698411719471,6699026248609,6699030010208,109.948719023,0.4335493564982764,1.296361072562011,0,,0.353816,3.761599,14.469405943536497,41205760,153812992,56.2,2400000.0,0
179,6699036165552,6699641632155,6699642585805,110.56129462,0.44351057772583247,1.296361072562011,0,,0.282389,0.95365,17.958323491788775,41205760,153812992,56.75,2400000.0,0
180,6699647932222,6700259653539,6700264895825,111.18360464,0.45544577482402854,1.296361072562011,0,,0.278648,5.242286,8.034574832345376,41205760,153812992,54.55,2400000.0,0
181,6700266433661,6700877203791,6700877777089,111.796485904,0.42385745483130194,1.296361072562011,0,,0.163926,0.573298,9.789899920489367,41205760,153812992,56.2,2400000.0,0
182,6700883357710,6701495895768,6701496700306,112.415409121,0.437794370000382,1.296361072562011,0,,0.282685,0.804538,8.078503236501016,41205760,153812992,56.2,2400000.0,0
183,6701500194868,6702114464818,6702115279078,113.033987893,0.4206267825584508,1.296361072562011,0,,0.278815,0.81426,11.316279826818324,41205760,153812992,56.2,2400000.0,0
184,6702118705381,6702729885195,6702731087104,113.649795919,0.44601601574409255,1.296361072562011,0,,0.347778,1.201909,16.23869515225068,41205760,153812992,56.75,2400000.0,0
185,6702734744259,6703348290188,6703348976559,114.267685374,0.4433462331331557,1.296361072562011,0,,0.194778,0.686371,11.329022429902029,41205760,153812992,56.75,2400000.0,0
186,6703352641399,6703965413808,6703966335383,114.885044198,0.44313555017050077,1.296361072562011,0,,0.329408,0.921575,9.718760532445062,41205760,153812992,56.75,1600000.0,0
187,6703971801171,6704587543195,6704588196993,115.506905808,0.4367672665259943,1.296361072562011,0,,0.205168,0.653798,11.256583459079463,41205760,153812992,56.2,1700000.0,0
188,6704589971533,6705201837661,6705202957848,116.121666663,0.44292433207847026,1.296361072562011,0,,0.305778,1.120187,8.133203750134715,41205760,153812992,55.1,1700000.0,0
189,6705206387483,6705819249798,6705820289633,116.738998448,0.45723242960072713,1.296361072562011,0,,0.392648,1.039835,9.719191152970582,41205760,153812992,56.2,1700000.0,0
190,6705823730750,6706436034156,6706436924695,117.35563351,0.4386992224412979,1.296361072562011,0,,0.298112,0.890539,11.351974752716801,41205760,153812992,56.2,1800000.0,0
191,6706442426278,6707053581515,6707054812054,117.973520869,0.44085906690266496,1.296361072562011,0,,0.394241,1.230539,9.710487087346925,41205760,153812992,56.75,1700000.0,0
192,6707058422931,6707672086320,6707686960956,118.605669771,0.4265819646959304,1.296361072562011,0,,0.327407,14.874636,11.07336184480823,41205760,153812992,56.2,1700000.0,0
193,6707688403200,6708292316071,6708293365091,119.212073906,0.44187883927751836,1.296361072562011,0,,0.310759,1.04902,9.894421248261608,41205760,153812992,56.75,2400000.0,0
194,6708294948427,6708907105257,6708907849369,119.826558184,0.4552417968601248,1.296361072562011,0,,0.273982,0.744112,11.391672397467559,41205760,153812992,57.3,2400000.0,0
195,6708911329005,6709524218076,6709525072152,120.443780967,0.433570605209519,1.296361072562011,0,,0.286575,0.854076,9.720965312662091,41222144,153812992,57.3,2400000.0,0
196,6709530487939,6710143062675,6710144092270,121.062801085,0.439047731531415,1.296361072562011,0,,0.301667,1.029595,9.692690736263009,41222144,153812992,56.75,2400000.0,0
197,6710147447294,6710762009219,6710762799498,121.681508313,0.4464222400180914,1.296361072562011,0,,0.191037,0.790279,6.4651374911853985,41222144,153812992,56.2,2400000.0,0
198,6710764492279,6711377424960,6711378540128,122.297248943,0.4406425316157375,1.296361072562011,0,,0.351723,1.115168,9.744337745612428,41222144,153812992,57.3,2400000.0,0
199,6711382944191,6711995190445,6711996025502,122.914734317,0.4471597712868046,1.296361072562011,0,,0.299834,0.835057,9.716797586047802,41222144,153812992,56.75,2400000.0,0
200,6711999422359,6712612563780,6712613719764,123.532428579,0.4365786501036104,1.296361072562011,0,,0.283853,1.155984,9.713557045782252,41222144,153812992,57.3,2400000.0,0
201,6712617109121,6713230697246,6713231785655,124.15049447,0.460665702119933,1.296361072562011,0,,0.301907,1.088409,9.707697302606016,41222144,153812992,56.75,1700000.0,0
202,6713235208791,6713849213583,6713850013103,124.768721918,0.44174713959234324,1.296361072562011,0,,0.228223,0.79952,8.087622819625768,41222144,153812992,56.75,1700000.0,0
203,6713853674665,6714465293026,6714466172639,125.384881454,0.4197085891516692,1.296361072562011,0,,0.303168,0.879613,11.360740536697786,41222144,153812992,56.75,1700000.0,0
204,6714471627185,6715083359083,6715084339751,126.003048566,0.4393709463020365,1.296361072562011,0,,0.344556,0.980668,9.706091430713037,41222144,153812992,56.75,1700000.0,0
205,6715087788350,6715701230010,6715702403456,126.621112271,0.44804313785938027,1.296361072562011,0,,0.30063,1.173446,11.32565128753185,41222144,153812992,56.2,1700000.0,0
206,6715705810629,6716318393379,6716319095176,127.237803991,0.44020724882842405,1.296361072562011,0,,0.184981,0.701797,9.729419177184235,41222144,153812992,57.3,1700000.0,0
207,6716323108665,6716936972898,6716937853992,127.856562807,0.4332842007959522,1.296361072562011,0,,0.321574,0.881094,9.696794394590844,41222144,153812992,55.65,1700000.0,0
208,6716941404313,6717554772175,6717555837677,128.474546492,0.43282421215031763,1.296361072562011,0,,0.309408,1.065502,9.708981672640892,41222144,153812992,56.75,1700000.0,0
209,6717559262072,6718172051191,6718173100527,129.091809342,0.43026346751799743,1.296361072562011,0,,0.320871,1.049336,9.720366977673566,41222144,153812992,55.65,1700000.0,0
210,6718176509958,6718789285689,6718790354672,129.709063487,0.4399285513355772,1.296361072562011,0,,0.481093,1.068983,9.72038360716636,41222144,153812992,56.2,1700000.0,0
211,6718794236438,6719408179633,6719408868671,130.327577486,0.44811195531891096,1.296361072562011,0,,0.197278,0.689038,11.3175750458053,41222144,153812992,56.2,1600000.0,0
212,6719412585455,6720025339629,6720026479149,130.945187964,0.4250501319958237,1.296361072562011,0,,0.301315,1.13952,9.714790587317786,41222144,153812992,56.75,1700000.0,0
213,6720029908562,6720652833920,6720653845699,131.572554514,0.45791743796448153,1.296361072562011,0,,0.298241,1.011779,9.563826715259726,41222144,153812992,56.75,1700000.0,0
214,6720655339461,6721260675362,6721261820216,132.180529031,0.4253527621231862,1.296361072562011,0,,0.332927,1.144854,11.51362785149672,41222144,153812992,56.75,1700000.0,0
215,6721265241814,6721877237078,6721878090135,132.79679895,0.44683233188653065,1.296361072562011,0,,0.300742,0.853057,9.736001519805244,41222144,153812992,56.75,1700000.0,0
216,6721883908145,6722495980389,6722496950872,133.415659687,0.42709438752212575,1.296361072562011,0,,0.324833,0.970483,9.695241209781738,41222144,153812992,55.65,1700000.0,0
217,6722500419378,6723113058827,6723114155607,134.032864422,0.43159941500615334,1.296361072562011,0,,0.300464,1.09678,9.7211676195585,41222144,153812992,56.75,1700000.0,0
218,6723117707169,6723730378839,6723731719860,134.650428675,0.4337655217162184,1.296361072562011,0,,0.425982,1.341021,9.715524141972617,41222144,153812992,55.1,1700000.0,0
219,6723735175848,6724348135833,6724348976520,135.267685335,0.45182425691415995,1.296361072562011,0,,0.313075,0.840687,9.720551668901264,41222144,153812992,56.75,1700000.0,0
220,6724352623711,6724965914141,6724966802939,135.885511754,0.4321976569481903,1.296361072562011,0,,0.299519,0.888798,11.330055385372786,41222144,153812992,56.75,1700000.0,0
221,6724970222463,6725583947708,6725585000544,136.503709359,0.4684814308139847,1.296361072562011,0,,0.330557,1.052836,11.32324940280968,41222144,153812992,56.75,1700000.0,0
222,6725588437105,6726202130924,6726203217814,137.121926629,0.43286580362887556,1.296361072562011,0,,0.3055,1.08689,9.70530686535145,41222144,153812992,56.75,1700000.0,0
223,6726206642357,6726818364783,6726818992988,137.737701803,0.44140897453749356,1.296361072562011,0,,0.18676,0.628205,9.743869638325526,41222144,153812992,57.3,1800000.0,0
224,6726824559701,6727437522814,6727438409149,138.357117964,0.44819788344600203,1.296361072562011,0,,0.304371,0.886335,8.072078116909266,41222144,153812992,57.3,1600000.0,0
225,6727441993173,6728054103229,6728055012341,138.973721156,0.4379826584121789,1.296361072562011,0,,0.305685,0.909112,12.97431934263286,41222144,153812992,57.3,1700000.0,0
226,6728058406495,6728673083129,6728674126982,139.592835797,0.4355603630809223,1.296361072562011,0,,0.297241,1.043853,9.691229748007498,41222144,153812992,56.2,1700000.0,0
227,6728677522303,6729288795634,6729289369060,140.208077875,0.42778886809668637,1.296361072562011,0,,0.172204,0.573426,9.752324901839891,41222144,153812992,56.75,1800000.0,0
228,6729295027589,6729907934755,6729908836516,140.827545331,0.4499186769913362,1.296361072562011,0,,0.330167,0.901761,9.685678629826707,41222144,153812992,57.85,1600000.0,0
229,6729912421263,6730525522929,6730526550782,141.445259597,0.43754606359210685,1.296361072562011,0,,0.304815,1.027853,11.332105350772306,41222144,153812992,57.3,1800000.0,0
230,6730529981936,6731142309897,6731143542121,142.062250936,0.46403001421497675,1.296361072562011,0,,0.342056,1.232224,9.72459983510591,41222144,153812992,56.75,1600000.0,0
231,6731147010220,6731759858792,6731761056998,142.679765813,0.46063083324404747,1.296361072562011,0,,0.395945,1.198206,11.335744690215904,41222144,153812992,57.3,1800000.0,0
232,6731764531096,6732377045019,6732377917206,143.296626021,0.44314464702472733,1.296361072562011,0,,0.276278,0.872187,9.72670444073541,41222144,153812992,57.3,1700000.0,0
233,6732383490808,6732995111063,6732996045953,143.914754768,0.44561105753150687,1.296361072562011,0,,0.340834,0.93489,11.324510455779313,41222144,153812992,56.75,1700000.0,0
234,6732999438625,6733614140848,6733615104460,144.533813275,0.4412339361187426,1.296361072562011,0,,0.31087,0.963612,9.692140105513362,41222144,153812992,56.75,1800000.0,0
