window,window_start_ns,window_complete_ns,decision_ns,elapsed_s,score,threshold,prediction,error,processing_ms,window_to_decision_ms,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,temperature_c,cpu_frequency_khz,windows_dropped
67,5514905696670,5515518113813,5515519017906,41.388690595,0.18739056634975726,0.47720259914362284,0,,0.424426,0.904093,6.465513005354807,51150848,132382720,58.95,2400000.0,0
68,5515522330982,5516135762959,5516136851867,42.006524556,1.9499161316065716,0.47720259914362284,1,,0.434852,1.088908,8.09274043584843,51150848,132382720,58.95,2400000.0,0
69,5516140160128,5516753538142,5516754661643,42.624334332,5.00942851425734,0.47720259914362284,1,,0.427112,1.123501,9.711765326190019,51150848,132382720,58.4,2400000.0,0
70,5516757979570,5517371427048,5517372202363,43.241875052,0.17148474610206543,0.47720259914362284,0,,0.346481,0.775315,6.477347803050417,51150848,132382720,57.85,2400000.0,0
71,5517375673087,5517988439472,5517989409565,43.859082254,0.196348096721309,0.47720259914362284,0,,0.471944,0.970093,9.72115731894372,51150848,132382720,59.5,1700000.0,0
72,5517992787549,5518605841249,5518606849194,44.476521883,0.22603812233001777,0.47720259914362284,0,,0.421463,1.007945,9.717553335996492,51150848,132382720,59.5,2400000.0,0
73,5518612115993,5519223775637,5519224818452,45.094491141,0.17727785480757716,0.47720259914362284,0,,0.428185,1.042815,9.709197558438147,51150848,132382720,59.5,2400000.0,0
74,5519228132158,5519842246878,5519843004156,45.712676845,0.7698271122915846,0.47720259914362284,1,,0.37476,0.757278,6.470564822318491,51150848,132382720,58.4,2400000.0,0
75,5519846472102,5520460234859,5520461099989,46.330772678,0.17263380821081734,0.47720259914362284,0,,0.401074,0.86513,9.707241865005258,51150848,132382720,58.4,2400000.0,0
76,5520464625305,5521076824006,5521077767285,46.947439974,0.1941138194923641,0.47720259914362284,0,,0.42963,0.943279,6.486470715600028,51150848,132382720,58.95,2400000.0,0
77,5521081055601,5521695394803,5521696491692,47.566164381,0.1692412704054315,0.47720259914362284,0,,0.420185,1.096889,8.081135074548998,51150848,132382720,57.85,2400000.0,0
78,5521699814120,5522312154062,5522312795359,48.182468048,0.1893258130021612,0.47720259914362284,0,,0.272408,0.641297,8.112914466149052,51150848,132382720,58.4,2400000.0,0
79,5522316305749,5522928856396,5522929748748,48.799421437,0.18729677404239087,0.47720259914362284,0,,0.452482,0.892352,8.104313681579297,51150848,132382720,58.95,2400000.0,0
80,5522935118991,5523546906952,5523548039508,49.417712197,0.18853163334816644,0.47720259914362284,0,,0.482222,1.132556,11.321505055077083,51150848,132382720,57.85,1800000.0,0
81,5523551366954,5524164849268,5524165910898,50.035583587,0.17221559717882506,0.47720259914362284,0,,0.436037,1.06163,9.710774439748146,51150848,132382720,58.95,2400000.0,0
82,5524169234400,5524783555437,5524784744308,50.654416997,0.1615623489949325,0.47720259914362284,0,,0.447223,1.188871,6.463772813281405,51150848,132382720,58.4,2400000.0,0
83,5524788089439,5525399926419,5525400840975,51.270513664,0.16413313493865545,0.47720259914362284,0,,0.454167,0.914556,8.11561028353057,51150848,132382720,58.95,2400000.0,0
84,5525406218885,5526018653477,5526019652292,51.889324981,0.17892077482134483,0.47720259914362284,0,,0.442944,0.998815,9.69602247196381,51150848,132382720,58.95,2400000.0,0
85,5526022990257,5526636332127,5526638481684,52.508154373,0.15987092998751015,0.47720259914362284,0,,0.538426,2.149557,9.695614818048202,51150848,132382720,60.05,2400000.0,0
86,5526641276370,5527253209759,5527254477463,53.124150152,0.1863693567768395,0.47720259914362284,0,,0.390019,1.267704,9.740372149844614,51150848,132382720,58.4,2400000.0,0
87,5527257888020,5527870294483,5527871054669,53.740727358,0.1606397309252037,0.47720259914362284,0,,0.310926,0.760186,11.353006889777454,51150848,132382720,60.05,2400000.0,0
88,5527876466394,5528488778505,5528489858043,54.359530732,0.17506523091106008,0.47720259914362284,0,,0.483853,1.079538,16.16026277389858,51150848,132382720,60.6,2400000.0,0
89,5528493231711,5529106720008,5529107718786,54.977391475,0.19357484452376741,0.47720259914362284,0,,0.473241,0.998778,8.092455121495494,51150848,132382720,59.5,1700000.0,0
90,5529111082047,5529724945808,5529725951364,55.595624053,0.18561685787259088,0.47720259914362284,0,,0.47663,1.005556,8.087558143093776,51150848,132382720,58.95,1700000.0,0
91,5529729316532,5530342763460,5530344112942,56.213785631,0.1700654545455643,0.47720259914362284,0,,0.674389,1.349482,9.706130652889186,51150848,132382720,58.4,1700000.0,0
92,5530346857388,5530958793111,5530959980093,56.829652782,0.1976704553892741,0.47720259914362284,0,,0.455574,1.186982,9.742450463103555,51150848,132382720,59.5,1800000.0,0
93,5530965654892,5531577454356,5531578453412,57.448126101,0.1820645306730956,0.47720259914362284,0,,0.452926,0.999056,12.935084335006188,51150848,132382720,58.95,2400000.0,0
94,5531581850691,5532195422083,5532196487509,58.066160198,0.175074699550868,0.47720259914362284,0,,0.423185,1.065426,9.708194676442073,51150848,132382720,58.95,2400000.0,0
95,5532199813659,5532813272272,5532814216606,58.683889295,0.19451336337889055,0.47720259914362284,0,,0.428148,0.944334,9.712968521974894,51150848,132382720,59.5,2400000.0,0
96,5532817648960,5533431095888,5533431977352,59.301650041,0.16991237157901887,0.47720259914362284,0,,0.393723,0.881464,6.475056115424729,51150848,132382720,58.95,2400000.0,0
97,5533435404038,5534047614393,5534048451523,59.918124212,0.1748639073315911,0.47720259914362284,0,,0.311704,0.83713,9.732735403598694,51150848,132382720,59.5,2400000.0,0
98,5534052096895,5534664864731,5534665912102,60.535584791,0.1863687756865815,0.47720259914362284,0,,0.435797,1.047371,8.097659877027473,51150848,132382720,57.85,2400000.0,0
99,5534671175864,5535284328719,5535285408645,61.155081334,0.185421925005262,0.47720259914362284,0,,0.424759,1.079926,9.685303457419554,51150848,132382720,57.3,2400000.0,0
100,5535288718221,5535901359409,5535902076743,61.771749432,0.17732074895298902,0.47720259914362284,0,,0.246852,0.717334,6.486497148890724,51150848,132382720,56.75,2400000.0,0
101,5535905699337,5536518244989,5536519270971,62.38894366,0.17136756535849687,0.47720259914362284,0,,0.454982,1.025982,9.72137391983321,51150848,132382720,58.4,1700000.0,0
102,5536524609510,5537135725180,5537137042607,63.006715296,0.17932303654316875,0.47720259914362284,0,,0.494334,1.317427,8.093568528480839,51150848,132382720,57.3,1900000.0,0
103,5537140449979,5537754208576,5537755313076,63.624985765,0.17459208742122576,0.47720259914362284,0,,0.461722,1.1045,11.321940029502924,51150848,132382720,57.3,2400000.0,0
104,5537758860745,5538371829675,5538373016638,64.242689327,0.17171681079662834,0.47720259914362284,0,,0.572481,1.186963,14.57010660067469,51150848,132382720,58.95,2400000.0,0
105,5538377481178,5538990190682,5538991082553,64.860755242,0.16200399090064366,0.47720259914362284,0,,0.428297,0.891871,12.943588152289859,51150848,132382720,58.95,2400000.0,0
106,5538994590943,5539606823281,5539607825022,65.477497711,0.17588368383959763,0.47720259914362284,0,,0.421833,1.001741,6.48570014266972,51150848,132382720,57.85,2400000.0,0
107,5539611127561,5540224217159,5540225383011,66.0950557,0.18275157669190736,0.47720259914362284,0,,0.445648,1.165852,11.334964203670323,51150848,132382720,58.95,2400000.0,0
108,5540228699920,5540842131685,5540843024130,66.712696819,0.17461337147831602,0.47720259914362284,0,,0.410371,0.892445,8.095269837176428,51150848,132382720,57.85,2400000.0,0
109,5540847718280,5541459213211,5541460182656,67.329855345,0.1834818551136308,0.47720259914362284,0,,0.469223,0.969445,8.101681153932004,51167232,132382720,57.3,2400000.0,0
110,5541465575307,5542077120441,5542078588572,67.948261261,0.17184192125405787,0.47720259914362284,0,,0.555501,1.468131,9.702345964831206,51167232,132382720,58.4,2400000.0,0
111,5542084270371,5542696059450,5542697276562,68.566949251,0.19312540971274808,0.47720259914362284,0,,0.466223,1.217112,9.697947704633158,51167232,132382720,58.4,1800000.0,0
112,5542700613638,5543313152310,5543314082477,69.183755166,0.18352057761600626,0.47720259914362284,0,,0.376611,0.930167,9.72749286382958,51167232,132382720,57.85,1700000.0,0
113,5543317588035,5543930127115,5543930994671,69.80066736,0.19252401075485456,0.47720259914362284,0,,0.420204,0.867556,11.346910575363072,51167232,132382720,57.85,2400000.0,0
114,5543936392877,5544548080661,5544548995143,70.418667832,0.17541340499507876,0.47720259914362284,0,,0.430741,0.914482,6.472485792984668,51167232,132382720,56.75,2400000.0,0
115,5544554273349,5545165826652,5545166887060,71.036559749,0.18965279314912684,0.47720259914362284,0,,0.424908,1.060408,8.092042006065354,51167232,132382720,57.3,2400000.0,0
116,5545170191284,5545784633384,5545785649533,71.655322222,0.171934424441209,0.47720259914362284,0,,0.427093,1.016149,8.080642288888882,51167232,132382720,56.2,2400000.0,0
117,5545788964812,5546401977394,5546402551727,72.272224416,0.18108147369711258,0.47720259914362284,0,,0.243407,0.574333,8.105043884546324,51167232,132382720,56.2,2400000.0,0
118,5546406156007,5547018653588,5547019498792,72.889171481,0.18530566644909405,0.47720259914362284,0,,0.405481,0.845204,8.104397976050743,51167232,132382720,56.75,2400000.0,0
119,5547024996962,5547638112821,5547639184470,73.508857159,0.1748193436303286,0.47720259914362284,0,,0.4445,1.071649,6.454872613890745,51167232,132382720,56.75,2400000.0,0
120,5547642496361,5548254310609,5548255440906,74.125113595,0.17491729322940386,0.47720259914362284,0,,0.437112,1.130297,9.736202541382026,51167232,132382720,55.65,2400000.0,0
121,5548258782463,5548872393212,5548873291009,74.742963698,0.19403831920852688,0.47720259914362284,0,,0.373019,0.897797,6.474061429296582,51167232,132382720,56.2,1600000.0,0
122,5548876912714,5549489847667,5549490862853,75.360535542,0.18310754668437842,0.47720259914362284,0,,0.471593,1.015186,9.715467066971712,51167232,132382720,56.75,1800000.0,0
123,5549494325170,5550107387178,5550108545123,75.978217812,0.18399662654399343,0.47720259914362284,0,,0.462592,1.157945,9.713759610591039,51167232,132382720,55.65,1700000.0,0
124,5550111876236,5550725005227,5550726489561,76.59616225,0.1897648599351672,0.47720259914362284,0,,0.543649,1.484334,16.18248540864106,51167232,132382720,57.85,2400000.0,0
125,5550731430878,5551342653720,5551343197220,77.212869909,0.19164209976271587,0.47720259914362284,0,,0.238741,0.5435,9.729231703498094,51167232,132382720,57.3,2400000.0,0
126,5551348737463,5551961199602,5551962209677,77.831882366,0.1775058375076224,0.47720259914362284,0,,0.396149,1.010075,11.308267305249748,51167232,132382720,56.2,2400000.0,0
127,5551965710290,5552578974892,5552580061244,78.449733933,0.17854147964898245,0.47720259914362284,0,,0.480852,1.086352,8.092540859081,51167232,132382720,57.3,2400000.0,0
128,5552583370172,5553197160719,5553198217275,79.067889964,0.18153247827103178,0.47720259914362284,0,,0.437981,1.056556,6.470882586224578,51167232,132382720,56.2,2400000.0,0
129,5553201529870,5553814524361,5553815646065,79.685318754,0.18104947384179582,0.47720259914362284,0,,0.466148,1.121704,9.717701767807851,51167232,132382720,56.75,2400000.0,0
130,5553818968252,5554432037689,5554432685541,80.30235823,0.18333327982930273,0.47720259914362284,0,,0.238482,0.647852,6.482604972443046,51167232,132382720,56.75,2400000.0,0
131,5554436280506,5555049851239,5555050798702,80.920471391,0.16770552839928618,0.47720259914362284,0,,0.439204,0.947463,8.089112131271353,51167232,132382720,56.2,2400000.0,0
132,5555054197278,5555667782622,5555669136049,81.538808738,0.17546168749406257,0.47720259914362284,0,,0.51,1.353427,9.70337130309741,51167232,132382720,55.65,1600000.0,0
133,5555672827958,5556284902728,5556286145784,82.155818473,0.17760886904608775,0.47720259914362284,0,,0.509185,1.243056,9.724322743476767,51167232,132382720,56.2,1600000.0,0
134,5556289543490,5556901466389,5556902312408,82.771985097,0.16282574760484833,0.47720259914362284,0,,0.409259,0.846019,9.737692498794576,51167232,132382720,56.2,2400000.0,0
135,5556907707837,5557520422070,5557521374700,83.391047389,0.16226423013133315,0.47720259914362284,0,,0.437,0.95263,8.076701683350896,51167232,132382720,55.65,2400000.0,0
136,5557524786850,5558136977491,5558137972214,84.007644903,0.18324496163019907,0.47720259914362284,0,,0.410852,0.994723,6.48722896211634,51167232,132382720,56.2,2400000.0,0
137,5558141277623,5558754520079,5558755606024,84.625278713,0.1773569311357616,0.47720259914362284,0,,0.449166,1.085945,8.095406882922664,51167232,132382720,55.1,2400000.0,0
138,5558758955656,5559373381354,5559374160873,85.243833562,0.18393601891508382,0.47720259914362284,0,,0.373278,0.779519,8.083364566516398,51167232,132382720,54.55,2400000.0,0
139,5559377571689,5559990913331,5559991795202,85.861467891,0.18847581915021352,0.47720259914362284,0,,0.417333,0.881871,6.476338907089314,51167232,132382720,55.1,2400000.0,0
140,5559995222686,5560608315068,5560609386939,86.479059628,0.17740461219196627,0.47720259914362284,0,,0.454667,1.071871,8.095919534949259,51167232,132382720,55.1,2400000.0,0
141,5560612718108,5561226553565,5561227610733,87.097283422,0.16670586242591887,0.47720259914362284,0,,0.438001,1.057168,8.087714472662382,51167232,132382720,55.65,2400000.0,0
142,5561230920549,5561843438562,5561844229562,87.713902251,0.18641221272915645,0.47720259914362284,0,,0.369629,0.791,6.486990679947854,51167232,132382720,55.65,1600000.0,0
143,5561847756620,5562460940170,5562461965337,88.331638026,0.16446465027848442,0.47720259914362284,0,,0.484,1.025167,9.712876633971847,51167232,132382720,55.1,1600000.0,0
144,5562465457691,5563078542186,5563079699279,88.949371968,0.17867981819685852,0.47720259914362284,0,,0.461945,1.157093,8.094098780692603,51167232,132382720,55.1,1700000.0,0
145,5563083057059,5563696635517,5563697997129,89.567669818,0.17164091048743302,0.47720259914362284,0,,0.489649,1.361612,9.704012088695624,51167232,132382720,55.65,1600000.0,0
146,5563701390631,5564314019033,5564314902052,90.184574741,0.1844718487975007,0.47720259914362284,0,,0.337241,0.883019,9.726024534974039,51167232,132382720,54.55,1700000.0,0
147,5564318446980,5564931008198,5564932053161,90.80172585,0.17991618037544374,0.47720259914362284,0,,0.497667,1.044963,8.10171848856378,51167232,132382720,54.55,1600000.0,0
148,5564935554070,5565548983511,5565550029178,91.419701867,0.18191277938207503,0.47720259914362284,0,,0.470297,1.045667,9.709139677911574,51167232,132382720,55.1,1600000.0,0
149,5565553407365,5566167520102,5566168713770,92.038386459,0.18506720716525216,0.47720259914362284,0,,0.453741,1.193668,8.08164279859396,51167232,132382720,54.55,1700000.0,0
150,5566172064623,5566784100952,5566785122823,92.654795512,0.1735897485145149,0.47720259914362284,0,,0.491241,1.021871,8.111457210410125,51167232,132382720,55.1,1700000.0,0
151,5566788551899,5567401856581,5567402839322,93.272512011,0.18765979688454357,0.47720259914362284,0,,0.458278,0.982741,8.094385101997853,51167232,132382720,55.65,1600000.0,0
152,5567406369565,5568019818006,5568020976062,93.890648751,0.1801480591841719,0.47720259914362284,0,,0.481389,1.158056,11.324335514604876,51167232,132382720,55.1,1700000.0,0
153,5568024354601,5568637184746,5568638484654,94.508157343,0.18259624424159648,0.47720259914362284,0,,0.469759,1.299908,6.477640533033752,51167232,132382720,55.65,1700000.0,0
154,5568641867823,5569255168450,5569256499728,95.126172417,0.16664200483432753,0.47720259914362284,0,,0.558222,1.331278,11.326546209042244,51167232,132382720,54.55,1600000.0,0
155,5569259740341,5569872833894,5569873577709,95.743250398,0.17512137590943055,0.47720259914362284,0,,0.291056,0.743815,6.4822237936357645,51167232,132382720,55.1,1600000.0,0
156,5569877173970,5570489452486,5570490456375,96.360129064,0.18620317895800506,0.47720259914362284,0,,0.465093,1.003889,9.726343048619414,51167232,132382720,55.65,1700000.0,0
157,5570495856230,5571108399450,5571109610173,96.979282862,0.1756678119433981,0.47720259914362284,0,,0.490723,1.210723,9.690622953660032,51167232,132382720,55.1,1600000.0,0
158,5571112963452,5571725064339,5571726096524,97.595769213,0.15635019132682734,0.47720259914362284,0,,0.371685,1.032185,8.11049741681252,51167232,132382720,55.65,1600000.0,0
159,5571729666859,5572342014043,5572343062580,98.212735269,0.17819565844043458,0.47720259914362284,0,,0.472685,1.048537,11.345794291696981,51167232,132382720,55.65,1600000.0,0
160,5572348640528,5572960774470,5572961815748,98.831488437,0.1895067348928506,0.47720259914362284,0,,0.49137,1.041278,8.080788713036428,51167232,132382720,54.55,1700000.0,0
161,5572965277472,5573577920489,5573579079379,99.448752068,0.17721837553594355,0.47720259914362284,0,,0.469482,1.15889,9.720296066795461,51167232,132382720,55.1,1600000.0,0
162,5573582436362,5574196133991,5574197362510,100.067035199,0.18336765653261514,0.47720259914362284,0,,0.488889,1.228519,8.086914299044087,51167232,132382720,55.65,1600000.0,0
