phase,start_s,end_s,xyz_points,actual_first_s,actual_last_s,observed_xyz_s,axis_mean_x_g,axis_mean_y_g,axis_mean_z_g,vector_ac_rms_mg,gap_count,overrun_count,saturated_count
standstill,0,5,1028,0.041457911,4.999416088,207.14172313196582,-0.6264849221789884,-0.7127553501945493,0.08957101167315142,13.750556869358931,0,0,0
standstill,5,10,1035,5.005014695,9.997979362,207.09139137995825,-0.626743188405798,-0.7127428985507209,0.08938724637681134,13.456561944169732,0,0,0
standstill,10,15,1036,10.001663063,14.999887707,207.07352584531012,-0.6269551158301155,-0.7127551158301116,0.09008021235521203,13.400627042807598,0,0,0
standstill,15,20,1035,15.005477888,19.998027259,207.10861789492756,-0.6263626086956519,-0.7128559420289823,0.0894776811594201,13.750600104526846,0,0,0
standstill,20,25,1035,20.003629143,24.996645125,207.08926302811903,-0.6268713043478263,-0.712784347826084,0.08936463768115914,13.48184070894959,0,0,0
standstill,25,30,1036,25.000291751,29.999645691,207.026750340465,-0.6270002895752902,-0.7125367760617727,0.0894440154440151,13.774859999040698,0,0,0
