split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s,recording,recording_sha256,state,method,score,prediction,decision,error,threshold,threshold_source
157,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,157,57366,57494,14424871420784,14425484550294,276.987661952,277.600791462,0.61312951,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3116965045211875,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
158,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,158,57494,57622,14425488228866,14426102677209,277.604470034,278.218918377,0.614448343,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9444209748172405,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
158,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,158,57494,57622,14425488228866,14426102677209,277.604470034,278.218918377,0.614448343,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.43972190316552595,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
158,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,158,57494,57622,14425488228866,14426102677209,277.604470034,278.218918377,0.614448343,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3715615800857268,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
159,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,159,57622,57750,14426106364650,14426719549235,278.222605818,278.835790403,0.613184585,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9793423934215839,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
159,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,159,57622,57750,14426106364650,14426719549235,278.222605818,278.835790403,0.613184585,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4520835388009105,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
159,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,159,57622,57750,14426106364650,14426719549235,278.222605818,278.835790403,0.613184585,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.4092747546386164,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
160,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,160,57750,57878,14426725136934,14427337671353,278.841378102,279.453912521,0.612534419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9795476491634549,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
160,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,160,57750,57878,14426725136934,14427337671353,278.841378102,279.453912521,0.612534419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4458716267846743,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
160,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,160,57750,57878,14426725136934,14427337671353,278.841378102,279.453912521,0.612534419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.4056394628291666,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
161,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,161,57878,58006,14427341371553,14427955769452,279.457612721,280.07201062,0.614397899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9079794637713582,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
161,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,161,57878,58006,14427341371553,14427955769452,279.457612721,280.07201062,0.614397899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4382888927545855,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
161,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,161,57878,58006,14427341371553,14427955769452,279.457612721,280.07201062,0.614397899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3359415942941322,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
162,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,162,58006,58134,14427959468430,14428571864368,280.075709598,280.688105536,0.612395938,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9549289885422361,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
162,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,162,58006,58134,14427959468430,14428571864368,280.075709598,280.688105536,0.612395938,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4489760914836929,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
162,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,162,58006,58134,14427959468430,14428571864368,280.075709598,280.688105536,0.612395938,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3971467347689912,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
163,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,163,58134,58262,14428577476993,14429190580781,280.693718161,281.306821949,0.613103788,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9470163721299909,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
163,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,163,58134,58262,14428577476993,14429190580781,280.693718161,281.306821949,0.613103788,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.42956754598348873,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
163,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,163,58134,58262,14428577476993,14429190580781,280.693718161,281.306821949,0.613103788,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3956821482435042,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
164,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,164,58262,58390,14429196168332,14429808940084,281.3124095,281.925181252,0.612771752,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9549184442049113,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
164,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,164,58262,58390,14429196168332,14429808940084,281.3124095,281.925181252,0.612771752,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.43981441503967555,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
164,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,164,58262,58390,14429196168332,14429808940084,281.3124095,281.925181252,0.612771752,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.38409873962713287,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
165,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,165,58390,58518,14429812662155,14430425224296,281.928903323,282.541465464,0.612562141,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9336721415071234,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
165,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,165,58390,58518,14429812662155,14430425224296,281.928903323,282.541465464,0.612562141,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4323198017018119,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
165,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,165,58390,58518,14429812662155,14430425224296,281.928903323,282.541465464,0.612562141,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.36477141905721205,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
166,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,166,58518,58646,14430430827606,14431043569821,282.547068774,283.159810989,0.612742215,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9452837240150732,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
166,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,166,58518,58646,14430430827606,14431043569821,282.547068774,283.159810989,0.612742215,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.42484546585711364,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
166,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,166,58518,58646,14430430827606,14431043569821,282.547068774,283.159810989,0.612742215,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.36506024130029147,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
167,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,167,58646,58774,14431049170890,14431661061402,283.165412058,283.77730257,0.611890512,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9394686921940871,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
167,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,167,58646,58774,14431049170890,14431661061402,283.165412058,283.77730257,0.611890512,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.43715800149604667,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
167,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,167,58646,58774,14431049170890,14431661061402,283.165412058,283.77730257,0.611890512,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.35207258314238404,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
168,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,168,58774,58902,14431666657842,14432278948798,283.78289901,284.395189966,0.612290956,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9721326797099417,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
168,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,168,58774,58902,14431666657842,14432278948798,283.78289901,284.395189966,0.612290956,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4462862869482886,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
168,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,168,58774,58902,14431666657842,14432278948798,283.78289901,284.395189966,0.612290956,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.4183580402586126,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
169,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,169,58902,59030,14432284544275,14432896875471,284.400785443,285.013116639,0.612331196,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9667906479325736,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
169,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,169,58902,59030,14432284544275,14432896875471,284.400785443,285.013116639,0.612331196,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4359815612497567,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
169,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,169,58902,59030,14432284544275,14432896875471,284.400785443,285.013116639,0.612331196,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.4119975017087271,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
170,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,170,59030,59158,14432902477633,14433515407052,285.018718801,285.63164822,0.612929419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9863733820374291,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
170,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,170,59030,59158,14432902477633,14433515407052,285.018718801,285.63164822,0.612929419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4383071220309704,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
170,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,170,59030,59158,14432902477633,14433515407052,285.018718801,285.63164822,0.612929419,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.43530086170466803,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
171,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,171,59158,59286,14433519091012,14434131961911,285.63533218,286.248203079,0.612870899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9064950560290964,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
171,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,171,59158,59286,14433519091012,14434131961911,285.63533218,286.248203079,0.612870899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.4330631479381422,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
171,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,171,59158,59286,14433519091012,14434131961911,285.63533218,286.248203079,0.612870899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3800148648792776,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
172,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,172,59286,59414,14434137561296,14434749831455,286.253802464,286.866072623,0.612270159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9804985529004778,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
172,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,172,59286,59414,14434137561296,14434749831455,286.253802464,286.866072623,0.612270159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.435929481994644,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
172,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,172,59286,59414,14434137561296,14434749831455,286.253802464,286.866072623,0.612270159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.36131803213128916,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
173,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,173,59414,59542,14434755430247,14435367976777,286.871671415,287.484217945,0.61254653,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,rms,0.9819308681196323,0,NORMAL,,1.2747695377144315,NORMAL_VALIDATION_P99
173,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,173,59414,59542,14434755430247,14435367976777,286.871671415,287.484217945,0.61254653,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,isolation_forest,0.44037167359608054,0,NORMAL,,0.5045395247064507,NORMAL_VALIDATION_P99
173,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,173,59414,59542,14434755430247,14435367976777,286.871671415,287.484217945,0.61254653,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,tflite_autoencoder,0.3931697582614658,0,NORMAL,,0.544357966122261,FROZEN_KERAS_NORMAL_VALIDATION_P99
